ALK,Alaska Air Group Inc,0.69
HIMS,Hims & Hers Health Inc Ordinary Shares - Class A,0.65
ATI,ATI Inc,0.62
VFC,VF Corp,0.62
BBWI,Bath & Body Works Inc,0.59
EAT,Brinker International Inc,0.55
COOP,Mr. Cooper Group Inc,0.54
SPXC,SPX Technologies Inc,0.51
QRVO,Qorvo Inc,0.51
JXN,Jackson Financial Inc,0.51
TRNO,Terreno Realty Corp,0.51
AWI,Armstrong World Industries Inc,0.5
LNC,Lincoln National Corp,0.5
GKOS,Glaukos Corp,0.5
BMI,Badger Meter Inc,0.46
JBTM,JBT Marel Corp,0.46
ACIW,ACI Worldwide Inc,0.45
RHI,Robert Half Inc,0.45
GPI,Group 1 Automotive Inc,0.45
MMSI,Merit Medical Systems Inc,0.45
LRN,Stride Inc,0.44
ETSY,Etsy Inc,0.43
EPRT,Essential Properties Realty Trust Inc,0.43
BCPC,Balchem Corp,0.42
CORT,Corcept Therapeutics Inc,0.42
INSP,Inspire Medical Systems Inc,0.42
IDCC,InterDigital Inc,0.41
SKY,Champion Homes Inc,0.41
,SANDISK CORP,0.4
ABG,Asbury Automotive Group Inc,0.39
MTH,Meritage Homes Corp,0.39
CSWI,CSW Industrials Inc,0.39
ZWS,Zurn Elkay Water Solutions Corp,0.38
SPSC,SPS Commerce Inc,0.37
MC,Moelis & Co Class A,0.37
SEE,Sealed Air Corp,0.37
FSS,Federal Signal Corp,0.37
AL,Air Lease Corp Class A,0.37
ITRI,Itron Inc,0.37
GTES,Gates Industrial Corp PLC,0.37
RDN,Radian Group Inc,0.37
MOG.A,Moog Inc Class A,0.37
ALKS,Alkermes PLC,0.36
LUMN,Lumen Technologies Inc Ordinary Shares,0.36
MATX,Matson Inc,0.36
DY,Dycom Industries Inc,0.36
AROC,Archrock Inc,0.36
CTRE,CareTrust REIT Inc,0.36
BOX,Box Inc Class A,0.35
MGY,Magnolia Oil & Gas Corp Class A,0.34
SANM,Sanmina Corp,0.34
MARA,MARA Holdings Inc,0.34
KRYS,Krystal Biotech Inc,0.34
PIPR,Piper Sandler Cos,0.34
SFBS,Servisfirst Bancshares Inc,0.34
PECO,Phillips Edison & Co Inc,0.34
SLG,SL Green Realty Corp,0.34
AEIS,Advanced Energy Industries Inc,0.33
SHAK,Shake Shack Inc Class A,0.33
KAI,Kadant Inc,0.33
MAC,Macerich Co,0.33
ESE,ESCO Technologies Inc,0.32
CVCO,Cavco Industries Inc,0.32
ACA,Arcosa Inc,0.31
FUN,Six Flags Entertainment Corp,0.31
ITGR,Integer Holdings Corp,0.31
ABCB,Ameris Bancorp,0.31
AGO,Assured Guaranty Ltd,0.31
PBH,Prestige Consumer Healthcare Inc,0.31
AVAV,AeroVironment Inc,0.31
NSIT,Insight Enterprises Inc,0.31
IBP,Installed Building Products Inc,0.3
BCC,Boise Cascade Co,0.3
SKYW,SkyWest Inc,0.3
FELE,Franklin Electric Co Inc,0.3
TGTX,TG Therapeutics Inc,0.3
STEP,StepStone Group Inc Ordinary Shares - Class A,0.29
NPO,Enpro Inc,0.29
ATGE,Adtalem Global Education Inc,0.29
OGN,Organon & Co Ordinary Shares,0.29
UCB,United Community Banks Inc,0.29
ADMA,ADMA Biologics Inc,0.29
SKT,Tanger Inc,0.29
VRRM,Verra Mobility Corp Class A,0.28
CNR,Core Natural Resources Inc Ordinary Shares,0.28
SM,SM Energy Co,0.28
BOOT,Boot Barn Holdings Inc,0.28
GEO,The GEO Group Inc,0.28
CALM,Cal-Maine Foods Inc,0.28
SATS,EchoStar Corp Class A,0.28
PJT,PJT Partners Inc Class A,0.28
ICUI,ICU Medical Inc,0.27
DORM,Dorman Products Inc,0.27
BGC,BGC Group Inc Ordinary Shares Class A,0.27
RUSHA,Rush Enterprises Inc Class A,0.27
AX,Axos Financial Inc,0.27
PLXS,Plexus Corp,0.27
RDNT,RadNet Inc,0.27
GVA,Granite Construction Inc,0.27
FULT,Fulton Financial Corp,0.27
BXMT,Blackstone Mortgage Trust Inc A,0.27
MPW,Medical Properties Trust Inc,0.27
TDS,Telephone and Data Systems Inc,0.26
MDU,MDU Resources Group Inc,0.26
WHD,Cactus Inc Class A,0.26
ASO,Academy Sports and Outdoors Inc Ordinary Shares,0.26
FTDR,Frontdoor Inc,0.26
SMPL,The Simply Good Foods Co,0.26
FHB,First Hawaiian Inc,0.26
SNEX,StoneX Group Inc,0.26
KFY,Korn Ferry,0.26
ABM,ABM Industries Inc,0.26
MSGS,Madison Square Garden Sports Corp Class A,0.26
PLMR,Palomar Holdings Inc,0.26
HASI,HA Sustainable Infrastructure Capital Inc,0.26
URBN,Urban Outfitters Inc,0.25
IAC,IAC Inc Ordinary Shares - New,0.25
CATY,Cathay General Bancorp,0.25
OTTR,Otter Tail Corp,0.25
