ALK,Alaska Air Group Inc,1.35
HIMS,Hims & Hers Health Inc Ordinary Shares - Class A,1.27
ATI,ATI Inc,1.22
EAT,Brinker International Inc,1.08
SPXC,SPX Technologies Inc,0.99
AWI,Armstrong World Industries Inc,0.99
GKOS,Glaukos Corp,0.97
BMI,Badger Meter Inc,0.91
ACIW,ACI Worldwide Inc,0.89
MMSI,Merit Medical Systems Inc,0.88
LRN,Stride Inc,0.86
EPRT,Essential Properties Realty Trust Inc,0.85
BCPC,Balchem Corp,0.83
CORT,Corcept Therapeutics Inc,0.83
INSP,Inspire Medical Systems Inc,0.82
IDCC,InterDigital Inc,0.8
SKY,Champion Homes Inc,0.8
CSWI,CSW Industrials Inc,0.76
SPSC,SPS Commerce Inc,0.74
ZWS,Zurn Elkay Water Solutions Corp,0.74
FSS,Federal Signal Corp,0.73
MOG.A,Moog Inc Class A,0.72
ITRI,Itron Inc,0.72
AROC,Archrock Inc,0.7
DY,Dycom Industries Inc,0.7
BOX,Box Inc Class A,0.69
SFBS,Servisfirst Bancshares Inc,0.68
PIPR,Piper Sandler Cos,0.68
KRYS,Krystal Biotech Inc,0.67
KAI,Kadant Inc,0.65
SHAK,Shake Shack Inc Class A,0.64
ESE,ESCO Technologies Inc,0.63
CVCO,Cavco Industries Inc,0.63
AVAV,AeroVironment Inc,0.62
ITGR,Integer Holdings Corp,0.61
BBWI,Bath & Body Works Inc,0.6
FUN,Six Flags Entertainment Corp,0.6
IBP,Installed Building Products Inc,0.59
SKYW,SkyWest Inc,0.59
TGTX,TG Therapeutics Inc,0.59
ATGE,Adtalem Global Education Inc,0.57
ADMA,ADMA Biologics Inc,0.57
CNR,Core Natural Resources Inc Ordinary Shares,0.56
VRRM,Verra Mobility Corp Class A,0.56
PJT,PJT Partners Inc Class A,0.56
BOOT,Boot Barn Holdings Inc,0.55
GEO,The GEO Group Inc,0.55
CALM,Cal-Maine Foods Inc,0.54
AX,Axos Financial Inc,0.53
RDNT,RadNet Inc,0.53
GVA,Granite Construction Inc,0.53
ICUI,ICU Medical Inc,0.53
DORM,Dorman Products Inc,0.53
ALKS,Alkermes PLC,0.52
WHD,Cactus Inc Class A,0.52
FTDR,Frontdoor Inc,0.51
MSGS,Madison Square Garden Sports Corp Class A,0.5
MARA,MARA Holdings Inc,0.5
PLMR,Palomar Holdings Inc,0.5
TRNO,Terreno Realty Corp,0.49
GTES,Gates Industrial Corp PLC,0.48
KTB,Kontoor Brands Inc,0.48
SMTC,Semtech Corp,0.47
OSIS,OSI Systems Inc,0.47
SLG,SL Green Realty Corp,0.47
NOG,Northern Oil & Gas Inc,0.46
CCOI,Cogent Communications Holdings Inc,0.45
MATX,Matson Inc,0.45
GSHD,Goosehead Insurance Inc Class A,0.44
CRVL,CorVel Corp,0.44
VIRT,Virtu Financial Inc Class A,0.44
SITM,SiTime Corp Ordinary Shares,0.43
GPI,Group 1 Automotive Inc,0.43
MAC,Macerich Co,0.43
NMIH,NMI Holdings Inc,0.42
GFF,Griffon Corp,0.42
AZZ,AZZ Inc,0.42
MGY,Magnolia Oil & Gas Corp Class A,0.42
CARG,CarGurus Inc Class A,0.42
ETSY,Etsy Inc,0.42
CNK,Cinemark Holdings Inc,0.4
DOCN,DigitalOcean Holdings Inc,0.4
ENVA,Enova International Inc,0.4
TBBK,The Bancorp Inc,0.39
ACA,Arcosa Inc,0.39
SKT,Tanger Inc,0.39
JBTM,JBT Marel Corp,0.38
TMDX,TransMedics Group Inc,0.38
CPRX,Catalyst Pharmaceuticals Inc,0.38
TRN,Trinity Industries Inc,0.38
EPAC,Enerpac Tool Group Corp Class A,0.37
BL,BlackLine Inc,0.37
MC,Moelis & Co Class A,0.37
PBH,Prestige Consumer Healthcare Inc,0.37
HCC,Warrior Met Coal Inc,0.37
VCEL,Vericel Corp,0.37
IPAR,Interparfums Inc,0.37
OUT,Outfront Media Inc,0.37
PLXS,Plexus Corp,0.36
FELE,Franklin Electric Co Inc,0.36
