WELL,Welltower Inc,1.14
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,1.03
AJG,Arthur J. Gallagher & Co,1
APH,Amphenol Corp Class A,0.95
CEG,Constellation Energy Corp,0.94
MSI,Motorola Solutions Inc,0.87
TDG,TransDigm Group Inc,0.87
DASH,DoorDash Inc Ordinary Shares - Class A,0.77
RCL,Royal Caribbean Group,0.71
OKE,ONEOK Inc,0.7
PCAR,PACCAR Inc,0.67
HWM,Howmet Aerospace Inc,0.66
CARR,Carrier Global Corp Ordinary Shares,0.66
ALL,Allstate Corp,0.63
AMP,Ameriprise Financial Inc,0.62
DLR,Digital Realty Trust Inc,0.62
CMI,Cummins Inc,0.6
O,Realty Income Corp,0.59
DFS,Discover Financial Services,0.58
WCN,Waste Connections Inc,0.58
NEM,Newmont Corp,0.58
LNG,Cheniere Energy Inc,0.58
CPRT,Copart Inc,0.56
TEAM,Atlassian Corp A,0.55
VST,Vistra Corp,0.54
KVUE,Kenvue Inc,0.54
GWW,W.W. Grainger Inc,0.53
EXC,Exelon Corp,0.53
BKR,Baker Hughes Co Class A,0.52
COR,Cencora Inc,0.52
TRGP,Targa Resources Corp,0.52
MSCI,MSCI Inc,0.52
AME,AMETEK Inc,0.52
YUM,Yum Brands Inc,0.52
FICO,Fair Isaac Corp,0.52
CTVA,Corteva Inc,0.52
CBRE,CBRE Group Inc Class A,0.52
FAST,Fastenal Co,0.52
KR,The Kroger Co,0.5
NET,Cloudflare Inc,0.5
URI,United Rentals Inc,0.5
VRSK,Verisk Analytics Inc,0.5
EW,Edwards Lifesciences Corp,0.5
XEL,Xcel Energy Inc,0.49
CTSH,Cognizant Technology Solutions Corp Class A,0.49
HES,Hess Corp,0.49
PRU,Prudential Financial Inc,0.49
LULU,Lululemon Athletica Inc,0.49
PEG,Public Service Enterprise Group Inc,0.48
GEHC,GE HealthCare Technologies Inc Common Stock,0.47
OTIS,Otis Worldwide Corp Ordinary Shares,0.47
LHX,L3Harris Technologies Inc,0.46
DAL,Delta Air Lines Inc,0.46
GLW,Corning Inc,0.46
PWR,Quanta Services Inc,0.46
FIS,Fidelity National Information Services Inc,0.46
AXON,Axon Enterprise Inc,0.46
NDAQ,Nasdaq Inc,0.45
COIN,Coinbase Global Inc Ordinary Shares - Class A,0.45
ETR,Entergy Corp,0.45
SYY,Sysco Corp,0.44
A,Agilent Technologies Inc,0.44
XYZ,Block Inc Class A,0.43
IT,Gartner Inc,0.43
IDXX,IDEXX Laboratories Inc,0.43
VRT,Vertiv Holdings Co Class A,0.42
FERG,Ferguson Enterprises Inc,0.42
CTAS,Cintas Corp,0.42
HUBS,HubSpot Inc,0.42
WMB,Williams Companies Inc,0.42
TTWO,Take-Two Interactive Software Inc,0.42
ED,Consolidated Edison Inc,0.42
GRMN,Garmin Ltd,0.42
PCG,PG&E Corp,0.41
RBLX,Roblox Corp Ordinary Shares - Class A,0.41
DDOG,Datadog Inc Class A,0.41
DHI,D.R. Horton Inc,0.41
DXCM,DexCom Inc,0.41
HIG,Hartford Insurance Group Inc,0.41
RMD,ResMed Inc,0.41
WTW,Willis Towers Watson PLC,0.41
IR,Ingersoll Rand Inc,0.41
ODFL,Old Dominion Freight Line Inc Ordinary Shares,0.4
EA,Electronic Arts Inc,0.4
WEC,WEC Energy Group Inc,0.4
GIS,General Mills Inc,0.4
ACGL,Arch Capital Group Ltd,0.39
FTNT,Fortinet Inc,0.39
VEEV,Veeva Systems Inc Class A,0.39
VMC,Vulcan Materials Co,0.39
IQV,IQVIA Holdings Inc,0.39
ROK,Rockwell Automation Inc,0.39
HLT,Hilton Worldwide Holdings Inc,0.38
ARES,Ares Management Corp Ordinary Shares - Class A,0.38
NUE,Nucor Corp,0.38
MCHP,Microchip Technology Inc,0.38
XYL,Xylem Inc,0.38
MTB,M&T Bank Corp,0.38
ALNY,Alnylam Pharmaceuticals Inc,0.38
WAB,Westinghouse Air Brake Technologies Corp,0.38
CSGP,CoStar Group Inc,0.38
AVB,AvalonBay Communities Inc,0.38
EXR,Extra Space Storage Inc,0.38
DD,DuPont de Nemours Inc,0.37
UAL,United Airlines Holdings Inc,0.37
EBAY,eBay Inc,0.37
CAH,Cardinal Health Inc,0.37
VICI,VICI Properties Inc Ordinary Shares,0.37
FANG,Diamondback Energy Inc,0.36
EFX,Equifax Inc,0.36
TTD,The Trade Desk Inc Class A,0.36
ANSS,Ansys Inc,0.35
FITB,Fifth Third Bancorp,0.35
CNC,Centene Corp,0.35
AZO,AutoZone Inc,0.35
MLM,Martin Marietta Materials Inc,0.35
APO,Apollo Global Management Inc Class A,0.35
TSCO,Tractor Supply Co,0.35
HPQ,HP Inc,0.35
BR,Broadridge Financial Solutions Inc,0.34
MPWR,Monolithic Power Systems Inc,0.34
JCI,Johnson Controls International PLC Registered Shares,0.34
RJF,Raymond James Financial Inc,0.34
CVNA,Carvana Co Class A,0.34
BRO,Brown & Brown Inc,0.34
SPG,Simon Property Group Inc,0.34
VTR,Ventas Inc,0.34
FTV,Fortive Corp,0.33
STT,State Street Corp,0.33
KEYS,Keysight Technologies Inc,0.33
LPLA,LPL Financial Holdings Inc,0.33
IRM,Iron Mountain Inc,0.33
AWK,American Water Works Co Inc,0.32
DOW,Dow Inc,0.32
MTD,Mettler-Toledo International Inc,0.32
AEE,Ameren Corp,0.32
CHD,Church & Dwight Co Inc,0.32
DOV,Dover Corp,0.32
EQR,Equity Residential,0.32
HPE,Hewlett Packard Enterprise Co,0.31
AIG,American International Group Inc,0.31
TYL,Tyler Technologies Inc,0.31
PPG,PPG Industries Inc,0.31
SNOW,Snowflake Inc Ordinary Shares - Class A,0.31
LEN,Lennar Corp Class A,0.31
DTE,DTE Energy Co,0.3
GDDY,GoDaddy Inc Class A,0.3
WBD,Warner Bros. Discovery Inc Ordinary Shares - Class A,0.3
HSY,The Hershey Co,0.3
KMI,Kinder Morgan Inc Class P,0.3
TDY,Teledyne Technologies Inc,0.29
MSTR,MicroStrategy Inc Class A,0.29
CPAY,Corpay Inc,0.29
EXPE,Expedia Group Inc,0.29
PPL,PPL Corp,0.29
VLTO,Veralto Corp,0.28
CCL,Carnival Corp,0.28
TROW,T. Rowe Price Group Inc,0.28
DRI,Darden Restaurants Inc,0.28
SYF,Synchrony Financial,0.28
MKL,Markel Group Inc,0.28
KMB,Kimberly-Clark Corp,0.28
CDW,CDW Corp,0.28
D,Dominion Energy Inc,0.28
DVN,Devon Energy Corp,0.28
HBAN,Huntington Bancshares Inc,0.28
LYV,Live Nation Entertainment Inc,0.28
SBAC,SBA Communications Corp Class A,0.28
WAT,Waters Corp,0.27
CNP,CenterPoint Energy Inc,0.27
ADM,Archer-Daniels Midland Co,0.27
K,Kellanova Co,0.27
TEL,TE Connectivity PLC Registered Shares,0.27
ES,Eversource Energy,0.27
CINF,Cincinnati Financial Corp,0.27
