JPM,JPMorgan Chase & Co,8.96
BRK.B,Berkshire Hathaway Inc Class B,8.09
V,Visa Inc Class A,7.22
MA,Mastercard Inc Class A,5.66
BAC,Bank of America Corp,3.74
WFC,Wells Fargo & Co,3.17
GS,The Goldman Sachs Group Inc,2.34
SPGI,S&P Global Inc,2.04
AXP,American Express Co,2.03
PGR,Progressive Corp,1.98
MS,Morgan Stanley,1.91
C,Citigroup Inc,1.83
BLK,BlackRock Inc,1.7
SCHW,Charles Schwab Corp,1.64
FI,Fiserv Inc,1.63
MMC,Marsh & McLennan Companies Inc,1.4
BX,Blackstone Inc,1.38
CB,Chubb Ltd,1.31
ICE,Intercontinental Exchange Inc,1.19
CME,CME Group Inc Class A,1.09
AJG,Arthur J. Gallagher & Co,1.01
KKR,KKR & Co Inc Ordinary Shares,1
MCO,Moodys Corp,0.98
AON,Aon PLC Class A,0.96
COF,Capital One Financial Corp,0.92
PNC,PNC Financial Services Group Inc,0.91
USB,U.S. Bancorp,0.88
PYPL,PayPal Holdings Inc,0.84
BK,Bank of New York Mellon Corp,0.78
TFC,Truist Financial Corp,0.75
APO,Apollo Global Management Inc Class A,0.72
TRV,The Travelers Companies Inc,0.71
AFL,Aflac Inc,0.7
AIG,American International Group Inc,0.63
ALL,Allstate Corp,0.63
AMP,Ameriprise Financial Inc,0.63
MET,MetLife Inc,0.61
DFS,Discover Financial Services,0.59
MSCI,MSCI Inc,0.56
PRU,Prudential Financial Inc,0.49
COIN,Coinbase Global Inc Ordinary Shares - Class A,0.49
FIS,Fidelity National Information Services Inc,0.46
XYZ,Block Inc Class A,0.44
HIG,Hartford Insurance Group Inc,0.43
NDAQ,Nasdaq Inc,0.42
ACGL,Arch Capital Group Ltd,0.42
WTW,Willis Towers Watson PLC,0.41
MTB,M&T Bank Corp,0.39
ARES,Ares Management Corp Ordinary Shares - Class A,0.38
RJF,Raymond James Financial Inc,0.36
FITB,Fifth Third Bancorp,0.36
STT,State Street Corp,0.35
BRO,Brown & Brown Inc,0.34
LPLA,LPL Financial Holdings Inc,0.33
GPN,Global Payments Inc,0.32
HOOD,Robinhood Markets Inc Class A,0.32
MKL,Markel Group Inc,0.3
CPAY,Corpay Inc,0.29
HBAN,Huntington Bancshares Inc,0.29
SYF,Synchrony Financial,0.29
TROW,T. Rowe Price Group Inc,0.28
CINF,Cincinnati Financial Corp,0.28
IBKR,Interactive Brokers Group Inc Class A,0.27
NTRS,Northern Trust Corp,0.27
RF,Regions Financial Corp,0.27
CBOE,Cboe Global Markets Inc,0.26
CFG,Citizens Financial Group Inc,0.25
FCNCA,First Citizens BancShares Inc Class A,0.25
PFG,Principal Financial Group Inc,0.25
WRB,WR Berkley Corp,0.23
,Xaf Financial Mar25 Xcme 20250321,0.22
FDS,FactSet Research Systems Inc,0.21
KEY,KeyCorp,0.2
FNF,Fidelity National Financial Inc,0.2
EQH,Equitable Holdings Inc,0.19
L,Loews Corp,0.19
TW,Tradeweb Markets Inc,0.19
EG,Everest Group Ltd,0.18
AFRM,Affirm Holdings Inc Ordinary Shares - Class A,0.18
TOST,Toast Inc Class A,0.18
SOFI,SoFi Technologies Inc Ordinary Shares,0.17
RGA,Reinsurance Group of America Inc,0.16
EWBC,East West Bancorp Inc,0.16
UNM,Unum Group,0.16
,Ss Inst Treas Plus Mm Fund Tru Ss Inst Treas Plus Mm Fund Tru,0.16
JKHY,Jack Henry & Associates Inc,0.15
RNR,RenaissanceRe Holdings Ltd,0.15
AIZ,Assurant Inc,0.14
FHN,First Horizon Corp,0.14
OWL,Blue Owl Capital Inc Ordinary Shares - Class A,0.14
CG,The Carlyle Group Inc,0.14
GL,Globe Life Inc,0.14
NLY,Annaly Capital Management Inc,0.14
SF,Stifel Financial Corp,0.13
JEF,Jefferies Financial Group Inc,0.13
ERIE,Erie Indemnity Co Class A,0.12
PRI,Primerica Inc,0.12
SSB,SouthState Corp,0.12
ALLY,Ally Financial Inc,0.12
WBS,Webster Financial Corp,0.12
ORI,Old Republic International Corp,0.12
KNSL,Kinsale Capital Group Inc,0.11
WAL,Western Alliance Bancorp,0.11
AFG,American Financial Group Inc,0.11
HLI,Houlihan Lokey Inc Class A,0.11
PNFP,Pinnacle Financial Partners Inc,0.11
EVR,Evercore Inc Class A,0.11
MORN,Morningstar Inc,0.1
SEIC,SEI Investments Co,0.1
WTFC,Wintrust Financial Corp,0.1
CMA,Comerica Inc,0.1
AXS,Axis Capital Holdings Ltd,0.1
CFR,Cullen/Frost Bankers Inc,0.1
CBSH,Commerce Bancshares Inc,0.1
ZION,Zions Bancorp NA,0.1
UMBF,UMB Financial Corp,0.1
AGNC,AGNC Investment Corp,0.1
SNV,Synovus Financial Corp,0.09
ONB,Old National Bancorp,0.09
BPOP,Popular Inc,0.09
PB,Prosperity Bancshares Inc,0.09
COOP,Mr. Cooper Group Inc,0.09
RYAN,Ryan Specialty Holdings Inc Class A,0.09
MKTX,MarketAxess Holdings Inc,0.09
VOYA,Voya Financial Inc,0.08
MTG,MGIC Investment Corp,0.08
OMF,OneMain Holdings Inc,0.08
WEX,WEX Inc,0.08
FAF,First American Financial Corp,0.08
STWD,Starwood Property Trust Inc,0.08
RITM,Rithm Capital Corp,0.08
FNB,F N B Corp,0.07
HOMB,Home BancShares Inc,0.07
JXN,Jackson Financial Inc,0.07
GBCI,Glacier Bancorp Inc,0.07
JHG,Janus Henderson Group PLC,0.07
COLB,Columbia Banking System Inc,0.07
LNC,Lincoln National Corp,0.07
BEN,Franklin Resources Inc,0.07
HLNE,Hamilton Lane Inc Class A,0.07
FOUR,Shift4 Payments Inc Class A,0.07
IVZ,Invesco Ltd,0.07
THG,The Hanover Insurance Group Inc,0.07
SLM,SLM Corp,0.07
ESNT,Essent Group Ltd,0.07
RLI,RLI Corp,0.07
SFBS,Servisfirst Bancshares Inc,0.06
CNO,CNO Financial Group Inc,0.06
WTM,White Mountains Insurance Group Ltd,0.06
UBSI,United Bankshares Inc,0.06
AGO,Assured Guaranty Ltd,0.06
HWC,Hancock Whitney Corp,0.06
AMG,Affiliated Managers Group Inc,0.06
RDN,Radian Group Inc,0.06
PIPR,Piper Sandler Cos,0.06
UPST,Upstart Holdings Inc Ordinary Shares,0.06
SIGI,Selective Insurance Group Inc,0.06
OZK,Bank OZK,0.06
CADE,Cadence Bank,0.06
FLG,Flagstar Financial Inc,0.05
STEP,StepStone Group Inc Ordinary Shares - Class A,0.05
FHB,First Hawaiian Inc,0.05
ASB,Associated Banc-Corp,0.05
MC,Moelis & Co Class A,0.05
ABCB,Ameris Bancorp,0.05
VLY,Valley National Bancorp,0.05
ESGR,Enstar Group Ltd,0.05
BHF,Brighthouse Financial Inc Registered Shs When Issued,0.05
KMPR,Kemper Corp,0.05
TPG,TPG Inc Ordinary Shares - Class A,0.05
FCFS,FirstCash Holdings Inc,0.05
EEFT,Euronet Worldwide Inc,0.05
FFIN,First Financial Bankshares Inc,0.05
LAZ,Lazard Inc,0.05
SNEX,StoneX Group Inc,0.04
AX,Axos Financial Inc,0.04
TCBI,Texas Capital Bancshares Inc,0.04
PJT,PJT Partners Inc Class A,0.04
IBOC,International Bancshares Corp,0.04
NMIH,NMI Holdings Inc,0.04
WD,Walker & Dunlop Inc,0.04
FHI,Federated Hermes Inc Class B,0.04
VIRT,Virtu Financial Inc Class A,0.04
FULT,Fulton Financial Corp,0.04
BGC,BGC Group Inc Ordinary Shares Class A,0.04
PFSI,PennyMac Financial Services Inc Class A,0.04
CACC,Credit Acceptance Corp,0.04
UCB,United Community Banks Inc,0.04
FIBK,First Interstate BancSystem Inc,0.04
PLMR,Palomar Holdings Inc,0.04
EBC,Eastern Bankshares Inc Ordinary Shares,0.04
HASI,HA Sustainable Infrastructure Capital Inc,0.04
RELY,Remitly Global Inc,0.04
BXMT,Blackstone Mortgage Trust Inc A,0.04
WU,The Western Union Co,0.03
BANF,BancFirst Corp,0.03
CNS,Cohen & Steers Inc,0.03
WSBC,Wesbanco Inc,0.03
BKU,BankUnited Inc,0.03
INDB,Independent Bank Corp,0.03
BOH,Bank of Hawaii Corp,0.03
APAM,Artisan Partners Asset Management Inc Class A,0.03
OSCR,Oscar Health Inc Class A,0.03
AUB,Atlantic Union Bankshares Corp,0.03
FRHC,Freedom Holding Corp,0.03
CVBF,CVB Financial Corp,0.03
BOKF,BOK Financial Corp,0.03
PRK,Park National Corp,0.03
FRME,First Merchants Corp,0.03
GNW,Genworth Financial Inc,0.03
BWIN,The Baldwin Insurance Group Inc Class A,0.03
VCTR,Victory Capital Holdings Inc Class A,0.03
ENVA,Enova International Inc,0.03
GSHD,Goosehead Insurance Inc Class A,0.03
FBP,First BanCorp,0.03
WSFS,WSFS Financial Corp,0.03
TOWN,Towne Bank,0.03
CBU,Community Financial System Inc,0.03
CATY,Cathay General Bancorp,0.03
BANC,Banc of California Inc,0.03
SYBT,Stock Yards Bancorp Inc,0.03
BANR,Banner Corp,0.03
PAYO,Payoneer Global Inc,0.03
TBBK,The Bancorp Inc,0.03
EVTC,Evertec Inc,0.03
WAFD,WaFd Inc,0.03
FFBC,First Financial Bancorp,0.03
SFNC,Simmons First National Corp Class A,0.03
EFSC,Enterprise Financial Services Corp,0.03
,E-Mini Russ 2000 Mar25 Xcme 20250321,0.03
PWP,Perella Weinberg Partners Ordinary Shares - Class A,0.02
PFC,Premier Financial Corp,0.02
SPNT,SiriusPoint Ltd,0.02
TRUP,Trupanion Inc,0.02
ACT,Enact Holdings Inc,0.02
DCOM,Dime Community Bancshares Inc,0.02
CODI,Compass Diversified Holdings,0.02
DFIN,Donnelley Financial Solutions Inc,0.02
STBA,S&T Bancorp Inc,0.02
PEBO,Peoples Bancorp Inc (Marietta OH),0.02
STEL,Stellar Bancorp Inc,0.02
VRTS,Virtus Investment Partners Inc,0.02
CCB,Coastal Financial Corp,0.02
NWBI,Northwest Bancshares Inc,0.02
LC,LendingClub Corp,0.02
QCRH,QCR Holdings Inc,0.02
LKFN,Lakeland Financial Corp,0.02
TFIN,Triumph Financial Inc,0.02
FCF,First Commonwealth Financial Corp,0.02
TCBK,TriCo Bancshares,0.02
NBHC,National Bank Holdings Corp Class A,0.02
FBNC,First Bancorp,0.02
SKWD,Skyward Specialty Insurance Group Inc,0.02
NBTB,NBT Bancorp Inc,0.02
PFS,Provident Financial Services Inc,0.02
PPBI,Pacific Premier Bancorp Inc,0.02
SBCF,Seacoast Banking Corp of Florida,0.02
HMN,Horace Mann Educators Corp,0.02
BUSE,First Busey Corp,0.02
MCY,Mercury General Corp,0.02
HTH,Hilltop Holdings Inc,0.02
NNI,Nelnet Inc Class A,0.02
SASR,Sandy Spring Bancorp Inc,0.02
RKT,Rocket Companies Inc Ordinary Shares Class A,0.02
NIC,Nicolet Bankshares Inc,0.02
CHCO,City Holding Co,0.02
CASH,Pathward Financial Inc,0.02
OFG,OFG Bancorp,0.02
MQ,Marqeta Inc Class A,0.02
STC,Stewart Information Services Corp,0.02
TRMK,Trustmark Corp,0.02
FBK,FB Financial Corp,0.02
LMND,Lemonade Inc Ordinary Shares,0.02
NAVI,Navient Corp,0.02
AVDX,AvidXchange Holdings Inc,0.02
CUBI,Customers Bancorp Inc,0.02
RNST,Renasant Corp,0.02
DBRG,DigitalBridge Group Inc Class A,0.02
