EXE,Expand Energy Corp Ordinary Shares - New,1.45
FNF,Fidelity National Financial Inc,1.17
USFD,US Foods Holding Corp,1.16
RS,Reliance Inc,1.12
FLEX,Flex Ltd,1.02
WPC,W.P. Carey Inc,0.98
UNM,Unum Group,0.96
BMRN,Biomarin Pharmaceutical Inc,0.94
RGA,Reinsurance Group of America Inc,0.93
PFGC,Performance Food Group Co,0.92
NLY,Annaly Capital Management Inc,0.86
OVV,Ovintiv Inc,0.79
AVTR,Avantor Inc,0.79
FHN,First Horizon Corp,0.79
CNH,CNH Industrial NV,0.78
AR,Antero Resources Corp,0.75
CCK,Crown Holdings Inc,0.74
SNX,TD Synnex Corp,0.72
ALLY,Ally Financial Inc,0.71
SSB,SouthState Corp,0.69
ARMK,Aramark,0.68
WTRG,Essential Utilities Inc,0.67
WBS,Webster Financial Corp,0.67
OGE,OGE Energy Corp,0.65
LAD,Lithia Motors Inc Class A,0.64
REXR,Rexford Industrial Realty Inc,0.64
X,United States Steel Corp,0.63
MIDD,The Middleby Corp,0.62
ORI,Old Republic International Corp,0.62
RRX,Regal Rexnord Corp,0.6
AA,Alcoa Corp,0.6
JAZZ,Jazz Pharmaceuticals PLC,0.6
CMA,Comerica Inc,0.59
BERY,Berry Global Group Inc,0.58
KNX,Knight-Swift Transportation Holdings Inc Class A,0.57
SKX,Skechers USA Inc Class A,0.56
FBIN,Fortune Brands Innovations Inc,0.56
WCC,WESCO International Inc,0.56
FYBR,Frontier Communications Parent Inc,0.55
GLPI,Gaming and Leisure Properties Inc,0.55
NNN,NNN REIT Inc,0.55
ONB,Old National Bancorp,0.53
GGG,Graco Inc,0.52
XPO,XPO Inc,0.51
PB,Prosperity Bancshares Inc,0.51
UGI,UGI Corp,0.51
AMH,American Homes 4 Rent Class A,0.51
MAT,Mattel Inc,0.5
CHRD,Chord Energy Corp Ordinary Shares - New,0.49
ALV,Autoliv Inc,0.49
BJ,BJ's Wholesale Club Holdings Inc,0.49
RPM,RPM International Inc,0.48
NFG,National Fuel Gas Co,0.48
ILMN,Illumina Inc,0.47
FAF,First American Financial Corp,0.47
CG,The Carlyle Group Inc,0.46
OSK,Oshkosh Corp,0.46
WSO,Watsco Inc Ordinary Shares,0.46
ELS,Equity Lifestyle Properties Inc,0.46
STAG,Stag Industrial Inc,0.46
STWD,Starwood Property Trust Inc,0.46
UFPI,UFP Industries Inc,0.45
FLR,Fluor Corp,0.45
ALTM,Arcadium Lithium PLC,0.44
ACM,AECOM,0.44
NXT,NEXTracker Inc Ordinary Shares - Class A,0.44
TMHC,Taylor Morrison Home Corp,0.44
ESNT,Essent Group Ltd,0.43
THG,The Hanover Insurance Group Inc,0.43
AGCO,AGCO Corp,0.42
JLL,Jones Lang LaSalle Inc,0.42
CADE,Cadence Bank,0.42
HR,Healthcare Realty Trust Inc,0.42
OHI,Omega Healthcare Investors Inc,0.42
FCN,FTI Consulting Inc,0.41
ARW,Arrow Electronics Inc,0.4
GME,GameStop Corp Class A,0.4
OPCH,Option Care Health Inc,0.4
DAR,Darling Ingredients Inc,0.4
LFUS,Littelfuse Inc,0.4
NOV,NOV Inc,0.4
COLB,Columbia Banking System Inc,0.39
LSTR,Landstar System Inc,0.39
WHR,Whirlpool Corp,0.39
DINO,HF Sinclair Corp,0.39
CMC,Commercial Metals Co,0.38
CLF,Cleveland-Cliffs Inc,0.37
BILL,BILL Holdings Inc Ordinary Shares,0.37
THO,Thor Industries Inc,0.37
RGLD,Royal Gold Inc,0.37
FNB,F N B Corp,0.37
AFG,American Financial Group Inc,0.36
BIO,Bio-Rad Laboratories Inc Class A,0.36
LEA,Lear Corp,0.36
BRBR,BellRing Brands Inc Class A,0.36
TKR,The Timken Co,0.36
DKS,Dick's Sporting Goods Inc,0.36
SIGI,Selective Insurance Group Inc,0.36
LECO,Lincoln Electric Holdings Inc,0.35
GAP,Gap Inc,0.35
JEF,Jefferies Financial Group Inc,0.35
OZK,Bank OZK,0.35
CUZ,Cousins Properties Inc,0.35
HWC,Hancock Whitney Corp,0.34
NXST,Nexstar Media Group Inc,0.34
SAIC,Science Applications International Corp,0.34
GPK,Graphic Packaging Holding Co,0.34
UBSI,United Bankshares Inc,0.34
DLB,Dolby Laboratories Inc Class A,0.34
CHE,Chemed Corp,0.34
INGR,Ingredion Inc,0.34
RRC,Range Resources Corp,0.34
RGEN,Repligen Corp,0.33
NJR,New Jersey Resources Corp,0.33
ZION,Zions Bancorp NA,0.33
FIVE,Five Below Inc,0.33
TTC,The Toro Co,0.33
AN,AutoNation Inc,0.33
CASY,Casey's General Stores Inc,0.33
POR,Portland General Electric Co,0.33
TXNM,TXNM Energy Inc,0.33
GXO,GXO Logistics Inc,0.33
SON,Sonoco Products Co,0.33
THC,Tenet Healthcare Corp,0.33
EGP,EastGroup Properties Inc,0.33
VLY,Valley National Bancorp,0.32
CIEN,Ciena Corp,0.32
ATR,AptarGroup Inc,0.32
SCI,Service Corp International,0.32
FND,Floor & Decor Holdings Inc Class A,0.32
TPX,Tempur Sealy International Inc,0.32
SR,Spire Inc,0.31
SLGN,Silgan Holdings Inc,0.31
AVT,Avnet Inc,0.31
LSCC,Lattice Semiconductor Corp,0.31
SWX,Southwest Gas Holdings Inc,0.31
ADC,Agree Realty Corp,0.31
BKH,Black Hills Corp,0.3
ST,Sensata Technologies Holding PLC,0.3
CNO,CNO Financial Group Inc,0.3
OGS,ONE Gas Inc,0.3
CUBE,CubeSmart,0.3
PVH,PVH Corp,0.29
WMS,Advanced Drainage Systems Inc,0.28
KMPR,Kemper Corp,0.28
