PRI,Primerica Inc,0.33
RGLD,Royal Gold Inc,0.33
WBS,Webster Financial Corp,0.33
AIT,Applied Industrial Technologies Inc,0.33
WTRG,Essential Utilities Inc,0.33
HQY,HealthEquity Inc,0.33
KNSL,Kinsale Capital Group Inc,0.33
BWXT,BWX Technologies Inc,0.33
WAL,Western Alliance Bancorp,0.33
HLI,Houlihan Lokey Inc Class A,0.32
OGE,OGE Energy Corp,0.32
DTM,DT Midstream Inc Ordinary Shares,0.32
BRBR,BellRing Brands Inc Class A,0.32
AAL,American Airlines Group Inc,0.32
CUBE,CubeSmart,0.32
ORI,Old Republic International Corp,0.31
PR,Permian Resources Corp Class A,0.31
RRC,Range Resources Corp,0.31
MIDD,The Middleby Corp,0.31
BLD,TopBuild Corp,0.31
CHE,Chemed Corp,0.31
DOCS,Doximity Inc Class A,0.31
X,United States Steel Corp,0.31
AYI,Acuity Brands Inc,0.31
AFG,American Financial Group Inc,0.31
MLI,Mueller Industries Inc,0.31
GMED,Globus Medical Inc Class A,0.31
LAD,Lithia Motors Inc Class A,0.31
REXR,Rexford Industrial Realty Inc,0.31
EGP,EastGroup Properties Inc,0.31
PCTY,Paylocity Holding Corp,0.3
KD,Kyndryl Holdings Inc Ordinary Shares,0.3
CFR,Cullen/Frost Bankers Inc,0.3
PNFP,Pinnacle Financial Partners Inc,0.3
CHDN,Churchill Downs Inc,0.3
SNX,TD Synnex Corp,0.3
JAZZ,Jazz Pharmaceuticals PLC,0.3
MUSA,Murphy USA Inc,0.3
G,Genpact Ltd,0.3
LSCC,Lattice Semiconductor Corp,0.3
CMA,Comerica Inc,0.29
MORN,Morningstar Inc,0.29
INGR,Ingredion Inc,0.29
EVR,Evercore Inc Class A,0.29
RRX,Regal Rexnord Corp,0.29
MEDP,Medpace Holdings Inc,0.29
COKE,Coca-Cola Consolidated Inc,0.29
MASI,Masimo Corp,0.29
WH,Wyndham Hotels & Resorts Inc Ordinary Shares,0.29
AA,Alcoa Corp,0.29
BRX,Brixmor Property Group Inc,0.29
SKX,Skechers USA Inc Class A,0.28
MTZ,MasTec Inc,0.28
FBIN,Fortune Brands Innovations Inc,0.28
WCC,WESCO International Inc,0.28
KNX,Knight-Swift Transportation Holdings Inc Class A,0.28
TTC,The Toro Co,0.28
BERY,Berry Global Group Inc,0.28
DCI,Donaldson Co Inc,0.28
WTFC,Wintrust Financial Corp,0.28
RGEN,Repligen Corp,0.28
PLNT,Planet Fitness Inc Class A,0.27
EXLS,ExlService Holdings Inc,0.27
TTEK,Tetra Tech Inc,0.27
SEIC,SEI Investments Co,0.27
NYT,New York Times Co Class A,0.27
WMS,Advanced Drainage Systems Inc,0.27
AXTA,Axalta Coating Systems Ltd,0.27
CR,Crane Co,0.27
ZION,Zions Bancorp NA,0.27
GPK,Graphic Packaging Holding Co,0.27
GTLS,Chart Industries Inc,0.27
CBSH,Commerce Bancshares Inc,0.27
FYBR,Frontier Communications Parent Inc,0.27
NNN,NNN REIT Inc,0.27
ONB,Old National Bancorp,0.26
EXP,Eagle Materials Inc,0.26
RYAN,Ryan Specialty Holdings Inc Class A,0.26
CVLT,CommVault Systems Inc,0.26
HRB,H&R Block Inc,0.26
CACI,CACI International Inc Class A,0.26
UMBF,UMB Financial Corp,0.26
HALO,Halozyme Therapeutics Inc,0.26
FR,First Industrial Realty Trust Inc,0.26
ADC,Agree Realty Corp,0.26
MAT,Mattel Inc,0.25
ONTO,Onto Innovation Inc,0.25
FLS,Flowserve Corp,0.25
FN,Fabrinet,0.25
PB,Prosperity Bancshares Inc,0.25
UGI,UGI Corp,0.25
ENSG,Ensign Group Inc,0.25
SNV,Synovus Financial Corp,0.25
VMI,Valmont Industries Inc,0.24
CHRD,Chord Energy Corp Ordinary Shares - New,0.24
AZPN,Aspen Technology Inc,0.24
ALV,Autoliv Inc,0.24
ESAB,ESAB Corp,0.24
WING,Wingstop Inc,0.24
NFG,National Fuel Gas Co,0.24
SSD,Simpson Manufacturing Co Inc,0.24
R,Ryder System Inc,0.24
VOYA,Voya Financial Inc,0.24
VNO,Vornado Realty Trust,0.24
TREX,Trex Co Inc,0.23
CART,Maplebear Inc,0.23
OSK,Oshkosh Corp,0.23
ALTR,Altair Engineering Inc Class A,0.23
MTSI,MACOM Technology Solutions Holdings Inc,0.23
FAF,First American Financial Corp,0.23
FOUR,Shift4 Payments Inc Class A,0.23
OLED,Universal Display Corp,0.23
STAG,Stag Industrial Inc,0.23
STWD,Starwood Property Trust Inc,0.23
IDA,Idacorp Inc,0.22
ALTM,Arcadium Lithium PLC,0.22
NXT,NEXTracker Inc Ordinary Shares - Class A,0.22
RLI,RLI Corp,0.22
OLLI,Ollie's Bargain Outlet Holdings Inc,0.22
TMHC,Taylor Morrison Home Corp,0.22
SLM,SLM Corp,0.22
MSA,MSA Safety Inc,0.22
UFPI,UFP Industries Inc,0.22
FLR,Fluor Corp,0.22
LNTH,Lantheus Holdings Inc,0.22
HLNE,Hamilton Lane Inc Class A,0.22
KBR,KBR Inc,0.22
MTDR,Matador Resources Co,0.21
ESNT,Essent Group Ltd,0.21
CHWY,Chewy Inc,0.21
THG,The Hanover Insurance Group Inc,0.21
MKSI,MKS Instruments Inc,0.21
LPX,Louisiana-Pacific Corp,0.21
MTG,MGIC Investment Corp,0.21
WEX,WEX Inc,0.21
KEX,Kirby Corp,0.21
AGCO,AGCO Corp,0.21
CADE,Cadence Bank,0.21
HR,Healthcare Realty Trust Inc,0.21
ARW,Arrow Electronics Inc,0.2
OPCH,Option Care Health Inc,0.2
AM,Antero Midstream Corp,0.2
DAR,Darling Ingredients Inc,0.2
LFUS,Littelfuse Inc,0.2
DBX,Dropbox Inc Class A,0.2
CROX,Crocs Inc,0.2
NOV,NOV Inc,0.2
FCN,FTI Consulting Inc,0.2
WTS,Watts Water Technologies Inc Class A,0.2
GATX,GATX Corp,0.2
VNOM,Viper Energy Inc Ordinary Shares - Class A,0.2
RMBS,Rambus Inc,0.2
MTN,Vail Resorts Inc,0.2
H,Hyatt Hotels Corp Class A,0.2
KNF,Knife River Holding Co,0.19
CYTK,Cytokinetics Inc,0.19
CMC,Commercial Metals Co,0.19
HOMB,Home BancShares Inc,0.19
GNTX,Gentex Corp,0.19
CRUS,Cirrus Logic Inc,0.19
GBCI,Glacier Bancorp Inc,0.19
COLB,Columbia Banking System Inc,0.19
VNT,Vontier Corp Ordinary Shares,0.19
WHR,Whirlpool Corp,0.19
LSTR,Landstar System Inc,0.19
CGNX,Cognex Corp,0.19
DINO,HF Sinclair Corp,0.19
CHX,ChampionX Corp,0.19
BIO,Bio-Rad Laboratories Inc Class A,0.18
LEA,Lear Corp,0.18
HXL,Hexcel Corp,0.18
AMG,Affiliated Managers Group Inc,0.18
TKR,The Timken Co,0.18
LOPE,Grand Canyon Education Inc,0.18
AAON,AAON Inc,0.18
NOVT,Novanta Inc,0.18
SIGI,Selective Insurance Group Inc,0.18
BRKR,Bruker Corp,0.18
CLF,Cleveland-Cliffs Inc,0.18
BILL,BILL Holdings Inc Ordinary Shares,0.18
ANF,Abercrombie & Fitch Co Class A,0.18
THO,Thor Industries Inc,0.18
FNB,F N B Corp,0.18
JHG,Janus Henderson Group PLC,0.18
POST,Post Holdings Inc,0.18
BYD,Boyd Gaming Corp,0.17
OZK,Bank OZK,0.17
QLYS,Qualys Inc,0.17
RH,RH Class A,0.17
LITE,Lumentum Holdings Inc,0.17
FFIN,First Financial Bankshares Inc,0.17
UBSI,United Bankshares Inc,0.17
DLB,Dolby Laboratories Inc Class A,0.17
SAIC,Science Applications International Corp,0.17
HWC,Hancock Whitney Corp,0.17
NXST,Nexstar Media Group Inc,0.17
APPF,AppFolio Inc Class A,0.17
GAP,Gap Inc,0.17
IRT,Independence Realty Trust Inc,0.17
CUZ,Cousins Properties Inc,0.17
KRG,Kite Realty Group Trust,0.17
SLAB,Silicon Laboratories Inc,0.16
ROIV,Roivant Sciences Ltd Ordinary Shares,0.16
VLY,Valley National Bancorp,0.16
SON,Sonoco Products Co,0.16
TXNM,TXNM Energy Inc,0.16
GXO,GXO Logistics Inc,0.16
CBT,Cabot Corp,0.16
POR,Portland General Electric Co,0.16
VVV,Valvoline Inc,0.16
AN,AutoNation Inc,0.16
WMG,Warner Music Group Corp Ordinary Shares - Class A,0.16
FIVE,Five Below Inc,0.16
NJR,New Jersey Resources Corp,0.16
EEFT,Euronet Worldwide Inc,0.15
OGS,ONE Gas Inc,0.15
KBH,KB Home,0.15
EXPO,Exponent Inc,0.15
CNO,CNO Financial Group Inc,0.15
CNX,CNX Resources Corp,0.15
ST,Sensata Technologies Holding PLC,0.15
FCFS,FirstCash Holdings Inc,0.15
NEU,NewMarket Corp,0.15
BKH,Black Hills Corp,0.15
AVT,Avnet Inc,0.15
SLGN,Silgan Holdings Inc,0.15
BDC,Belden Inc,0.15
SR,Spire Inc,0.15
WFRD,Weatherford International PLC Ordinary Shares - New,0.15
SWX,Southwest Gas Holdings Inc,0.15
PRGO,Perrigo Co PLC,0.14
ELF,e.l.f. Beauty Inc,0.14
M,Macy's Inc,0.14
ASB,Associated Banc-Corp,0.14
ORA,Ormat Technologies Inc,0.14
BC,Brunswick Corp,0.14
ENS,EnerSys,0.14
CELH,Celsius Holdings Inc,0.14
KMPR,Kemper Corp,0.14
BCO,The Brink's Co,0.14
PVH,PVH Corp,0.14
EPR,EPR Properties,0.14
TCBI,Texas Capital Bancshares Inc,0.13
WU,The Western Union Co,0.13
FLO,Flowers Foods Inc,0.13
LANC,Lancaster Colony Corp,0.13
WLK,Westlake Corp,0.13
ALE,ALLETE Inc,0.13
TNL,Travel+Leisure Co,0.13
AVNT,Avient Corp,0.13
MMS,Maximus Inc,0.13
SBRA,Sabra Health Care REIT Inc,0.13
KRC,Kilroy Realty Corp,0.13
MUR,Murphy Oil Corp,0.12
FLG,Flagstar Financial Inc,0.12
BHF,Brighthouse Financial Inc Registered Shs When Issued,0.12
POWI,Power Integrations Inc,0.12
NVST,Envista Holdings Corp Ordinary Shares,0.12
NWE,NorthWestern Energy Group Inc,0.12
CIVI,Civitas Resources Inc Ordinary Shares,0.12
IBOC,International Bancshares Corp,0.12
IRDM,Iridium Communications Inc,0.12
MSM,MSC Industrial Direct Co Inc Class A,0.12
RYN,Rayonier Inc,0.12
GHC,Graham Holdings Co,0.11
XRAY,Dentsply Sirona Inc,0.11
HAE,Haemonetics Corp,0.11
CHH,Choice Hotels International Inc,0.11
PAG,Penske Automotive Group Inc,0.11
ZI,ZoomInfo Technologies Inc,0.11
NSP,Insperity Inc,0.11
PCH,PotlatchDeltic Corp,0.11
YETI,YETI Holdings Inc,0.1
FHI,Federated Hermes Inc Class B,0.1
AMED,Amedisys Inc,0.1
ASGN,ASGN Inc,0.1
ASH,Ashland Inc,0.1
OLN,Olin Corp,0.1
HOG,Harley-Davidson Inc,0.1
ALGM,Allegro Microsystems Inc Ordinary Shares,0.1
COLM,Columbia Sportswear Co,0.1
ACHC,Acadia Healthcare Co Inc,0.1
CDP,COPT Defense Properties,0.1
BLKB,Blackbaud Inc,0.09
SMG,The Scotts Miracle Gro Co Class A,0.09
CXT,Crane NXT Co,0.09
PSN,Parsons Corp,0.09
TEX,Terex Corp,0.09
MAN,ManpowerGroup Inc,0.09
GT,Goodyear Tire & Rubber Co,0.09
HGV,Hilton Grand Vacations Inc,0.09
WEN,The Wendy's Co Class A,0.09
SYNA,Synaptics Inc,0.09
CPRI,Capri Holdings Ltd,0.09
NSA,National Storage Affiliates Trust,0.09
PK,Park Hotels & Resorts Inc,0.09
,Mktliq 12/31/2049,0.08
VAC,Marriott Vacations Worldwide Corp,0.08
VC,Visteon Corp,0.08
AMKR,Amkor Technology Inc,0.08
PII,Polaris Inc,0.08
JWN,Nordstrom Inc,0.08
VAL,Valaris Ltd,0.08
TDC,Teradata Corp,0.08
LIVN,LivaNova PLC,0.08
CC,The Chemours Co,0.08
PPC,Pilgrims Pride Corp,0.08
,Slcmt1142,0.07
CNXC,Concentrix Corp Ordinary Shares,0.07
PBF,PBF Energy Inc Class A,0.07
SAM,Boston Beer Co Inc Class A,0.07
COTY,Coty Inc Class A,0.07
NEOG,Neogen Corp,0.07
SHC,Sotera Health Co Ordinary Shares,0.07
IPGP,IPG Photonics Corp,0.05
GEF,Greif Inc Class A,0.05
CAR,Avis Budget Group Inc,0.05
UAA,Under Armour Inc Class A,0.04
UA,Under Armour Inc Class C,0.03
,Us Dollar,0.02
