"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1ILKN0064","01"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","01","99","99","    2.04"," ","R","11","    11.4"," ","S","12","     4.8"," ","S","12","     2.5"," ","S","12","     1.0"," ","S","12","     0.2"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    1.30"," ","R","11","    1.78"," ","R","11","    2.69"," ","R","11","    1.10"," ","R","11","    1.60"," ","R","11","    2.20"," ","R","11","    2.94"," ","R","11","    1.54"," ","R","11","    2.51"," ","R","11","    11.2"," ","P","10","     8.9"," ","S","12","     3.5"," ","S","12","     2.5"," ","S","12","     1.1"," ","S","12","     0.8"," ","S","12","     0.4"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     6.2"," ","P","10","     9.7"," ","P","10","    13.4"," ","P","10","     5.1"," ","P","10","     8.5"," ","P","10","    10.3"," ","P","10","    15.9"," ","P","10","     7.5"," ","P","10","    10.5"," ","P","10"
"US1ILKN0064","02"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","02","99","99","    2.19"," ","R","11","    10.1"," ","S","12","     5.4"," ","S","12","     3.0"," ","S","12","     1.4"," ","S","12","     0.3"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    1.39"," ","R","11","    1.64"," ","R","11","    3.13"," ","R","11","    1.37"," ","R","11","    1.45"," ","R","11","    2.55"," ","R","11","    3.25"," ","R","11","    1.41"," ","R","11","    3.01"," ","R","11","    13.0"," ","P","11","     7.5"," ","S","12","     3.5"," ","S","12","     2.5"," ","S","12","     1.8"," ","S","12","     1.0"," ","S","12","     0.7"," ","S","12","     0.2"," ","S","12","     0.0"," ","S","12","     6.6"," ","P","11","    10.4"," ","P","11","    21.3"," ","P","11","     6.6"," ","P","11","    10.4"," ","P","11","    17.0"," ","P","11","    21.5"," ","P","11","     7.8"," ","P","11","    19.8"," ","P","11"
"US1ILKN0064","03"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","03","99","99","    2.85"," ","R","10","    10.5"," ","S","12","     6.0"," ","S","12","     3.9"," ","S","12","     1.7"," ","S","12","     0.3"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    2.18"," ","R","10","    2.53"," ","R","10","    3.69"," ","R","10","    2.14"," ","R","10","    2.26"," ","R","10","    2.82"," ","R","10","    3.83"," ","R","10","    2.22"," ","R","10","    3.26"," ","R","10","     5.0"," ","P","10","     4.3"," ","S","12","     1.3"," ","S","12","     0.8"," ","S","12","     0.6"," ","S","12","     0.2"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     2.0"," ","P","10","     3.9"," ","P","10","     6.9"," ","P","10","     1.7"," ","P","10","     3.2"," ","P","10","     4.6"," ","P","10","     8.3"," ","P","10","     2.7"," ","P","10","     5.1"," ","P","10"
"US1ILKN0064","04"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","04","99","99","    4.05"," ","R","10","    12.3"," ","S","13","     8.1"," ","S","13","     5.1"," ","S","13","     2.6"," ","S","13","     0.5"," ","S","13","     0.2"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    2.84"," ","R","10","    3.83"," ","R","10","    5.03"," ","R","10","    2.50"," ","R","10","    3.40"," ","R","10","    4.06"," ","R","10","    5.40"," ","R","10","    3.23"," ","R","10","    4.30"," ","R","10","     2.9"," ","P","10","     1.2"," ","S","13","     0.7"," ","S","13","     0.4"," ","S","13","     0.3"," ","S","13","     0.2"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","10","     1.3"," ","P","10","     4.6"," ","P","10","     0.0"," ","P","10","     0.4"," ","P","10","     2.6"," ","P","10","     5.2"," ","P","10","     0.0"," ","P","10","     3.7"," ","P","10"
"US1ILKN0064","05"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","05","99","99","    5.26"," ","R","11","    12.6"," ","S","12","     8.5"," ","S","12","     6.5"," ","S","12","     4.4"," ","S","12","     1.5"," ","S","12","     0.2"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    3.64"," ","R","11","    4.84"," ","R","11","    6.86"," ","R","11","    3.40"," ","R","11","    4.25"," ","R","11","    6.24"," ","R","11","    7.04"," ","R","11","    3.94"," ","R","11","    6.65"," ","R","11","     0.0"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1ILKN0064","06"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","06","99","99","    4.72"," ","R","11","    12.1"," ","S","13","     8.1"," ","S","13","     5.8"," ","S","13","     3.4"," ","S","13","     1.5"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    3.34"," ","R","11","    4.80"," ","R","11","    6.18"," ","R","11","    3.13"," ","R","11","    3.59"," ","R","11","    4.98"," ","R","11","    6.31"," ","R","11","    3.42"," ","R","11","    5.52"," ","R","11","     0.0"," ","P","11","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1ILKN0064","07"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","07","99","99","    3.80"," ","R","10","     9.8"," ","S","13","     6.2"," ","S","13","     3.8"," ","S","13","     2.6"," ","S","13","     1.3"," ","S","13","     0.2"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    2.75"," ","R","10","    3.61"," ","R","10","    4.71"," ","R","10","    2.73"," ","R","10","    3.09"," ","R","10","    4.15"," ","R","10","    5.07"," ","R","10","    2.85"," ","R","10","    4.43"," ","R","10","     0.0"," ","P","10","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1ILKN0064","08"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","08","99","99","    3.90"," ","R","10","     9.1"," ","S","13","     6.0"," ","S","13","     4.4"," ","S","13","     2.6"," ","S","13","     1.0"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    2.34"," ","R","10","    3.54"," ","R","10","    5.70"," ","R","10","    2.03"," ","R","10","    3.27"," ","R","10","    4.07"," ","R","10","    6.17"," ","R","10","    2.98"," ","R","10","    4.57"," ","R","10","     0.0"," ","P","10","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1ILKN0064","09"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","09","99","99","    3.91"," ","R","10","     9.0"," ","S","13","     5.8"," ","S","13","     3.9"," ","S","13","     2.6"," ","S","13","     1.4"," ","S","13","     0.2"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    1.60"," ","R","10","    2.82"," ","R","10","    5.43"," ","R","10","    1.33"," ","R","10","    2.68"," ","R","10","    3.43"," ","R","10","    5.81"," ","R","10","    2.32"," ","R","10","    3.98"," ","R","10","     0.0"," ","P","10","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1ILKN0064","10"," 41.9201"," -88.2990"," 231.6","ST. CHARLES 0.1 E, IL US","10","99","99","    3.52"," ","R","11","    11.1"," ","S","13","     7.4"," ","S","13","     4.1"," ","S","13","     2.5"," ","S","13","     1.1"," ","S","13","     0.2"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    2.05"," ","R","11","    2.99"," ","R","11","    4.53"," ","R","11","    2.00"," ","R","11","    2.73"," ","R","11","    3.73"," ","R","11","    5.24"," ","R","11","    2.44"," ","R","11","    3.84"," ","R","11","     0.2"," ","P","11","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.1"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.1"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
