"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US10vall009","01"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","01","99","99","    0.53"," ","S","13","     4.1"," ","S","15","     1.4"," ","S","15","     0.5"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.11"," ","S","13","    0.37"," ","S","13","    0.70"," ","S","13","    0.10"," ","S","13","    0.17"," ","S","13","    0.47"," ","S","13","    0.88"," ","S","13","    0.13"," ","S","13","    0.52"," ","S","13","     4.9"," ","P","11","     3.7"," ","S","13","     1.8"," ","S","13","     0.9"," ","S","13","     0.5"," ","S","13","     0.5"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     1.2"," ","P","11","     2.4"," ","P","11","     5.1"," ","P","11","     1.0"," ","P","11","     2.1"," ","P","11","     2.5"," ","P","11","     6.5"," ","P","11","     1.7"," ","P","11","     3.3"," ","P","11"
"US10vall009","02"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","02","99","99","    0.70"," ","S","12","     5.4"," ","S","15","     2.1"," ","S","15","     0.9"," ","S","15","     0.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.27"," ","S","12","    0.64"," ","S","12","    1.17"," ","S","12","    0.19"," ","S","12","    0.50"," ","S","12","    0.71"," ","S","12","    1.24"," ","S","12","    0.44"," ","S","12","    0.87"," ","S","12","     7.3"," ","P","11","     4.2"," ","S","13","     2.6"," ","S","13","     1.3"," ","S","13","     0.8"," ","S","13","     0.6"," ","S","13","     0.5"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     3.6"," ","P","11","     7.0"," ","P","11","    10.5"," ","P","11","     3.3"," ","P","11","     5.8"," ","P","11","     8.1"," ","P","11","    11.7"," ","P","11","     4.6"," ","P","11","     8.8"," ","P","11"
"US10vall009","03"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","03","99","99","    1.39"," ","S","13","     6.2"," ","S","14","     3.3"," ","S","14","     1.9"," ","S","14","     0.8"," ","S","14","     0.3"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.41"," ","S","13","    0.93"," ","S","13","    1.89"," ","S","13","    0.39"," ","S","13","    0.57"," ","S","13","    1.36"," ","S","13","    2.04"," ","S","13","    0.44"," ","S","13","    1.59"," ","S","13","     6.7"," ","S","12","     3.3"," ","S","13","     1.8"," ","S","13","     1.2"," ","S","13","     0.7"," ","S","13","     0.5"," ","S","13","     0.3"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     2.1"," ","S","12","     3.5"," ","S","12","     8.7"," ","S","12","     1.8"," ","S","12","     2.8"," ","S","12","     4.7"," ","S","12","    14.2"," ","S","12","     2.3"," ","S","12","     5.7"," ","S","12"
"US10vall009","04"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","04","99","99","    3.17"," ","S","13","    10.2"," ","S","14","     5.9"," ","S","14","     3.5"," ","S","14","     1.4"," ","S","14","     0.6"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.69"," ","S","13","    2.67"," ","S","13","    3.70"," ","S","13","    1.57"," ","S","13","    2.11"," ","S","13","    2.97"," ","S","13","    4.21"," ","S","13","    1.87"," ","S","13","    3.34"," ","S","13","     2.9"," ","P","11","     1.4"," ","S","12","     1.0"," ","S","12","     0.7"," ","S","12","     0.3"," ","S","12","     0.2"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.5"," ","P","11","     1.5"," ","P","11","     5.3"," ","P","11","     0.0"," ","P","11","     1.5"," ","P","11","     2.8"," ","P","11","     6.0"," ","P","11","     1.2"," ","P","11","     4.0"," ","P","11"
"US10vall009","05"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","05","99","99","    4.19"," ","S","14","    11.0"," ","S","15","     7.6"," ","S","15","     5.1"," ","S","15","     3.4"," ","S","15","     1.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.37"," ","S","14","    4.55"," ","S","14","    5.72"," ","S","14","    1.87"," ","S","14","    3.73"," ","S","14","    5.00"," ","S","14","    6.09"," ","S","14","    3.11"," ","S","14","    5.28"," ","S","14","     0.0","X","S","12","     0.2"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US10vall009","06"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","06","99","99","    4.20"," ","S","14","     9.9"," ","S","15","     6.8"," ","S","15","     4.7"," ","S","15","     3.2"," ","S","15","     1.3"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.06"," ","S","14","    3.31"," ","S","14","    5.39"," ","S","14","    1.76"," ","S","14","    2.73"," ","S","14","    3.96"," ","S","14","    6.15"," ","S","14","    2.52"," ","S","14","    4.66"," ","S","14","     0.0"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US10vall009","07"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","07","99","99","    3.22"," ","S","14","     9.0"," ","S","15","     5.9"," ","S","15","     3.5"," ","S","15","     2.2"," ","S","15","     0.9"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.99"," ","S","14","    2.84"," ","S","14","    3.56"," ","S","14","    1.88"," ","S","14","    2.25"," ","S","14","    2.99"," ","S","14","    3.99"," ","S","14","    2.16"," ","S","14","    3.24"," ","S","14","     0.0"," ","P","11","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US10vall009","08"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","08","99","99","    3.17"," ","S","13","     8.9"," ","S","15","     5.5"," ","S","15","     3.7"," ","S","15","     2.1"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.34"," ","S","13","    2.22"," ","S","13","    4.68"," ","S","13","    1.26"," ","S","13","    1.95"," ","S","13","    2.99"," ","S","13","    5.40"," ","S","13","    1.64"," ","S","13","    3.55"," ","S","13","     0.0"," ","P","10","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US10vall009","09"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","09","99","99","    1.84"," ","S","14","     6.7"," ","S","15","     3.4"," ","S","15","     2.1"," ","S","15","     0.9"," ","S","15","     0.5"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.01"," ","S","14","    1.59"," ","S","14","    2.33"," ","S","14","    0.89"," ","S","14","    1.48"," ","S","14","    1.83"," ","S","14","    2.45"," ","S","14","    1.26"," ","S","14","    2.17"," ","S","14","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US10vall009","10"," 41.4239"," -99.1593"," 666.0","ARCADIA 1.7 W, NE US","10","99","99","    2.13"," ","S","13","     6.7"," ","S","15","     4.6"," ","S","15","     2.4"," ","S","15","     1.3"," ","S","15","     0.5"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.99"," ","S","13","    1.33"," ","S","13","    3.23"," ","S","13","    0.86"," ","S","13","    1.22"," ","S","13","    1.93"," ","S","13","    3.59"," ","S","13","    1.13"," ","S","13","    2.31"," ","S","13","     2.8"," ","P","11","     0.9"," ","S","13","     0.8"," ","S","13","     0.4"," ","S","13","     0.4"," ","S","13","     0.2"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     1.8"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     3.0"," ","P","11","     0.0"," ","P","11","     0.3"," ","P","11"
