"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1MDHW0018","01"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","01","99","99","    3.14"," ","S","13","    11.4"," ","S","13","     6.3"," ","S","13","     3.7"," ","S","13","     1.9"," ","S","13","     0.7"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    2.46"," ","S","13","    3.08"," ","S","13","    3.80"," ","S","13","    2.32"," ","S","13","    2.75"," ","S","13","    3.29"," ","S","13","    4.26"," ","S","13","    2.61"," ","S","13","    3.39"," ","S","13","     9.0"," ","S","12","     4.2"," ","S","13","     1.9"," ","S","13","     1.1"," ","S","13","     0.7"," ","S","13","     0.7"," ","S","13","     0.7"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     2.3"," ","S","12","     6.7"," ","S","12","    14.9"," ","S","12","     2.2"," ","S","12","     3.5"," ","S","12","     8.3"," ","S","12","    15.1"," ","S","12","     2.3"," ","S","12","    10.5"," ","S","12"
"US1MDHW0018","02"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","02","99","99","    3.09"," ","S","13","    11.3"," ","S","13","     6.8"," ","S","13","     3.7"," ","S","13","     2.3"," ","S","13","     0.5"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    1.72"," ","S","13","    2.66"," ","S","13","    4.96"," ","S","13","    1.16"," ","S","13","    2.39"," ","S","13","    3.56"," ","S","13","    5.10"," ","S","13","    2.25"," ","S","13","    4.34"," ","S","13","    10.0"," ","S","12","     3.6"," ","S","13","     1.8"," ","S","13","     1.1"," ","S","13","     0.9"," ","S","13","     0.7"," ","S","13","     0.5"," ","S","13","     0.2"," ","S","13","     0.1"," ","S","13","     1.7"," ","S","12","     3.0"," ","S","12","     9.9"," ","S","12","     1.2"," ","S","12","     2.3"," ","S","12","     4.5"," ","S","12","    15.7"," ","S","12","     2.1"," ","S","12","     5.8"," ","S","12"
"US1MDHW0018","03"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","03","99","99","    3.75"," ","S","12","    12.2"," ","S","13","     7.3"," ","S","13","     4.9"," ","S","13","     2.7"," ","S","13","     0.7"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    3.07"," ","S","12","    3.39"," ","S","12","    5.13"," ","S","12","    2.96"," ","S","12","    3.14"," ","S","12","    3.91"," ","S","12","    5.16"," ","S","12","    3.08"," ","S","12","    4.78"," ","S","12","     5.2"," ","P","11","     2.5"," ","S","13","     1.3"," ","S","13","     0.9"," ","S","13","     0.6"," ","S","13","     0.3"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.3"," ","P","11","     3.7"," ","P","11","     8.4"," ","P","11","     0.0"," ","P","11","     1.9"," ","P","11","     5.4"," ","P","11","     9.3"," ","P","11","     1.0"," ","P","11","     6.8"," ","P","11"
"US1MDHW0018","04"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","04","99","99","    4.00"," ","S","13","    12.9"," ","S","13","     7.6"," ","S","13","     4.5"," ","S","13","     2.3"," ","S","13","     1.2"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    2.81"," ","S","13","    4.08"," ","S","13","    4.78"," ","S","13","    2.62"," ","S","13","    3.76"," ","S","13","    4.55"," ","S","13","    4.95"," ","S","13","    3.45"," ","S","13","    4.68"," ","S","13","     0.0","X","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1MDHW0018","05"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","05","99","99","    5.51"," ","S","13","    15.2"," ","S","13","     9.2"," ","S","13","     6.9"," ","S","13","     3.4"," ","S","13","     1.5"," ","S","13","     0.3"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    3.91"," ","S","13","    4.82"," ","S","13","    6.87"," ","S","13","    3.66"," ","S","13","    4.53"," ","S","13","    6.03"," ","S","13","    7.05"," ","S","13","    4.34"," ","S","13","    6.31"," ","S","13","     0.0"," ","P","11","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1MDHW0018","06"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","06","99","99","    4.90"," ","S","13","    12.2"," ","S","13","     7.6"," ","S","13","     5.1"," ","S","13","     3.2"," ","S","13","     1.2"," ","S","13","     0.4"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    2.35"," ","S","13","    4.24"," ","S","13","    7.70"," ","S","13","    1.50"," ","S","13","    4.01"," ","S","13","    4.99"," ","S","13","    7.77"," ","S","13","    3.53"," ","S","13","    6.18"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1MDHW0018","07"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","07","99","99","    5.21"," ","S","12","    11.3"," ","S","13","     7.9"," ","S","13","     5.8"," ","S","13","     3.2"," ","S","13","     1.5"," ","S","13","     0.4"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    3.97"," ","S","12","    4.76"," ","S","12","    6.01"," ","S","12","    3.91"," ","S","12","    4.53"," ","S","12","    5.19"," ","S","12","    6.41"," ","S","12","    4.30"," ","S","12","    5.68"," ","S","12","     0.0"," ","P","10","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1MDHW0018","08"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","08","99","99","    4.33"," ","S","12","    12.3"," ","S","13","     7.5"," ","S","13","     5.3"," ","S","13","     3.1"," ","S","13","     1.2"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    2.97"," ","S","12","    3.97"," ","S","12","    4.92"," ","S","12","    2.32"," ","S","12","    3.79"," ","S","12","    4.30"," ","S","12","    5.32"," ","S","12","    3.53"," ","S","12","    4.53"," ","S","12","     0.0"," ","P","11","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1MDHW0018","09"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","09","99","99","    4.53"," ","S","12","     9.5"," ","S","13","     5.7"," ","S","13","     4.5"," ","S","13","     3.5"," ","S","13","     1.7"," ","S","13","     0.3"," ","S","13","     0.1"," ","S","13","     0.1"," ","S","13","    2.31"," ","S","12","    3.85"," ","S","12","    5.15"," ","S","12","    1.91"," ","S","12","    3.47"," ","S","12","    4.22"," ","S","12","    5.91"," ","S","12","    3.01"," ","S","12","    4.51"," ","S","12","     0.0"," ","P","10","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1MDHW0018","10"," 39.2361"," -76.8605"," 124.1","COLUMBIA 2.3 N, MD US","10","99","99","    4.83"," ","S","13","    11.2"," ","S","13","     6.5"," ","S","13","     4.6"," ","S","13","     3.1"," ","S","13","     1.6"," ","S","13","     0.4"," ","S","13","     0.1"," ","S","13","     0.1"," ","S","13","    3.75"," ","S","13","    4.17"," ","S","13","    5.44"," ","S","13","    3.68"," ","S","13","    4.06"," ","S","13","    4.56"," ","S","13","    5.95"," ","S","13","    3.97"," ","S","13","    4.85"," ","S","13","     0.0"," ","P","11","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
