"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1NCCB0008","01"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","01","99","99","    3.40"," ","E"," 5"
"US1NCCB0008","02"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","02","99","99","    3.00"," ","E"," 8"
"US1NCCB0008","03"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","03","99","99","    3.50"," ","E"," 7"
"US1NCCB0008","04"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","04","99","99","    3.90"," ","E"," 8"
"US1NCCB0008","05"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","05","99","99","    4.36"," ","E"," 8"
"US1NCCB0008","06"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","06","99","99","    4.47"," ","E","11"
"US1NCCB0008","07"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","07","99","99","    4.38"," ","E"," 7"
"US1NCCB0008","08"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","08","99","99","    5.51"," ","E","10"
"US1NCCB0008","09"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","09","99","99","    4.19"," ","E"," 7"
"US1NCCB0008","10"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","10","99","99","    3.54"," ","E"," 6"
"US1NCCB0008","11"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","11","99","99","    3.61"," ","E"," 9"
"US1NCCB0008","12"," 35.3647"," -80.6550"," 193.9","CONCORD 4.5 SW, NC US","12","99","99","    4.40"," ","E"," 4"
