"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1WYLM0036","01"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","01","99","99","    0.29"," ","S","13","     4.5"," ","S","13","     1.0"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.09"," ","S","13","    0.22"," ","S","13","    0.43"," ","S","13","    0.07"," ","S","13","    0.19"," ","S","13","    0.29"," ","S","13","    0.50"," ","S","13","    0.14"," ","S","13","    0.32"," ","S","13","     5.0"," ","S","12","     4.9"," ","S","13","     1.7"," ","S","13","     1.0"," ","S","13","     0.5"," ","S","13","     0.3"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     1.9"," ","S","12","     3.6"," ","S","12","     6.9"," ","S","12","     1.9"," ","S","12","     2.5"," ","S","12","     4.2"," ","S","12","     9.1"," ","S","12","     1.9"," ","S","12","     5.0"," ","S","12"
"US1WYLM0036","02"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","02","99","99","    0.59"," ","S","13","     7.4"," ","S","13","     2.2"," ","S","13","     0.4"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.38"," ","S","13","    0.60"," ","S","13","    0.78"," ","S","13","    0.34"," ","S","13","    0.56"," ","S","13","    0.67"," ","S","13","    0.84"," ","S","13","    0.48"," ","S","13","    0.72"," ","S","13","     9.9"," ","S","12","     8.4"," ","S","13","     3.3"," ","S","13","     1.5"," ","S","13","     0.9"," ","S","13","     0.5"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     7.4"," ","S","12","    10.1"," ","S","12","    12.4"," ","S","12","     6.5"," ","S","12","     9.5"," ","S","12","    11.2"," ","S","12","    12.6"," ","S","12","     8.7"," ","S","12","    12.1"," ","S","12"
"US1WYLM0036","03"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","03","99","99","    1.03"," ","S","13","     6.2"," ","S","13","     3.1"," ","S","13","     1.0"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.53"," ","S","13","    0.91"," ","S","13","    1.37"," ","S","13","    0.48"," ","S","13","    0.71"," ","S","13","    1.14"," ","S","13","    1.46"," ","S","13","    0.60"," ","S","13","    1.20"," ","S","13","     9.3"," ","P","11","     5.7"," ","S","13","     2.6"," ","S","13","     1.4"," ","S","13","     0.7"," ","S","13","     0.5"," ","S","13","     0.4"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     3.7"," ","P","11","     7.2"," ","P","11","    12.8"," ","P","11","     2.1"," ","P","11","     6.7"," ","P","11","     8.3"," ","P","11","    15.2"," ","P","11","     5.7"," ","P","11","     9.7"," ","P","11"
"US1WYLM0036","04"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","04","99","99","    1.84"," ","S","13","     9.7"," ","S","13","     4.9"," ","S","13","     2.3"," ","S","13","     1.1"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.83"," ","S","13","    1.49"," ","S","13","    2.99"," ","S","13","    0.82"," ","S","13","    1.36"," ","S","13","    1.85"," ","S","13","    3.12"," ","S","13","    1.06"," ","S","13","    2.44"," ","S","13","    11.6"," ","S","12","     6.8"," ","S","13","     3.4"," ","S","13","     2.3"," ","S","13","     1.6"," ","S","13","     1.3"," ","S","13","     1.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     7.9"," ","S","12","     9.8"," ","S","12","    15.5"," ","S","12","     7.4"," ","S","12","     8.9"," ","S","12","    11.2"," ","S","12","    15.6"," ","S","12","     8.4"," ","S","12","    13.1"," ","S","12"
"US1WYLM0036","05"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","05","99","99","    3.01"," ","S","13","    13.4"," ","S","14","     6.5"," ","S","14","     4.0"," ","S","14","     1.7"," ","S","14","     0.6"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.75"," ","S","13","    3.07"," ","S","13","    3.73"," ","S","13","    1.63"," ","S","13","    2.71"," ","S","13","    3.16"," ","S","13","    4.28"," ","S","13","    2.10"," ","S","13","    3.21"," ","S","13","     6.0"," ","S","12","     2.1"," ","S","14","     1.1"," ","S","14","     0.7"," ","S","14","     0.5"," ","S","14","     0.4"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.4"," ","S","12","     4.0"," ","S","12","    11.9"," ","S","12","     0.2"," ","S","12","     3.3"," ","S","12","     7.5"," ","S","12","    12.2"," ","S","12","     2.1"," ","S","12","    10.4"," ","S","12"
"US1WYLM0036","06"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","06","99","99","    1.96"," ","S","14","     9.3"," ","S","14","     4.4"," ","S","14","     2.2"," ","S","14","     1.2"," ","S","14","     0.6"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.77"," ","S","14","    1.99"," ","S","14","    2.50"," ","S","14","    0.45"," ","S","14","    1.77"," ","S","14","    2.27"," ","S","14","    2.59"," ","S","14","    1.42"," ","S","14","    2.39"," ","S","14","     0.0"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1WYLM0036","07"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","07","99","99","    2.63"," ","S","13","    10.9"," ","S","13","     5.3"," ","S","13","     3.5"," ","S","13","     1.3"," ","S","13","     0.5"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    1.58"," ","S","13","    2.76"," ","S","13","    3.52"," ","S","13","    1.47"," ","S","13","    2.08"," ","S","13","    3.02"," ","S","13","    3.81"," ","S","13","    1.89"," ","S","13","    3.11"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1WYLM0036","08"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","08","99","99","    1.51"," ","S","14","    10.1"," ","S","14","     3.4"," ","S","14","     1.6"," ","S","14","     0.8"," ","S","14","     0.3"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.50"," ","S","14","    1.07"," ","S","14","    1.84"," ","S","14","    0.45"," ","S","14","    1.01"," ","S","14","    1.39"," ","S","14","    2.21"," ","S","14","    0.80"," ","S","14","    1.49"," ","S","14","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13"
"US1WYLM0036","09"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","09","99","99","    1.26"," ","S","13","     6.5"," ","S","13","     3.2"," ","S","13","     1.5"," ","S","13","     0.6"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.47"," ","S","13","    0.81"," ","S","13","    1.26"," ","S","13","    0.41"," ","S","13","    0.64"," ","S","13","    1.21"," ","S","13","    1.29"," ","S","13","    0.58"," ","S","13","    1.25"," ","S","13","     0.1"," ","P","11","     0.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1WYLM0036","10"," 41.1449","-104.7547","1825.1","CHEYENNE 2.0 E, WY US","10","99","99","    1.17"," ","S","14","     6.6"," ","S","14","     3.3"," ","S","14","     1.5"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.75"," ","S","14","    0.98"," ","S","14","    1.62"," ","S","14","    0.73"," ","S","14","    0.85"," ","S","14","    1.15"," ","S","14","    1.66"," ","S","14","    0.81"," ","S","14","    1.32"," ","S","14","     5.9"," ","S","13","     2.5"," ","S","13","     1.6"," ","S","13","     1.1"," ","S","13","     0.7"," ","S","13","     0.5"," ","S","13","     0.5"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.4"," ","S","13","     5.8"," ","S","13","     9.6"," ","S","13","     0.2"," ","S","13","     0.9"," ","S","13","     9.0"," ","S","13","    11.2"," ","S","13","     0.4"," ","S","13","     9.6"," ","S","13"
