"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL","MLY-SNWD-AVGNDS-GE001WI","meas_flag_MLY-SNWD-AVGNDS-GE001WI","comp_flag_MLY-SNWD-AVGNDS-GE001WI","years_MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE002WI","meas_flag_MLY-SNWD-AVGNDS-GE002WI","comp_flag_MLY-SNWD-AVGNDS-GE002WI","years_MLY-SNWD-AVGNDS-GE002WI","MLY-SNWD-AVGNDS-GE003WI","meas_flag_MLY-SNWD-AVGNDS-GE003WI","comp_flag_MLY-SNWD-AVGNDS-GE003WI","years_MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE004WI","meas_flag_MLY-SNWD-AVGNDS-GE004WI","comp_flag_MLY-SNWD-AVGNDS-GE004WI","years_MLY-SNWD-AVGNDS-GE004WI","MLY-SNWD-AVGNDS-GE005WI","meas_flag_MLY-SNWD-AVGNDS-GE005WI","comp_flag_MLY-SNWD-AVGNDS-GE005WI","years_MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","meas_flag_MLY-SNWD-AVGNDS-GE010WI","comp_flag_MLY-SNWD-AVGNDS-GE010WI","years_MLY-SNWD-AVGNDS-GE010WI","MLY-SNWD-AVGNDS-GE020WI","meas_flag_MLY-SNWD-AVGNDS-GE020WI","comp_flag_MLY-SNWD-AVGNDS-GE020WI","years_MLY-SNWD-AVGNDS-GE020WI"
"US1CODG0074","01"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","01","99","99","    0.57"," ","S","13","     5.4"," ","S","15","     1.9"," ","S","15","     0.4"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.32"," ","S","13","    0.51"," ","S","13","    0.66"," ","S","13","    0.31"," ","S","13","    0.45"," ","S","13","    0.55"," ","S","13","    0.71"," ","S","13","    0.39"," ","S","13","    0.61"," ","S","13","     7.9"," ","S","13","     5.1"," ","S","15","     2.9"," ","S","15","     1.3"," ","S","15","     0.7"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     3.7"," ","S","13","     6.3"," ","S","13","     9.8"," ","S","13","     3.3"," ","S","13","     5.8"," ","S","13","     7.2"," ","S","13","    11.8"," ","S","13","     4.0"," ","S","13","     7.7"," ","S","13","    22.0"," ","S","15","    10.0"," ","S","15","     8.1"," ","S","15","     5.3"," ","S","15","     3.2"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15"
"US1CODG0074","02"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","02","99","99","    0.88"," ","S","15","     6.6"," ","S","15","     2.6"," ","S","15","     1.3"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.38"," ","S","15","    0.70"," ","S","15","    1.19"," ","S","15","    0.32"," ","S","15","    0.45"," ","S","15","    0.78"," ","S","15","    1.33"," ","S","15","    0.44"," ","S","15","    0.96"," ","S","15","    12.4"," ","S","14","     6.4"," ","S","15","     3.5"," ","S","15","     2.0"," ","S","15","     1.3"," ","S","15","     0.7"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     5.4"," ","S","14","    10.2"," ","S","14","    17.2"," ","S","14","     5.0"," ","S","14","     8.5"," ","S","14","    10.4"," ","S","14","    19.5"," ","S","14","     6.7"," ","S","14","    12.7"," ","S","14","    19.3"," ","S","15","    12.6"," ","S","15","    11.0"," ","S","15","     8.9"," ","S","15","     6.2"," ","S","15","     1.9"," ","S","15","     0.0"," ","S","15"
"US1CODG0074","03"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","03","99","99","    1.42"," ","S","12","     6.2"," ","S","15","     3.0"," ","S","15","     1.7"," ","S","15","     0.9"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.78"," ","S","12","    1.53"," ","S","12","    2.03"," ","S","12","    0.48"," ","S","12","    1.37"," ","S","12","    1.61"," ","S","12","    2.23"," ","S","12","    1.12"," ","S","12","    1.77"," ","S","12","     9.9"," ","S","12","     4.5"," ","S","15","     2.2"," ","S","15","     1.4"," ","S","15","     1.1"," ","S","15","     0.8"," ","S","15","     0.7"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     2.1"," ","S","12","    11.5"," ","S","12","    14.9"," ","S","12","     1.9"," ","S","12","     6.5"," ","S","12","    13.2"," ","S","12","    15.2"," ","S","12","     3.0"," ","S","12","    14.3"," ","S","12","    11.4"," ","S","15","     6.4"," ","S","15","     5.3"," ","S","15","     3.9"," ","S","15","     3.0"," ","S","15","     1.1"," ","S","15","     0.0"," ","S","15"
"US1CODG0074","04"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","04","99","99","    2.23"," ","S","13","     9.3"," ","S","15","     4.8"," ","S","15","     2.5"," ","S","15","     1.3"," ","S","15","     0.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.31"," ","S","13","    1.80"," ","S","13","    2.92"," ","S","13","    1.28"," ","S","13","    1.61"," ","S","13","    2.25"," ","S","13","    3.28"," ","S","13","    1.39"," ","S","13","    2.50"," ","S","13","    10.9"," ","S","13","     4.1"," ","S","15","     2.9"," ","S","15","     1.6"," ","S","15","     1.0"," ","S","15","     0.6"," ","S","15","     0.5"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     6.1"," ","S","13","     9.0"," ","S","13","    14.1"," ","S","13","     5.3"," ","S","13","     8.0"," ","S","13","    10.3"," ","S","13","    14.4"," ","S","13","     7.8"," ","S","13","    10.6"," ","S","13","     4.7"," ","S","15","     2.4"," ","S","15","     2.2"," ","S","15","     1.5"," ","S","15","     1.1"," ","S","15","     0.4"," ","S","15","     0.1"," ","S","15"
"US1CODG0074","05"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","05","99","99","    2.75"," ","S","14","    11.9"," ","S","15","     6.0"," ","S","15","     3.2"," ","S","15","     1.6"," ","S","15","     0.5"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.67"," ","S","14","    2.58"," ","S","14","    2.78"," ","S","14","    1.56"," ","S","14","    2.45"," ","S","14","    2.70"," ","S","14","    3.01"," ","S","14","    2.08"," ","S","14","    2.73"," ","S","14","     2.5"," ","S","14","     0.9"," ","S","15","     0.7"," ","S","15","     0.5"," ","S","15","     0.4"," ","S","15","     0.3"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","14","     0.8"," ","S","14","     4.7"," ","S","14","     0.0"," ","S","14","     0.1"," ","S","14","     2.0"," ","S","14","     5.9"," ","S","14","     0.0"," ","S","14","     2.3"," ","S","14","     1.3"," ","S","15","     0.7"," ","S","15","     0.6"," ","S","15","     0.6"," ","S","15","     0.5"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1CODG0074","06"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","06","99","99","    1.63"," ","S","14","     8.0"," ","S","14","     3.3"," ","S","14","     1.7"," ","S","14","     0.9"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.87"," ","S","14","    1.17"," ","S","14","    2.59"," ","S","14","    0.82"," ","S","14","    1.05"," ","S","14","    1.83"," ","S","14","    2.69"," ","S","14","    0.92"," ","S","14","    2.24"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1CODG0074","07"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","07","99","99","    2.49"," ","S","15","    11.3"," ","S","15","     5.6"," ","S","15","     2.7"," ","S","15","     1.4"," ","S","15","     0.5"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.15"," ","S","15","    2.12"," ","S","15","    3.43"," ","S","15","    1.09"," ","S","15","    1.89"," ","S","15","    2.58"," ","S","15","    3.57"," ","S","15","    1.64"," ","S","15","    2.90"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1CODG0074","08"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","08","99","99","    1.65"," ","S","14","     9.7"," ","S","14","     3.9"," ","S","14","     2.1"," ","S","14","     0.9"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.17"," ","S","14","    1.79"," ","S","14","    2.08"," ","S","14","    1.01"," ","S","14","    1.48"," ","S","14","    1.96"," ","S","14","    2.22"," ","S","14","    1.22"," ","S","14","    1.99"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1CODG0074","09"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","09","99","99","    1.55"," ","S","14","     7.0"," ","S","15","     3.1"," ","S","15","     1.9"," ","S","15","     0.9"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.51"," ","S","14","    1.29"," ","S","14","    1.69"," ","S","14","    0.24"," ","S","14","    0.95"," ","S","14","    1.47"," ","S","14","    1.87"," ","S","14","    0.86"," ","S","14","    1.59"," ","S","14","     0.0"," ","S","13","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1CODG0074","10"," 39.5404","-104.9123","1805.9","HIGHLANDS RANCH 3.2 ESE, CO US","10","99","99","    1.24"," ","S","15","     7.1"," ","S","15","     3.5"," ","S","15","     2.1"," ","S","15","     0.5"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.86"," ","S","15","    1.25"," ","S","15","    1.61"," ","S","15","    0.79"," ","S","15","    1.08"," ","S","15","    1.44"," ","S","15","    1.75"," ","S","15","    0.99"," ","S","15","    1.46"," ","S","15","     6.1"," ","S","15","     2.5"," ","S","15","     1.6"," ","S","15","     1.2"," ","S","15","     0.9"," ","S","15","     0.5"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     4.3"," ","S","15","     6.5"," ","S","15","     0.0"," ","S","15","     3.3"," ","S","15","     5.1"," ","S","15","     8.0"," ","S","15","     1.3"," ","S","15","     6.1"," ","S","15","     3.7"," ","S","15","     2.5"," ","S","15","     2.2"," ","S","15","     1.7"," ","S","15","     1.0"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15"
