"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1OHCM0007","01"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","01","99","99","    2.92"," ","E"," 7"
"US1OHCM0007","02"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","02","99","99","    3.87"," ","E"," 7"
"US1OHCM0007","03"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","03","99","99","    4.60"," ","E"," 7"
"US1OHCM0007","04"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","04","99","99","    5.11"," ","E"," 7"
"US1OHCM0007","05"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","05","99","99","    4.50"," ","E"," 7"
"US1OHCM0007","06"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","06","99","99","    5.27"," ","E"," 6"
"US1OHCM0007","07"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","07","99","99","    4.51"," ","E"," 7"
"US1OHCM0007","08"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","08","99","99","    3.46"," ","E"," 5"
"US1OHCM0007","09"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","09","99","99","    3.60"," ","E"," 8"
"US1OHCM0007","10"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","10","99","99","    3.84"," ","E"," 7"
"US1OHCM0007","11"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","11","99","99","    3.30"," ","E"," 8"
"US1OHCM0007","12"," 39.0212"," -84.2186"," 269.4","AMELIA 0.3 SSW, OH US","12","99","99","    4.25"," ","E"," 6"
