"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1MORP0006","01"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","01","99","99","    3.36"," ","E"," 2"
"US1MORP0006","02"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","02","99","99","    4.05"," ","E"," 2"
"US1MORP0006","03"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","03","99","99","    5.29"," ","E"," 3"
"US1MORP0006","04"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","04","99","99","    6.44"," ","E"," 3"
"US1MORP0006","05"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","05","99","99","    6.16"," ","E"," 2"
"US1MORP0006","06"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","06","99","99","    3.50"," ","E"," 3"
"US1MORP0006","07"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","07","99","99","    4.28"," ","E"," 2"
"US1MORP0006","08"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","08","99","99","    4.38"," ","E"," 3"
"US1MORP0006","09"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","09","99","99","    3.72"," ","E"," 3"
"US1MORP0006","10"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","10","99","99","    4.18"," ","E"," 3"
"US1MORP0006","11"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","11","99","99","    4.43"," ","E"," 2"
"US1MORP0006","12"," 36.6657"," -90.7264"," 157.9","FAIRDEALING 6.0 W, MO US","12","99","99","    4.86"," ","E"," 3"
