"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1ILMD0028","01"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","01","99","99","    2.36"," ","E"," 7"
"US1ILMD0028","02"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","02","99","99","    2.54"," ","E"," 6"
"US1ILMD0028","03"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","03","99","99","    3.77"," ","E"," 6"
"US1ILMD0028","04"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","04","99","99","    5.41"," ","E"," 5"
"US1ILMD0028","05"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","05","99","99","    4.66"," ","E"," 4"
"US1ILMD0028","06"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","06","99","99","    4.60"," ","E"," 4"
"US1ILMD0028","07"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","07","99","99","    4.31"," ","E"," 5"
"US1ILMD0028","08"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","08","99","99","    3.80"," ","E"," 4"
"US1ILMD0028","09"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","09","99","99","    3.61"," ","E"," 7"
"US1ILMD0028","10"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","10","99","99","    3.63"," ","E"," 6"
"US1ILMD0028","11"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","11","99","99","    3.24"," ","E"," 7"
"US1ILMD0028","12"," 38.9540"," -89.8166"," 179.2","STAUNTON 4.3 SSW, IL US","12","99","99","    3.10"," ","E"," 8"
