"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1CAPC0001","01"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","01","99","99","   11.83"," ","S","12","    12.2"," ","S","12","    10.5"," ","S","12","     8.7"," ","S","12","     6.4"," ","S","12","     3.6"," ","S","12","     1.8"," ","S","12","     0.4"," ","S","12","     0.0"," ","S","12","    3.52"," ","S","12","    9.75"," ","S","12","   16.37"," ","S","12","    3.29"," ","S","12","    7.09"," ","S","12","   13.77"," ","S","12","   17.81"," ","S","12","    4.88"," ","S","12","   15.37"," ","S","12","    73.0"," ","S","12","    10.0"," ","S","12","     9.6"," ","S","12","     7.7"," ","S","12","     6.7"," ","S","12","     5.6"," ","S","12","     4.6"," ","S","12","     2.6"," ","S","12","     1.1"," ","S","12","    20.8"," ","S","12","    44.9"," ","S","12","   107.0"," ","S","12","    18.7"," ","S","12","    33.4"," ","S","12","    57.1"," ","S","12","   124.7"," ","S","12","    25.2"," ","S","12","    75.7"," ","S","12"
"US1CAPC0001","02"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","02","99","99","   12.37"," ","S","12","    11.6"," ","S","12","    10.0"," ","S","12","     7.8"," ","S","12","     6.1"," ","S","12","     4.1"," ","S","12","     2.0"," ","S","12","     0.3"," ","S","12","     0.0"," ","S","12","    5.25"," ","S","12","   10.48"," ","S","12","   16.75"," ","S","12","    4.54"," ","S","12","    9.03"," ","S","12","   12.43"," ","S","12","   17.35"," ","S","12","    6.70"," ","S","12","   15.48"," ","S","12","    84.2"," ","S","12","    10.6"," ","S","12","    10.3"," ","S","12","     8.7"," ","S","12","     7.4"," ","S","12","     6.3"," ","S","12","     5.0"," ","S","12","     3.5"," ","S","12","     1.3"," ","S","12","    35.5"," ","S","12","    48.0"," ","S","12","   121.5"," ","S","12","    32.2"," ","S","12","    45.4"," ","S","12","    56.9"," ","S","12","   127.0"," ","S","12","    42.3"," ","S","12","    80.7"," ","S","12"
"US1CAPC0001","03"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","03","99","99","   13.26"," ","S","12","    15.9"," ","S","12","    14.0"," ","S","12","    10.9"," ","S","12","     8.2"," ","S","12","     5.3"," ","S","12","     1.8"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","    8.14"," ","S","12","   11.56"," ","S","12","   21.14"," ","S","12","    6.31"," ","S","12","   10.73"," ","S","12","   13.14"," ","S","12","   21.84"," ","S","12","   10.12"," ","S","12","   15.93"," ","S","12","   105.7"," ","S","12","    13.5"," ","S","12","    13.3"," ","S","12","    11.0"," ","S","12","     9.2"," ","S","12","     7.6"," ","S","12","     6.3"," ","S","12","     3.8"," ","S","12","     1.4"," ","S","12","    68.8"," ","S","12","   102.2"," ","S","12","   130.0"," ","S","12","    68.6"," ","S","12","    86.6"," ","S","12","   111.6"," ","S","12","   147.6"," ","S","12","    75.6"," ","S","12","   117.3"," ","S","12"
"US1CAPC0001","04"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","04","99","99","    7.54"," ","S","12","    11.2"," ","S","12","     9.0"," ","S","12","     6.6"," ","S","12","     3.9"," ","S","12","     2.4"," ","S","12","     0.9"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","    5.03"," ","S","12","    6.51"," ","S","12","    9.26"," ","S","12","    4.42"," ","S","12","    5.92"," ","S","12","    6.80"," ","S","12","   10.43"," ","S","12","    5.64"," ","S","12","    7.48"," ","S","12","    41.2"," ","P","11","     7.7"," ","S","12","     7.3"," ","S","12","     5.1"," ","S","12","     4.1"," ","S","12","     3.2"," ","S","12","     2.6"," ","S","12","     1.5"," ","S","12","     0.2"," ","S","12","    27.2"," ","P","11","    38.0"," ","P","11","    57.0"," ","P","11","    24.1"," ","P","11","    34.0"," ","P","11","    38.9"," ","P","11","    59.0"," ","P","11","    31.6"," ","P","11","    49.6"," ","P","11"
"US1CAPC0001","05"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","05","99","99","    4.46"," ","R","11","    10.8"," ","P","11","     7.7"," ","P","11","     4.8"," ","P","11","     3.3"," ","P","11","     1.4"," ","P","11","     0.3"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","    2.77"," ","R","11","    3.64"," ","R","11","    5.67"," ","R","11","    2.61"," ","R","11","    3.26"," ","R","11","    5.16"," ","R","11","    6.21"," ","R","11","    3.01"," ","R","11","    5.35"," ","R","11","    15.6"," ","P","11","     3.6"," ","P","11","     3.1"," ","P","11","     2.3"," ","P","11","     2.0"," ","P","11","     1.6"," ","P","11","     1.2"," ","P","11","     0.6"," ","P","11","     0.0"," ","P","11","     2.0"," ","P","11","     4.0"," ","P","11","    28.5"," ","P","11","     2.0"," ","P","11","     2.0"," ","P","11","     9.0"," ","P","11","    42.0"," ","P","11","     2.0"," ","P","11","    13.0"," ","P","11"
"US1CAPC0001","06"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","06","99","99","    1.46"," ","R","11","     5.5"," ","S","12","     3.7"," ","S","12","     1.8"," ","S","12","     0.9"," ","S","12","     0.5"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    0.56"," ","R","11","    1.27"," ","R","11","    1.93"," ","R","11","    0.48"," ","R","11","    0.77"," ","R","11","    1.41"," ","R","11","    2.27"," ","R","11","    0.69"," ","R","11","    1.59"," ","R","11","     1.8"," ","P","10","     0.7"," ","S","12","     0.7"," ","S","12","     0.5"," ","S","12","     0.3"," ","S","12","     0.3"," ","S","12","     0.3"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.4"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1CAPC0001","07"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","07","99","99","    0.36"," ","S","12","     1.8"," ","S","12","     0.6"," ","S","12","     0.2"," ","S","12","     0.2"," ","S","12","     0.1"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    0.01"," ","S","12","    0.09"," ","S","12","    0.31"," ","S","12","    0.00"," ","S","12","    0.02"," ","S","12","    0.10"," ","S","12","    0.38"," ","S","12","    0.01"," ","S","12","    0.16"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1CAPC0001","08"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","08","99","99","    0.46"," ","R","11","     2.8"," ","S","12","     1.2"," ","S","12","     0.5"," ","S","12","     0.3"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    0.04"," ","R","11","    0.20"," ","R","11","    0.57"," ","R","11","    0.03"," ","R","11","    0.16"," ","R","11","    0.35"," ","R","11","    0.64"," ","R","11","    0.09"," ","R","11","    0.43"," ","R","11","     0.0"," ","P","11","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1CAPC0001","09"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","09","99","99","    1.09"," ","S","12","     3.8"," ","S","12","     2.6"," ","S","12","     1.4"," ","S","12","     0.7"," ","S","12","     0.3"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","    0.05"," ","S","12","    0.26"," ","S","12","    2.16"," ","S","12","    0.03"," ","S","12","    0.21"," ","S","12","    0.94"," ","S","12","    2.24"," ","S","12","    0.15"," ","S","12","    1.91"," ","S","12","     1.5"," ","S","12","     0.6"," ","S","12","     0.3"," ","S","12","     0.3"," ","S","12","     0.2"," ","S","12","     0.2"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     1.4"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     3.3"," ","S","12","     0.0"," ","S","12","     0.2"," ","S","12"
"US1CAPC0001","10"," 39.3021","-120.3837","2099.2","SODA SPRINGS 1.5 SSW, CA US","10","99","99","    4.56"," ","S","12","     5.9"," ","S","13","     4.7"," ","S","13","     3.2"," ","S","13","     2.5"," ","S","13","     1.5"," ","S","13","     0.8"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","    1.58"," ","S","12","    3.15"," ","S","12","    5.21"," ","S","12","    1.12"," ","S","12","    2.33"," ","S","12","    4.20"," ","S","12","    6.01"," ","S","12","    2.13"," ","S","12","    4.45"," ","S","12","     9.9"," ","S","13","     1.8"," ","S","13","     1.6"," ","S","13","     1.5"," ","S","13","     1.2"," ","S","13","     1.1"," ","S","13","     0.8"," ","S","13","     0.4"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     3.0"," ","S","13","    20.0"," ","S","13","     0.0"," ","S","13","     1.6"," ","S","13","     7.0"," ","S","13","    20.9"," ","S","13","     0.0"," ","S","13","    13.0"," ","S","13"
