"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1MDCV0017","01"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","01","99","99","    2.87"," ","E"," 4"
"US1MDCV0017","02"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","02","99","99","    3.03"," ","E"," 4"
"US1MDCV0017","03"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","03","99","99","    2.89"," ","E"," 7"
"US1MDCV0017","04"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","04","99","99","    3.47"," ","E"," 5"
"US1MDCV0017","05"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","05","99","99","    4.82"," ","E"," 4"
"US1MDCV0017","06"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","06","99","99","    5.15"," ","E"," 7"
"US1MDCV0017","07"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","07","99","99","    4.71"," ","E"," 4"
"US1MDCV0017","08"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","08","99","99","    5.66"," ","E"," 2"
"US1MDCV0017","09"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","09","99","99","    5.28"," ","E"," 5"
"US1MDCV0017","10"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","10","99","99","    4.86"," ","E"," 6"
"US1MDCV0017","11"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","11","99","99","    2.87"," ","E"," 5"
"US1MDCV0017","12"," 38.6521"," -76.6395","  34.4","HUNTINGTOWN 2.9 NNW, MD US","12","99","99","    3.99"," ","E"," 6"
