"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1NJMC0017","01"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","01","99","99","    3.57"," ","R","10","    11.3"," ","P","10","     6.9"," ","P","10","     4.5"," ","P","10","     2.1"," ","P","10","     0.9"," ","P","10","     0.1"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","    3.05"," ","R","10","    3.37"," ","R","10","    3.76"," ","R","10","    2.98"," ","R","10","    3.25"," ","R","10","    3.68"," ","R","10","    3.84"," ","R","10","    3.11"," ","R","10","    3.74"," ","R","10","     8.0"," ","S","15","     4.9"," ","S","15","     2.1"," ","S","15","     1.3"," ","S","15","     0.7"," ","S","15","     0.5"," ","S","15","     0.2"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     2.3"," ","S","15","     3.8"," ","S","15","     9.0"," ","S","15","     2.0"," ","S","15","     2.7"," ","S","15","     5.6"," ","S","15","    13.2"," ","S","15","     2.5"," ","S","15","     5.9"," ","S","15"
"US1NJMC0017","02"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","02","99","99","    3.20"," ","R","10","    11.0"," ","P","10","     6.8"," ","P","10","     4.2"," ","P","10","     2.2"," ","P","10","     0.8"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","    1.76"," ","R","10","    2.85"," ","R","10","    4.55"," ","R","10","    1.70"," ","R","10","    2.41"," ","R","10","    2.99"," ","R","10","    5.04"," ","R","10","    2.07"," ","R","10","    3.47"," ","R","10","     8.9"," ","S","15","     4.6"," ","S","15","     2.4"," ","S","15","     1.5"," ","S","15","     0.9"," ","S","15","     0.7"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     3.4"," ","S","15","     4.4"," ","S","15","    10.1"," ","S","15","     3.3"," ","S","15","     3.9"," ","S","15","     5.2"," ","S","15","    14.0"," ","S","15","     3.6"," ","S","15","     6.2"," ","S","15"
"US1NJMC0017","03"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","03","99","99","    3.87"," ","R","10","    10.9"," ","P","10","     6.7"," ","P","10","     5.0"," ","P","10","     2.7"," ","P","10","     0.7"," ","P","10","     0.1"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","    2.38"," ","R","10","    3.60"," ","R","10","    4.96"," ","R","10","    1.74"," ","R","10","    3.50"," ","R","10","    4.26"," ","R","10","    5.11"," ","R","10","    3.29"," ","R","10","    4.60"," ","R","10","     4.3"," ","S","15","     2.4"," ","S","15","     1.1"," ","S","15","     0.7"," ","S","15","     0.6"," ","S","15","     0.3"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     2.0"," ","S","15","     6.0"," ","S","15","     0.0"," ","S","15","     0.8"," ","S","15","     4.6"," ","S","15","     7.1"," ","S","15","     0.2"," ","S","15","     5.2"," ","S","15"
"US1NJMC0017","04"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","04","99","99","    3.81"," ","R","10","    11.7"," ","P","10","     6.4"," ","P","10","     4.2"," ","P","10","     2.4"," ","P","10","     0.8"," ","P","10","     0.2"," ","P","10","     0.1"," ","P","10","     0.0"," ","P","10","    2.52"," ","R","10","    3.53"," ","R","10","    4.75"," ","R","10","    2.28"," ","R","10","    3.20"," ","R","10","    3.68"," ","R","10","    5.13"," ","R","10","    2.88"," ","R","10","    4.08"," ","R","10","     0.1"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1NJMC0017","05"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","05","99","99","    4.64"," ","R","10","    14.1"," ","P","10","     8.4"," ","P","10","     5.5"," ","P","10","     3.3"," ","P","10","     1.1"," ","P","10","     0.2"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","    3.72"," ","R","10","    4.19"," ","R","10","    6.18"," ","R","10","    3.29"," ","R","10","    3.88"," ","R","10","    4.87"," ","R","10","    6.34"," ","R","10","    3.86"," ","R","10","    5.91"," ","R","10","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1NJMC0017","06"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","06","99","99","    5.15"," ","R","11","    11.5"," ","P","11","     7.7"," ","P","11","     5.5"," ","P","11","     3.3"," ","P","11","     0.9"," ","P","11","     0.2"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","    3.11"," ","R","11","    4.28"," ","R","11","    6.19"," ","R","11","    2.94"," ","R","11","    3.96"," ","R","11","    4.54"," ","R","11","    6.61"," ","R","11","    3.48"," ","R","11","    5.07"," ","R","11","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1NJMC0017","07"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","07","99","99","    5.09"," ","R","11","    10.9"," ","P","11","     7.5"," ","P","11","     5.9"," ","P","11","     4.1"," ","P","11","     1.9"," ","P","11","     0.5"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","    3.56"," ","R","11","    4.44"," ","R","11","    7.50"," ","R","11","    3.15"," ","R","11","    4.09"," ","R","11","    4.93"," ","R","11","    7.71"," ","R","11","    3.94"," ","R","11","    6.17"," ","R","11","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1NJMC0017","08"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","08","99","99","    4.45"," ","R","11","    10.9"," ","P","11","     7.1"," ","P","11","     4.5"," ","P","11","     2.5"," ","P","11","     1.0"," ","P","11","     0.4"," ","P","11","     0.1"," ","P","11","     0.0"," ","P","11","    2.34"," ","R","11","    3.58"," ","R","11","    4.96"," ","R","11","    1.95"," ","R","11","    3.13"," ","R","11","    4.55"," ","R","11","    5.24"," ","R","11","    2.81"," ","R","11","    4.71"," ","R","11","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1NJMC0017","09"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","09","99","99","    3.91"," ","R","11","     8.2"," ","P","11","     5.5"," ","P","11","     3.8"," ","P","11","     2.4"," ","P","11","     1.3"," ","P","11","     0.4"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","    1.80"," ","R","11","    2.39"," ","R","11","    5.69"," ","R","11","    1.68"," ","R","11","    2.37"," ","R","11","    3.61"," ","R","11","    6.63"," ","R","11","    2.20"," ","R","11","    4.25"," ","R","11","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1NJMC0017","10"," 40.2600"," -74.7866","  30.5","EWING TWP 0.8 ESE, NJ US","10","99","99","    4.33"," ","R","11","    10.4"," ","P","11","     6.6"," ","P","11","     4.9"," ","P","11","     2.5"," ","P","11","     1.2"," ","P","11","     0.2"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","    3.57"," ","R","11","    4.83"," ","R","11","    5.40"," ","R","11","    3.25"," ","R","11","    3.96"," ","R","11","    5.02"," ","R","11","    5.48"," ","R","11","    3.85"," ","R","11","    5.15"," ","R","11","     0.2"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
