"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL","MLY-SNWD-AVGNDS-GE001WI","meas_flag_MLY-SNWD-AVGNDS-GE001WI","comp_flag_MLY-SNWD-AVGNDS-GE001WI","years_MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE002WI","meas_flag_MLY-SNWD-AVGNDS-GE002WI","comp_flag_MLY-SNWD-AVGNDS-GE002WI","years_MLY-SNWD-AVGNDS-GE002WI","MLY-SNWD-AVGNDS-GE003WI","meas_flag_MLY-SNWD-AVGNDS-GE003WI","comp_flag_MLY-SNWD-AVGNDS-GE003WI","years_MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE004WI","meas_flag_MLY-SNWD-AVGNDS-GE004WI","comp_flag_MLY-SNWD-AVGNDS-GE004WI","years_MLY-SNWD-AVGNDS-GE004WI","MLY-SNWD-AVGNDS-GE005WI","meas_flag_MLY-SNWD-AVGNDS-GE005WI","comp_flag_MLY-SNWD-AVGNDS-GE005WI","years_MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","meas_flag_MLY-SNWD-AVGNDS-GE010WI","comp_flag_MLY-SNWD-AVGNDS-GE010WI","years_MLY-SNWD-AVGNDS-GE010WI","MLY-SNWD-AVGNDS-GE020WI","meas_flag_MLY-SNWD-AVGNDS-GE020WI","comp_flag_MLY-SNWD-AVGNDS-GE020WI","years_MLY-SNWD-AVGNDS-GE020WI"
"US1COBO0202","01"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","01","99","99","    0.97"," ","S","15","     9.3"," ","S","15","     2.9"," ","S","15","     1.0"," ","S","15","     0.2"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.50"," ","S","15","    0.62"," ","S","15","    1.44"," ","S","15","    0.45"," ","S","15","    0.61"," ","S","15","    0.78"," ","S","15","    1.71"," ","S","15","    0.57"," ","S","15","    0.93"," ","S","15","    15.8"," ","S","15","     9.5"," ","S","15","     4.6"," ","S","15","     2.6"," ","S","15","     1.9"," ","S","15","     0.9"," ","S","15","     0.5"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     7.3"," ","S","15","    11.3"," ","S","15","    22.8"," ","S","15","     7.0"," ","S","15","     9.3"," ","S","15","    13.4"," ","S","15","    26.3"," ","S","15","     8.7"," ","S","15","    16.4"," ","S","15","    30.9"," ","S","15","    30.0"," ","S","15","    29.8"," ","S","15","    29.6"," ","S","15","    28.9"," ","S","15","    15.7"," ","S","15","     2.2"," ","S","15"
"US1COBO0202","02"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","02","99","99","    1.58"," ","S","15","    12.2"," ","S","15","     5.0"," ","S","15","     1.7"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.06"," ","S","15","    1.52"," ","S","15","    1.94"," ","S","15","    0.95"," ","S","15","    1.39"," ","S","15","    1.73"," ","S","15","    2.11"," ","S","15","    1.27"," ","S","15","    1.77"," ","S","15","    28.0"," ","S","15","    12.8"," ","S","15","     6.5"," ","S","15","     4.4"," ","S","15","     3.0"," ","S","15","     2.1"," ","S","15","     1.2"," ","S","15","     0.5"," ","S","15","     0.1"," ","S","15","    16.7"," ","S","15","    24.9"," ","S","15","    35.4"," ","S","15","    14.8"," ","S","15","    22.9"," ","S","15","    26.7"," ","S","15","    37.9"," ","S","15","    19.9"," ","S","15","    29.1"," ","S","15","    28.5"," ","S","15","    28.5"," ","S","15","    28.5"," ","S","15","    28.5"," ","S","15","    28.1"," ","S","15","    22.0"," ","S","15","     5.9"," ","S","15"
"US1COBO0202","03"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","03","99","99","    2.26"," ","S","15","    11.6"," ","S","15","     5.6"," ","S","15","     2.6"," ","S","15","     1.1"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.70"," ","S","15","    2.08"," ","S","15","    2.96"," ","S","15","    1.60"," ","S","15","    1.89"," ","S","15","    2.14"," ","S","15","    3.38"," ","S","15","    1.75"," ","S","15","    2.37"," ","S","15","    29.9"," ","S","14","    11.4"," ","S","15","     6.1"," ","S","15","     4.1"," ","S","15","     2.9"," ","S","15","     2.4"," ","S","15","     1.9"," ","S","15","     0.5"," ","S","15","     0.1"," ","S","15","    19.9"," ","S","14","    28.5"," ","S","14","    35.4"," ","S","14","    19.1"," ","S","14","    24.8"," ","S","14","    30.6"," ","S","14","    38.7"," ","S","14","    22.4"," ","S","14","    33.8"," ","S","14","    28.5"," ","S","15","    28.3"," ","S","15","    28.3"," ","S","15","    28.1"," ","S","15","    26.7"," ","S","15","    21.4"," ","S","15","     5.3"," ","S","15"
"US1COBO0202","04"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","04","99","99","    3.38"," ","S","15","    13.1"," ","S","15","     7.1"," ","S","15","     4.2"," ","S","15","     2.1"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.21"," ","S","15","    3.42"," ","S","15","    4.47"," ","S","15","    2.12"," ","S","15","    2.67"," ","S","15","    3.51"," ","S","15","    4.63"," ","S","15","    2.34"," ","S","15","    3.83"," ","S","15","    34.9"," ","P","11","    10.8"," ","S","15","     6.3"," ","S","15","     4.4"," ","S","15","     3.5"," ","S","15","     2.8"," ","S","15","     2.3"," ","S","15","     0.8"," ","S","15","     0.1"," ","S","15","    17.2"," ","P","11","    28.2"," ","P","11","    47.4"," ","P","11","    17.1"," ","P","11","    24.4"," ","P","11","    40.3"," ","P","11","    51.8"," ","P","11","    19.7"," ","P","11","    42.1"," ","P","11","    18.8"," ","S","15","    17.7"," ","S","15","    17.0"," ","S","15","    16.3"," ","S","15","    14.8"," ","S","15","     9.4"," ","S","15","     1.7"," ","S","15"
"US1COBO0202","05"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","05","99","99","    3.80"," ","S","15","    15.7"," ","S","15","     8.7"," ","S","15","     4.9"," ","S","15","     2.4"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.65"," ","S","15","    3.01"," ","S","15","    4.65"," ","S","15","    2.56"," ","S","15","    2.90"," ","S","15","    4.12"," ","S","15","    4.93"," ","S","15","    2.83"," ","S","15","    4.35"," ","S","15","    17.9"," ","S","15","     6.2"," ","S","15","     3.5"," ","S","15","     2.7"," ","S","15","     1.9"," ","S","15","     1.4"," ","S","15","     1.0"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","    11.5"," ","S","15","    14.8"," ","S","15","    24.6"," ","S","15","    10.0"," ","S","15","    12.4"," ","S","15","    20.1"," ","S","15","    26.3"," ","S","15","    11.8"," ","S","15","    21.5"," ","S","15","     6.2"," ","S","15","     4.8"," ","S","15","     4.1"," ","S","15","     3.3"," ","S","15","     2.3"," ","S","15","     0.9"," ","S","15","     0.1"," ","S","15"
"US1COBO0202","06"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","06","99","99","    1.59"," ","S","15","    10.3"," ","S","15","     4.3"," ","S","15","     1.4"," ","S","15","     0.7"," ","S","15","     0.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.67"," ","S","15","    1.52"," ","S","15","    2.28"," ","S","15","    0.57"," ","S","15","    1.24"," ","S","15","    1.75"," ","S","15","    2.46"," ","S","15","    1.03"," ","S","15","    2.03"," ","S","15","     0.1"," ","S","14","     0.2"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1COBO0202","07"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","07","99","99","    3.14"," ","S","15","    15.5"," ","S","15","     7.5"," ","S","15","     3.9"," ","S","15","     1.5"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.69"," ","S","15","    3.01"," ","S","15","    4.60"," ","S","15","    1.58"," ","S","15","    2.67"," ","S","15","    3.70"," ","S","15","    4.62"," ","S","15","    2.23"," ","S","15","    4.17"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1COBO0202","08"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","08","99","99","    1.86"," ","S","15","    14.5"," ","S","15","     5.5"," ","S","15","     2.3"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.15"," ","S","15","    1.91"," ","S","15","    2.31"," ","S","15","    1.15"," ","S","15","    1.48"," ","S","15","    2.02"," ","S","15","    2.38"," ","S","15","    1.31"," ","S","15","    2.10"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1COBO0202","09"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","09","99","99","    2.23"," ","S","15","    10.0"," ","S","15","     3.9"," ","S","15","     2.3"," ","S","15","     1.0"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","    0.82"," ","S","15","    1.53"," ","S","15","    2.31"," ","S","15","    0.48"," ","S","15","    1.37"," ","S","15","    1.67"," ","S","15","    2.44"," ","S","15","    1.18"," ","S","15","    1.94"," ","S","15","     0.8"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.6"," ","S","15","     0.0"," ","S","15","     0.1"," ","S","15","     0.5"," ","S","15","     0.2"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1COBO0202","10"," 40.1103","-105.4391","2609.1","WARD 4.6 NE, CO US","10","99","99","    2.00"," ","S","15","     9.7"," ","S","15","     4.9"," ","S","15","     2.7"," ","S","15","     1.3"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.40"," ","S","15","    1.89"," ","S","15","    2.70"," ","S","15","    1.28"," ","S","15","    1.59"," ","S","15","    2.33"," ","S","15","    2.82"," ","S","15","    1.44"," ","S","15","    2.48"," ","S","15","    18.3"," ","S","15","     5.4"," ","S","15","     3.9"," ","S","15","     2.9"," ","S","15","     1.8"," ","S","15","     1.3"," ","S","15","     1.1"," ","S","15","     0.4"," ","S","15","     0.1"," ","S","15","     5.4"," ","S","15","    13.0"," ","S","15","    29.0"," ","S","15","     3.2"," ","S","15","    12.3"," ","S","15","    18.9"," ","S","15","    32.0"," ","S","15","    10.1"," ","S","15","    23.4"," ","S","15","     7.7"," ","S","15","     5.3"," ","S","15","     4.5"," ","S","15","     3.7"," ","S","15","     2.8"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15"
