"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL","MLY-SNWD-AVGNDS-GE001WI","meas_flag_MLY-SNWD-AVGNDS-GE001WI","comp_flag_MLY-SNWD-AVGNDS-GE001WI","years_MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE002WI","meas_flag_MLY-SNWD-AVGNDS-GE002WI","comp_flag_MLY-SNWD-AVGNDS-GE002WI","years_MLY-SNWD-AVGNDS-GE002WI","MLY-SNWD-AVGNDS-GE003WI","meas_flag_MLY-SNWD-AVGNDS-GE003WI","comp_flag_MLY-SNWD-AVGNDS-GE003WI","years_MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE004WI","meas_flag_MLY-SNWD-AVGNDS-GE004WI","comp_flag_MLY-SNWD-AVGNDS-GE004WI","years_MLY-SNWD-AVGNDS-GE004WI","MLY-SNWD-AVGNDS-GE005WI","meas_flag_MLY-SNWD-AVGNDS-GE005WI","comp_flag_MLY-SNWD-AVGNDS-GE005WI","years_MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","meas_flag_MLY-SNWD-AVGNDS-GE010WI","comp_flag_MLY-SNWD-AVGNDS-GE010WI","years_MLY-SNWD-AVGNDS-GE010WI","MLY-SNWD-AVGNDS-GE020WI","meas_flag_MLY-SNWD-AVGNDS-GE020WI","comp_flag_MLY-SNWD-AVGNDS-GE020WI","years_MLY-SNWD-AVGNDS-GE020WI"
"US1COLP0098","01"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","01","99","99","    2.07"," ","S","14","     8.0"," ","S","14","     5.3"," ","S","14","     3.1"," ","S","14","     1.0"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.87"," ","S","14","    1.35"," ","S","14","    3.34"," ","S","14","    0.85"," ","S","14","    1.22"," ","S","14","    1.80"," ","S","14","    3.73"," ","S","14","    1.09"," ","S","14","    2.47"," ","S","14","    24.3"," ","S","14","     8.3"," ","S","14","     5.6"," ","S","14","     4.0"," ","S","14","     3.0"," ","S","14","     2.4"," ","S","14","     1.4"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     8.8"," ","S","14","    18.7"," ","S","14","    40.5"," ","S","14","     7.7"," ","S","14","    15.5"," ","S","14","    22.9"," ","S","14","    45.7"," ","S","14","    11.1"," ","S","14","    26.2"," ","S","14","    26.4"," ","S","14","    26.0"," ","S","14","    25.5"," ","S","14","    25.1"," ","S","14","    24.8"," ","S","14","    20.7"," ","S","14","     4.1"," ","S","14"
"US1COLP0098","02"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","02","99","99","    1.77"," ","S","14","     8.6"," ","S","14","     5.0"," ","S","14","     2.7"," ","S","14","     0.9"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.93"," ","S","14","    1.46"," ","S","14","    2.38"," ","S","14","    0.88"," ","S","14","    1.15"," ","S","14","    1.89"," ","S","14","    2.51"," ","S","14","    0.99"," ","S","14","    2.03"," ","S","14","    24.9"," ","S","14","     8.3"," ","S","14","     5.5"," ","S","14","     4.0"," ","S","14","     2.7"," ","S","14","     2.3"," ","S","14","     1.8"," ","S","14","     0.3"," ","S","14","     0.1"," ","S","14","    14.2"," ","S","14","    20.2"," ","S","14","    32.5"," ","S","14","    13.0"," ","S","14","    16.8"," ","S","14","    23.6"," ","S","14","    35.4"," ","S","14","    15.4"," ","S","14","    28.8"," ","S","14","    23.9"," ","S","14","    23.1"," ","S","14","    22.2"," ","S","14","    21.2"," ","S","14","    20.0"," ","S","14","    13.0"," ","S","14","     5.2"," ","S","14"
"US1COLP0098","03"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","03","99","99","    1.21"," ","S","14","     5.8"," ","S","14","     2.5"," ","S","14","     1.2"," ","S","14","     0.5"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.52"," ","S","14","    0.82"," ","S","14","    1.55"," ","S","14","    0.46"," ","S","14","    0.70"," ","S","14","    0.94"," ","S","14","    1.78"," ","S","14","    0.55"," ","S","14","    1.17"," ","S","14","     6.9"," ","S","14","     4.9"," ","S","14","     2.1"," ","S","14","     0.9"," ","S","14","     0.6"," ","S","14","     0.4"," ","S","14","     0.3"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     3.2"," ","S","14","     6.1"," ","S","14","     9.4"," ","S","14","     3.0"," ","S","14","     5.0"," ","S","14","     6.6"," ","S","14","    10.2"," ","S","14","     4.3"," ","S","14","     6.8"," ","S","14","    10.2"," ","S","14","     9.0"," ","S","14","     8.4"," ","S","14","     7.6"," ","S","14","     7.1"," ","S","14","     4.6"," ","S","14","     2.0"," ","S","14"
"US1COLP0098","04"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","04","99","99","    1.05"," ","S","14","     5.1"," ","S","14","     2.8"," ","S","14","     1.2"," ","S","14","     0.6"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.72"," ","S","14","    1.09"," ","S","14","    1.43"," ","S","14","    0.64"," ","S","14","    0.81"," ","S","14","    1.13"," ","S","14","    1.47"," ","S","14","    0.79"," ","S","14","    1.25"," ","S","14","     3.9"," ","S","14","     2.1"," ","S","14","     1.0"," ","S","14","     0.7"," ","S","14","     0.4"," ","S","14","     0.3"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     1.5"," ","S","14","     2.6"," ","S","14","     6.7"," ","S","14","     0.9"," ","S","14","     2.0"," ","S","14","     3.2"," ","S","14","     7.0"," ","S","14","     1.7"," ","S","14","     5.0"," ","S","14","     1.3"," ","S","14","     0.8"," ","S","14","     0.5"," ","S","14","     0.4"," ","S","14","     0.3"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1COLP0098","05"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","05","99","99","    1.63"," ","S","14","     8.9"," ","S","14","     4.6"," ","S","14","     2.6"," ","S","14","     0.9"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.72"," ","S","14","    1.64"," ","S","14","    2.37"," ","S","14","    0.66"," ","S","14","    1.16"," ","S","14","    1.79"," ","S","14","    2.45"," ","S","14","    0.95"," ","S","14","    2.02"," ","S","14","     1.7"," ","S","14","     2.0"," ","S","14","     0.8"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.3"," ","S","14","     1.0"," ","S","14","     2.3"," ","S","14","     0.2"," ","S","14","     0.6"," ","S","14","     1.2"," ","S","14","     2.7"," ","S","14","     0.4"," ","S","14","     1.9"," ","S","14","     0.7"," ","S","14","     0.2"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1COLP0098","06"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","06","99","99","    0.53"," ","S","15","     4.1"," ","S","15","     1.7"," ","S","15","     0.5"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.11"," ","S","15","    0.22"," ","S","15","    0.64"," ","S","15","    0.06"," ","S","15","    0.19"," ","S","15","    0.37"," ","S","15","    0.74"," ","S","15","    0.16"," ","S","15","    0.47"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
"US1COLP0098","07"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","07","99","99","    2.36"," ","S","14","    13.2"," ","S","14","     6.6"," ","S","14","     2.9"," ","S","14","     1.1"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.85"," ","S","14","    2.12"," ","S","14","    2.76"," ","S","14","    1.75"," ","S","14","    2.03"," ","S","14","    2.36"," ","S","14","    2.92"," ","S","14","    1.94"," ","S","14","    2.64"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1COLP0098","08"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","08","99","99","    2.02"," ","S","14","    12.6"," ","S","14","     4.7"," ","S","14","     2.4"," ","S","14","     0.7"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.08"," ","S","14","    1.94"," ","S","14","    3.01"," ","S","14","    1.00"," ","S","14","    1.27"," ","S","14","    2.49"," ","S","14","    3.23"," ","S","14","    1.22"," ","S","14","    2.64"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1COLP0098","09"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","09","99","99","    2.46"," ","S","15","     9.0"," ","S","15","     4.8"," ","S","15","     2.8"," ","S","15","     1.9"," ","S","15","     0.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.36"," ","S","15","    2.18"," ","S","15","    2.64"," ","S","15","    1.09"," ","S","15","    1.89"," ","S","15","    2.24"," ","S","15","    2.77"," ","S","15","    1.66"," ","S","15","    2.41"," ","S","15","     0.0"," ","S","14","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1COLP0098","10"," 37.3244","-107.5979","2269.8","BAYFIELD 6.2 N, CO US","10","99","99","    1.85"," ","S","15","     7.5"," ","S","15","     4.9"," ","S","15","     2.7"," ","S","15","     1.1"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.80"," ","S","15","    1.56"," ","S","15","    2.68"," ","S","15","    0.61"," ","S","15","    1.22"," ","S","15","    1.79"," ","S","15","    3.19"," ","S","15","    1.01"," ","S","15","    2.01"," ","S","15","     0.8"," ","S","15","     0.8"," ","S","15","     0.3"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     1.3"," ","S","15","     0.0"," ","S","15","     0.2"," ","S","15","     0.4"," ","S","15","     0.1"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15"
