"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL","MLY-SNWD-AVGNDS-GE001WI","meas_flag_MLY-SNWD-AVGNDS-GE001WI","comp_flag_MLY-SNWD-AVGNDS-GE001WI","years_MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE002WI","meas_flag_MLY-SNWD-AVGNDS-GE002WI","comp_flag_MLY-SNWD-AVGNDS-GE002WI","years_MLY-SNWD-AVGNDS-GE002WI","MLY-SNWD-AVGNDS-GE003WI","meas_flag_MLY-SNWD-AVGNDS-GE003WI","comp_flag_MLY-SNWD-AVGNDS-GE003WI","years_MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE004WI","meas_flag_MLY-SNWD-AVGNDS-GE004WI","comp_flag_MLY-SNWD-AVGNDS-GE004WI","years_MLY-SNWD-AVGNDS-GE004WI","MLY-SNWD-AVGNDS-GE005WI","meas_flag_MLY-SNWD-AVGNDS-GE005WI","comp_flag_MLY-SNWD-AVGNDS-GE005WI","years_MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","meas_flag_MLY-SNWD-AVGNDS-GE010WI","comp_flag_MLY-SNWD-AVGNDS-GE010WI","years_MLY-SNWD-AVGNDS-GE010WI","MLY-SNWD-AVGNDS-GE020WI","meas_flag_MLY-SNWD-AVGNDS-GE020WI","comp_flag_MLY-SNWD-AVGNDS-GE020WI","years_MLY-SNWD-AVGNDS-GE020WI"
"US1WYNT0024","01"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","01","99","99","    0.87"," ","S","13","     7.2"," ","S","13","     2.8"," ","S","13","     0.9"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.49"," ","S","13","    0.90"," ","S","13","    1.21"," ","S","13","    0.38"," ","S","13","    0.77"," ","S","13","    1.07"," ","S","13","    1.29"," ","S","13","    0.69"," ","S","13","    1.10"," ","S","13","    11.1"," ","S","13","     7.0"," ","S","13","     3.4"," ","S","13","     2.0"," ","S","13","     1.2"," ","S","13","     0.7"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     4.8"," ","S","13","    12.1"," ","S","13","    14.1"," ","S","13","     4.1"," ","S","13","     9.2"," ","S","13","    12.8"," ","S","13","    16.5"," ","S","13","     7.3"," ","S","13","    13.2"," ","S","13","    21.6"," ","S","13","    13.6"," ","S","13","    11.7"," ","S","13","     8.6"," ","S","13","     5.5"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13"
"US1WYNT0024","02"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","02","99","99","    0.97"," ","S","13","     8.2"," ","S","13","     3.2"," ","S","13","     1.3"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.74"," ","S","13","    0.88"," ","S","13","    1.08"," ","S","13","    0.68"," ","S","13","    0.82"," ","S","13","    1.05"," ","S","13","    1.14"," ","S","13","    0.79"," ","S","13","    1.07"," ","S","13","    14.6"," ","P","11","     8.0"," ","S","13","     4.3"," ","S","13","     2.5"," ","S","13","     1.6"," ","S","13","     0.9"," ","S","13","     0.8"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    12.3"," ","P","11","    14.3"," ","P","11","    15.7"," ","P","11","    11.9"," ","P","11","    13.0"," ","P","11","    14.4"," ","P","11","    16.9"," ","P","11","    12.8"," ","P","11","    14.5"," ","P","11","    17.2"," ","S","13","     9.7"," ","S","13","     8.3"," ","S","13","     6.5"," ","S","13","     4.7"," ","S","13","     1.1"," ","S","13","     0.0"," ","S","13"
"US1WYNT0024","03"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","03","99","99","    1.68"," ","S","13","     8.2"," ","S","13","     4.2"," ","S","13","     2.0"," ","S","13","     0.9"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    1.03"," ","S","13","    1.57"," ","S","13","    2.36"," ","S","13","    0.97"," ","S","13","    1.39"," ","S","13","    1.88"," ","S","13","    2.40"," ","S","13","    1.24"," ","S","13","    2.05"," ","S","13","    12.3"," ","S","12","     5.9"," ","S","13","     3.2"," ","S","13","     2.1"," ","S","13","     1.4"," ","S","13","     1.1"," ","S","13","     0.7"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     8.4"," ","S","12","    10.5"," ","S","12","    17.2"," ","S","12","     5.7"," ","S","12","     9.9"," ","S","12","    12.8"," ","S","12","    19.9"," ","S","12","     9.8"," ","S","12","    14.7"," ","S","12","     8.9"," ","S","13","     5.3"," ","S","13","     4.8"," ","S","13","     3.4"," ","S","13","     2.3"," ","S","13","     0.4"," ","S","13","     0.0"," ","S","13"
"US1WYNT0024","04"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","04","99","99","    2.09"," ","S","12","    11.6"," ","S","13","     6.5"," ","S","13","     3.6"," ","S","13","     1.0"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    1.46"," ","S","12","    1.96"," ","S","12","    2.43"," ","S","12","    1.36"," ","S","12","    1.80"," ","S","12","    2.28"," ","S","12","    2.43"," ","S","12","    1.59"," ","S","12","    2.34"," ","S","12","    10.7"," ","S","12","     5.8"," ","S","13","     3.3"," ","S","13","     2.3"," ","S","13","     1.3"," ","S","13","     0.7"," ","S","13","     0.4"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     4.1"," ","S","12","     8.6"," ","S","12","    11.7"," ","S","12","     3.7"," ","S","12","     7.0"," ","S","12","    10.3"," ","S","12","    12.1"," ","S","12","     5.5"," ","S","12","    11.3"," ","S","12","     5.3"," ","S","12","     3.3"," ","S","12","     2.6"," ","S","12","     1.8"," ","S","12","     1.2"," ","S","12","     0.2"," ","S","12","     0.0"," ","S","12"
"US1WYNT0024","05"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","05","99","99","    3.05"," ","S","14","    12.6"," ","S","14","     7.7"," ","S","14","     4.4"," ","S","14","     1.9"," ","S","14","     0.3"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.48"," ","S","14","    3.08"," ","S","14","    3.89"," ","S","14","    1.21"," ","S","14","    2.74"," ","S","14","    3.36"," ","S","14","    4.35"," ","S","14","    2.31"," ","S","14","    3.43"," ","S","14","     3.0"," ","S","14","     1.4"," ","S","14","     1.0"," ","S","14","     0.6"," ","S","14","     0.3"," ","S","14","     0.3"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     1.3"," ","S","14","     5.5"," ","S","14","     0.0"," ","S","14","     0.7"," ","S","14","     2.3"," ","S","14","     6.3"," ","S","14","     0.2"," ","S","14","     4.4"," ","S","14","     1.4"," ","S","14","     0.8"," ","S","14","     0.6"," ","S","14","     0.4"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1WYNT0024","06"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","06","99","99","    1.44"," ","S","14","     8.5"," ","S","14","     3.9"," ","S","14","     1.9"," ","S","14","     0.9"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.86"," ","S","14","    1.35"," ","S","14","    1.74"," ","S","14","    0.64"," ","S","14","    1.25"," ","S","14","    1.45"," ","S","14","    1.82"," ","S","14","    1.10"," ","S","14","    1.60"," ","S","14","     0.0"," ","S","13","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13"
"US1WYNT0024","07"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","07","99","99","    0.77"," ","S","12","     7.8"," ","S","13","     2.8"," ","S","13","     0.9"," ","S","13","     0.2"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.36"," ","S","12","    0.52"," ","S","12","    0.95"," ","S","12","    0.34"," ","S","12","    0.44"," ","S","12","    0.72"," ","S","12","    1.09"," ","S","12","    0.37"," ","S","12","    0.82"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1WYNT0024","08"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","08","99","99","    0.99"," ","S","14","     6.3"," ","S","14","     2.2"," ","S","14","     1.0"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.51"," ","S","14","    0.80"," ","S","14","    1.46"," ","S","14","    0.48"," ","S","14","    0.68"," ","S","14","    0.85"," ","S","14","    1.54"," ","S","14","    0.61"," ","S","14","    1.08"," ","S","14","     0.0"," ","S","13","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13"
"US1WYNT0024","09"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","09","99","99","    1.11"," ","S","14","     6.0"," ","S","14","     3.0"," ","S","14","     1.1"," ","S","14","     0.4"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    0.50"," ","S","14","    1.05"," ","S","14","    1.40"," ","S","14","    0.32"," ","S","14","    0.87"," ","S","14","    1.23"," ","S","14","    1.57"," ","S","14","    0.68"," ","S","14","    1.27"," ","S","14","     0.4"," ","P","11","     0.1"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.2"," ","S","12","     0.2"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1WYNT0024","10"," 42.8167","-106.4108","1570.0","CASPER 4.3 WSW, WY US","10","99","99","    1.65"," ","S","13","     8.2"," ","S","13","     3.8"," ","S","13","     1.9"," ","S","13","     0.9"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    0.95"," ","S","13","    1.83"," ","S","13","    2.28"," ","S","13","    0.73"," ","S","13","    1.53"," ","S","13","    1.95"," ","S","13","    2.36"," ","S","13","    1.23"," ","S","13","    2.06"," ","S","13","     5.9"," ","P","11","     2.7"," ","S","13","     1.6"," ","S","13","     1.1"," ","S","13","     0.9"," ","S","13","     0.6"," ","S","13","     0.3"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     1.1"," ","P","11","     5.2"," ","P","11","     8.0"," ","P","11","     0.0"," ","P","11","     4.4"," ","P","11","     6.7"," ","P","11","     8.4"," ","P","11","     3.0"," ","P","11","     7.3"," ","P","11","     2.7"," ","S","12","     1.9"," ","S","12","     1.9"," ","S","12","     1.5"," ","S","12","     0.8"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12"
