"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1MDAL0002","01"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","01","99","99","    2.71"," ","S","14","    12.7"," ","S","14","     5.5"," ","S","14","     3.3"," ","S","14","     1.5"," ","S","14","     0.5"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.79"," ","S","14","    2.80"," ","S","14","    3.44"," ","S","14","    1.59"," ","S","14","    2.40"," ","S","14","    2.98"," ","S","14","    3.58"," ","S","14","    2.02"," ","S","14","    3.18"," ","S","14","     7.6"," ","S","12","     5.8"," ","S","14","     2.3"," ","S","14","     1.0"," ","S","14","     0.6"," ","S","14","     0.4"," ","S","14","     0.2"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     3.2"," ","S","12","     5.3"," ","S","12","     9.2"," ","S","12","     3.1"," ","S","12","     4.1"," ","S","12","     6.4"," ","S","12","     9.4"," ","S","12","     3.3"," ","S","12","     7.8"," ","S","12"
"US1MDAL0002","02"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","02","99","99","    2.47"," ","S","14","    12.0"," ","S","14","     6.6"," ","S","14","     3.8"," ","S","14","     1.3"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    1.51"," ","S","14","    2.33"," ","S","14","    3.28"," ","S","14","    1.37"," ","S","14","    2.03"," ","S","14","    2.41"," ","S","14","    3.70"," ","S","14","    1.69"," ","S","14","    2.61"," ","S","14","    10.6"," ","S","13","     5.5"," ","S","14","     2.7"," ","S","14","     1.9"," ","S","14","     1.0"," ","S","14","     0.6"," ","S","14","     0.4"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","     3.1"," ","S","13","     6.7"," ","S","13","    14.8"," ","S","13","     3.1"," ","S","13","     5.9"," ","S","13","     7.8"," ","S","13","    16.1"," ","S","13","     4.0"," ","S","13","     9.1"," ","S","13"
"US1MDAL0002","03"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","03","99","99","    3.05"," ","S","15","    12.7"," ","S","15","     6.6"," ","S","15","     4.3"," ","S","15","     2.2"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.39"," ","S","15","    2.92"," ","S","15","    4.01"," ","S","15","    2.26"," ","S","15","    2.76"," ","S","15","    3.14"," ","S","15","    4.06"," ","S","15","    2.51"," ","S","15","    3.55"," ","S","15","     6.6"," ","S","12","     3.4"," ","S","15","     1.7"," ","S","15","     1.0"," ","S","15","     0.7"," ","S","15","     0.5"," ","S","15","     0.5"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.7"," ","S","12","     4.6"," ","S","12","    10.3"," ","S","12","     0.6"," ","S","12","     2.0"," ","S","12","     8.0"," ","S","12","    10.9"," ","S","12","     1.6"," ","S","12","     9.0"," ","S","12"
"US1MDAL0002","04"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","04","99","99","    3.80"," ","S","15","    14.9"," ","S","15","     8.9"," ","S","15","     5.2"," ","S","15","     2.2"," ","S","15","     0.6"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    3.04"," ","S","15","    3.93"," ","S","15","    4.59"," ","S","15","    2.52"," ","S","15","    3.79"," ","S","15","    4.30"," ","S","15","    4.79"," ","S","15","    3.51"," ","S","15","    4.47"," ","S","15","     0.3"," ","S","14","     0.4"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.5"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14"
"US1MDAL0002","05"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","05","99","99","    4.96"," ","S","15","    16.1"," ","S","15","     9.1"," ","S","15","     6.1"," ","S","15","     3.5"," ","S","15","     1.0"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    3.69"," ","S","15","    4.69"," ","S","15","    6.16"," ","S","15","    3.10"," ","S","15","    4.43"," ","S","15","    5.75"," ","S","15","    6.63"," ","S","15","    4.31"," ","S","15","    5.90"," ","S","15","     0.0"," ","P","10","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10","     0.0"," ","P","10"
"US1MDAL0002","06"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","06","99","99","    4.51"," ","S","15","    14.3"," ","S","15","     8.6"," ","S","15","     5.5"," ","S","15","     3.0"," ","S","15","     1.0"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    3.88"," ","S","15","    4.19"," ","S","15","    5.29"," ","S","15","    3.70"," ","S","15","    4.03"," ","S","15","    4.37"," ","S","15","    5.65"," ","S","15","    3.92"," ","S","15","    4.71"," ","S","15","     0.0"," ","P","11","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1MDAL0002","07"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","07","99","99","    3.51"," ","S","15","    12.3"," ","S","15","     6.7"," ","S","15","     4.1"," ","S","15","     2.0"," ","S","15","     0.8"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.97"," ","S","15","    3.79"," ","S","15","    4.08"," ","S","15","    2.68"," ","S","15","    3.68"," ","S","15","    3.88"," ","S","15","    4.19"," ","S","15","    3.49"," ","S","15","    3.99"," ","S","15","     0.0"," ","P","11","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1MDAL0002","08"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","08","99","99","    3.86"," ","S","15","    12.1"," ","S","15","     6.5"," ","S","15","     4.8"," ","S","15","     2.7"," ","S","15","     1.2"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    2.56"," ","S","15","    3.09"," ","S","15","    5.21"," ","S","15","    2.08"," ","S","15","    2.99"," ","S","15","    4.11"," ","S","15","    5.69"," ","S","15","    2.97"," ","S","15","    4.56"," ","S","15","     0.0"," ","P","11","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
"US1MDAL0002","09"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","09","99","99","    3.87"," ","S","15","    11.0"," ","S","15","     5.7"," ","S","15","     3.4"," ","S","15","     2.4"," ","S","15","     1.2"," ","S","15","     0.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    1.46"," ","S","15","    3.08"," ","S","15","    4.00"," ","S","15","    0.95"," ","S","15","    2.36"," ","S","15","    3.25"," ","S","15","    4.26"," ","S","15","    2.01"," ","S","15","    3.59"," ","S","15","     0.0"," ","S","12","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12"
"US1MDAL0002","10"," 39.5768"," -78.8498"," 230.1","CRESAPTOWN-BEL AIR 0.9 SSE, MD US","10","99","99","    3.78"," ","S","15","    11.9"," ","S","15","     7.0"," ","S","15","     4.4"," ","S","15","     2.6"," ","S","15","     0.8"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    3.08"," ","S","15","    4.03"," ","S","15","    4.42"," ","S","15","    2.94"," ","S","15","    3.48"," ","S","15","    4.28"," ","S","15","    4.56"," ","S","15","    3.32"," ","S","15","    4.34"," ","S","15","     0.0"," ","P","11","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","S","12","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11","     0.0"," ","P","11"
