"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-TAVG-NORMAL","meas_flag_MLY-TAVG-NORMAL","comp_flag_MLY-TAVG-NORMAL","years_MLY-TAVG-NORMAL","MLY-TMAX-NORMAL","meas_flag_MLY-TMAX-NORMAL","comp_flag_MLY-TMAX-NORMAL","years_MLY-TMAX-NORMAL","MLY-TMIN-NORMAL","meas_flag_MLY-TMIN-NORMAL","comp_flag_MLY-TMIN-NORMAL","years_MLY-TMIN-NORMAL","MLY-DUTR-NORMAL","meas_flag_MLY-DUTR-NORMAL","comp_flag_MLY-DUTR-NORMAL","years_MLY-DUTR-NORMAL","MLY-TMIN-AVGNDS-LSTH000","meas_flag_MLY-TMIN-AVGNDS-LSTH000","comp_flag_MLY-TMIN-AVGNDS-LSTH000","years_MLY-TMIN-AVGNDS-LSTH000","MLY-TMIN-AVGNDS-LSTH010","meas_flag_MLY-TMIN-AVGNDS-LSTH010","comp_flag_MLY-TMIN-AVGNDS-LSTH010","years_MLY-TMIN-AVGNDS-LSTH010","MLY-TMIN-AVGNDS-LSTH020","meas_flag_MLY-TMIN-AVGNDS-LSTH020","comp_flag_MLY-TMIN-AVGNDS-LSTH020","years_MLY-TMIN-AVGNDS-LSTH020","MLY-TMIN-AVGNDS-LSTH032","meas_flag_MLY-TMIN-AVGNDS-LSTH032","comp_flag_MLY-TMIN-AVGNDS-LSTH032","years_MLY-TMIN-AVGNDS-LSTH032","MLY-TMIN-AVGNDS-LSTH040","meas_flag_MLY-TMIN-AVGNDS-LSTH040","comp_flag_MLY-TMIN-AVGNDS-LSTH040","years_MLY-TMIN-AVGNDS-LSTH040","MLY-TMIN-AVGNDS-LSTH050","meas_flag_MLY-TMIN-AVGNDS-LSTH050","comp_flag_MLY-TMIN-AVGNDS-LSTH050","years_MLY-TMIN-AVGNDS-LSTH050","MLY-TMIN-AVGNDS-LSTH060","meas_flag_MLY-TMIN-AVGNDS-LSTH060","comp_flag_MLY-TMIN-AVGNDS-LSTH060","years_MLY-TMIN-AVGNDS-LSTH060","MLY-TMIN-AVGNDS-LSTH070","meas_flag_MLY-TMIN-AVGNDS-LSTH070","comp_flag_MLY-TMIN-AVGNDS-LSTH070","years_MLY-TMIN-AVGNDS-LSTH070","MLY-TMAX-AVGNDS-GRTH032","meas_flag_MLY-TMAX-AVGNDS-GRTH032","comp_flag_MLY-TMAX-AVGNDS-GRTH032","years_MLY-TMAX-AVGNDS-GRTH032","MLY-TMAX-AVGNDS-GRTH040","meas_flag_MLY-TMAX-AVGNDS-GRTH040","comp_flag_MLY-TMAX-AVGNDS-GRTH040","years_MLY-TMAX-AVGNDS-GRTH040","MLY-TMAX-AVGNDS-GRTH050","meas_flag_MLY-TMAX-AVGNDS-GRTH050","comp_flag_MLY-TMAX-AVGNDS-GRTH050","years_MLY-TMAX-AVGNDS-GRTH050","MLY-TMAX-AVGNDS-GRTH060","meas_flag_MLY-TMAX-AVGNDS-GRTH060","comp_flag_MLY-TMAX-AVGNDS-GRTH060","years_MLY-TMAX-AVGNDS-GRTH060","MLY-TMAX-AVGNDS-GRTH070","meas_flag_MLY-TMAX-AVGNDS-GRTH070","comp_flag_MLY-TMAX-AVGNDS-GRTH070","years_MLY-TMAX-AVGNDS-GRTH070","MLY-TMAX-AVGNDS-GRTH080","meas_flag_MLY-TMAX-AVGNDS-GRTH080","comp_flag_MLY-TMAX-AVGNDS-GRTH080","years_MLY-TMAX-AVGNDS-GRTH080","MLY-TMAX-AVGNDS-GRTH090","meas_flag_MLY-TMAX-AVGNDS-GRTH090","comp_flag_MLY-TMAX-AVGNDS-GRTH090","years_MLY-TMAX-AVGNDS-GRTH090","MLY-TMAX-AVGNDS-GRTH100","meas_flag_MLY-TMAX-AVGNDS-GRTH100","comp_flag_MLY-TMAX-AVGNDS-GRTH100","years_MLY-TMAX-AVGNDS-GRTH100","MLY-TMAX-AVGNDS-LSTH032","meas_flag_MLY-TMAX-AVGNDS-LSTH032","comp_flag_MLY-TMAX-AVGNDS-LSTH032","years_MLY-TMAX-AVGNDS-LSTH032","MLY-HTDD-NORMAL","meas_flag_MLY-HTDD-NORMAL","comp_flag_MLY-HTDD-NORMAL","years_MLY-HTDD-NORMAL","MLY-HTDD-BASE40","meas_flag_MLY-HTDD-BASE40","comp_flag_MLY-HTDD-BASE40","years_MLY-HTDD-BASE40","MLY-HTDD-BASE45","meas_flag_MLY-HTDD-BASE45","comp_flag_MLY-HTDD-BASE45","years_MLY-HTDD-BASE45","MLY-HTDD-BASE50","meas_flag_MLY-HTDD-BASE50","comp_flag_MLY-HTDD-BASE50","years_MLY-HTDD-BASE50","MLY-HTDD-BASE55","meas_flag_MLY-HTDD-BASE55","comp_flag_MLY-HTDD-BASE55","years_MLY-HTDD-BASE55","MLY-HTDD-BASE57","meas_flag_MLY-HTDD-BASE57","comp_flag_MLY-HTDD-BASE57","years_MLY-HTDD-BASE57","MLY-HTDD-BASE60","meas_flag_MLY-HTDD-BASE60","comp_flag_MLY-HTDD-BASE60","years_MLY-HTDD-BASE60","MLY-CLDD-NORMAL","meas_flag_MLY-CLDD-NORMAL","comp_flag_MLY-CLDD-NORMAL","years_MLY-CLDD-NORMAL","MLY-CLDD-BASE40","meas_flag_MLY-CLDD-BASE40","comp_flag_MLY-CLDD-BASE40","years_MLY-CLDD-BASE40","MLY-CLDD-BASE45","meas_flag_MLY-CLDD-BASE45","comp_flag_MLY-CLDD-BASE45","years_MLY-CLDD-BASE45","MLY-CLDD-BASE50","meas_flag_MLY-CLDD-BASE50","comp_flag_MLY-CLDD-BASE50","years_MLY-CLDD-BASE50","MLY-CLDD-BASE55","meas_flag_MLY-CLDD-BASE55","comp_flag_MLY-CLDD-BASE55","years_MLY-CLDD-BASE55","MLY-CLDD-BASE57","meas_flag_MLY-CLDD-BASE57","comp_flag_MLY-CLDD-BASE57","years_MLY-CLDD-BASE57","MLY-CLDD-BASE60","meas_flag_MLY-CLDD-BASE60","comp_flag_MLY-CLDD-BASE60","years_MLY-CLDD-BASE60","MLY-CLDD-BASE70","meas_flag_MLY-CLDD-BASE70","comp_flag_MLY-CLDD-BASE70","years_MLY-CLDD-BASE70","MLY-CLDD-BASE72","meas_flag_MLY-CLDD-BASE72","comp_flag_MLY-CLDD-BASE72","years_MLY-CLDD-BASE72","MLY-GRDD-BASE65","meas_flag_MLY-GRDD-BASE65","comp_flag_MLY-GRDD-BASE65","years_MLY-GRDD-BASE65","MLY-GRDD-BASE40","meas_flag_MLY-GRDD-BASE40","comp_flag_MLY-GRDD-BASE40","years_MLY-GRDD-BASE40","MLY-GRDD-BASE45","meas_flag_MLY-GRDD-BASE45","comp_flag_MLY-GRDD-BASE45","years_MLY-GRDD-BASE45","MLY-GRDD-BASE50","meas_flag_MLY-GRDD-BASE50","comp_flag_MLY-GRDD-BASE50","years_MLY-GRDD-BASE50","MLY-GRDD-BASE55","meas_flag_MLY-GRDD-BASE55","comp_flag_MLY-GRDD-BASE55","years_MLY-GRDD-BASE55","MLY-GRDD-BASE57","meas_flag_MLY-GRDD-BASE57","comp_flag_MLY-GRDD-BASE57","years_MLY-GRDD-BASE57","MLY-GRDD-BASE60","meas_flag_MLY-GRDD-BASE60","comp_flag_MLY-GRDD-BASE60","years_MLY-GRDD-BASE60","MLY-GRDD-BASE70","meas_flag_MLY-GRDD-BASE70","comp_flag_MLY-GRDD-BASE70","years_MLY-GRDD-BASE70","MLY-GRDD-BASE72","meas_flag_MLY-GRDD-BASE72","comp_flag_MLY-GRDD-BASE72","years_MLY-GRDD-BASE72","MLY-GRDD-TB4886","meas_flag_MLY-GRDD-TB4886","comp_flag_MLY-GRDD-TB4886","years_MLY-GRDD-TB4886","MLY-GRDD-TB5086","meas_flag_MLY-GRDD-TB5086","comp_flag_MLY-GRDD-TB5086","years_MLY-GRDD-TB5086","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"USW00096404","01"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","01","99","99","   -10.4"," ","E"," 5","    -2.5"," ","E"," 5","   -18.2"," ","E"," 5","    15.7"," ","E"," 5","    26.6"," ","E"," 5","    30.4"," ","E"," 5","    30.8"," ","E"," 5","    31.0"," ","E"," 5","    31.0"," ","E"," 5","    31.0"," ","E"," 5","    31.0"," ","E"," 5","    31.0"," ","E"," 5","     0.8"," ","E"," 5","     0.4"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","    30.2"," ","E"," 5","  2335.7"," ","E"," 5","  1557.4"," ","E"," 5","  1714.0"," ","E"," 5","  1870.1"," ","E"," 5","  2025.6"," ","E"," 5","  2087.4"," ","E"," 5","  2180.4"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","    0.49"," ","E"," 5"
"USW00096404","02"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","02","99","99","    -3.3"," ","E"," 5","     9.3"," ","E"," 5","   -15.9"," ","E"," 5","    25.2"," ","E"," 5","    21.9"," ","E"," 5","    26.5"," ","E"," 5","    28.0"," ","E"," 5","    28.0"," ","E"," 5","    28.0"," ","E"," 5","    28.0"," ","E"," 5","    28.0"," ","E"," 5","    28.0"," ","E"," 5","     2.1"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","    26.1"," ","E"," 5","  1912.4"," ","E"," 5","  1212.2"," ","E"," 5","  1352.3"," ","E"," 5","  1492.4"," ","E"," 5","  1632.4"," ","E"," 5","  1688.4"," ","E"," 5","  1772.4"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","     0.0"," ","E"," 5","    0.50"," ","E"," 4"
"USW00096404","03"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","03","99","99","     8.6"," ","E"," 6","    24.2"," ","E"," 6","    -7.0"," ","E"," 6","    31.2"," ","E"," 6","    20.5"," ","E"," 6","    26.8"," ","E"," 6","    30.3"," ","E"," 6","    31.0"," ","E"," 6","    31.0"," ","E"," 6","    31.0"," ","E"," 6","    31.0"," ","E"," 6","    31.0"," ","E"," 6","    13.2"," ","E"," 6","     6.3"," ","E"," 6","     0.5"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","    18.3"," ","E"," 6","  1748.2"," ","E"," 6","   970.0"," ","E"," 6","  1126.6"," ","E"," 6","  1282.6"," ","E"," 6","  1438.1"," ","E"," 6","  1500.0"," ","E"," 6","  1593.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0","X","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0","X","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.0"," ","E"," 6","     0.3"," ","E"," 6","     0.1"," ","E"," 6","    0.47"," ","E"," 5"
"USW00096404","04"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","04","99","99","    30.0"," ","E"," 9","    44.9"," ","E"," 9","    15.0"," ","E"," 9","    29.9"," ","E"," 9","     5.2"," ","E"," 9","     8.3"," ","E"," 9","    17.6"," ","E"," 9","    29.8"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    26.1"," ","E"," 9","    22.5"," ","E"," 9","    10.7"," ","E"," 9","     0.9"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     4.2"," ","E"," 9","  1051.4"," ","E"," 9","   320.7"," ","E"," 9","   455.2"," ","E"," 9","   601.9"," ","E"," 9","   751.5"," ","E"," 9","   811.6"," ","E"," 9","   901.6"," ","E"," 9","     0.0"," ","E"," 9","    15.9"," ","E"," 9","     2.5"," ","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","    15.9"," ","E"," 9","     2.5"," ","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","    41.4"," ","E"," 9","    29.4"," ","E"," 9","    0.37"," ","E"," 6"
"USW00096404","05"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","05","99","99","    45.2"," ","E"," 9","    60.8"," ","E"," 9","    29.5"," ","E"," 9","    31.3"," ","E"," 9","     0.0"," ","E"," 9","     0.3"," ","E"," 9","     2.4"," ","E"," 9","    23.4"," ","E"," 9","    29.2"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    30.8"," ","E"," 9","    29.8"," ","E"," 9","    27.1"," ","E"," 9","    17.9"," ","E"," 9","     5.6"," ","E"," 9","     0.9"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.3"," ","E"," 9","   615.4"," ","E"," 9","    32.6"," ","E"," 9","    82.0"," ","E"," 9","   177.1"," ","E"," 9","   310.2"," ","E"," 9","   369.3"," ","E"," 9","   460.7"," ","E"," 9","     0.0"," ","E"," 9","   190.4"," ","E"," 9","    85.5"," ","E"," 9","    26.3"," ","E"," 9","     4.7"," ","E"," 9","     1.8"," ","E"," 9","     0.2"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   190.4"," ","E"," 9","    85.5"," ","E"," 9","    26.3"," ","E"," 9","     4.7"," ","E"," 9","     1.8"," ","E"," 9","     0.2"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   207.8"," ","E"," 9","   180.1"," ","E"," 9","    1.06"," ","E"," 8"
"USW00096404","06"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","06","99","99","    53.5"," ","E"," 9","    68.0"," ","E"," 9","    39.0"," ","E"," 9","    29.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     6.4"," ","E"," 9","    18.6"," ","E"," 9","    29.2"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    29.9"," ","E"," 9","    25.3"," ","E"," 9","    13.1"," ","E"," 9","     3.2"," ","E"," 9","     0.4"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   347.0"," ","E"," 9","     0.1"," ","E"," 9","     1.5"," ","E"," 9","    20.4"," ","E"," 9","    86.5"," ","E"," 9","   127.9"," ","E"," 9","   204.0"," ","E"," 9","     1.9"," ","E"," 9","   404.7"," ","E"," 9","   256.0"," ","E"," 9","   125.0"," ","E"," 9","    41.3"," ","E"," 9","    22.7"," ","E"," 9","     8.8"," ","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","     1.9"," ","E"," 9","   404.7"," ","E"," 9","   256.0"," ","E"," 9","   125.0"," ","E"," 9","    41.3"," ","E"," 9","    22.7"," ","E"," 9","     8.8"," ","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","   301.9"," ","E"," 9","   270.4"," ","E"," 9","    2.85"," ","E"," 8"
"USW00096404","07"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","07","99","99","    56.4"," ","E"," 9","    70.6"," ","E"," 9","    42.2"," ","E"," 9","    28.4"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     2.1"," ","E"," 9","    11.3"," ","E"," 9","    29.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    30.9"," ","E"," 9","    28.8"," ","E"," 9","    19.6"," ","E"," 9","     3.5"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   267.8"," ","E"," 9","     0.0","X","E"," 9","     0.3"," ","E"," 9","     6.0"," ","E"," 9","    39.4"," ","E"," 9","    68.7"," ","E"," 9","   129.8"," ","E"," 9","     1.2"," ","E"," 9","   508.3"," ","E"," 9","   353.6"," ","E"," 9","   204.3"," ","E"," 9","    82.8"," ","E"," 9","    50.0"," ","E"," 9","    18.2"," ","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","     1.2"," ","E"," 9","   508.3"," ","E"," 9","   353.6"," ","E"," 9","   204.3"," ","E"," 9","    82.8"," ","E"," 9","    50.0"," ","E"," 9","    18.2"," ","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","   355.7"," ","E"," 9","   321.0"," ","E"," 9","    2.87"," ","E"," 6"
"USW00096404","08"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","08","99","99","    52.0"," ","E"," 9","    66.0"," ","E"," 9","    38.0"," ","E"," 9","    28.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     6.8"," ","E"," 9","    20.9"," ","E"," 9","    30.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    30.3"," ","E"," 9","    25.3"," ","E"," 9","    10.8"," ","E"," 9","     1.8"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   403.1"," ","E"," 9","     1.2"," ","E"," 9","     8.6"," ","E"," 9","    39.5"," ","E"," 9","   121.9"," ","E"," 9","   170.7"," ","E"," 9","   253.0"," ","E"," 9","     0.0","X","E"," 9","   372.8"," ","E"," 9","   225.0"," ","E"," 9","   101.1"," ","E"," 9","    28.8"," ","E"," 9","    15.5"," ","E"," 9","     4.8"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0","X","E"," 9","   372.8"," ","E"," 9","   225.0"," ","E"," 9","   101.1"," ","E"," 9","    28.8"," ","E"," 9","    15.5"," ","E"," 9","     4.8"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   281.8"," ","E"," 9","   249.9"," ","E"," 9","    2.32"," ","E"," 7"
"USW00096404","09"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","09","99","99","    42.3"," ","E"," 9","    55.6"," ","E"," 9","    28.9"," ","E"," 9","    26.7"," ","E"," 9","     0.0"," ","E"," 9","     0.1"," ","E"," 9","     2.1"," ","E"," 9","    22.1"," ","E"," 9","    28.9"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    30.0"," ","E"," 9","    29.8"," ","E"," 9","    28.2"," ","E"," 9","    22.4"," ","E"," 9","    10.1"," ","E"," 9","     1.3"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.3"," ","E"," 9","   682.5"," ","E"," 9","    46.5"," ","E"," 9","   121.7"," ","E"," 9","   241.7"," ","E"," 9","   383.1"," ","E"," 9","   442.7"," ","E"," 9","   532.6"," ","E"," 9","     0.0"," ","E"," 9","   111.8"," ","E"," 9","    38.1"," ","E"," 9","     8.9"," ","E"," 9","     0.6"," ","E"," 9","     0.1"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   111.8"," ","E"," 9","    38.1"," ","E"," 9","     8.9"," ","E"," 9","     0.6"," ","E"," 9","     0.1"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","   130.1"," ","E"," 9","   106.9"," ","E"," 9","    1.10"," ","E"," 9"
"USW00096404","10"," 62.7369","-141.2083"," 609.6","TOK 70 SE, AK US","10","99","99","    24.9"," ","E"," 9","    34.2"," ","E"," 9","    15.5"," ","E"," 9","    18.7"," ","E"," 9","     4.3"," ","E"," 9","     9.5"," ","E"," 9","    19.4"," ","E"," 9","    30.5"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    31.0"," ","E"," 9","    19.5"," ","E"," 9","    11.4"," ","E"," 9","     2.8"," ","E"," 9","     0.4"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","    12.2"," ","E"," 9","  1244.8"," ","E"," 9","   480.7"," ","E"," 9","   627.4"," ","E"," 9","   780.4"," ","E"," 9","   934.9"," ","E"," 9","   997.0"," ","E"," 9","  1090.0"," ","E"," 9","     0.0"," ","E"," 9","     6.8"," ","E"," 9","     0.9"," ","E"," 9","     0.0","X","E"," 9","     0.0","X","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     6.8"," ","E"," 9","     0.9"," ","E"," 9","     0.0","X","E"," 9","     0.0","X","E"," 9","     0.0","X","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","     0.0"," ","E"," 9","    12.6"," ","E"," 9","     8.2"," ","E"," 9","    0.88"," ","E"," 9"
