City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams township (DeKalb Cnty),Missouri,765,18,St. Joseph,116957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DeKalb County,17.80%,76.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,35,52,66,15,60%,59%,42,64,93,62%,70%,55%,37.84,14.42,4.25,20.68%,24.51%,14.89%,13.6,6,8.0,51.4,78,873,4.2,42.5,MO-00208,39.884042,-94.2622389
Adrian,Missouri,2058,1232,Kansas City,2000749,$41292,14.53%,40,$435000,1543,$282,47,62.41%,$670,53.57%,250,4065,21.82%,7.31%,61.54%,Bates County,20.00%,74.20%,0.05%,3.06%,90.82%,1.02%,0.0%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,17.3,9,8.0,51.4,73,723,4.3,1.67,MO-00244,38.3944815,-94.3435062
Advance,Missouri,1430,1277,None,8027993,$40125,12.45%,51,N/A,N/A,N/A,43,70.35%,$583,50.08%,299,1570,12.05%,5.63%,51.99%,Stoddard County,14.10%,83.40%,0.0%,0.21%,95.17%,1.26%,0.21%,N/A,89,46,43,68,25,58%,57%,44,65,96,64%,77%,54%,55.13,13.59,10.84,30.58%,30.0%,28.11%,9.1,4,6.9,46.9,71,357,5.1,1.12,MO-00262,37.1037795,-89.9119397
Affton,Missouri,19580,4284,St. Louis,2624814,$68555,31.42%,43,$220000,1264,$174,62,79.1%,$857,49.5%,N/A,N/A,8.35%,3.5%,70.07%,St. Louis County,55.20%,39.00%,3.21%,3.29%,87.8%,3.45%,12.95%,Central Standard Time,90,42,48,72,26,58%,55%,44,65,97,57%,67%,49%,45.55,13.24,7.92,31.78%,31.65%,27.44%,17.2,11,6.9,46.9,45,447,4.3,4.57,MO-00280,38.5499112,-90.3264229
Agency,Missouri,704,191,St. Joseph,116957,$76016,24.4%,36,N/A,N/A,N/A,38,84.23%,$775,36.85%,N/A,N/A,9.09%,2.51%,74.81%,Buchanan County,33.40%,59.30%,0.28%,0.0%,88.92%,3.13%,0.71%,Central Standard Time,88,38,50,67,17,60%,59%,42,64,95,62%,70%,55%,38.73,14.3,3.71,25.59%,30.44%,16.56%,16.9,7,8.0,51.4,74,825,4.4,3.69,MO-00298,39.659423,-94.7476302
Airport Drive,Missouri,678,339,Joplin,118482,$57679,32.35%,37,N/A,N/A,N/A,33,68.58%,$735,44.85%,N/A,N/A,8.7%,0.87%,76.25%,Jasper County,21.90%,72.60%,0.59%,0.0%,93.36%,2.36%,0.88%,Central Standard Time,91,46,45,70,25,58%,57%,44,64,100,58%,69%,50%,45.7,13.27,5.73,27.81%,27.14%,22.0%,7.8,3,7.0,54.8,62,897,4.5,2.0,MO-00424,37.140545,-94.5161925
Alba,Missouri,749,2270,Joplin,118482,$41714,12.22%,28,$140000,1029,$136,45,59.95%,$882,42.33%,N/A,N/A,27.7%,0.0%,69.98%,Jasper County,21.90%,72.60%,0.0%,0.0%,89.85%,2.4%,0.27%,Central Standard Time,91,46,45,70,25,58%,57%,44,64,100,58%,69%,50%,45.7,13.27,5.73,27.81%,27.14%,22.0%,7.8,3,7.0,54.8,68,897,4.5,0.33,MO-00496,37.2371548,-94.4176114
Albany,Missouri,1924,789,None,8027993,$41161,18.44%,40,N/A,N/A,N/A,48,75.4%,$501,48.79%,N/A,N/A,15.05%,2.28%,59.06%,Gentry County,19.90%,75.70%,0.62%,0.88%,92.52%,4.37%,0.36%,N/A,89,35,54,66,15,60%,59%,42,64,97,62%,70%,55%,40.71,15.13,4.09,26.03%,30.55%,18.33%,22.8,10,8.0,51.4,82,801,4.2,2.44,MO-00514,40.2478931,-94.333455
Aldrich,Missouri,66,413,Springfield,505233,$51875,31.82%,45,N/A,N/A,N/A,29,86.36%,N/A,44.0%,N/A,N/A,10.61%,7.69%,53.06%,Polk County,19.10%,75.80%,0.0%,0.0%,93.94%,0.0%,0.0%,Central Standard Time,89,44,45,67,22,58%,57%,44,64,96,58%,69%,50%,48.76,13.76,7.27,31.18%,29.89%,26.56%,11.2,7,N/A,54.8,68,924,4.7,0.16,MO-00568,37.5491403,-93.5514076
Alexandria,Missouri,105,276,Fort Madison-Keokuk,56603,$29531,12.64%,58,N/A,N/A,N/A,42,72.38%,N/A,72.0%,N/A,N/A,6.67%,0.0%,25.0%,Clark County,21.80%,74.10%,0.0%,0.0%,96.19%,0.0%,0.0%,N/A,86,34,52,67,17,59%,57%,39,62,90,53%,63%,46%,40.02,13.45,5.38,31.53%,32.2%,29.0%,18.0,9,N/A,46.7,81,483,3.7,0.38,MO-00604,40.3597412,-91.4595061
Allendale,Missouri,64,112,None,8027993,$58750,18.87%,54,N/A,N/A,N/A,39,90.63%,N/A,35.85%,N/A,N/A,9.38%,0.0%,32.08%,Worth County,18.60%,77.20%,0.0%,0.0%,98.44%,0.0%,0.0%,N/A,86,33,53,66,14,60%,58%,39,61,90,58%,71%,49%,40.5,14.75,4.09,26.03%,30.55%,18.33%,22.8,10,8.0,48.6,83,975,3.9,0.57,MO-00712,40.4853403,-94.2886795
Allenville,Missouri,101,631,Cape Girardeau,22282,$35000,12.82%,46,N/A,N/A,N/A,43,97.03%,N/A,39.74%,N/A,N/A,30.69%,4.88%,52.56%,Cape Girardeau County,22.80%,72.40%,0.0%,0.0%,92.08%,3.96%,0.0%,Central Standard Time,89,44,45,69,26,58%,57%,44,65,96,64%,77%,54%,50.47,11.2,10.58,31.51%,29.56%,30.11%,9.1,4,6.9,46.9,70,306,4.3,0.16,MO-00748,37.2218306,-89.7554655
Alma,Missouri,584,2086,Kansas City,2000749,$73125,34.81%,36,N/A,N/A,N/A,57,91.78%,$775,44.25%,0,262,8.39%,4.14%,74.23%,Lafayette County,25.40%,68.80%,0.0%,0.34%,99.14%,0.51%,0.51%,Central Standard Time,88,38,50,69,20,60%,59%,42,64,95,62%,70%,55%,43.26,14.86,5.34,26.0%,26.37%,21.56%,14.7,5,8.0,51.4,72,684,4.5,0.28,MO-00802,39.0964093,-93.5478004
Altamont,Missouri,185,712,None,8027993,$36250,12.4%,29,N/A,N/A,N/A,37,76.76%,$750,39.55%,N/A,N/A,26.49%,0.0%,49.24%,Daviess County,19.50%,74.00%,0.0%,0.0%,97.84%,0.0%,1.08%,N/A,87,35,52,66,16,60%,59%,42,64,93,62%,70%,55%,38.28,14.5,3.94,23.84%,28.24%,17.33%,13.6,6,8.0,51.4,80,807,4.3,0.26,MO-00910,39.8883756,-94.0867832
Altenburg,Missouri,345,329,None,8027993,$56250,26.61%,41,N/A,N/A,N/A,57,93.33%,$675,40.65%,N/A,N/A,6.67%,1.1%,65.47%,Perry County,17.40%,79.00%,0.29%,0.0%,96.23%,0.0%,0.0%,N/A,91,42,49,69,24,58%,57%,44,65,101,64%,77%,54%,48.99,12.04,9.97,27.59%,26.81%,25.78%,12.0,5,6.9,46.9,73,504,4.1,1.05,MO-00928,37.6304403,-89.5858964
Alton,Missouri,638,406,None,8027993,$24688,22.29%,47,N/A,N/A,N/A,50,73.16%,$465,45.32%,N/A,N/A,21.84%,2.79%,47.99%,Oregon County,18.50%,78.60%,1.57%,1.57%,94.04%,0.0%,1.57%,N/A,90,48,42,67,24,58%,57%,44,64,98,58%,69%,50%,51.79,12.3,10.8,30.93%,30.55%,28.22%,7.8,0,8.1,54.8,66,744,4.8,1.57,MO-00964,36.6900912,-91.3946992
Amity,Missouri,56,329,St. Joseph,116957,N/A,1.82%,60,N/A,N/A,N/A,67,100.0%,N/A,85.71%,N/A,N/A,23.21%,0.0%,62.5%,DeKalb County,17.80%,76.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,87,35,52,66,15,60%,59%,42,64,93,62%,70%,55%,37.84,14.42,4.25,20.68%,24.51%,14.89%,13.6,6,8.0,51.4,79,873,4.2,0.17,MO-01054,39.8682514,-94.4352441
Amoret,Missouri,153,729,Kansas City,2000749,$55417,4.67%,46,N/A,N/A,N/A,54,86.27%,N/A,30.77%,N/A,N/A,4.58%,7.59%,61.24%,Bates County,20.00%,74.20%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,15.3,6,8.0,51.4,73,723,4.3,0.21,MO-01072,38.2549281,-94.5873808
Amsterdam,Missouri,200,351,Kansas City,2000749,$38220,21.74%,50,N/A,N/A,N/A,50,63.0%,$840,53.89%,N/A,N/A,25.0%,5.26%,43.18%,Bates County,20.00%,74.20%,0.0%,0.0%,97.0%,2.0%,0.0%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,15.3,6,8.0,51.4,73,723,4.3,0.57,MO-01090,38.3493513,-94.5890427
