City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Acres Green,Colorado,2732,4553,Denver-Aurora-Lakewood,2936665,$97941,40.0%,43,$553000,1982,$279,45,83.97%,$2241,38.08%,N/A,N/A,4.65%,1.09%,72.52%,Douglas County,36.60%,54.70%,9.3%,1.35%,80.05%,2.31%,9.55%,Mountain Standard Time,88,44,44,59,18,43%,36%,29,47,87,69%,71%,70%,19.49,6.26,2.58,24.96%,32.97%,19.56%,65.3,29,8.0,41.1,55,5370,4.8,0.6,CO-00320,39.5557355,-104.8958209
Aetna Estates,Colorado,1255,9654,Denver-Aurora-Lakewood,2936665,$56342,4.81%,33,N/A,N/A,N/A,32,47.12%,$1398,54.59%,N/A,N/A,27.41%,18.36%,66.59%,Arapahoe County,52.80%,38.60%,0.0%,1.91%,47.49%,50.6%,19.12%,Mountain Standard Time,90,43,47,61,17,43%,36%,29,47,89,69%,71%,70%,16.57,5.16,2.09,21.34%,24.62%,16.67%,46.1,27,8.0,41.1,61,5124,5.2,0.13,CO-00620,39.738127,-104.6732209
Aguilar,Colorado,477,1223,None,N/A,$30156,13.46%,57,N/A,N/A,N/A,48,86.59%,N/A,65.19%,N/A,N/A,15.09%,5.84%,60.75%,Las Animas County,39.00%,54.60%,0.0%,0.0%,30.4%,67.71%,0.0%,N/A,88,46,42,58,20,36%,32%,31,49,86,78%,82%,74%,19.14,7.44,2.95,24.33%,38.46%,18.22%,72.0,25,N/A,35.4,89,6600,5.1,0.39,CO-00760,37.4036258,-104.6550362
Air Force Academy,Colorado,6170,618,Colorado Springs,747343,$72813,48.31%,21,N/A,N/A,N/A,51,0.0%,$1779,81.48%,N/A,N/A,19.72%,15.53%,91.87%,El Paso County,33.90%,56.20%,4.02%,7.36%,74.99%,9.69%,3.91%,Mountain Standard Time,85,45,40,56,18,40%,39%,27,45,84,78%,82%,74%,19.29,8.36,2.11,27.29%,41.43%,20.22%,114.3,34,8.0,35.4,91,5988,5.3,9.99,CO-00870,38.9941875,-104.8639251
Akron,Colorado,1793,647,None,N/A,$41708,21.18%,39,N/A,N/A,N/A,61,64.37%,$749,49.22%,N/A,N/A,16.17%,2.38%,54.94%,Washington County,10.80%,84.10%,0.0%,2.9%,80.42%,15.67%,2.51%,N/A,89,40,49,61,17,43%,36%,29,47,88,69%,71%,70%,14.66,6.84,0.46,21.1%,30.22%,9.89%,35.3,18,8.0,41.1,90,4263,4.8,2.77,CO-00925,40.1634665,-103.2202756
Alamosa,Colorado,9704,1277,None,N/A,$43153,23.91%,29,N/A,N/A,N/A,39,41.15%,$685,63.76%,624,5066,19.93%,7.42%,63.74%,Alamosa County,46.00%,43.90%,1.74%,1.43%,37.15%,56.26%,7.22%,N/A,83,35,48,48,-1,40%,34%,27,43,82,78%,82%,74%,7.43,2.76,0.95,17.73%,25.82%,14.11%,30.4,20,N/A,35.4,84,6894,5.2,7.6,CO-01090,37.4751873,-105.877028
Alamosa East,Colorado,1384,426,None,N/A,N/A,35.81%,35,N/A,N/A,N/A,41,74.87%,$864,54.65%,N/A,N/A,24.13%,0.0%,52.2%,Alamosa County,46.00%,43.90%,1.3%,14.16%,26.3%,59.54%,16.47%,N/A,83,35,48,48,-1,40%,34%,27,43,82,78%,82%,74%,8.38,3.07,1.23,17.73%,25.82%,14.11%,30.4,20,N/A,35.4,81,6903,5.2,3.25,CO-01145,37.4766669,-105.839721
Allenspark,Colorado,574,48,Boulder,328713,$130313,62.03%,55,$425000,1471,$289,63,80.26%,N/A,37.33%,N/A,N/A,4.19%,4.2%,64.41%,Boulder County,70.30%,22.00%,0.0%,0.35%,93.73%,3.48%,1.05%,Mountain Standard Time,68,28,40,43,11,43%,36%,29,47,66,69%,71%,70%,22.82,6.23,3.53,31.23%,24.95%,36.33%,184.6,70,8.0,41.1,93,7731,5.8,11.94,CO-01420,40.1885813,-105.5187397
Alma,Colorado,323,751,Denver-Aurora-Lakewood,2936665,$45893,37.57%,34,$838000,2354,$356,59,60.34%,$1453,65.71%,N/A,N/A,10.22%,9.62%,74.29%,Park County,32.80%,58.90%,0.0%,1.55%,87.62%,10.84%,0.62%,Mountain Standard Time,71,30,41,43,9,43%,36%,29,47,69,69%,71%,70%,28.46,7.32,6.75,34.47%,31.32%,40.0%,301.7,104,8.0,41.1,99,10197,6.2,0.43,CO-01530,39.2859459,-106.0670393
Altona,Colorado,557,330,Boulder,328713,$196705,69.58%,57,$1000000,2183,$458,40,100.0%,N/A,42.44%,N/A,N/A,3.05%,4.85%,69.33%,Boulder County,70.30%,22.00%,0.0%,0.0%,93.9%,5.75%,9.69%,Mountain Standard Time,89,46,43,57,20,43%,36%,29,47,88,69%,71%,70%,21.13,5.88,2.96,23.48%,28.02%,17.78%,184.6,70,8.0,41.1,86,6441,5.8,1.69,CO-01740,40.1253782,-105.2923716
