City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Sunset,Utah,5207,3564,Ogden-Clearfield,691359,91,36,55,21,74,223,33,42.3,32.5,6,10,32,32,17.40%,$51658,7.1%,N/A,N/A,$226200,N/A,N/A,54,71.20%,13%,54%,42%,67,23 mins,2.80%,1.00%,1.50%,Davis County,20.50%,44.40%,1.93%,1.17%,84.44%,22.10%,8.2%,Mountain Standard Time,4300,4.5,50.80%,54,N/A,45,18.6%,17.52,0,0,334
Sutherland,Utah,92,42,None,0,94,38,56,10,60,252,28,38.2,28.3,7,8,21,73,N/A,$63804,0%,N/A,N/A,$206100,N/A,N/A,78,0.00%,11%,36%,21%,91,17 mins,3.20%,-2.10%,-72.90%,Millard County,8.20%,73.30%,N/A,N/A,100.00%,N/A,0%,N/A,N/A,4.9,49.40%,4,N/A,N/A,N/A,24.15,0,0,7
Syracuse,Utah,27444,2752,Ogden-Clearfield,691359,91,36,55,20,74,230,40,42.6,32.9,6,8,22,29,37.52%,$86158,4.4%,N/A,N/A,$371700,N/A,N/A,14,89.50%,13%,46%,38%,80,26 mins,2.60%,1.00%,26.50%,Davis County,20.50%,44.40%,1.38%,3.37%,90.34%,6.20%,2.9%,Mountain Standard Time,4300,4.5,30.40%,23,9,42,19.3%,22.57,0,0,328
Tabiona,Utah,141,1382,None,0,84,34,50,14,70,226,59,35.8,24.2,6,9,24,33,4.34%,$39375,8.9%,N/A,N/A,$205900,N/A,N/A,48,47.30%,8%,23%,21%,93,20 mins,4.60%,-0.70%,-44.90%,Duchesne County,7.20%,78.80%,N/A,N/A,98.51%,N/A,0%,N/A,N/A,4.7,31.10%,11,N/A,28,12.9%,46.73,0,0,38
Taylorsville,Utah,60377,5564,Salt Lake City,1240029,92,39,53,19,90,229,48,43.3,33.3,N/A,21,66,33,24.53%,$57779,8.1%,$1099,846,$365000,1815,$201,36,67.80%,11%,55%,45%,63,21 mins,3.00%,1.50%,3.50%,Salt Lake County,41.50%,32.60%,5.37%,1.76%,74.37%,20.80%,15.6%,Mountain Standard Time,4260,4.7,48.00%,34,35,44,18.4%,1.51,0,1,373
Teasdale,Utah,173,43,None,0,85,39,46,10,64,252,36,36.9,24.1,7,8,22,30,N/A,$26010,16.3%,N/A,N/A,$247600,N/A,N/A,43,32.60%,11%,37%,22%,98,16 mins,3.70%,0.30%,565.40%,Wayne County,19.00%,67.70%,N/A,N/A,100.00%,N/A,0%,N/A,N/A,4.6,21.10%,5,N/A,22,31.9%,144.93,0,0,35
Thatcher,Utah,700,59,Ogden-Clearfield,691359,91,34,57,17,87,220,41,39.5,29.9,5,6,17,35,N/A,$68967,4.7%,N/A,N/A,$194400,N/A,N/A,32,94.60%,12%,47%,43%,92,23 mins,3.00%,0.40%,-9.40%,Box Elder County,11.50%,61.50%,N/A,2.52%,97.48%,1.30%,2.5%,Mountain Standard Time,4300,4.7,28.20%,0,N/A,N/A,21.6%,0.00,0,0,347
Thompson Springs,Utah,170,53,None,0,94,39,55,10,50,242,13,37.5,25.2,N/A,10,26,19,N/A,$0,0%,N/A,N/A,$316600,N/A,N/A,36,36.00%,10%,37%,21%,93,15 mins,2.70%,2.90%,709.50%,Grand County,42.60%,42.90%,N/A,N/A,100.00%,N/A,0%,N/A,N/A,4.6,65.20%,0,N/A,30,N/A,78.74,0,0,4
Timber Lakes,Utah,545,62,Heber,77799,89,35,54,20,98,226,80,36.2,26.2,N/A,6,17,57,N/A,$48125,0%,N/A,N/A,$525200,N/A,N/A,21,26.40%,10%,39%,28%,92,23 mins,3.00%,3.80%,13.50%,Wasatch County,25.00%,49.90%,N/A,N/A,100.00%,N/A,0%,N/A,N/A,4.7,12.80%,0,N/A,N/A,19.0%,0.00,0,0,124
Tooele,Utah,33236,1379,Salt Lake City,1240029,91,38,53,15,87,231,53,40.6,31.3,7,17,55,31,18.31%,$56370,5.8%,$1326,999,$248900,N/A,N/A,26,76.10%,13%,49%,49%,89,28 mins,3.80%,1.50%,10.20%,Tooele County,20.80%,50.90%,N/A,N/A,88.34%,14.30%,3.7%,Mountain Standard Time,4260,4.5,43.10%,25,18,33,18.4%,42.83,0,0,318
Toquerville,Utah,1943,88,St. George,184913,101,53,48,12,54,255,2,38.2,27.8,6,8,20,38,28.74%,$50227,2.7%,N/A,N/A,$328800,N/A,N/A,22,74.90%,14%,50%,22%,92,18 mins,3.40%,3.50%,31.60%,Washington County,16.50%,68.40%,N/A,N/A,96.28%,2.30%,1.7%,Mountain Standard Time,2880,6,25.60%,8,N/A,4,16.8%,41.20,1,0,232
Tremonton,Utah,8242,1030,Ogden-Clearfield,691359,91,34,57,17,87,223,41,41.2,31.1,5,11,36,24,18.71%,$51063,14.3%,N/A,N/A,$221500,N/A,N/A,28,63.00%,13%,49%,45%,82,21 mins,3.00%,0.40%,14.20%,Box Elder County,11.50%,61.50%,1.00%,2.32%,89.91%,15.30%,7.2%,Mountain Standard Time,4300,4.7,36.50%,69,N/A,48,20.0%,56.54,0,0,382
Trenton,Utah,413,50,Logan,144219,89,31,58,19,92,219,57,40.7,30.5,5,8,22,33,27.27%,$50278,7%,N/A,N/A,$229900,N/A,N/A,54,70.60%,11%,37%,34%,90,17 mins,2.70%,1.00%,-18.50%,Cache County,18.30%,45.20%,N/A,N/A,97.05%,11.10%,1.2%,Mountain Standard Time,4507,4.7,32.20%,6,N/A,25,14.3%,38.91,0,0,285
Tropic,Utah,589,74,None,0,87,42,45,11,65,253,32,36.9,24.6,7,9,24,39,27.91%,$57813,7.2%,N/A,N/A,$207000,N/A,N/A,37,57.40%,5%,26%,22%,97,14 mins,4.00%,-1.80%,-13.50%,Garfield County,15.30%,68.50%,N/A,N/A,100.00%,1.90%,0.8%,N/A,N/A,4.9,34.60%,18,N/A,41,18.3%,28.57,0,0,95
Tselakai Dezza,Utah,106,5,None,0,96,44,52,8,50,254,8,42.4,28.7,N/A,12,30,47,N/A,$62292,8.7%,N/A,N/A,$98700,N/A,N/A,31,58.30%,4%,23%,21%,89,20 mins,5.20%,1.30%,-27.40%,San Juan County,36.90%,47.80%,N/A,N/A,N/A,2.80%,0%,N/A,N/A,6,48.20%,0,N/A,29,9.0%,0.00,0,0,4
Uintah,Utah,1520,1229,Ogden-Clearfield,691359,91,36,55,23,81,224,35,40.5,30.6,5,7,19,40,33.78%,$64402,2.9%,$1059,952,$334200,N/A,N/A,34,85.60%,13%,54%,40%,78,20 mins,3.30%,0.90%,-1.00%,Weber County,26.90%,46.80%,N/A,N/A,95.55%,7.20%,3.5%,Mountain Standard Time,4300,4.5,34.80%,6,23,28,17.8%,0.00,0,0,320
Vernal,Utah,10650,2304,Vernal,35970,90,29,61,8,59,238,18,38.9,26.3,4,16,50,30,17.83%,$54947,18.6%,N/A,N/A,$232300,N/A,N/A,35,42.90%,8%,41%,29%,84,14 mins,4.80%,0.80%,21.50%,Uintah County,7.70%,76.30%,N/A,N/A,88.02%,10.70%,4.5%,N/A,N/A,4.6,52.50%,67,N/A,53,17.8%,138.86,0,0,12
Vernon,Utah,371,46,Salt Lake City,1240029,91,39,52,14,77,223,51,36.4,27.3,6,9,24,24,16.76%,$42000,3.4%,N/A,N/A,$239200,N/A,N/A,39,72.80%,13%,51%,47%,92,27 mins,3.50%,1.50%,61.30%,Tooele County,20.80%,50.90%,N/A,N/A,90.58%,10.00%,0%,Mountain Standard Time,4260,4.5,34.30%,3,N/A,22,21.4%,0.00,0,0,21
Veyo,Utah,468,227,St. George,184913,91,46,45,14,49,257,13,37.2,26.6,6,7,18,34,N/A,$46667,0%,N/A,N/A,$335400,N/A,N/A,34,92.40%,13%,47%,26%,82,18 mins,3.40%,3.50%,19.40%,Washington County,16.50%,68.40%,N/A,N/A,83.82%,16.90%,0%,Mountain Standard Time,2880,6,27.70%,15,N/A,20,15.5%,69.28,1,0,284
Vineyard,Utah,2958,683,Provo-Orem,663181,92,38,54,17,90,228,42,40.7,30.7,5,9,24,22,51.41%,$91685,4.2%,$1351,1000,$404500,2140,$189,1,45.00%,12%,50%,36%,77,20 mins,2.90%,N/A,1440.60%,Utah County,14.00%,50.20%,1.83%,3.18%,89.82%,10.60%,8.4%,Mountain Standard Time,4227,4.5,45.00%,4,N/A,53,21.3%,0.00,0,0,158
Virgin,Utah,542,32,St. George,184913,100,53,47,14,59,259,3,38.6,28,6,10,25,37,15.88%,$47250,4.6%,N/A,N/A,$279700,N/A,N/A,17,64.70%,12%,50%,25%,91,18 mins,3.40%,3.50%,50.60%,Washington County,16.50%,68.40%,N/A,N/A,97.14%,8.30%,4.9%,Mountain Standard Time,2880,6,41.80%,9,N/A,30,22.1%,23.70,1,0,227
Wales,Utah,386,972,None,0,88,36,52,13,76,244,39,34.9,25.3,5,7,19,31,N/A,$41667,13.2%,N/A,N/A,$222100,N/A,N/A,36,88.20%,14%,43%,34%,95,21 mins,4.00%,2.40%,14.20%,Sanpete County,10.40%,65.10%,N/A,N/A,95.60%,3.40%,0.9%,N/A,N/A,4.7,30.40%,0,N/A,N/A,13.3%,68.49,0,0,613
Wallsburg,Utah,285,551,Heber,77799,89,35,54,21,98,227,80,36.3,26.1,5,7,18,33,N/A,$97222,0%,N/A,N/A,$344700,N/A,N/A,41,84.50%,10%,40%,28%,92,23 mins,3.00%,3.80%,12.70%,Wasatch County,25.00%,49.90%,N/A,1.57%,98.43%,N/A,3%,N/A,N/A,4.7,23.90%,0,N/A,20,12.8%,42.74,0,0,155
Wanship,Utah,484,96,Summit Park,42499,87,36,51,16,99,226,75,35.5,25.1,5,8,21,29,N/A,$59050,16.4%,N/A,N/A,$282500,N/A,N/A,38,92.80%,12%,40%,29%,93,25 mins,2.70%,0.40%,76.60%,Summit County,50.30%,35.10%,N/A,N/A,100.00%,2.10%,0%,N/A,N/A,4.7,41.30%,0,N/A,5,17.3%,0.00,0,0,182
Washington,Utah,24231,750,St. George,184913,101,54,47,10,43,255,2,40.4,29.5,6,11,31,34,30.15%,$49995,8.7%,N/A,N/A,$320700,N/A,N/A,14,58.30%,13%,47%,26%,80,20 mins,3.40%,3.50%,39.20%,Washington County,16.50%,68.40%,N/A,N/A,90.90%,8.60%,4.3%,Mountain Standard Time,2880,6,32.40%,14,2,31,19.1%,22.59,1,0,132
Washington Terrace,Utah,9122,4472,Ogden-Clearfield,691359,91,36,55,23,79,223,33,40.5,30.7,5,9,52,34,23.65%,$44002,6.8%,$1113,969,$242100,N/A,N/A,49,60.60%,16%,56%,45%,74,22 mins,3.30%,0.90%,2.30%,Weber County,26.90%,46.80%,N/A,N/A,94.40%,10.00%,4.3%,Mountain Standard Time,4300,4.5,50.10%,25,33,N/A,15.9%,0.00,0,0,259
Wellington,Utah,1520,297,Price,20760,90,36,54,10,56,231,17,38.1,26.3,N/A,11,30,34,14.10%,$44821,19.8%,N/A,N/A,$141800,N/A,N/A,37,57.90%,7%,36%,33%,92,17 mins,4.40%,1.30%,-8.30%,Carbon County,21.50%,65.90%,N/A,N/A,96.50%,20.20%,5.2%,N/A,N/A,4.6,40.90%,19,N/A,N/A,15.0%,40.70,0,0,590
Wellsville,Utah,3641,501,Logan,144219,89,31,58,18,98,219,53,39.8,29.8,N/A,9,25,27,34.28%,$65057,5.3%,N/A,N/A,$302200,N/A,N/A,38,88.10%,10%,36%,37%,91,22 mins,2.70%,1.00%,11.50%,Cache County,18.30%,45.20%,N/A,N/A,94.84%,7.90%,1.3%,Mountain Standard Time,4507,4.7,34.30%,16,N/A,28,16.4%,23.47,0,0,287
Wendover,Utah,1243,139,Salt Lake City,1240029,92,36,56,5,42,228,9,38.4,28.9,6,24,44,22,14.95%,$28547,30.9%,N/A,N/A,$51900,N/A,N/A,42,16.20%,13%,48%,48%,95,27 mins,3.50%,1.50%,-2.50%,Tooele County,20.80%,50.90%,N/A,N/A,34.52%,81.70%,42.4%,Mountain Standard Time,4260,4.5,62.50%,37,N/A,35,9.0%,25.30,0,0,3
West Bountiful,Utah,5504,1692,Ogden-Clearfield,691359,91,38,53,19,92,224,54,42.3,32.5,5,11,36,35,26.70%,$82271,2%,$1808,1472,$349700,N/A,N/A,31,82.00%,15%,47%,39%,77,22 mins,2.80%,1.00%,7.10%,Davis County,20.50%,44.40%,1.01%,1.33%,79.63%,5.00%,5.1%,Mountain Standard Time,4300,4.5,36.00%,32,N/A,48,18.0%,1.90,0,1,358
West Haven,Utah,12109,1158,Ogden-Clearfield,691359,92,36,56,20,74,222,34,40.5,30.6,6,9,26,29,32.78%,$71802,3.4%,$1186,876,$404400,N/A,N/A,15,71.80%,12%,53%,41%,76,21 mins,3.30%,0.90%,33.70%,Weber County,26.90%,46.80%,N/A,N/A,94.83%,11.20%,1.5%,Mountain Standard Time,4300,4.5,42.20%,5,N/A,30,19.0%,2.93,0,0,106
West Jordan,Utah,111937,3463,Salt Lake City,1240029,92,39,53,20,88,230,53,41.8,32.3,6,15,44,30,25.00%,$69404,4.9%,$1417,941,$409000,2076,$197,24,72.60%,10%,48%,41%,71,24 mins,2.70%,1.50%,13.50%,Salt Lake County,41.50%,32.60%,3.28%,1.38%,80.20%,19.60%,10.8%,Mountain Standard Time,4260,4.7,43.30%,27,29,40,19.7%,16.15,0,0,362
West Mountain,Utah,1012,106,Provo-Orem,663181,91,37,54,17,89,226,51,40.7,30.7,N/A,7,18,39,32.89%,$89167,5.3%,N/A,N/A,$707300,N/A,N/A,20,80.80%,12%,48%,37%,89,21 mins,2.90%,N/A,41.90%,Utah County,14.00%,50.20%,N/A,N/A,89.54%,4.80%,1.7%,Mountain Standard Time,4227,4.5,34.00%,0,N/A,27,18.0%,0.00,0,0,122
West Point,Utah,10258,1442,Ogden-Clearfield,691359,91,36,55,21,74,223,33,42.3,32.5,6,7,20,31,26.67%,$78386,2.9%,$1204,888,$334700,N/A,N/A,20,90.50%,15%,50%,38%,76,24 mins,2.80%,1.00%,15.10%,Davis County,20.50%,44.40%,2.91%,N/A,87.54%,6.70%,3.9%,Mountain Standard Time,4300,4.5,33.40%,19,N/A,N/A,18.9%,0.00,0,0,328
West Valley City,Utah,135546,3822,Salt Lake City,1240029,92,38,54,18,89,224,42,43.1,33.2,6,24,64,30,15.17%,$52814,9.9%,$1149,872,$369900,1936,$191,35,65.90%,11%,55%,44%,64,22 mins,3.00%,1.50%,8.40%,Salt Lake County,41.50%,32.60%,5.57%,2.83%,58.46%,37.70%,22.7%,Mountain Standard Time,4260,4.7,47.80%,35,36,43,19.3%,4.15,0,0,369
West Wood,Utah,655,615,Price,20760,90,36,54,10,59,230,16,36.9,25.2,N/A,6,15,40,N/A,$98571,3.4%,N/A,N/A,$274600,N/A,N/A,31,100.00%,8%,38%,34%,94,17 mins,4.40%,1.30%,-5.50%,Carbon County,21.50%,65.90%,N/A,3.31%,95.24%,16.60%,2.1%,N/A,N/A,4.6,27.70%,6,N/A,30,15.8%,0.00,0,0,525
White City,Utah,5270,6051,Salt Lake City,1240029,92,39,53,21,87,227,61,42.2,32.6,5,9,27,36,N/A,$60219,6.2%,N/A,N/A,$336500,N/A,N/A,53,86.80%,12%,53%,48%,70,22 mins,2.90%,1.50%,12.90%,Salt Lake County,41.50%,32.60%,N/A,N/A,N/A,9.90%,8.2%,Mountain Standard Time,4260,4.7,36.70%,29,N/A,N/A,19.4%,0.00,0,0,392
White Mesa,Utah,132,8,None,0,92,42,50,13,69,254,31,42.4,28.7,7,16,41,45,N/A,$27361,78.3%,N/A,N/A,$171000,N/A,N/A,31,63.50%,4%,22%,22%,93,20 mins,5.20%,1.30%,-42.10%,San Juan County,36.90%,47.80%,N/A,N/A,N/A,N/A,4.2%,N/A,N/A,6,92.60%,0,N/A,28,27.5%,0.00,0,0,4
Whiterocks,Utah,217,92,Vernal,35970,86,33,53,11,61,244,40,36.1,23.8,4,16,41,28,N/A,$28854,45.8%,N/A,N/A,$146200,N/A,N/A,40,26.10%,8%,43%,35%,78,19 mins,4.80%,0.80%,22.60%,Uintah County,7.70%,76.30%,N/A,N/A,6.55%,N/A,0%,N/A,N/A,4.6,93.30%,N/A,N/A,N/A,9.0%,242.72,0,0,9
Willard,Utah,1875,334,Ogden-Clearfield,691359,92,36,56,19,75,221,33,40.5,30.8,5,10,29,34,24.63%,$57222,3.3%,N/A,N/A,$318500,N/A,N/A,39,84.30%,11%,46%,37%,90,25 mins,3.00%,0.40%,9.00%,Box Elder County,11.50%,61.50%,N/A,N/A,96.91%,3.00%,2.6%,Mountain Standard Time,4300,4.7,28.90%,13,N/A,37,17.8%,37.35,0,0,197
Wolf Creek,Utah,1138,360,Ogden-Clearfield,691359,88,33,55,25,100,226,90,37.3,27.6,N/A,9,24,47,42.98%,$80581,0%,N/A,N/A,$451700,N/A,N/A,17,40.70%,13%,54%,40%,93,22 mins,3.30%,0.90%,18.90%,Weber County,26.90%,46.80%,3.31%,4.31%,92.38%,N/A,0%,Mountain Standard Time,4300,4.5,45.90%,5,N/A,4,18.5%,0.00,0,0,136
Woodland,Utah,187,91,Summit Park,42499,84,35,49,19,97,226,96,35.5,25.1,6,7,19,58,N/A,$54875,0%,N/A,N/A,$705000,N/A,N/A,34,66.90%,12%,42%,30%,96,25 mins,2.70%,0.40%,-73.90%,Summit County,50.30%,35.10%,N/A,N/A,92.24%,9.60%,0%,N/A,N/A,4.7,34.80%,6,N/A,16,22.5%,0.00,0,0,134
Woodland Hills,Utah,1465,579,Provo-Orem,663181,93,38,55,18,89,222,53,40.7,30.7,5,7,17,30,49.13%,$110417,8.5%,N/A,N/A,$605400,N/A,N/A,20,84.60%,12%,47%,37%,93,27 mins,2.90%,N/A,11.20%,Utah County,14.00%,50.20%,N/A,N/A,98.29%,5.60%,2%,Mountain Standard Time,4227,4.5,29.80%,0,N/A,3,21.5%,0.00,0,0,146
Woodruff,Utah,224,310,None,0,82,28,54,11,69,220,61,36.5,24.5,7,8,21,28,N/A,$69107,6.1%,N/A,N/A,$167400,N/A,N/A,71,76.80%,10%,35%,21%,95,21 mins,2.30%,1.00%,46.40%,Rich County,9.40%,71.90%,N/A,N/A,100.00%,N/A,1.8%,N/A,N/A,4.6,35.70%,6,N/A,25,11.3%,28.49,0,0,81
Woods Cross,Utah,11152,2916,Ogden-Clearfield,691359,91,38,53,20,91,227,54,43.4,33.5,5,13,27,31,30.80%,$69825,3.6%,$1808,1472,$337600,N/A,N/A,25,68.80%,12%,47%,35%,71,19 mins,2.80%,1.00%,21.70%,Davis County,20.50%,44.40%,1.25%,1.82%,91.25%,8.10%,5.1%,Mountain Standard Time,4300,4.5,39.00%,60,N/A,48,18.3%,24.55,0,1,374
