City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aberdeen,South Dakota,27925,1690,Aberdeen,42476,N/A,N/A,N/A,$226000,2112,$107,N/A,N/A,N/A,N/A,554,2178,N/A,N/A,N/A,Brown County,33.80%,59.70%,N/A,N/A,N/A,N/A,N/A,N/A,84,22,62,60,3,61%,55%,33,56,86,63%,73%,58%,22.58,9.11,2.1,27.07%,32.53%,24.44%,44.1,29,N/A,38.2,83,1194,3,16.52,SD-00140,45.4569167,-98.5204476
Aberdeen township,South Dakota,961,58,Aberdeen,42476,N/A,N/A,N/A,$226000,2112,$107,N/A,N/A,N/A,N/A,554,2178,N/A,N/A,N/A,Brown County,33.80%,59.70%,N/A,N/A,N/A,N/A,N/A,N/A,84,22,62,60,3,61%,55%,33,56,86,63%,73%,58%,22.58,9.11,2.1,27.07%,32.53%,24.44%,44.1,29,N/A,38.2,88,1194,3,16.52,SD-00140,45.4569167,-98.5204476
Adrian,South Dakota,39,1,Aberdeen,42476,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edmunds County,19.80%,74.70%,N/A,N/A,N/A,N/A,N/A,N/A,85,24,61,60,4,61%,55%,33,56,87,63%,73%,58%,19.56,8.33,1.53,17.51%,22.2%,13.22%,35.6,13,N/A,38.2,94,1416,2.9,39.0,SD-00340,45.5492966,-99.1535953
Afton township (Brookings Cnty),South Dakota,232,7,Brookings,34315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Brookings County,38.50%,53.20%,N/A,N/A,N/A,N/A,N/A,N/A,82,23,59,61,4,60%,56%,35,58,84,56%,63%,56%,26.38,11.79,1.86,27.75%,33.52%,21.22%,46.4,23,N/A,44.4,91,1500,3.6,33.14,SD-00380,44.4123349,-96.7074475
Agar,South Dakota,86,410,Pierre,20792,N/A,26.58%,65,N/A,N/A,N/A,74,95.65%,$850,58.23%,N/A,N/A,18.6%,0.0%,55.7%,Sully County,15.90%,78.90%,0.0%,0.0%,89.53%,0.0%,0.0%,N/A,88,28,60,62,9,61%,55%,33,56,93,63%,73%,58%,21.1,8.79,2.09,24.05%,27.58%,22.11%,48.7,25,N/A,38.2,93,1692,3.8,0.21,SD-00460,44.8397351,-100.0734499
Agency Village,South Dakota,911,127,None,N/A,$47569,4.26%,26,N/A,N/A,N/A,37,32.38%,$731,83.33%,N/A,N/A,28.38%,7.51%,57.22%,Roberts County,39.60%,55.10%,0.0%,1.21%,1.54%,1.32%,0.44%,N/A,83,24,59,62,6,61%,55%,33,56,85,56%,70%,48%,26.12,10.68,2.55,26.9%,32.31%,22.89%,45.8,21,N/A,31.8,94,1407,3,7.15,SD-00520,45.5796623,-97.0782193
Akaska,South Dakota,79,130,None,N/A,$41705,28.57%,73,N/A,N/A,N/A,32,100.0%,N/A,48.72%,N/A,N/A,6.33%,0.0%,38.96%,Walworth County,18.40%,76.50%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,85,24,61,60,6,61%,55%,33,56,87,59%,71%,50%,19.69,8.81,1.65,21.42%,29.56%,15.89%,33.7,20,N/A,33.6,95,1746,3.1,0.61,SD-00540,45.3310263,-100.1208612
Albee,South Dakota,4,31,None,N/A,N/A,0.0%,66,N/A,N/A,N/A,N/A,100.0%,N/A,25.0%,N/A,N/A,25.0%,0.0%,50.0%,Grant County,27.20%,66.80%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,82,22,60,61,4,60%,55%,34,58,83,63%,73%,58%,24.27,10.92,1.65,19.73%,26.48%,13.0%,36.9,11,N/A,38.2,93,1152,3.6,0.13,SD-00620,45.051287,-96.5535351
Alcester,South Dakota,1019,1396,Sioux City,N/A,N/A,N/A,N/A,$191000,1990,$96,N/A,N/A,N/A,N/A,0,1478,N/A,N/A,N/A,Union County,28.20%,67.00%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,27,59,63,8,60%,56%,35,58,89,56%,63%,56%,31.79,12.05,3.13,23.97%,28.9%,18.11%,31.5,15,N/A,44.4,89,1089,3.5,0.73,SD-00740,43.0405389,-96.6280839
Alcester township,South Dakota,356,488,Sioux City,N/A,N/A,N/A,N/A,$191000,1990,$96,N/A,N/A,N/A,N/A,0,1478,N/A,N/A,N/A,Union County,28.20%,67.00%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,27,59,63,8,60%,56%,35,58,89,56%,63%,56%,31.79,12.05,3.13,23.97%,28.9%,18.11%,31.5,15,N/A,44.4,89,1089,3.5,0.73,SD-00740,43.0405389,-96.6280839
