City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adak,Alaska,130,4,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Aleutians West County,47.80%,38.30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.2,32.43,N/A,N/A,N/A
Akhiok,Alaska,98,13,None,N/A,$69750,2.56%,50,N/A,N/A,N/A,48,85.98%,N/A,35.11%,N/A,N/A,4.08%,34.48%,32.22%,Kodiak Island County,41.50%,45.40%,0.0%,0.0%,0.0%,7.14%,0.0%,N/A,63,36,27,50,25,73%,76%,34,47,62,N/A,N/A,N/A,75.24,14.55,22.36,55.73%,49.89%,60.67%,70.9,39,N/A,0.2,86,N/A,1.3,7.4,AK-00650,56.9450164,-154.2151015
Akiachak,Alaska,609,87,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bethel County,39.40%,47.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.4,7.01,N/A,N/A,N/A
Akiak,Alaska,397,210,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bethel County,39.40%,47.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.4,1.89,N/A,N/A,N/A
Akutan,Alaska,911,14,None,N/A,$28750,18.27%,41,N/A,N/A,N/A,34,58.64%,$595,59.66%,N/A,N/A,20.2%,4.27%,93.07%,Aleutians East County,47.80%,38.30%,17.12%,16.36%,24.7%,20.31%,63.45%,N/A,59,37,22,49,30,80%,81%,35,45,59,N/A,N/A,N/A,49.39,6.57,15.49,61.29%,43.52%,70.33%,69.3,39,N/A,0.2,86,9,1.4,65.98,AK-01090,54.1730892,-165.7303504
Alakanuk,Alaska,735,23,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wade Hampton County,53.00%,24.10%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.4,32.2,N/A,N/A,N/A
Alcan Border,Alaska,65,N/A,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Southeast Fairbanks County,37.90%,48.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.5,N/A,N/A,N/A,N/A
Aleknagik,Alaska,190,7,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dillingham County,36.00%,50.40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.4,26.55,N/A,N/A,N/A
Allakaket,Alaska,186,13,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yukon-Koyukuk County,53.60%,25.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85,N/A,1.4,14.72,N/A,N/A,N/A
Ambler,Alaska,277,27,None,N/A,$37857,21.98%,30,N/A,N/A,N/A,32,77.35%,N/A,74.38%,N/A,N/A,24.55%,21.59%,43.78%,Northwest Arctic County,50.70%,29.90%,0.0%,0.0%,15.88%,0.0%,0.0%,N/A,61,5,56,51,-7,76%,77%,15,44,60,N/A,N/A,N/A,13.35,7.36,1.71,31.78%,34.07%,32.89%,63.6,61,N/A,0.7,85,N/A,1.4,10.28,AK-01970,67.0896991,-157.872542
Anaktuvuk Pass,Alaska,222,43,None,N/A,$69028,5.41%,24,N/A,N/A,N/A,37,66.14%,$1050,74.82%,N/A,N/A,37.44%,18.57%,55.3%,North Slope County,50.70%,29.90%,0.0%,0.0%,3.15%,10.36%,0.0%,N/A,70,-1,71,46,-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.09,11.5,2.55,29.97%,47.36%,17.67%,97.5,70,N/A,N/A,86,N/A,1.3,5.18,AK-02080,68.1500009,-151.7161809
Anchor Point,Alaska,2260,25,None,N/A,$58357,17.84%,51,N/A,N/A,N/A,30,83.27%,$1101,44.11%,N/A,N/A,12.7%,10.47%,47.31%,Kenai Peninsula County,27.30%,62.10%,0.66%,0.13%,84.47%,4.42%,2.57%,N/A,61,28,33,47,18,70%,70%,31,46,60,N/A,N/A,N/A,34.04,8.0,9.37,43.18%,40.44%,50.22%,76.4,44,6.9,0.2,85,987,1.4,91.65,AK-03110,59.7703968,-151.7049672
Anchorage,Alaska,298225,175,Anchorage,399352,N/A,N/A,N/A,$374000,1692,$221,N/A,N/A,N/A,N/A,1244,4261,N/A,N/A,N/A,Anchorage Municipality County,40.20%,48.30%,N/A,N/A,N/A,N/A,N/A,Alaska Standard Time,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,N/A,1.4,1704.14,N/A,N/A,N/A
Anderson,Alaska,173,4,None,N/A,$111250,15.38%,30,N/A,N/A,N/A,37,90.07%,N/A,54.55%,N/A,N/A,3.23%,6.0%,70.21%,Denali County,54.10%,22.40%,0.0%,5.2%,83.82%,5.78%,1.16%,N/A,73,-1,74,51,-17,58%,50%,16,46,72,N/A,N/A,N/A,15.21,8.26,1.76,30.11%,41.87%,30.33%,70.7,57,4.3,7.7,86,591,1.4,42.2,AK-03220,64.3073948,-149.1561791
Angoon,Alaska,535,22,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hoonah-Angoon County,42.10%,44.60%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84,N/A,1.5,24.53,N/A,N/A,N/A
Aniak,Alaska,517,84,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bethel County,39.40%,47.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,N/A,1.4,6.19,N/A,N/A,N/A
Anvik,Alaska,91,10,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yukon-Koyukuk County,53.60%,25.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85,N/A,1.4,9.49,N/A,N/A,N/A
Arctic Village,Alaska,167,3,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yukon-Koyukuk County,53.60%,25.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83,N/A,1.4,63.79,N/A,N/A,N/A
Atka,Alaska,51,6,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Aleutians West County,47.80%,38.30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.2,8.47,N/A,N/A,N/A
Atmautluak,Alaska,242,403,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bethel County,39.40%,47.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.4,0.6,N/A,N/A,N/A
Atqasuk,Alaska,119,3,None,N/A,$99750,3.92%,24,N/A,N/A,N/A,29,81.48%,N/A,83.95%,N/A,N/A,17.65%,8.0%,61.73%,North Slope County,50.70%,29.90%,0.0%,0.0%,1.68%,0.0%,0.0%,N/A,48,-4,52,37,-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.35,2.66,0.84,30.9%,30.44%,24.11%,53.9,99,N/A,N/A,86,N/A,1.3,39.12,AK-04500,70.4810108,-157.3835054
Badger,Alaska,19182,292,Fairbanks,97149,$87169,24.9%,35,$335000,1683,$199,35,77.28%,$1461,44.68%,N/A,N/A,5.03%,6.58%,68.06%,Fairbanks North Star County,32.10%,54.50%,1.46%,1.6%,74.74%,7.86%,4.19%,Alaska Standard Time,71,-3,74,49,-18,58%,50%,16,46,70,N/A,N/A,N/A,14.73,7.83,1.76,31.81%,48.35%,27.33%,58.1,57,4.3,7.7,78,453,1.4,65.64,AK-05000,64.8005919,-147.3876757
Barrow,Alaska,4383,233,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North Slope County,50.70%,29.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83,N/A,1.3,18.81,N/A,N/A,N/A
Bear Creek,Alaska,1283,33,None,N/A,$70156,41.76%,45,N/A,N/A,N/A,19,75.42%,$937,38.57%,N/A,N/A,9.45%,0.0%,58.71%,Kenai Peninsula County,27.30%,62.10%,1.33%,0.0%,84.88%,2.57%,3.98%,N/A,63,31,32,50,21,70%,70%,31,46,62,N/A,N/A,N/A,64.17,8.98,19.55,41.1%,35.05%,44.33%,200.7,57,6.9,0.2,86,639,1.4,38.33,AK-05585,60.20706,-149.3524246
Beaver,Alaska,54,3,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yukon-Koyukuk County,53.60%,25.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83,N/A,1.4,20.52,N/A,N/A,N/A
Bethel,Alaska,6408,144,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1986,2017,N/A,N/A,N/A,Bethel County,39.40%,47.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84,N/A,1.4,44.51,N/A,N/A,N/A
Bettles,Alaska,74,47,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yukon-Koyukuk County,53.60%,25.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.4,1.57,N/A,N/A,N/A
Big Delta,Alaska,588,13,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Southeast Fairbanks County,37.90%,48.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,N/A,1.5,46.95,N/A,N/A,N/A
Big Lake,Alaska,3232,28,Anchorage,399352,$77292,19.73%,36,N/A,N/A,N/A,29,78.73%,$1129,44.12%,N/A,N/A,12.75%,6.27%,61.3%,Matanuska-Susitna County,20.20%,69.20%,0.74%,0.43%,82.83%,4.64%,1.79%,Alaska Standard Time,66,20,46,50,9,61%,60%,26,47,65,N/A,N/A,N/A,18.07,6.12,3.77,34.14%,46.48%,27.33%,68.1,34,4.4,4.0,82,519,1.3,115.44,AK-07070,61.5260288,-149.9719887
Brevig Mission,Alaska,421,173,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nome County,55.70%,24.90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85,N/A,1.4,2.43,N/A,N/A,N/A
Buckland,Alaska,644,758,None,N/A,$53819,2.02%,22,N/A,N/A,N/A,36,75.88%,$1071,61.17%,N/A,N/A,15.55%,27.09%,50.88%,Northwest Arctic County,50.70%,29.90%,0.0%,0.0%,2.17%,0.0%,0.0%,N/A,62,5,57,46,-10,76%,77%,15,44,62,N/A,N/A,N/A,11.48,4.32,2.42,31.78%,34.07%,32.89%,63.6,61,N/A,0.7,85,18,1.4,0.85,AK-09600,65.978445,-161.1340902
Buffalo Soapstone,Alaska,959,43,Anchorage,399352,$76563,33.99%,41,$380000,1377,$276,23,90.07%,$1075,35.91%,N/A,N/A,8.84%,13.71%,56.48%,Matanuska-Susitna County,20.20%,69.20%,0.52%,0.0%,76.54%,6.57%,3.96%,Alaska Standard Time,66,23,43,48,8,61%,60%,26,47,65,N/A,N/A,N/A,17.63,5.96,3.53,24.88%,35.82%,22.33%,68.1,34,4.4,4.0,83,825,1.3,22.13,AK-09657,61.7070863,-149.109325
Butte,Alaska,3752,111,Anchorage,399352,$102171,28.76%,42,$520000,1962,$265,28,84.67%,$1533,37.54%,N/A,N/A,5.67%,4.4%,64.35%,Matanuska-Susitna County,20.20%,69.20%,1.52%,0.93%,81.88%,3.57%,1.57%,Alaska Standard Time,70,24,46,53,13,61%,60%,26,47,70,N/A,N/A,N/A,16.05,4.89,3.76,24.88%,35.82%,22.33%,68.1,34,4.4,4.0,84,198,1.3,33.79,AK-09710,61.5538932,-149.0035276
