City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abercrombie,North Dakota,261,816,Wahpeton,23041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Richland County,27.20%,62.80%,N/A,N/A,N/A,N/A,N/A,N/A,84,20,64,60,1,62%,55%,31,56,86,56%,70%,48%,25.16,10.28,2.39,20.11%,27.36%,15.11%,48.6,39,N/A,31.8,90,858,2.9,0.32,ND-00140,46.4105107,-96.7968999
Abercrombie township,North Dakota,348,1088,Wahpeton,23041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Richland County,27.20%,62.80%,N/A,N/A,N/A,N/A,N/A,N/A,84,20,64,60,1,62%,55%,31,56,86,56%,70%,48%,25.16,10.28,2.39,20.11%,27.36%,15.11%,48.6,39,N/A,31.8,91,858,2.9,0.32,ND-00140,46.4105107,-96.7968999
Adams,North Dakota,175,179,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Walsh County,25.20%,64.60%,N/A,N/A,N/A,N/A,N/A,N/A,80,16,64,58,-2,63%,56%,31,56,81,56%,70%,48%,22.13,10.25,1.72,23.18%,32.09%,17.33%,37.2,19,N/A,31.8,94,1476,3,0.98,ND-00380,48.4127274,-98.1240008
Addison,North Dakota,95,3,Fargo,247967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cass County,38.80%,49.30%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,18,64,59,0,62%,55%,31,56,84,56%,70%,48%,22.0,9.6,1.77,19.73%,25.82%,15.78%,48.6,39,N/A,31.8,90,873,3.1,31.67,ND-00500,46.7602265,-97.1158814
Afton,North Dakota,552,16,Minot,77434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ward County,21.20%,68.00%,N/A,N/A,N/A,N/A,N/A,N/A,81,20,61,58,2,58%,50%,30,53,82,59%,71%,50%,19.9,8.2,2.13,25.21%,30.33%,24.78%,48.6,20,N/A,33.6,94,1617,3,34.5,ND-00740,48.1525707,-101.3394861
Agnes,North Dakota,71,2,Grand Forks,104404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Grand Forks County,35.70%,53.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,16,64,58,-2,63%,56%,31,56,81,56%,70%,48%,21.85,9.66,1.85,27.97%,32.2%,26.78%,45.7,40,N/A,31.8,92,1401,3.1,35.5,ND-00820,48.0643241,-97.7089927
Alamo,North Dakota,56,102,Williston,38460,$77500,25.0%,43,N/A,N/A,N/A,53,100.0%,N/A,27.78%,N/A,N/A,3.57%,10.0%,55.56%,Williams County,13.50%,78.60%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,82,22,60,56,1,58%,47%,29,50,82,60%,73%,52%,16.98,7.17,1.5,27.21%,31.98%,26.56%,38.5,38,N/A,27.9,93,1791,3.7,0.55,ND-00940,48.5824518,-103.4675579
Alexander,North Dakota,333,269,None,N/A,$95114,10.48%,34,N/A,N/A,N/A,34,84.56%,N/A,50.0%,N/A,N/A,2.4%,5.58%,76.06%,McKenzie County,14.90%,78.60%,0.0%,0.0%,98.8%,1.2%,0.0%,N/A,84,24,60,59,6,58%,47%,29,50,84,60%,73%,52%,16.96,6.84,1.52,27.21%,31.98%,26.56%,38.5,38,N/A,27.9,94,1983,3.6,1.24,ND-01180,47.8393187,-103.642574
Alexander township,North Dakota,35,28,Jamestown,21678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Stutsman County,24.60%,66.20%,N/A,N/A,N/A,N/A,N/A,N/A,82,21,61,59,2,58%,50%,30,53,83,59%,71%,50%,22.09,9.79,1.91,23.67%,28.79%,22.89%,51.5,17,N/A,33.6,95,1284,2.9,1.24,ND-01260,46.6739513,-99.0077073
Alice,North Dakota,38,39,Fargo,247967,$105000,8.7%,37,N/A,N/A,N/A,63,100.0%,N/A,44.44%,N/A,N/A,7.89%,0.0%,78.26%,Cass County,38.80%,49.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,86,24,62,62,5,62%,55%,31,56,89,56%,70%,48%,22.0,9.6,1.77,19.73%,25.82%,15.78%,51.5,17,N/A,31.8,92,1065,3.1,0.97,ND-01420,46.7600458,-97.5562481
Allendale,North Dakota,539,15,Grand Forks,104404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Grand Forks County,35.70%,53.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,17,65,60,1,63%,56%,31,56,84,56%,70%,48%,24.18,9.29,3.23,29.07%,34.62%,25.44%,50.7,42,N/A,31.8,88,765,3.1,35.93,ND-01620,47.80264,-97.1747396
Almont,North Dakota,142,57,Bismarck,132661,$112868,1.03%,34,N/A,N/A,N/A,73,86.36%,N/A,53.54%,N/A,N/A,16.9%,0.0%,73.47%,Morton County,19.50%,71.60%,0.0%,0.0%,98.59%,0.0%,0.0%,Central Standard Time,84,23,61,56,3,58%,50%,30,53,85,59%,71%,50%,19.01,8.56,1.37,27.23%,33.41%,23.67%,44.3,41,N/A,33.6,95,1965,3,2.49,ND-01700,46.7283354,-101.502652
Alsen,North Dakota,27,1,None,N/A,$85833,50.0%,36,N/A,N/A,N/A,47,42.86%,N/A,23.81%,N/A,N/A,0.0%,0.0%,76.19%,Cavalier County,23.70%,67.60%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,80,18,62,59,0,63%,56%,31,56,81,56%,70%,48%,22.13,10.25,1.72,23.18%,32.09%,17.33%,37.2,19,N/A,31.8,95,1476,3.1,29.36,ND-01740,48.6303048,-98.7048318
Ambrose,North Dakota,12,12,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Divide County,20.10%,71.10%,N/A,N/A,N/A,N/A,N/A,N/A,82,22,60,56,1,58%,47%,29,50,82,60%,73%,52%,15.86,6.84,1.21,27.21%,31.98%,26.56%,38.5,38,N/A,27.9,96,1854,3.8,1.01,ND-01900,48.9466462,-103.5318998
