City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abbotsford,Wisconsin,1940,655,None,N/A,$46014,8.88%,37,$190000,1863,$102,46,69.75%,$758,48.23%,N/A,N/A,21.01%,3.94%,63.05%,Clark County,30.90%,63.30%,0.0%,1.29%,61.6%,34.85%,14.07%,N/A,80,21,59,57,3,60%,57%,37,60,81,55%,67%,48%,35.34,13.1,4.15,35.42%,39.01%,32.0%,62.2,29,8.5,38.4,88,1131,3.1,2.96,WI-00100,44.943511,-90.3173177
Abrams,Wisconsin,401,483,Green Bay,326590,$78333,18.18%,41,$285000,1759,$162,54,86.28%,$1010,32.63%,N/A,N/A,12.72%,1.17%,80.0%,Oconto County,29.40%,66.00%,0.0%,0.0%,100.0%,0.0%,0.75%,Central Standard Time,82,26,56,59,10,63%,59%,35,57,84,55%,67%,48%,34.51,11.16,5.19,29.01%,32.86%,24.89%,50.4,24,8.1,31.6,87,603,3,0.83,WI-00150,44.7796252,-88.060382
Adams,Wisconsin,1936,656,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,477,3552,N/A,N/A,N/A,Adams County,37.00%,58.90%,N/A,N/A,N/A,N/A,N/A,N/A,83,26,57,60,7,60%,57%,37,58,85,52%,64%,45%,37.53,13.73,4.78,36.6%,37.91%,35.33%,52.9,31,8.1,40.5,82,864,3.5,2.95,WI-00300,43.9362095,-89.8066393
Adams (Green Cnty),Wisconsin,492,167,Madison,674506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,477,3552,N/A,N/A,N/A,Green County,48.00%,45.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,27,56,63,11,60%,57%,37,58,85,52%,64%,45%,41.98,15.76,5.42,33.56%,35.16%,32.11%,35.9,24,8.1,40.5,84,726,3.5,2.95,WI-00325,42.7267988,-89.7788937
Addison,Wisconsin,3455,96,Milwaukee-Waukesha-West Allis,1571784,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,27.20%,67.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,26,54,59,9,63%,61%,37,58,82,53%,66%,44%,37.19,13.0,5.34,35.34%,36.04%,33.44%,50.9,32,8.1,34.2,85,873,3.4,35.99,WI-00425,43.4130177,-88.3413339
Adell,Wisconsin,541,966,Sheboygan,117528,$63309,13.68%,45,N/A,N/A,N/A,51,82.99%,$623,36.34%,N/A,N/A,2.41%,0.0%,69.34%,Sheboygan County,38.50%,54.40%,0.0%,0.0%,89.28%,8.87%,0.18%,Central Standard Time,81,27,54,61,13,63%,61%,37,58,83,53%,66%,44%,36.83,11.58,6.61,34.27%,37.36%,31.67%,50.5,27,8.1,34.2,85,699,3.4,0.56,WI-00450,43.6214041,-87.9482072
Ahnapee,Wisconsin,863,28,Green Bay,326590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kewaunee County,33.70%,61.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,78,27,51,60,12,63%,59%,35,57,78,55%,67%,48%,31.75,10.73,4.53,30.6%,31.98%,28.44%,54.2,24,8.1,31.6,89,630,3.1,30.82,WI-00600,44.6395283,-87.4623688
Alban,Wisconsin,882,25,Stevens Point,70378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Portage County,48.00%,44.80%,N/A,N/A,N/A,N/A,N/A,N/A,82,24,58,60,9,63%,59%,35,57,84,55%,67%,48%,35.67,12.51,4.61,34.88%,36.15%,32.56%,51.0,34,8.1,31.6,86,1083,3.2,35.28,WI-00725,44.6366934,-89.2839172
Albany (Green Cnty),Wisconsin,961,757,Madison,674506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,905,N/A,N/A,N/A,Green County,48.00%,45.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,28,56,61,11,60%,57%,37,58,86,52%,64%,45%,41.39,15.3,5.74,35.07%,37.25%,32.56%,55.1,34,8.1,40.5,83,810,3.5,1.27,WI-00775,42.726726,-89.4265429
Albion (Dane Cnty),Wisconsin,1991,57,Madison,674506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dane County,70.40%,23.00%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,28,55,61,11,60%,57%,37,58,85,52%,64%,45%,40.42,14.41,5.64,28.14%,30.88%,25.0%,55.1,34,8.1,40.5,79,768,3.3,34.93,WI-00875,42.8915048,-89.0727839
Algoma,Wisconsin,3044,1237,Green Bay,326590,$60758,17.7%,47,$120000,1333,$90,64,78.2%,$710,39.09%,66,561,9.96%,3.72%,59.31%,Kewaunee County,33.70%,61.50%,1.15%,1.31%,93.96%,0.53%,1.41%,Central Standard Time,78,27,51,60,12,63%,59%,35,57,78,55%,67%,48%,31.75,10.73,4.53,30.6%,31.98%,28.44%,54.2,24,8.1,31.6,83,630,3.1,2.46,WI-01000,44.6058021,-87.4464669
Algoma town,Wisconsin,6912,2810,Oshkosh-Neenah,171304,N/A,N/A,N/A,$120000,1333,$90,N/A,N/A,N/A,N/A,66,561,N/A,N/A,N/A,Winnebago County,42.50%,49.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,27,56,64,11,63%,59%,35,57,85,55%,67%,48%,35.98,12.46,4.7,34.05%,35.16%,32.33%,41.0,24,8.1,31.6,75,687,3.1,2.46,WI-01025,44.0286206,-88.6221213
Allenton,Wisconsin,759,487,Milwaukee-Waukesha-West Allis,1571784,$72601,18.88%,31,$470000,3092,$152,45,76.42%,$915,50.81%,N/A,N/A,12.12%,7.55%,81.53%,Washington County,27.20%,67.40%,1.45%,0.0%,86.43%,12.12%,1.45%,Central Standard Time,80,26,54,59,9,63%,61%,37,58,82,53%,66%,44%,37.19,13.0,5.34,35.34%,36.04%,33.44%,50.9,32,8.1,34.2,85,873,3.4,1.56,WI-01100,43.4218549,-88.3448298
Allouez,Wisconsin,13853,3031,Green Bay,326590,$69537,33.49%,40,$280000,1806,$155,52,85.12%,$852,51.01%,N/A,N/A,6.24%,2.09%,56.24%,Brown County,41.40%,52.10%,0.86%,6.86%,80.6%,9.52%,4.43%,Central Standard Time,82,26,56,61,12,63%,59%,35,57,84,55%,67%,48%,34.51,11.15,5.14,34.99%,34.18%,35.56%,61.2,36,8.1,31.6,67,567,3.2,4.57,WI-01150,44.472133,-88.025912
Alma,Wisconsin,673,127,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Buffalo County,36.20%,58.00%,N/A,N/A,N/A,N/A,N/A,N/A,82,24,58,63,9,64%,60%,35,58,84,N/A,N/A,N/A,37.53,15.23,3.47,32.52%,37.36%,27.78%,40.4,18,8.5,40.7,83,612,3.1,5.31,WI-01250,44.376838,-91.8359967
Almon,Wisconsin,599,17,Shawano,45154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Shawano County,30.60%,64.50%,N/A,N/A,N/A,N/A,N/A,N/A,79,24,55,57,7,63%,59%,35,57,81,55%,67%,48%,35.67,12.51,4.61,31.01%,35.27%,26.11%,54.0,28,8.1,31.6,88,960,3.3,35.24,WI-01375,44.8999513,-89.0427025
Almond,Wisconsin,661,630,Stevens Point,70378,N/A,N/A,N/A,$197000,1913,$103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Portage County,48.00%,44.80%,N/A,N/A,N/A,N/A,N/A,N/A,82,26,56,59,9,63%,59%,35,57,84,55%,67%,48%,36.7,12.87,4.34,34.88%,36.15%,32.56%,51.0,34,8.1,31.6,86,999,3.2,1.05,WI-01425,44.2901864,-89.4182238
Alto,Wisconsin,171,216,Fond du Lac,103890,$64375,9.92%,39,N/A,N/A,N/A,N/A,90.36%,N/A,44.85%,N/A,N/A,6.25%,2.06%,72.39%,Fond du Lac County,33.60%,59.90%,0.0%,0.0%,98.25%,1.75%,0.0%,Central Standard Time,82,27,55,60,10,60%,57%,37,58,84,52%,64%,45%,37.8,13.27,4.97,34.47%,36.04%,33.11%,41.0,24,8.1,40.5,86,786,3.4,0.79,WI-01500,43.6727698,-88.7948953
Altoona,Wisconsin,7769,1642,Eau Claire,171083,$63556,33.79%,38,$262000,1480,$177,33,64.25%,$795,48.72%,113,1372,12.41%,5.41%,58.82%,Eau Claire County,49.70%,42.40%,3.81%,0.51%,87.55%,5.33%,3.68%,Central Standard Time,83,24,59,63,9,60%,57%,37,60,85,50%,60%,45%,32.59,11.68,4.0,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,70,804,3.1,4.73,WI-01550,44.8029012,-91.4385037
Amberg,Wisconsin,175,109,Marinette,65197,$32500,13.24%,56,$97000,951,$102,56,63.43%,$540,54.61%,N/A,N/A,25.14%,6.52%,60.53%,Marinette County,31.50%,64.50%,0.0%,0.0%,97.14%,0.0%,0.0%,N/A,81,24,57,55,6,63%,59%,35,57,83,55%,67%,48%,33.16,10.72,4.81,32.27%,36.04%,28.56%,58.0,31,N/A,31.6,92,681,3.2,1.61,WI-01650,45.5062342,-87.9873094
Amery,Wisconsin,2819,909,None,N/A,$61688,19.75%,40,N/A,N/A,N/A,48,81.3%,$694,44.4%,286,1325,3.7%,2.33%,64.59%,Polk County,33.30%,60.70%,1.14%,0.92%,96.52%,0.57%,4.04%,N/A,81,23,58,61,5,64%,60%,34,58,83,50%,60%,45%,35.54,13.81,4.32,32.79%,37.91%,26.56%,56.1,31,8.5,39.7,82,978,3.3,3.1,WI-01725,45.3045434,-92.3635562
