City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aberdeen,Idaho,2418,2348,Blackfoot,47540,$67813,7.66%,28,N/A,N/A,N/A,56,85.75%,$663,39.25%,205,1079,7.36%,7.67%,71.61%,Bingham County,17.60%,65.60%,0.0%,0.62%,23.16%,74.81%,30.15%,N/A,89,32,57,52,12,45%,25%,29,41,86,62%,79%,43%,9.63,1.67,2.42,19.78%,13.63%,25.89%,26.2,16,N/A,23.0,91,4029,4.7,1.03,ID-00100,42.9440984,-112.8383809
Acequia,Idaho,223,421,Burley,45862,$51042,6.43%,43,N/A,N/A,N/A,44,75.78%,N/A,39.52%,N/A,N/A,8.97%,17.07%,49.1%,Minidoka County,17.00%,71.10%,0.0%,0.0%,44.84%,48.43%,16.14%,N/A,90,37,53,55,18,45%,25%,29,41,87,62%,79%,43%,10.13,1.04,3.33,16.47%,7.58%,24.33%,26.2,16,7.6,23.0,90,3807,4.1,0.53,ID-00280,42.6688286,-113.596847
Albion,Idaho,371,789,Burley,45862,$73375,28.08%,42,N/A,N/A,N/A,82,78.44%,$958,38.16%,N/A,N/A,6.2%,9.7%,58.72%,Cassia County,12.70%,72.70%,0.0%,0.0%,83.56%,13.48%,1.62%,N/A,89,38,51,56,22,45%,25%,29,41,86,62%,79%,43%,42.29,4.03,17.02,34.52%,15.05%,50.33%,26.2,16,8.4,23.0,96,7296,4.2,0.47,ID-01000,42.4098078,-113.5804381
American Falls,Idaho,4636,2880,None,N/A,$58376,13.69%,33,$350000,2349,$149,48,74.81%,$710,37.4%,45,1676,7.06%,7.19%,67.83%,Power County,25.30%,60.40%,0.0%,1.53%,47.8%,48.1%,16.89%,N/A,91,34,57,57,18,45%,25%,29,41,88,62%,79%,43%,10.92,1.84,2.43,21.21%,11.87%,25.67%,26.2,16,8.4,23.0,92,4125,4.6,1.61,ID-01900,42.7828469,-112.85421
Ammon,Idaho,18496,2421,Idaho Falls,154771,$84154,38.74%,33,$477000,3138,$152,17,77.56%,$1175,44.42%,N/A,N/A,5.27%,2.42%,63.83%,Bonneville County,20.20%,60.40%,0.82%,0.09%,85.35%,11.94%,3.65%,Mountain Standard Time,88,31,57,56,15,45%,25%,29,41,85,62%,79%,43%,13.0,2.21,2.97,22.36%,15.93%,26.89%,71.2,34,N/A,23.0,82,4335,4.6,7.64,ID-01990,43.4744745,-111.9569132
Arbon Valley,Idaho,604,18,None,N/A,$64188,11.02%,51,N/A,N/A,N/A,36,83.1%,N/A,48.09%,N/A,N/A,11.42%,9.43%,57.71%,Power County,25.30%,60.40%,0.0%,0.17%,66.23%,18.87%,4.97%,N/A,90,34,56,53,16,45%,25%,29,41,87,62%,79%,43%,11.87,1.86,3.02,25.18%,15.38%,32.89%,38.1,31,8.4,23.0,93,4095,4.6,33.88,ID-02935,42.8847194,-112.5942779
Arco,Idaho,842,787,Idaho Falls,154771,$31023,15.25%,37,$299000,1709,$175,55,64.44%,N/A,52.98%,N/A,N/A,35.86%,0.36%,43.9%,Butte County,13.00%,74.30%,0.0%,0.0%,80.76%,11.64%,1.66%,Mountain Standard Time,87,30,57,53,7,45%,25%,29,41,84,62%,79%,43%,8.71,1.93,2.09,12.33%,8.57%,13.78%,25.1,17,7.6,23.0,98,4869,4.1,1.07,ID-03160,43.631575,-113.3016548
Arimo,Idaho,329,731,Pocatello,94216,$65208,21.0%,35,N/A,N/A,N/A,71,98.16%,N/A,44.35%,N/A,N/A,17.02%,3.21%,64.2%,Bannock County,30.90%,51.40%,0.91%,0.0%,93.01%,0.91%,0.91%,Mountain Standard Time,88,32,56,54,14,45%,25%,29,41,85,62%,79%,43%,14.65,2.62,4.38,35.89%,20.0%,44.78%,38.1,31,8.4,23.0,92,4362,4.9,0.45,ID-03340,42.560385,-112.1729273
Ashton,Idaho,1329,2077,Rexburg,64349,$66250,25.26%,41,N/A,N/A,N/A,55,61.19%,$925,34.17%,570,855,5.66%,7.76%,68.97%,Fremont County,11.40%,71.60%,0.0%,0.45%,82.69%,12.11%,9.71%,N/A,85,28,57,52,13,45%,25%,29,41,82,62%,79%,43%,23.54,3.84,7.54,30.58%,15.71%,44.56%,127.9,39,N/A,23.0,93,4767,3.6,0.64,ID-03610,44.0733321,-111.4483116
Athol,Idaho,830,748,Coeur d'Alene,168317,$62946,16.76%,41,$401000,1028,$390,28,78.05%,$920,49.06%,N/A,N/A,10.72%,3.0%,53.71%,Kootenai County,24.50%,67.00%,1.57%,0.0%,74.94%,10.0%,2.05%,Pacific Standard Time,82,35,47,50,23,52%,30%,34,43,80,52%,73%,28%,30.92,4.01,10.68,35.37%,16.81%,48.0%,74.4,35,8.7,10.3,80,2250,3.2,1.11,ID-03700,47.9470658,-116.7079582
