City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Auburn,Maine,23790,401,Lewiston-Auburn,110378,$55402,28.58%,39,$300000,1596,$188,69,61.96%,$814,55.39%,146,2201,11.15%,6.59%,65.18%,Androscoggin County,41.40%,50.80%,0.72%,1.47%,89.95%,2.1%,2.72%,Eastern Standard Time,79,29,50,59,12,59%,60%,36,57,81,55%,60%,55%,52.15,15.09,11.06,39.42%,43.96%,35.67%,83.4,30,7.9,17.0,73,522,2.8,59.34,ME-02060,44.0851429,-70.2492867
Durham,Maine,3910,102,Lewiston-Auburn,110378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Androscoggin County,41.40%,50.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,31,48,57,10,59%,60%,36,57,81,55%,60%,55%,51.94,13.7,12.29,39.62%,42.2%,39.89%,80.2,29,7.9,17.0,84,129,2.8,38.33,ME-19105,43.9644503,-70.1296465
Greene,Maine,805,311,Lewiston-Auburn,110378,N/A,7.5%,46,N/A,N/A,N/A,52,79.92%,N/A,28.74%,N/A,N/A,22.09%,0.0%,51.59%,Androscoggin County,41.40%,50.80%,0.0%,0.37%,97.02%,0.87%,8.32%,Eastern Standard Time,80,29,51,60,12,59%,60%,36,57,82,55%,60%,55%,51.45,14.27,11.57,39.37%,42.97%,38.67%,79.2,34,7.9,17.0,87,516,2.8,2.59,ME-29220,44.1897771,-70.1418339
Leeds,Maine,2300,57,Lewiston-Auburn,110378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Androscoggin County,41.40%,50.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,29,51,60,12,59%,60%,36,57,82,55%,60%,55%,51.45,14.27,11.57,39.37%,42.97%,38.67%,79.2,34,7.9,17.0,88,516,2.8,40.35,ME-38565,44.2947789,-70.1305832
Lewiston,Maine,36615,1072,Lewiston-Auburn,110378,$48069,21.27%,41,$281000,1588,$177,65,50.87%,$804,57.03%,298,1996,16.3%,5.31%,61.43%,Androscoggin County,41.40%,50.80%,2.0%,7.25%,82.7%,2.18%,7.34%,Eastern Standard Time,79,31,48,57,10,59%,60%,36,57,81,55%,60%,55%,51.94,13.7,12.29,39.62%,42.2%,39.89%,80.2,29,7.9,17.0,67,129,2.8,34.15,ME-38740,44.0914582,-70.1680816
Lisbon,Maine,3456,1002,Lewiston-Auburn,110378,$68021,24.23%,36,N/A,N/A,N/A,30,79.5%,$822,42.8%,111,612,4.17%,3.72%,82.99%,Androscoggin County,41.40%,50.80%,0.0%,0.35%,94.91%,1.39%,1.01%,Eastern Standard Time,79,31,48,57,10,59%,60%,36,57,81,55%,60%,55%,51.94,13.7,12.29,39.62%,42.2%,39.89%,80.2,29,7.9,17.0,81,129,2.8,3.45,ME-40000,44.0289097,-70.1076334
Lisbon Falls,Maine,4213,1145,Lewiston-Auburn,110378,$62721,23.64%,37,$316000,1915,$165,60,74.3%,$798,38.99%,N/A,N/A,11.14%,3.34%,67.28%,Androscoggin County,41.40%,50.80%,0.4%,0.02%,92.57%,2.68%,2.61%,Eastern Standard Time,79,31,48,57,10,59%,60%,36,57,81,55%,60%,55%,51.94,13.7,12.29,39.62%,42.2%,39.89%,80.2,29,7.9,17.0,80,129,2.8,3.68,ME-40105,44.0085803,-70.0571531
Livermore,Maine,2073,55,Lewiston-Auburn,110378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Androscoggin County,41.40%,50.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,29,52,57,8,59%,60%,36,57,83,55%,60%,55%,49.73,14.03,11.38,36.22%,40.77%,34.44%,91.0,28,7.9,17.0,89,348,2.8,37.69,ME-40665,44.4078876,-70.2150217
Livermore Falls,Maine,1667,1389,Lewiston-Auburn,110378,$40301,12.79%,35,$190000,2262,$84,78,58.23%,$696,62.58%,510,1021,20.52%,7.35%,61.8%,Androscoggin County,41.40%,50.80%,0.0%,0.42%,96.4%,0.48%,1.08%,Eastern Standard Time,81,29,52,57,8,59%,60%,36,57,83,55%,60%,55%,49.73,14.03,11.38,36.22%,40.77%,34.44%,91.0,28,7.9,17.0,87,348,2.8,1.2,ME-40735,44.4722915,-70.1808061
Mechanic Falls,Maine,2142,401,Lewiston-Auburn,110378,$53500,14.19%,39,$365000,1872,$195,52,63.98%,$1098,53.9%,168,874,6.78%,5.15%,68.8%,Androscoggin County,41.40%,50.80%,0.7%,1.87%,93.04%,0.0%,1.26%,Eastern Standard Time,79,29,50,59,12,59%,60%,36,57,81,55%,60%,55%,52.15,15.09,11.06,39.42%,43.96%,35.67%,83.4,30,7.9,17.0,88,522,2.8,5.34,ME-44620,44.1122082,-70.3941716
