City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
College Station,Arkansas,326,299,Little Rock-North Little Rock-Conway,745222,N/A,0.0%,44,N/A,N/A,N/A,7,23.05%,N/A,92.33%,N/A,N/A,0.0%,0.0%,81.29%,Pulaski County,56.10%,38.30%,0.0%,88.65%,11.35%,0.0%,0.0%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,55.33,10.82,13.85,29.12%,26.37%,31.78%,4.9,1,7.0,55.8,40,237,4.8,1.09,AR-14860,34.7056048,-92.2297701
Gibson,Arkansas,4141,870,Little Rock-North Little Rock-Conway,745222,$62194,20.24%,38,$125000,1506,$83,42,65.96%,$1321,53.66%,N/A,N/A,8.23%,11.29%,58.0%,Pulaski County,56.10%,38.30%,0.53%,24.7%,57.72%,5.63%,2.73%,Central Standard Time,91,49,42,72,32,57%,56%,50,68,100,68%,81%,56%,59.01,12.16,14.39,30.66%,28.02%,33.56%,4.7,1,7.0,55.8,49,318,4.8,4.76,AR-26710,34.8923048,-92.2341179
Hensley,Arkansas,27,26,Little Rock-North Little Rock-Conway,745222,N/A,0.0%,N/A,$194000,2064,$94,65,48.89%,N/A,100.0%,N/A,N/A,100.0%,0.0%,0.0%,Pulaski County,56.10%,38.30%,0.0%,100.0%,0.0%,0.0%,0.0%,Central Standard Time,90,50,40,71,31,57%,56%,50,68,98,68%,81%,56%,58.84,11.35,14.63,27.51%,22.86%,31.0%,3.0,0,7.0,55.8,56,318,4.8,1.02,AR-31390,34.5068563,-92.2068729
Jacksonville,Arkansas,29285,1022,Little Rock-North Little Rock-Conway,745222,$46947,23.5%,33,$168000,1570,$107,40,50.65%,$913,55.4%,958,5248,19.29%,8.6%,63.41%,Pulaski County,56.10%,38.30%,1.48%,47.05%,36.65%,9.43%,4.36%,Central Standard Time,91,49,42,72,32,57%,56%,50,68,100,68%,81%,56%,58.17,11.59,14.35,30.66%,28.02%,33.56%,4.7,1,7.0,55.8,46,405,4.8,28.65,AR-34750,34.8807128,-92.1303736
Landmark,Arkansas,3679,374,Little Rock-North Little Rock-Conway,745222,$44577,14.0%,41,N/A,N/A,N/A,43,80.82%,$740,52.38%,N/A,N/A,39.82%,4.19%,51.09%,Pulaski County,56.10%,38.30%,0.14%,20.09%,71.05%,2.36%,1.36%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,58.84,11.35,14.63,28.71%,25.71%,29.78%,4.9,1,7.0,55.8,53,318,4.8,9.83,AR-38540,34.6075899,-92.3185694
Little Rock,Arkansas,202739,1689,Little Rock-North Little Rock-Conway,745222,$60583,43.96%,36,$229000,1832,$125,42,57.53%,$1067,57.48%,1516,6122,16.42%,4.23%,63.71%,Pulaski County,56.10%,38.30%,3.0%,39.42%,43.69%,10.39%,7.88%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,57.25,11.37,14.01,28.71%,25.71%,29.78%,4.9,1,7.0,55.8,40,345,4.8,120.05,AR-41000,34.7255903,-92.3576859
Maumelle,Arkansas,19286,1598,Little Rock-North Little Rock-Conway,745222,$92466,50.92%,39,$324000,2090,$155,19,81.06%,$995,39.21%,153,1651,9.04%,3.93%,66.5%,Pulaski County,56.10%,38.30%,2.03%,21.52%,68.32%,3.19%,3.66%,Central Standard Time,93,51,42,69,27,57%,56%,50,68,105,68%,81%,56%,57.04,11.55,14.02,29.07%,26.04%,31.22%,2.0,0,7.0,55.8,42,282,4.8,12.07,AR-44600,34.8522244,-92.4000292
McAlmont,Arkansas,1473,938,Little Rock-North Little Rock-Conway,745222,$32231,43.72%,32,N/A,N/A,N/A,32,36.94%,$1026,56.46%,N/A,N/A,41.55%,22.43%,68.52%,Pulaski County,56.10%,38.30%,0.0%,81.94%,4.48%,0.0%,0.0%,Central Standard Time,91,49,42,72,32,57%,56%,50,68,100,68%,81%,56%,58.83,11.93,14.58,30.66%,28.02%,33.56%,4.7,1,7.0,55.8,39,321,4.8,1.57,AR-42350,34.7924927,-92.1960131
Natural Steps,Arkansas,686,249,Little Rock-North Little Rock-Conway,745222,$151944,41.78%,48,N/A,N/A,N/A,33,96.26%,N/A,17.52%,N/A,N/A,0.0%,0.0%,62.12%,Pulaski County,56.10%,38.30%,0.15%,16.47%,63.85%,0.0%,5.98%,Central Standard Time,93,51,42,69,27,57%,56%,50,68,105,68%,81%,56%,54.57,10.94,13.4,29.07%,26.04%,31.22%,2.0,0,7.0,55.8,53,279,4.8,2.76,AR-48680,34.8667796,-92.4880181
North Little Rock,Arkansas,64504,1232,Little Rock-North Little Rock-Conway,745222,$51236,30.1%,37,$187000,1700,$110,45,50.17%,$1028,58.83%,843,3721,20.8%,6.33%,65.29%,Pulaski County,56.10%,38.30%,1.01%,44.03%,43.03%,7.15%,4.52%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,58.83,11.93,14.58,29.12%,26.37%,31.78%,4.9,1,7.0,55.8,29,321,4.8,52.34,AR-50450,34.7807465,-92.2371223
Roland,Arkansas,1222,151,Little Rock-North Little Rock-Conway,745222,N/A,41.72%,47,N/A,N/A,N/A,26,68.33%,N/A,37.65%,N/A,N/A,0.0%,3.62%,56.81%,Pulaski County,56.10%,38.30%,0.0%,0.0%,96.07%,0.98%,0.0%,Central Standard Time,93,51,42,69,27,57%,56%,50,68,105,68%,81%,56%,54.57,10.94,13.4,29.07%,26.04%,31.22%,2.0,0,7.0,55.8,53,279,4.8,8.07,AR-60470,34.9005453,-92.5186206
Scott,Arkansas,28,9,Little Rock-North Little Rock-Conway,745222,N/A,0.0%,57,N/A,N/A,N/A,N/A,0.0%,N/A,0.0%,N/A,N/A,0.0%,100.0%,52.63%,Pulaski County,56.10%,38.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,55.33,10.82,13.85,29.12%,26.37%,31.78%,4.9,1,7.0,55.8,51,237,4.8,3.16,AR-62900,34.6966161,-92.0938367
Sherwood,Arkansas,32915,1587,Little Rock-North Little Rock-Conway,745222,$79157,34.49%,40,$250000,1724,$145,35,70.46%,$1011,49.03%,620,2952,9.49%,2.88%,62.1%,Pulaski County,56.10%,38.30%,1.56%,29.07%,62.43%,3.51%,2.54%,Central Standard Time,91,49,42,72,32,57%,56%,50,68,100,68%,81%,56%,58.04,11.33,14.57,30.66%,28.02%,33.56%,4.7,1,7.0,55.8,42,309,4.8,20.74,AR-63800,34.850712,-92.2028777
Sweet Home,Arkansas,1206,310,Little Rock-North Little Rock-Conway,745222,N/A,14.43%,38,N/A,N/A,N/A,45,67.39%,N/A,77.39%,N/A,N/A,41.29%,12.71%,52.14%,Pulaski County,56.10%,38.30%,0.0%,68.08%,28.77%,8.21%,5.06%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,55.33,10.82,13.85,29.12%,26.37%,31.78%,4.9,1,7.0,55.8,47,237,4.8,3.89,AR-68330,34.670748,-92.2464966
Woodson,Arkansas,724,166,Little Rock-North Little Rock-Conway,745222,N/A,5.13%,37,N/A,N/A,N/A,29,59.4%,N/A,64.85%,N/A,N/A,31.35%,0.0%,50.17%,Pulaski County,56.10%,38.30%,0.0%,87.29%,12.71%,0.0%,0.0%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,58.84,11.35,14.63,29.12%,26.37%,31.78%,4.9,1,7.0,55.8,56,318,4.8,4.35,AR-76730,34.5380608,-92.2211496
Wrightsville,Arkansas,1409,665,Little Rock-North Little Rock-Conway,745222,$45104,4.52%,47,N/A,N/A,N/A,41,82.48%,$1071,70.91%,N/A,N/A,24.5%,1.81%,12.13%,Pulaski County,56.10%,38.30%,0.0%,51.88%,39.18%,4.4%,3.05%,Central Standard Time,92,51,41,72,31,57%,56%,50,68,102,68%,81%,56%,55.33,10.82,13.85,29.12%,26.37%,31.78%,4.9,1,7.0,55.8,55,237,4.8,2.12,AR-76970,34.6058213,-92.2097645
