City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Agency,Kansas,450,14,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,42,49,70,22,58%,58%,43,65,101,59%,68%,54%,38.92,13.35,4.23,23.4%,28.13%,13.44%,11.5,3,8.0,55.1,71,972,4.4,32.14,KS-00450,38.5735703,-95.55678
Arvonia,Kansas,95,2,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,43,48,69,21,58%,58%,43,65,101,59%,68%,54%,38.31,12.5,4.02,23.56%,27.58%,14.33%,11.5,3,8.0,55.1,71,1074,4.4,47.5,KS-02550,38.477451,-95.8760878
Barclay,Kansas,161,3,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.92,12.46,4.11,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,71,1116,4.4,53.67,KS-04150,38.5772329,-95.8802665
Burlingame,Kansas,872,991,Topeka,233423,$44167,11.47%,45,$66000,917,$72,58,63.08%,$617,57.97%,N/A,N/A,17.09%,7.54%,48.61%,Osage County,24.90%,68.50%,0.0%,0.0%,93.58%,3.1%,0.34%,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.21,12.94,4.08,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,72,1032,4.4,0.88,KS-09350,38.751715,-95.8350544
Burlingame township,Kansas,872,991,Topeka,233423,$44167,11.47%,45,$66000,917,$72,58,63.08%,$617,57.97%,N/A,N/A,17.09%,7.54%,48.61%,Osage County,24.90%,68.50%,0.0%,0.0%,93.58%,3.1%,0.34%,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.21,12.94,4.08,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,72,1032,4.4,0.88,KS-09350,38.751715,-95.8350544
Carbondale,Kansas,1338,1833,Topeka,233423,$64688,13.94%,36,N/A,N/A,N/A,44,78.97%,$594,46.99%,0,2115,12.56%,1.69%,69.79%,Osage County,24.90%,68.50%,0.37%,0.0%,85.72%,6.05%,1.27%,Central Standard Time,91,42,49,69,20,58%,58%,43,65,101,59%,68%,54%,39.4,13.41,4.29,28.22%,34.4%,17.0%,17.8,10,8.0,55.1,72,1035,4.4,0.73,KS-10600,38.8191516,-95.6930928
Dragoon,Kansas,143,4,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.21,12.94,4.08,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,71,1032,4.4,35.75,KS-18575,38.7172114,-95.8347206
Elk township (Osage Cnty),Kansas,1831,5385,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,42,49,70,22,58%,58%,43,65,101,59%,68%,54%,39.6,13.67,4.11,23.4%,28.13%,13.44%,17.8,10,8.0,55.1,72,1038,4.4,0.34,KS-20175,38.8042956,-95.5564116
Fairfax,Kansas,528,12,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,42,49,70,22,58%,58%,43,65,101,59%,68%,54%,39.4,13.41,4.29,23.4%,28.13%,13.44%,11.5,3,8.0,55.1,71,1035,4.4,44.0,KS-22150,38.7138115,-95.6695834
Grant township (Osage Cnty),Kansas,334,9,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.55,12.68,3.88,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,71,1005,4.4,37.11,KS-27850,38.6516465,-95.8939031
