City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Garden City,Georgia,8957,625,Savannah,401541,$42013,10.01%,32,$255000,1678,$152,45,31.71%,$906,67.06%,N/A,N/A,17.63%,5.53%,69.85%,Chatham County,55.10%,40.40%,2.97%,43.02%,36.79%,15.11%,12.44%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,47.34,17.06,10.13,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,48,42,5,14.32,GA-32048,32.0867715,-81.1772388
Georgetown,Georgia,12545,1522,Savannah,401541,$61523,37.01%,33,$285000,1727,$165,26,50.92%,$1065,49.22%,N/A,N/A,11.49%,10.76%,67.19%,Chatham County,55.10%,40.40%,1.98%,33.93%,48.58%,9.43%,9.17%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,49.8,18.64,10.2,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,66,27,5,8.24,GA-32482,31.9849,-81.2260021
Henderson,Georgia,2694,1548,Savannah,401541,$55820,45.92%,50,$390000,2500,$156,15,72.16%,$1157,34.42%,N/A,N/A,22.05%,7.55%,75.73%,Chatham County,55.10%,40.40%,16.33%,14.25%,64.74%,3.71%,26.13%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,50.85,18.76,10.78,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,66,6,5,1.74,GA-37910,32.00813,-81.25887
Isle of Hope,Georgia,2412,1231,Savannah,401541,N/A,N/A,N/A,$525000,2253,$233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chatham County,55.10%,40.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70,N/A,5,1.96,N/A,N/A,N/A
Montgomery,Georgia,5323,1020,Savannah,401541,$83708,34.69%,40,$325000,1477,$220,35,77.01%,$1282,46.9%,N/A,N/A,8.75%,2.76%,67.19%,Chatham County,55.10%,40.40%,7.2%,3.64%,79.71%,6.84%,3.46%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,49.8,18.64,10.2,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,69,27,5,5.22,GA-52332,31.9438368,-81.108083
Pooler,Georgia,24575,887,Savannah,401541,$79004,35.17%,37,$400000,2198,$182,15,61.41%,$1295,45.87%,180,2520,2.6%,6.88%,74.32%,Chatham County,55.10%,40.40%,1.72%,29.74%,56.4%,7.73%,11.56%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,50.34,17.38,10.61,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,62,21,5,27.71,GA-62104,32.1042609,-81.2568334
Port Wentworth,Georgia,8886,553,Savannah,401541,$74018,41.07%,34,$292000,1802,$162,15,61.01%,$1325,47.72%,N/A,N/A,0.42%,8.36%,70.1%,Chatham County,55.10%,40.40%,0.24%,44.08%,51.15%,3.47%,2.23%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,47.34,17.06,10.13,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,60,42,5,16.07,GA-62328,32.1950916,-81.1991128
Savannah,Georgia,145492,1362,Savannah,401541,$46149,29.06%,33,$317000,1668,$190,52,45.03%,$1049,66.98%,N/A,N/A,20.45%,8.37%,64.62%,Chatham County,55.10%,40.40%,2.71%,54.39%,35.3%,5.77%,5.96%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,51.23,18.78,10.19,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,54,12,5,106.85,GA-69000,31.975045,-81.1680985
Skidaway Island,Georgia,8846,536,Savannah,401541,$101230,66.58%,66,$827000,2862,$289,29,92.58%,$1464,27.76%,N/A,N/A,3.58%,4.96%,34.45%,Chatham County,55.10%,40.40%,1.82%,2.02%,92.03%,1.03%,6.69%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,51.37,18.89,10.45,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,76,9,5,16.49,GA-71184,31.9372121,-81.0449001
Talahi Island,Georgia,1224,949,Savannah,401541,$95993,49.42%,53,N/A,N/A,N/A,37,91.26%,N/A,47.2%,N/A,N/A,2.63%,0.0%,60.06%,Chatham County,55.10%,40.40%,2.78%,0.0%,89.05%,6.29%,3.76%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,51.37,18.89,10.45,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,71,9,5,1.29,GA-75239,32.0330513,-80.9761305
