City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Amalga,Utah,512,147,Logan,145739,$83929,41.47%,34,N/A,N/A,N/A,41,81.92%,$1730,30.48%,N/A,N/A,2.34%,2.3%,70.73%,Cache County,18.30%,45.20%,0.0%,0.0%,91.21%,6.64%,3.32%,Mountain Standard Time,89,32,57,53,13,43%,23%,33,44,85,66%,83%,47%,16.84,2.53,4.08,26.14%,14.84%,31.0%,59.0,23,8.4,39.0,89,4074,4.7,3.49,UT-01090,41.8564916,-111.8973991
Avon,Utah,391,55,Logan,145739,$89659,26.34%,41,N/A,N/A,N/A,28,100.0%,N/A,22.71%,N/A,N/A,2.56%,0.0%,61.51%,Cache County,18.30%,45.20%,0.0%,0.0%,100.0%,0.0%,2.81%,Mountain Standard Time,89,31,58,56,11,43%,23%,33,44,85,66%,83%,47%,32.95,2.98,11.88,27.15%,11.98%,37.56%,52.3,28,8.4,39.0,94,5985,4.7,7.1,UT-02960,41.5353378,-111.8124426
Benson,Utah,2005,67,Logan,145739,$63021,32.24%,32,N/A,N/A,N/A,43,86.28%,$823,36.74%,N/A,N/A,2.09%,7.13%,81.77%,Cache County,18.30%,45.20%,0.0%,0.0%,95.51%,3.59%,1.35%,Mountain Standard Time,90,31,59,57,13,43%,23%,33,44,86,66%,83%,47%,15.95,1.81,4.47,25.07%,13.3%,32.11%,61.6,32,8.4,39.0,89,4092,4.7,30.15,UT-05050,41.7492085,-111.9172881
Clarkston,Utah,681,732,Logan,145739,$55694,19.56%,36,$363000,2241,$162,78,96.24%,$738,34.96%,N/A,N/A,7.49%,0.93%,61.69%,Cache County,18.30%,45.20%,0.0%,0.0%,98.68%,1.32%,0.44%,Mountain Standard Time,90,31,59,61,16,45%,25%,29,41,87,62%,79%,43%,14.61,1.49,4.64,14.6%,7.25%,18.0%,59.0,23,8.4,23.0,91,4089,4.7,0.93,UT-13190,41.9204711,-112.0503576
Cornish,Utah,236,44,Logan,145739,$55625,32.82%,27,N/A,N/A,N/A,58,85.78%,$650,35.43%,N/A,N/A,6.78%,1.77%,67.26%,Cache County,18.30%,45.20%,0.0%,0.0%,84.32%,9.32%,3.81%,Mountain Standard Time,89,32,57,53,13,45%,25%,29,41,86,62%,79%,43%,16.84,2.53,4.08,28.19%,14.73%,38.22%,59.0,23,8.4,23.0,91,4074,4.7,5.39,UT-15940,41.9716174,-111.9564846
Cove,Utah,471,32,Logan,145739,$49100,26.38%,27,N/A,N/A,N/A,44,76.22%,N/A,27.67%,N/A,N/A,4.03%,0.0%,58.42%,Cache County,18.30%,45.20%,0.0%,0.0%,100.0%,0.0%,0.0%,Mountain Standard Time,90,31,59,58,16,45%,25%,29,41,87,62%,79%,43%,20.39,2.45,5.85,28.19%,14.73%,38.22%,59.0,23,8.4,23.0,94,4185,4.7,14.71,UT-16490,41.9682657,-111.7793885
Hyde Park,Utah,5116,1160,Logan,145739,$82787,49.86%,25,$487000,3162,$154,26,90.03%,$963,32.58%,N/A,N/A,9.42%,3.35%,65.04%,Cache County,18.30%,45.20%,0.0%,0.1%,93.65%,5.98%,2.8%,Mountain Standard Time,92,32,60,56,14,43%,23%,33,44,88,66%,83%,47%,18.03,2.22,4.6,26.14%,14.84%,31.0%,61.6,32,8.4,39.0,88,4128,4.7,4.41,UT-37390,41.8007804,-111.8121181
Hyrum,Utah,9330,1507,Logan,145739,$73971,27.06%,29,$365000,1637,$223,31,78.92%,$832,33.71%,N/A,N/A,7.02%,2.89%,66.84%,Cache County,18.30%,45.20%,0.81%,0.0%,81.49%,15.09%,8.59%,Mountain Standard Time,89,31,58,56,11,43%,23%,33,44,85,66%,83%,47%,16.98,2.04,4.58,25.51%,15.05%,31.22%,52.3,28,8.4,39.0,90,4116,4.7,6.19,UT-37500,41.632473,-111.8444872
Lewiston,Utah,2043,79,Logan,145739,$69167,25.2%,35,$379000,1849,$205,46,77.56%,$784,33.99%,N/A,N/A,3.24%,0.5%,65.58%,Cache County,18.30%,45.20%,0.0%,0.0%,90.99%,5.29%,2.74%,Mountain Standard Time,89,32,57,53,13,45%,25%,29,41,86,62%,79%,43%,16.84,2.53,4.08,28.19%,14.73%,38.22%,59.0,23,8.4,23.0,93,4074,4.7,25.84,UT-44760,41.9619022,-111.879913
Logan,Utah,52420,2937,Logan,145739,$46761,37.26%,24,$400000,1932,$207,40,40.14%,$870,53.39%,217,1328,24.58%,2.95%,72.35%,Cache County,18.30%,45.20%,3.19%,1.38%,76.5%,14.31%,8.97%,Mountain Standard Time,90,31,59,57,13,43%,23%,33,44,86,66%,83%,47%,15.95,1.81,4.47,25.07%,13.3%,32.11%,61.6,32,8.4,39.0,75,4092,4.7,17.85,UT-45860,41.7398417,-111.8422659
Millville,Utah,1844,735,Logan,145739,$78073,39.59%,31,$420000,2049,$205,42,81.95%,$831,33.81%,N/A,N/A,4.99%,0.46%,63.64%,Cache County,18.30%,45.20%,0.76%,0.0%,83.08%,11.5%,2.33%,Mountain Standard Time,89,31,58,56,11,43%,23%,33,44,85,66%,83%,47%,17.34,2.0,4.9,25.51%,15.05%,31.22%,52.3,28,8.4,39.0,90,4104,4.7,2.51,UT-50370,41.6850629,-111.8211929
Newton,Utah,822,956,Logan,145739,$66125,23.62%,34,$494000,3068,$161,46,90.38%,$582,34.74%,N/A,N/A,2.92%,0.75%,67.8%,Cache County,18.30%,45.20%,0.0%,0.61%,94.77%,2.68%,4.26%,Mountain Standard Time,90,31,59,61,16,45%,25%,29,41,87,62%,79%,43%,16.63,2.11,4.91,24.16%,12.09%,32.0%,59.0,23,8.4,23.0,89,3924,4.7,0.86,UT-54550,41.861127,-111.9907426
Nibley,Utah,7160,1631,Logan,145739,$90188,40.22%,27,$435000,2071,$210,16,88.63%,$1224,37.36%,N/A,N/A,5.31%,1.51%,72.03%,Cache County,18.30%,45.20%,1.59%,0.0%,81.73%,14.4%,6.37%,Mountain Standard Time,89,31,58,56,11,43%,23%,33,44,85,66%,83%,47%,17.34,2.0,4.9,25.51%,15.05%,31.22%,52.3,28,8.4,39.0,91,4104,4.7,4.39,UT-54660,41.6726472,-111.8460695
North Logan,Utah,10705,1501,Logan,145739,$76709,45.33%,28,$438000,2047,$214,20,64.77%,$1234,50.38%,N/A,N/A,13.77%,1.97%,69.27%,Cache County,18.30%,45.20%,3.51%,0.15%,83.09%,8.76%,7.62%,Mountain Standard Time,89,32,57,61,17,43%,23%,33,44,85,66%,83%,47%,18.03,2.22,4.6,26.63%,16.37%,33.33%,61.6,32,8.4,39.0,84,4128,4.7,7.13,UT-54990,41.7759039,-111.8066913
Paradise,Utah,702,484,Logan,145739,$74519,36.96%,38,N/A,N/A,N/A,41,90.74%,$850,35.42%,N/A,N/A,7.69%,3.57%,61.23%,Cache County,18.30%,45.20%,0.14%,0.0%,96.58%,1.71%,0.57%,Mountain Standard Time,89,31,58,56,11,43%,23%,33,44,85,66%,83%,47%,16.98,2.04,4.58,25.51%,15.05%,31.22%,52.3,28,8.4,39.0,94,4116,4.7,1.45,UT-57850,41.5681802,-111.8333669
Providence,Utah,8199,2102,Logan,145739,$89167,48.48%,35,$465000,2246,$207,24,90.8%,$1168,36.71%,N/A,N/A,8.2%,2.86%,61.49%,Cache County,18.30%,45.20%,0.63%,0.09%,86.33%,11.18%,2.9%,Mountain Standard Time,89,32,57,61,17,43%,23%,33,44,85,66%,83%,47%,19.04,2.1,5.1,26.63%,16.37%,33.33%,61.6,32,8.4,39.0,86,4380,4.7,3.9,UT-62360,41.7034609,-111.8123207
Richmond,Utah,2881,833,Logan,145739,$74688,31.47%,35,$477000,2565,$186,37,78.7%,$761,29.52%,N/A,N/A,4.65%,2.96%,72.16%,Cache County,18.30%,45.20%,0.0%,0.49%,92.43%,4.41%,1.32%,Mountain Standard Time,90,31,59,58,16,45%,25%,29,41,87,62%,79%,43%,20.39,2.45,5.85,28.19%,14.73%,38.22%,59.0,23,8.4,23.0,94,4185,4.7,3.46,UT-63680,41.923081,-111.8076717
River Heights,Utah,2156,3267,Logan,145739,$83375,56.38%,32,N/A,N/A,N/A,47,84.85%,$888,36.78%,N/A,N/A,4.78%,1.88%,71.5%,Cache County,18.30%,45.20%,0.6%,0.0%,91.42%,5.1%,3.25%,Mountain Standard Time,89,32,57,61,17,43%,23%,33,44,85,66%,83%,47%,19.04,2.1,5.1,26.63%,16.37%,33.33%,61.6,32,8.4,39.0,84,4380,4.7,0.66,UT-64120,41.7220905,-111.819185
Smithfield,Utah,13263,2479,Logan,145739,$79321,41.6%,26,$493000,2850,$173,25,86.26%,$939,28.59%,N/A,N/A,7.35%,2.6%,67.22%,Cache County,18.30%,45.20%,0.9%,0.0%,88.73%,7.4%,4.15%,Mountain Standard Time,92,32,60,56,14,43%,23%,33,44,88,66%,83%,47%,18.03,2.22,4.6,26.14%,14.84%,31.0%,59.0,23,8.4,39.0,90,4128,4.7,5.35,UT-69640,41.8349517,-111.8265452
Trenton,Utah,561,68,Logan,145739,$55500,24.76%,30,N/A,N/A,N/A,55,69.96%,$575,30.51%,N/A,N/A,8.56%,2.11%,69.85%,Cache County,18.30%,45.20%,0.18%,0.0%,85.92%,12.83%,3.03%,Mountain Standard Time,89,32,57,53,13,45%,25%,29,41,86,62%,79%,43%,16.84,2.53,4.08,28.19%,14.73%,38.22%,59.0,23,8.4,23.0,90,4074,4.7,8.21,UT-77230,41.9116378,-111.9355794
Wellsville,Utah,4036,555,Logan,145739,$94231,39.04%,28,$990000,5756,$172,34,91.13%,$800,36.35%,N/A,N/A,7.51%,1.25%,68.16%,Cache County,18.30%,45.20%,0.3%,0.67%,87.44%,6.19%,2.06%,Mountain Standard Time,89,31,58,56,11,43%,23%,33,44,85,66%,83%,47%,16.98,2.04,4.58,25.51%,15.05%,31.22%,52.3,28,8.4,39.0,91,4116,4.7,7.27,UT-82620,41.6223284,-111.9429286
