City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ashland,Virginia,7478,1039,Richmond,1303212,$55521,31.06%,31,$485000,2553,$190,39,53.01%,$996,69.46%,240,1995,16.89%,4.82%,58.82%,Hanover County,30.90%,63.20%,1.24%,21.61%,60.24%,13.53%,9.05%,Eastern Standard Time,87,47,40,68,28,53%,55%,46,66,91,62%,67%,56%,46.1,12.95,9.8,29.7%,29.56%,33.0%,15.2,6,7.7,34.6,51,201,4.4,7.2,VA-03368,37.7596808,-77.4715595
Hanover,Virginia,164,138,Richmond,1303212,$50321,45.38%,62,N/A,N/A,N/A,54,94.51%,N/A,43.08%,N/A,N/A,6.1%,0.0%,39.23%,Hanover County,30.90%,63.20%,0.0%,42.07%,57.93%,0.0%,0.0%,Eastern Standard Time,90,48,42,68,28,53%,55%,46,66,97,62%,67%,56%,48.11,13.78,10.25,34.85%,37.47%,32.67%,15.2,6,7.7,34.6,59,189,4.4,1.19,VA-35160,37.7668021,-77.3706496
Mechanicsville,Virginia,37767,1333,Richmond,1303212,$84833,35.23%,42,$389000,2091,$186,32,78.19%,$1331,46.79%,N/A,N/A,5.45%,2.22%,67.16%,Hanover County,30.90%,63.20%,1.57%,8.86%,83.02%,1.79%,4.17%,Eastern Standard Time,90,48,42,68,28,53%,55%,46,66,97,62%,67%,56%,48.11,13.78,10.25,34.85%,37.47%,32.67%,9.5,3,7.7,34.6,54,189,4.4,28.34,VA-50856,37.6262704,-77.3560996
