City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual snowfall (in),Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude,Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Number of days with thunder per year,Annual dew point (F),Average summer dew point (F),Hottest month's avg low (F),Coldest month's avg low (F),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Days of snow per year,Hottest month's avg heat index high (F)
Clifton,Idaho,697,303,Logan,121861,$85385,24.44%,23,N/A,N/A,N/A,49,80.34%,N/A,40.46%,N/A,N/A,1.15%,0.28%,75.21%,Franklin County,7.00%,70.90%,0.0%,0.0%,83.79%,15.35%,5.74%,Mountain Standard Time,91,32,59,26.95,59.0,8.4,93,6162,4.8,2.3,ID-16120,42.1872868,-112.0045966,62%,79%,43%,45%,25%,23.0,29,41,55,15,2.78,9.5,27.86%,13.52%,39.0%,23,88
Dayton,Idaho,546,82,Logan,121861,$72857,20.63%,34,$345000,2197,$157,46,85.35%,$684,27.67%,N/A,N/A,2.2%,3.59%,62.59%,Franklin County,7.00%,70.90%,0.0%,0.0%,91.39%,7.33%,5.31%,Mountain Standard Time,91,32,59,17.06,59.0,8.4,93,4314,4.8,6.67,ID-20710,42.1117887,-111.9779086,62%,79%,43%,45%,25%,23.0,29,41,55,15,2.48,4.64,25.86%,15.82%,32.44%,23,88
Franklin,Idaho,706,543,Logan,121861,$43182,10.51%,27,$338000,1476,$229,48,79.6%,$917,44.42%,N/A,N/A,7.37%,0.81%,71.93%,Franklin County,7.00%,70.90%,0.14%,0.0%,74.08%,25.78%,15.58%,Mountain Standard Time,91,32,59,20.39,59.0,8.4,93,4185,4.8,1.3,ID-28810,42.0124331,-111.8036846,62%,79%,43%,45%,25%,23.0,29,41,55,15,2.45,5.85,25.86%,15.82%,32.44%,23,88
Oxford,Idaho,39,150,Logan,121861,$58750,24.0%,48,N/A,N/A,N/A,N/A,84.62%,N/A,25.0%,N/A,N/A,5.13%,14.29%,50.0%,Franklin County,7.00%,70.90%,0.0%,0.0%,97.44%,0.0%,0.0%,Mountain Standard Time,89,32,57,26.95,59.0,8.4,93,6162,4.8,0.26,ID-60040,42.2598312,-112.0178695,62%,79%,43%,45%,25%,23.0,29,41,52,13,2.78,9.5,27.86%,13.52%,39.0%,23,86
Preston,Idaho,5477,802,Logan,121861,$53094,14.21%,37,$295000,2092,$141,58,86.04%,$730,36.29%,90,921,15.57%,0.04%,60.26%,Franklin County,7.00%,70.90%,0.0%,0.29%,86.16%,7.19%,0.02%,Mountain Standard Time,91,32,59,17.06,59.0,8.4,93,4314,4.8,6.83,ID-65260,42.0989121,-111.8801188,62%,79%,43%,45%,25%,23.0,29,41,55,15,2.48,4.64,25.86%,15.82%,32.44%,23,88
Weston,Idaho,440,232,Logan,121861,$65000,18.83%,26,$365000,1490,$245,46,80.91%,$842,29.45%,N/A,N/A,2.52%,5.29%,67.02%,Franklin County,7.00%,70.90%,0.23%,0.0%,97.05%,0.68%,0.91%,Mountain Standard Time,91,32,59,17.06,59.0,8.4,93,4314,4.8,1.9,ID-87040,42.0368637,-111.9783518,62%,79%,43%,45%,25%,23.0,29,41,55,15,2.48,4.64,25.86%,15.82%,32.44%,23,88
