City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Blue Diamond,Nevada,270,37,Las Vegas-Henderson-Paradise,2231147,$85227,57.48%,52,N/A,N/A,N/A,38,80.0%,N/A,52.59%,N/A,N/A,9.26%,13.22%,64.44%,Clark County,52.40%,41.70%,0.0%,0.0%,95.93%,0.0%,26.3%,Pacific Standard Time,107,57,50,82,37,20%,14%,29,39,104,84%,90%,77%,5.68,1.2,1.91,7.53%,6.92%,11.11%,0.3,0,N/A,13.4,89,2235,5.8,7.22,NV-05700,36.0399487,-115.4127995
Boulder City,Nevada,14888,71,Las Vegas-Henderson-Paradise,2231147,$69145,30.34%,52,$457000,1778,$257,39,68.13%,$1375,45.01%,117,707,10.85%,6.62%,49.62%,Clark County,52.40%,41.70%,1.19%,1.6%,84.67%,7.44%,4.1%,Pacific Standard Time,107,57,50,85,41,20%,14%,29,39,104,84%,90%,77%,6.55,2.06,1.99,7.53%,6.92%,11.11%,0.3,0,N/A,13.4,67,2460,5.8,208.27,NV-06500,35.8407284,-114.9256805
Bunkerville,Nevada,1119,108,Las Vegas-Henderson-Paradise,2231147,$149327,10.5%,19,N/A,N/A,N/A,29,89.3%,N/A,41.82%,N/A,N/A,0.0%,0.0%,49.44%,Clark County,52.40%,41.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Pacific Standard Time,110,60,50,75,33,20%,14%,29,39,108,84%,90%,77%,8.05,1.9,2.69,9.53%,6.04%,16.22%,0.0,0,N/A,13.4,78,1464,5.8,10.33,NV-08100,36.7594102,-114.1411758
Cal-Nev-Ari,Nevada,230,101,Las Vegas-Henderson-Paradise,2231147,$33594,16.3%,66,N/A,N/A,N/A,40,68.31%,$835,73.97%,N/A,N/A,47.83%,61.11%,8.22%,Clark County,52.40%,41.70%,0.0%,0.0%,74.78%,0.0%,0.0%,Pacific Standard Time,98,53,45,73,37,20%,14%,29,39,94,84%,90%,77%,7.77,2.3,2.93,5.64%,4.84%,8.33%,0.0,0,N/A,13.4,85,3237,5.8,2.28,NV-08600,35.2995819,-114.8777306
Enterprise,Nevada,232043,3516,Las Vegas-Henderson-Paradise,2231147,$93980,35.19%,36,$435000,1843,$236,14,60.66%,$1823,51.71%,N/A,N/A,9.43%,6.12%,72.82%,Clark County,52.40%,41.70%,23.38%,11.67%,37.47%,18.43%,23.91%,Pacific Standard Time,107,57,50,82,37,20%,14%,29,39,104,84%,90%,77%,3.99,0.82,1.53,7.53%,6.92%,11.11%,0.3,0,N/A,13.4,63,2079,5.8,66.0,NV-23770,36.0091451,-115.2278171
Henderson,Nevada,324523,3055,Las Vegas-Henderson-Paradise,2231147,$88654,36.8%,43,$437000,1762,$248,20,65.88%,$1750,47.51%,170,1748,8.41%,6.73%,60.6%,Clark County,52.40%,41.70%,9.49%,6.19%,58.92%,18.25%,14.07%,Pacific Standard Time,105,57,48,83,40,20%,14%,29,39,102,84%,90%,77%,5.62,1.26,1.94,6.36%,5.49%,9.67%,0.4,0,N/A,13.4,54,1542,5.8,106.23,NV-31900,36.0132664,-115.0381171
Indian Springs,Nevada,736,41,Las Vegas-Henderson-Paradise,2231147,$57813,11.43%,43,$337000,1539,$219,30,60.82%,$943,47.08%,N/A,N/A,7.47%,7.76%,57.1%,Clark County,52.40%,41.70%,0.0%,0.0%,61.96%,27.85%,4.08%,Pacific Standard Time,100,54,46,72,32,20%,14%,29,39,96,84%,90%,77%,4.41,0.69,1.8,7.67%,4.95%,11.67%,0.7,0,N/A,13.4,89,3003,5.8,18.04,NV-35300,36.5718381,-115.7203211
Las Vegas,Nevada,650873,4589,Las Vegas-Henderson-Paradise,2231147,$70723,27.27%,39,$398000,1694,$235,26,54.52%,$1456,55.33%,N/A,N/A,14.22%,7.21%,62.75%,Clark County,52.40%,41.70%,6.93%,11.9%,40.82%,34.13%,20.92%,Pacific Standard Time,104,56,48,80,38,20%,14%,29,39,100,84%,90%,77%,5.57,1.19,1.69,5.84%,3.52%,10.22%,0.4,0,N/A,13.4,51,2034,5.8,141.82,NV-40000,36.233358,-115.2654111
Laughlin,Nevada,8643,529,Las Vegas-Henderson-Paradise,2231147,$45248,18.09%,58,$228000,1123,$203,29,46.4%,$991,57.63%,N/A,N/A,21.14%,8.18%,41.08%,Clark County,52.40%,41.70%,0.76%,4.0%,72.52%,16.37%,5.74%,Pacific Standard Time,110,63,47,83,44,20%,14%,29,39,108,84%,90%,77%,5.94,1.27,2.41,5.64%,4.84%,8.33%,0.0,0,N/A,13.4,69,624,5.8,16.34,NV-41000,35.1400987,-114.620617
Mesquite,Nevada,21314,671,Las Vegas-Henderson-Paradise,2231147,$74439,23.87%,62,$357000,1566,$228,16,73.31%,$1114,38.71%,132,1142,10.54%,5.88%,38.43%,Clark County,52.40%,41.70%,1.83%,0.88%,70.78%,23.78%,13.13%,Pacific Standard Time,110,60,50,75,33,20%,14%,29,39,108,84%,90%,77%,6.42,0.91,2.56,9.53%,6.04%,16.22%,0.0,0,N/A,13.4,72,1440,5.8,31.76,NV-46000,36.8032264,-114.1328422
