City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams township (Hamilton Cnty),Indiana,5145,107,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hamilton County,36.70%,56.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,35,50,62,18,60%,57%,42,63,89,51%,64%,41%,45.12,13.48,8.93,37.37%,34.84%,38.56%,21.8,7,8.3,41.0,74,864,4,48.08,IN-00388,40.1585683,-86.1851488
Arcadia,Indiana,1696,3084,Indianapolis-Carmel-Anderson,2089990,$66852,17.45%,33,$225000,1815,$124,57,59.74%,$960,40.57%,N/A,N/A,12.15%,3.45%,67.34%,Hamilton County,36.70%,56.00%,0.0%,1.18%,77.95%,18.34%,8.43%,Eastern Standard Time,85,35,50,62,18,60%,57%,42,63,89,51%,64%,41%,45.48,13.71,8.91,37.37%,34.84%,38.56%,26.4,20,8.3,41.0,76,813,4,0.55,IN-01954,40.1741726,-86.021036
Atlanta,Indiana,789,2545,Indianapolis-Carmel-Anderson,2089990,$61583,9.61%,39,$239000,1494,$160,59,89.45%,$993,52.04%,N/A,N/A,24.65%,10.15%,62.64%,Hamilton County,36.70%,56.00%,0.0%,2.79%,80.74%,15.34%,8.11%,Eastern Standard Time,85,35,50,62,18,60%,57%,42,63,89,51%,64%,41%,45.48,13.71,8.91,37.37%,34.84%,38.56%,37.9,22,8.3,41.0,76,813,4,0.31,IN-02602,40.2138623,-86.027018
Carmel,Indiana,100501,2047,Indianapolis-Carmel-Anderson,2089990,$134602,74.49%,41,$485000,2756,$176,23,80.72%,$1607,36.71%,31,846,3.74%,2.72%,69.72%,Hamilton County,36.70%,56.00%,11.6%,3.67%,75.73%,5.0%,12.93%,Eastern Standard Time,84,35,49,64,19,60%,57%,42,63,87,51%,64%,41%,46.0,13.25,9.29,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,64,771,4,49.09,IN-10342,39.9650184,-86.1460226
Cicero,Indiana,5441,3338,Indianapolis-Carmel-Anderson,2089990,$75278,40.75%,44,$420000,2090,$201,40,83.6%,$946,39.07%,N/A,N/A,10.76%,1.64%,66.3%,Hamilton County,36.70%,56.00%,0.0%,0.0%,98.18%,0.74%,1.16%,Eastern Standard Time,85,35,50,62,18,60%,57%,42,63,89,51%,64%,41%,44.02,12.8,8.69,33.62%,33.52%,32.44%,26.4,20,8.3,41.0,74,738,4,1.63,IN-12628,40.1246904,-86.0242657
Clay township (Hamilton Cnty),Indiana,93229,172646,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hamilton County,36.70%,56.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,35,49,64,19,60%,57%,42,63,87,51%,64%,41%,46.0,13.25,9.29,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,64,771,4,0.54,IN-13060,39.9650421,-86.1459705
Delaware township (Hamilton Cnty),Indiana,34966,2297,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hamilton County,36.70%,56.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,35,49,64,19,60%,57%,42,63,87,51%,64%,41%,46.16,13.83,9.15,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,62,687,4,15.22,IN-17488,39.958126,-86.0260758
Fall Creek township (Hamilton Cnty),Indiana,59304,1760,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hamilton County,36.70%,56.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,35,49,64,19,60%,57%,42,63,87,51%,64%,41%,47.62,13.47,9.67,34.9%,32.42%,39.11%,26.4,20,8.3,41.0,69,777,4,33.7,IN-22612,39.9646288,-85.9285538
Fishers,Indiana,100918,2834,Indianapolis-Carmel-Anderson,2089990,$128141,66.2%,37,$400000,2500,$160,18,80.1%,$1491,36.76%,53,768,3.56%,2.83%,73.81%,Hamilton County,36.70%,56.00%,7.69%,4.93%,79.44%,3.69%,10.06%,Eastern Standard Time,84,35,49,64,19,60%,57%,42,63,87,51%,64%,41%,47.62,13.47,9.67,34.9%,32.42%,39.11%,26.4,20,8.3,41.0,66,777,4,35.61,IN-23278,39.9587788,-85.9659905
Jackson township (Hamilton Cnty),Indiana,10525,192,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hamilton County,36.70%,56.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,35,50,62,18,60%,57%,42,63,89,51%,64%,41%,45.48,13.71,8.91,37.37%,34.84%,38.56%,21.8,7,8.3,41.0,74,813,4,54.82,IN-37044,40.1595643,-86.0618469
