City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Airport,California,1209,7112,Modesto,550842,$24500,0.0%,28,$240000,757,$317,75,35.27%,$964,60.94%,N/A,N/A,47.64%,24.05%,45.08%,Stanislaus County,46.80%,45.00%,0.0%,1.57%,39.04%,56.16%,26.05%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,46,66,5.1,0.17,CA-00535,37.6338833,-120.9720057
Bret Harte,California,4981,9056,Modesto,550842,$32375,1.74%,23,$330000,1174,$281,60,46.63%,$1194,40.98%,N/A,N/A,36.72%,15.45%,53.87%,Stanislaus County,46.80%,45.00%,0.2%,0.68%,9.94%,88.11%,33.05%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,48,66,5.1,0.55,CA-08172,37.6020777,-121.00438
Bystrom,California,4068,7533,Modesto,550842,$36102,5.47%,28,N/A,N/A,N/A,44,49.38%,$799,62.0%,N/A,N/A,28.45%,15.71%,50.55%,Stanislaus County,46.80%,45.00%,5.95%,0.07%,11.48%,79.35%,28.47%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,44,66,5.1,0.54,CA-09353,37.6197808,-120.9814081
Ceres,California,49132,5172,Modesto,550842,$64153,10.66%,32,$425000,1763,$241,35,60.11%,$1395,52.33%,425,2356,16.06%,10.75%,60.21%,Stanislaus County,46.80%,45.00%,7.51%,3.08%,22.77%,63.5%,25.1%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,47,66,5.1,9.5,CA-12524,37.5952401,-120.9619362
Cowan,California,595,4250,Modesto,550842,$68456,5.07%,28,N/A,N/A,N/A,45,42.8%,N/A,64.08%,N/A,N/A,0.0%,29.73%,62.86%,Stanislaus County,46.80%,45.00%,4.87%,0.0%,49.58%,42.18%,14.29%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,59,66,5.1,0.14,CA-16762,37.5601052,-120.9887874
Crows Landing,California,278,168,Modesto,550842,$32016,3.72%,46,N/A,N/A,N/A,60,48.27%,N/A,38.06%,N/A,N/A,20.5%,0.0%,48.99%,Stanislaus County,46.80%,45.00%,0.0%,0.0%,20.86%,79.14%,48.2%,Pacific Standard Time,101,61,40,62,37,45%,28%,46,51,102,67%,69%,60%,10.32,0.09,5.84,12.79%,0.33%,28.0%,0.0,0,7.7,3.7,73,81,5.1,1.65,CA-17428,37.3944429,-121.0751666
Del Rio,California,1445,723,Modesto,550842,$153649,52.46%,37,$1382000,5711,$242,40,66.72%,N/A,25.48%,N/A,N/A,0.0%,3.15%,53.14%,Stanislaus County,46.80%,45.00%,13.63%,0.0%,66.3%,20.07%,10.87%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,11.75,0.14,6.3,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,57,72,5.1,2.0,CA-18695,37.7431442,-121.0084747
Denair,California,4905,2991,Modesto,550842,$96611,17.34%,37,$470000,1728,$272,44,71.59%,$1156,42.18%,N/A,N/A,7.54%,6.0%,64.93%,Stanislaus County,46.80%,45.00%,2.75%,0.31%,63.04%,31.82%,13.41%,Pacific Standard Time,93,56,37,66,42,45%,28%,46,51,91,76%,95%,49%,11.43,0.14,6.18,15.7%,0.88%,33.33%,0.0,0,7.7,3.7,62,93,5.1,1.64,CA-18856,37.5253979,-120.7974325
Diablo Grande,California,1111,258,Modesto,550842,$110833,29.33%,45,$566000,3043,$186,14,94.39%,N/A,35.04%,N/A,N/A,1.44%,2.02%,54.83%,Stanislaus County,46.80%,45.00%,9.72%,5.58%,64.9%,17.28%,14.58%,Pacific Standard Time,101,61,40,62,37,45%,28%,46,51,102,67%,69%,60%,10.32,0.09,5.84,12.79%,0.33%,28.0%,0.0,0,7.7,3.7,74,81,5.1,4.3,CA-19155,37.4016646,-121.2594724
East Oakdale,California,2358,437,Modesto,550842,$130833,47.51%,57,$700000,2397,$292,28,97.43%,N/A,27.85%,N/A,N/A,7.17%,5.49%,51.46%,Stanislaus County,46.80%,45.00%,4.62%,0.0%,82.82%,11.24%,11.28%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,17.02,0.16,8.54,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,70,132,5.1,5.39,CA-20907,37.7855061,-120.8009109
