City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bloomfield (Walworth Cnty),Wisconsin,4815,385,Whitewater-Elkhorn,105945,$92438,12.34%,40,$173000,836,$207,51,69.94%,$1170,40.82%,157,551,6.87%,7.8%,72.47%,Walworth County,36.40%,56.20%,0.0%,0.0%,80.48%,17.76%,5.25%,N/A,82,30,52,60,15,63%,61%,37,58,84,53%,66%,44%,38.39,13.48,5.49,34.36%,35.16%,33.22%,47.4,28,8.1,34.2,79,768,3.6,12.5,WI-08265,42.5487622,-88.352035
Como,Wisconsin,2368,843,Whitewater-Elkhorn,105945,$75000,19.03%,40,$297000,911,$326,52,75.24%,$1565,44.79%,N/A,N/A,4.35%,4.19%,67.07%,Walworth County,36.40%,56.20%,1.27%,0.0%,72.55%,18.33%,6.08%,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,41.05,13.34,6.48,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,79,798,3.6,2.81,WI-16575,42.6125854,-88.485754
Darien,Wisconsin,1945,1508,Whitewater-Elkhorn,105945,N/A,N/A,N/A,$382000,2388,$160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Walworth County,36.40%,56.20%,N/A,N/A,N/A,N/A,N/A,N/A,83,30,53,61,14,60%,57%,37,58,85,52%,64%,45%,39.72,14.1,5.79,32.82%,33.41%,31.44%,39.7,26,8.1,40.5,81,807,3.6,1.29,WI-18850,42.6253057,-88.719049
Delavan,Wisconsin,8383,1203,Whitewater-Elkhorn,105945,N/A,N/A,N/A,$263000,1556,$169,N/A,N/A,N/A,N/A,149,412,N/A,N/A,N/A,Walworth County,36.40%,56.20%,N/A,N/A,N/A,N/A,N/A,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,39.72,14.1,5.79,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,75,807,3.6,6.97,WI-19475,42.6015906,-88.5999925
Delavan Lake,Wisconsin,2728,650,Whitewater-Elkhorn,105945,$71042,27.93%,50,$295000,1135,$260,43,90.43%,$875,44.98%,N/A,N/A,8.71%,1.46%,57.12%,Walworth County,36.40%,56.20%,0.0%,1.47%,81.23%,17.08%,4.88%,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,39.72,14.1,5.79,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,80,807,3.6,4.2,WI-19500,42.5991655,-88.6175804
Delavan town,Wisconsin,5307,761,Whitewater-Elkhorn,105945,N/A,N/A,N/A,$263000,1556,$169,N/A,N/A,N/A,N/A,149,412,N/A,N/A,N/A,Walworth County,36.40%,56.20%,N/A,N/A,N/A,N/A,N/A,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,39.72,14.1,5.79,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,79,807,3.6,6.97,WI-19475,42.6015906,-88.5999925
East Troy,Wisconsin,4042,892,Whitewater-Elkhorn,105945,N/A,N/A,N/A,$355000,2191,$162,N/A,N/A,N/A,N/A,161,577,N/A,N/A,N/A,Walworth County,36.40%,56.20%,N/A,N/A,N/A,N/A,N/A,N/A,83,29,54,60,13,63%,61%,37,58,86,53%,66%,44%,39.15,13.4,6.11,31.92%,33.08%,28.33%,50.9,32,8.1,34.2,75,762,3.6,4.53,WI-22125,42.7919022,-88.336331
Elkhorn,Wisconsin,10259,1273,Whitewater-Elkhorn,105945,$73052,30.08%,38,$288000,1834,$157,33,64.74%,$999,56.28%,120,951,5.41%,1.03%,69.12%,Walworth County,36.40%,56.20%,1.03%,1.22%,78.19%,15.34%,7.2%,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,39.72,14.1,5.79,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,76,807,3.6,8.06,WI-23300,42.6712314,-88.5376797
Fontana-on-Geneva Lake,Wisconsin,1633,487,Whitewater-Elkhorn,105945,$104583,58.95%,55,$570000,1566,$364,44,88.93%,$1338,32.46%,N/A,N/A,7.1%,3.48%,56.42%,Walworth County,36.40%,56.20%,1.22%,0.0%,95.04%,1.41%,4.65%,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,39.72,14.1,5.79,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,78,807,3.6,3.35,WI-26350,42.5452087,-88.5700872
Geneva,Wisconsin,5018,175,Whitewater-Elkhorn,105945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,376,N/A,N/A,N/A,Walworth County,36.40%,56.20%,N/A,N/A,N/A,N/A,N/A,N/A,83,30,53,61,14,63%,61%,37,58,86,53%,66%,44%,41.05,13.34,6.48,37.26%,36.15%,36.22%,39.7,26,8.1,34.2,78,798,3.6,28.67,WI-28550,42.6264896,-88.482109
