City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Boones Mill,Virginia,149,201,Roanoke,203110,$55000,18.85%,57,$145000,960,$151,66,88.59%,$725,52.94%,N/A,N/A,4.03%,2.35%,62.5%,Franklin County,26.90%,68.80%,0.0%,1.34%,98.66%,0.0%,0.0%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,52.54,14.13,10.41,36.08%,39.78%,34.11%,11.3,3,6.6,33.8,75,1074,4.8,0.74,VA-08584,37.1155624,-79.9514145
Ferrum,Virginia,2148,235,Roanoke,203110,$45408,16.37%,22,N/A,N/A,N/A,44,92.08%,N/A,70.27%,N/A,N/A,23.95%,12.62%,51.94%,Franklin County,26.90%,68.80%,0.0%,26.26%,69.41%,4.66%,0.79%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,50.81,13.43,11.19,36.08%,39.78%,34.11%,11.3,3,6.6,33.8,79,1203,4.8,9.15,VA-27712,36.9313661,-80.0148751
Henry Fork,Virginia,1147,422,Roanoke,203110,$40833,8.17%,46,N/A,N/A,N/A,52,56.15%,$562,54.06%,N/A,N/A,25.81%,6.88%,46.24%,Franklin County,26.90%,68.80%,0.0%,33.04%,53.88%,10.46%,0.0%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,49.61,13.36,10.82,36.08%,39.78%,34.11%,11.3,3,6.6,33.8,68,978,4.8,2.72,VA-36445,36.9679039,-79.8710634
North Shore,Virginia,3075,220,Roanoke,203110,$95515,48.06%,62,$835000,2694,$310,31,98.08%,N/A,24.65%,N/A,N/A,6.37%,5.34%,35.88%,Franklin County,26.90%,68.80%,0.0%,0.0%,97.76%,0.68%,3.15%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,47.14,12.82,10.21,34.05%,35.27%,34.33%,10.9,1,6.6,33.8,74,744,4.8,13.98,VA-57531,37.0783097,-79.6524454
Penhook,Virginia,1347,120,Roanoke,203110,$74583,41.6%,53,$435000,2458,$177,25,69.78%,$837,40.28%,N/A,N/A,12.55%,1.64%,50.54%,Franklin County,26.90%,68.80%,10.1%,1.56%,78.17%,9.06%,22.94%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,45.7,10.63,10.13,34.05%,35.27%,34.33%,10.9,1,6.6,33.8,72,819,4.8,11.18,VA-61464,36.9907856,-79.6317434
Rocky Mount,Virginia,4727,692,Roanoke,203110,$46021,26.89%,46,$236000,1788,$132,47,70.58%,$762,57.77%,421,5649,18.22%,9.61%,52.43%,Franklin County,26.90%,68.80%,0.0%,19.99%,76.48%,2.58%,1.78%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,50.81,13.43,11.19,36.08%,39.78%,34.11%,11.3,3,6.6,33.8,64,1203,4.8,6.83,VA-68496,37.0045118,-79.8854662
Union Hall,Virginia,1041,72,Roanoke,203110,$95417,45.45%,63,$470000,1516,$310,29,91.35%,$1109,28.56%,N/A,N/A,5.17%,3.61%,50.71%,Franklin County,26.90%,68.80%,0.58%,1.06%,97.89%,0.0%,1.83%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,47.14,12.82,10.21,34.05%,35.27%,34.33%,10.9,1,6.6,33.8,71,744,4.8,14.5,VA-80000,37.0205728,-79.6837354
Westlake Corner,Virginia,1748,131,Roanoke,203110,$52438,23.02%,60,$564000,2599,$217,27,68.88%,$823,39.05%,N/A,N/A,9.32%,4.37%,54.42%,Franklin County,26.90%,68.80%,0.0%,0.0%,98.0%,0.0%,0.74%,Eastern Standard Time,87,47,40,65,26,51%,54%,43,62,90,59%,64%,54%,47.14,12.82,10.21,34.05%,35.27%,34.33%,10.9,1,6.6,33.8,73,744,4.8,13.3,VA-84632,37.1249547,-79.7075578
