City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Apollo,Pennsylvania,1454,4690,Pittsburgh,2366544,$54531,12.73%,41,$223000,1253,$178,82,65.4%,$627,54.99%,N/A,N/A,11.84%,5.7%,65.81%,Armstrong County,22.50%,73.70%,5.23%,1.65%,86.31%,4.75%,3.16%,Eastern Standard Time,83,36,47,61,20,57%,54%,39,58,85,42%,52%,29%,48.65,15.26,10.47,49.12%,46.92%,56.11%,25.0,22,7.8,34.4,47,1014,3.6,0.31,PA-02720,40.5848397,-79.5647555
Applewold,Pennsylvania,328,6560,Pittsburgh,2366544,$50536,30.36%,41,N/A,N/A,N/A,75,59.17%,$869,58.8%,N/A,N/A,16.46%,3.01%,62.64%,Armstrong County,22.50%,73.70%,0.0%,1.83%,91.16%,1.83%,0.0%,Eastern Standard Time,85,36,49,60,18,57%,54%,39,58,87,42%,52%,29%,49.11,15.67,10.02,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,74,852,3.6,0.05,PA-02752,40.8082265,-79.5220294
Atwood,Pennsylvania,161,77,Pittsburgh,2366544,$46786,14.17%,54,N/A,N/A,N/A,71,72.88%,N/A,42.75%,N/A,N/A,25.47%,2.99%,51.94%,Armstrong County,22.50%,73.70%,0.0%,0.0%,99.38%,0.0%,0.0%,Eastern Standard Time,82,34,48,58,17,57%,54%,39,58,83,42%,52%,29%,47.42,14.08,10.83,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,76,927,3.6,2.09,PA-03480,40.7500564,-79.2601259
Bethel township (Armstrong Cnty),Pennsylvania,1140,1140,Pittsburgh,2366544,N/A,N/A,N/A,$293000,1389,$211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Armstrong County,22.50%,73.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,36,49,60,18,57%,54%,39,58,87,42%,52%,29%,49.11,15.67,10.02,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,75,852,3.6,1.0,PA-05992,40.707137,-79.54692
Boggs township (Armstrong Cnty),Pennsylvania,781,32,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Armstrong County,22.50%,73.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,58,17,57%,54%,39,58,83,42%,52%,29%,47.56,14.64,10.41,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,76,1170,3.6,24.41,PA-07416,40.8838104,-79.4136405
Bradys Bend,Pennsylvania,773,61,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Armstrong County,22.50%,73.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.17,13.28,10.18,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,81,915,3.6,12.67,PA-08152,40.9842333,-79.6478818
Burrell township (Armstrong Cnty),Pennsylvania,546,25,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Armstrong County,22.50%,73.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,36,49,60,18,57%,54%,39,58,87,42%,52%,29%,49.11,15.67,10.02,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,75,852,3.6,21.84,PA-10344,40.6706094,-79.4646572
Cadogan,Pennsylvania,324,331,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Armstrong County,22.50%,73.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,36,49,60,18,57%,54%,39,58,87,42%,52%,29%,49.11,15.67,10.02,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,70,852,3.6,0.98,PA-10680,40.7530532,-79.5848014
Cowanshannock,Pennsylvania,2812,62,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Armstrong County,22.50%,73.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,58,17,57%,54%,39,58,83,42%,52%,29%,47.42,14.08,10.83,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,76,927,3.6,45.35,PA-16728,40.797644,-79.2954171
Dayton,Pennsylvania,572,1505,Pittsburgh,2366544,$57917,10.67%,44,$112000,1778,$63,82,92.79%,$610,38.5%,N/A,N/A,8.57%,18.1%,49.11%,Armstrong County,22.50%,73.70%,0.0%,0.0%,97.55%,0.7%,0.52%,Eastern Standard Time,82,34,48,58,17,57%,54%,39,58,83,42%,52%,29%,47.56,14.64,10.41,48.88%,44.29%,55.89%,63.1,38,7.8,34.4,78,1170,3.6,0.38,PA-18400,40.8811949,-79.241127
