City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bridgeport,Washington,2574,2406,Wenatchee,121130,$46913,1.89%,26,$182000,743,$245,47,62.47%,$694,43.0%,N/A,N/A,24.0%,7.36%,71.08%,Douglas County,30.90%,60.40%,0.0%,0.0%,8.74%,90.33%,49.03%,Pacific Standard Time,92,35,57,59,23,44%,27%,35,45,89,52%,73%,28%,10.7,1.28,4.22,18.14%,10.0%,26.44%,19.3,13,6.2,6.3,95,762,2.7,1.07,WA-07870,48.0070008,-119.672703
East Wenatchee,Washington,14012,3697,Wenatchee,121130,$61608,20.56%,34,$425000,1586,$268,43,59.56%,$971,48.35%,55,1343,13.21%,4.7%,65.75%,Douglas County,30.90%,60.40%,0.74%,0.35%,62.25%,31.64%,13.69%,Pacific Standard Time,90,36,54,63,26,44%,27%,35,45,87,45%,60%,27%,10.79,1.28,3.75,19.18%,8.57%,29.33%,19.3,13,6.2,6.3,71,717,2.7,3.79,WA-20155,47.417423,-120.2821947
Mansfield,Washington,297,928,Wenatchee,121130,$33854,18.18%,52,N/A,N/A,N/A,50,70.03%,$550,41.83%,N/A,N/A,17.85%,5.05%,38.52%,Douglas County,30.90%,60.40%,0.34%,0.0%,94.61%,5.05%,1.35%,Pacific Standard Time,92,35,57,59,23,44%,27%,35,45,89,52%,73%,28%,10.7,1.28,4.22,18.14%,10.0%,26.44%,19.3,13,6.2,6.3,95,762,2.7,0.32,WA-42800,47.8118999,-119.638003
Rock Island,Washington,1240,1097,Wenatchee,121130,$50875,3.89%,32,$395000,1344,$294,41,81.29%,$930,55.91%,N/A,N/A,10.57%,8.57%,52.24%,Douglas County,30.90%,60.40%,0.0%,1.77%,48.31%,49.84%,26.53%,Pacific Standard Time,89,33,56,63,24,44%,27%,35,45,86,45%,60%,27%,7.68,0.79,2.68,18.68%,8.57%,27.44%,19.3,13,6.2,6.3,90,1125,2.7,1.13,WA-59180,47.3733393,-120.1419838
Waterville,Washington,1435,1649,Wenatchee,121130,$64058,18.68%,47,$308000,1925,$160,80,83.98%,$843,37.58%,N/A,N/A,2.6%,0.92%,72.14%,Douglas County,30.90%,60.40%,0.0%,0.56%,83.07%,13.59%,8.01%,Pacific Standard Time,84,31,53,55,18,44%,27%,35,45,82,45%,60%,27%,12.11,1.83,4.19,20.85%,9.12%,32.56%,19.3,13,6.2,6.3,97,2436,2.7,0.87,WA-76510,47.6480187,-120.070682
