City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ambia,Indiana,177,1180,Lafayette-West Lafayette,223366,$57500,2.35%,24,N/A,N/A,N/A,N/A,71.17%,N/A,35.83%,N/A,N/A,24.86%,14.12%,71.43%,Benton County,23.30%,69.90%,0.0%,0.0%,55.37%,44.63%,10.73%,Eastern Standard Time,85,34,51,65,18,60%,57%,42,63,89,51%,64%,41%,42.06,12.24,7.06,30.55%,30.22%,30.44%,19.9,11,N/A,41.0,83,648,3.6,0.15,IN-01342,40.4893108,-87.5162741
Bolivar,Indiana,909,25,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,33,50,63,17,60%,57%,42,63,85,51%,64%,41%,42.69,13.17,8.02,33.37%,34.73%,31.22%,19.9,11,N/A,41.0,83,633,3.6,36.36,IN-06328,40.5190844,-87.1515341
Boswell,Indiana,804,914,Lafayette-West Lafayette,223366,$48750,6.32%,32,$110000,1642,$67,65,50.92%,$748,50.41%,N/A,N/A,29.23%,3.21%,57.07%,Benton County,23.30%,69.90%,1.0%,4.48%,56.97%,27.99%,12.06%,Eastern Standard Time,85,34,51,65,18,60%,57%,42,63,89,51%,64%,41%,41.98,13.1,7.45,30.55%,30.22%,30.44%,19.9,11,N/A,41.0,83,639,3.6,0.88,IN-06706,40.517189,-87.3753438
Center township (Benton Cnty),Indiana,2718,51,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,32,51,62,17,60%,57%,42,63,85,51%,64%,41%,43.95,15.47,7.13,31.59%,31.1%,34.0%,23.1,13,N/A,41.0,84,630,3.6,53.29,IN-11224,40.6063966,-87.2947443
Earl Park,Indiana,335,364,Lafayette-West Lafayette,223366,$60625,14.66%,48,N/A,N/A,N/A,79,77.08%,$700,45.95%,N/A,N/A,7.76%,0.91%,76.12%,Benton County,23.30%,69.90%,0.0%,0.9%,88.96%,4.78%,0.0%,Eastern Standard Time,85,33,52,63,16,60%,56%,39,59,88,52%,65%,39%,43.95,15.47,7.13,31.59%,31.1%,34.0%,23.1,13,N/A,38.4,83,630,3.6,0.92,IN-19450,40.6856306,-87.4201242
Fowler,Indiana,2235,1585,Lafayette-West Lafayette,223366,$44350,22.06%,42,$145000,1933,$75,68,63.91%,$801,52.82%,N/A,N/A,15.6%,2.9%,63.01%,Benton County,23.30%,69.90%,0.0%,0.18%,97.67%,0.98%,0.45%,Eastern Standard Time,83,32,51,62,17,60%,57%,42,63,85,51%,64%,41%,43.95,15.47,7.13,31.59%,31.1%,34.0%,23.1,13,N/A,41.0,84,630,3.6,1.41,IN-25180,40.6169613,-87.3183689
Gilboa,Indiana,428,12,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,32,51,62,17,61%,56%,40,60,85,51%,64%,41%,39.7,13.07,7.0,31.59%,31.1%,34.0%,23.1,13,N/A,41.1,83,630,3.6,35.67,IN-27630,40.6931288,-87.153984
Grant township (Benton Cnty),Indiana,1124,31,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,65,18,60%,57%,42,63,89,51%,64%,41%,41.98,13.1,7.45,30.55%,30.22%,30.44%,19.9,11,N/A,41.0,83,639,3.6,36.26,IN-28818,40.5201383,-87.3784549
Hickory Grove,Indiana,482,17,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,65,18,60%,57%,42,63,89,51%,64%,41%,42.06,12.24,7.06,30.55%,30.22%,30.44%,19.9,11,N/A,41.0,83,648,3.6,28.35,IN-33358,40.5204344,-87.4808176
Oak Grove,Indiana,1573,44,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,33,50,63,17,60%,57%,42,63,85,51%,64%,41%,42.69,13.17,8.02,33.37%,34.73%,31.22%,19.9,11,N/A,41.0,83,633,3.6,35.75,IN-55620,40.5194059,-87.2652349
