City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Eden,Utah,873,208,Ogden-Clearfield,687274,$149539,35.06%,48,$799000,2343,$341,21,100.0%,N/A,29.21%,N/A,N/A,0.0%,1.63%,60.42%,Weber County,26.90%,46.80%,0.0%,0.0%,85.22%,8.25%,0.0%,Mountain Standard Time,88,31,57,52,9,43%,23%,33,44,85,66%,83%,47%,30.04,3.19,10.38,27.34%,15.6%,36.89%,111.2,36,8.4,39.0,93,4518,4.5,4.2,UT-21990,41.3022487,-111.8085787
Farr West,Utah,7881,1331,Ogden-Clearfield,687274,$111875,26.43%,38,$630000,3298,$191,17,94.8%,$756,32.46%,N/A,N/A,1.8%,1.39%,75.14%,Weber County,26.90%,46.80%,1.46%,0.16%,86.52%,9.36%,1.65%,Mountain Standard Time,90,37,53,65,22,43%,23%,33,44,86,66%,83%,47%,17.99,2.36,5.03,30.49%,11.54%,44.0%,111.2,36,8.4,39.0,81,3885,4.5,5.92,UT-24850,41.30154,-112.0317905
Harrisville,Utah,6919,2322,Ogden-Clearfield,687274,$75981,21.28%,29,$345000,1375,$251,19,82.96%,$1350,49.37%,160,3462,5.41%,3.23%,75.44%,Weber County,26.90%,46.80%,0.52%,0.48%,78.02%,15.12%,4.71%,Mountain Standard Time,90,37,53,65,22,43%,23%,33,44,86,66%,83%,47%,25.21,2.77,8.37,23.21%,12.2%,29.44%,111.2,36,8.4,39.0,79,4182,4.5,2.98,UT-33540,41.2852647,-111.9859563
Hooper,Utah,9220,353,Ogden-Clearfield,687274,$114773,32.17%,36,$615000,3237,$190,18,95.69%,N/A,34.87%,N/A,N/A,5.66%,2.14%,70.14%,Weber County,26.90%,46.80%,0.17%,0.13%,88.61%,8.09%,1.53%,Mountain Standard Time,92,35,57,66,20,43%,23%,33,44,88,66%,83%,47%,18.4,2.49,5.04,23.21%,12.2%,29.44%,111.2,36,8.4,39.0,79,3876,4.5,26.1,UT-36400,41.159876,-112.287039
Huntsville,Utah,493,594,Ogden-Clearfield,687274,$83500,33.16%,51,$1218000,3561,$342,49,90.1%,$1144,33.72%,N/A,N/A,9.13%,2.13%,55.16%,Weber County,26.90%,46.80%,0.81%,0.0%,97.57%,1.22%,2.64%,Mountain Standard Time,88,31,57,52,9,43%,23%,33,44,85,66%,83%,47%,30.04,3.19,10.38,27.34%,15.6%,36.89%,111.2,36,8.4,39.0,93,4518,4.5,0.83,UT-37060,41.2602098,-111.774264
Liberty,Utah,1333,228,Ogden-Clearfield,687274,$96250,44.09%,38,$799000,2553,$313,23,100.0%,N/A,29.8%,N/A,N/A,7.62%,1.25%,68.96%,Weber County,26.90%,46.80%,2.33%,0.53%,91.07%,4.13%,1.88%,Mountain Standard Time,88,33,55,53,14,43%,23%,33,44,85,66%,83%,47%,27.2,3.14,8.9,28.08%,12.97%,38.78%,111.2,36,8.4,39.0,93,4749,4.5,5.85,UT-44870,41.3425377,-111.8648833
Marriott-Slaterville,Utah,1885,261,Ogden-Clearfield,687274,$89602,22.12%,38,N/A,N/A,N/A,25,75.3%,$1317,40.43%,N/A,N/A,6.37%,2.39%,68.52%,Weber County,26.90%,46.80%,1.43%,1.49%,83.24%,10.66%,3.24%,Mountain Standard Time,92,35,57,66,20,43%,23%,33,44,88,66%,83%,47%,17.99,2.36,5.03,23.21%,12.2%,29.44%,111.2,36,8.4,39.0,81,3885,4.5,7.21,UT-48300,41.2623528,-112.0366141
North Ogden,Utah,21473,2859,Ogden-Clearfield,687274,$107425,37.25%,33,$505000,2525,$200,29,89.28%,$1405,37.39%,83,997,6.43%,3.01%,70.04%,Weber County,26.90%,46.80%,1.18%,0.48%,87.27%,8.25%,2.76%,Mountain Standard Time,90,37,53,65,22,43%,23%,33,44,86,66%,83%,47%,25.21,2.77,8.37,30.49%,11.54%,44.0%,111.2,36,8.4,39.0,82,4182,4.5,7.51,UT-55100,41.3122991,-111.9583485
Ogden,Utah,86973,3157,Ogden-Clearfield,687274,$70053,25.58%,33,$364000,1776,$205,55,62.34%,$1128,53.24%,436,3654,12.65%,4.03%,68.78%,Weber County,26.90%,46.80%,1.6%,1.93%,61.57%,30.55%,10.48%,Mountain Standard Time,90,37,53,65,22,43%,23%,33,44,86,66%,83%,47%,25.21,2.77,8.37,23.21%,12.2%,29.44%,111.2,36,8.4,39.0,73,4182,4.5,27.55,UT-55980,41.2278617,-111.9681917
Plain City,Utah,8101,676,Ogden-Clearfield,687274,$126250,31.54%,37,$565000,2478,$228,18,96.87%,$2184,26.05%,N/A,N/A,1.77%,0.99%,69.68%,Weber County,26.90%,46.80%,0.72%,0.0%,90.29%,2.84%,0.77%,Mountain Standard Time,92,35,57,66,20,43%,23%,33,44,88,66%,83%,47%,17.99,2.36,5.03,23.21%,12.2%,29.44%,111.2,36,8.4,39.0,84,3885,4.5,11.99,UT-60710,41.3071147,-112.087705
