City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Berea,South Carolina,15892,2064,Greenville-Anderson-Mauldin,918166,$39852,17.66%,38,$245000,1376,$178,41,60.82%,$875,53.98%,N/A,N/A,21.64%,6.08%,61.16%,Greenville County,34.60%,59.40%,1.98%,20.05%,46.23%,26.53%,19.15%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,54.18,14.98,14.22,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,55,867,5,7.7,SC-05770,34.8802393,-82.4650766
City View,South Carolina,1426,2971,Greenville-Anderson-Mauldin,918166,$29750,6.28%,33,N/A,N/A,N/A,61,47.92%,$916,63.92%,N/A,N/A,53.16%,8.37%,42.95%,Greenville County,34.60%,59.40%,0.0%,11.85%,53.93%,34.22%,22.02%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,54.18,14.98,14.22,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,46,867,5,0.48,SC-14455,34.8620376,-82.4249855
Dunean,South Carolina,3292,2097,Greenville-Anderson-Mauldin,918166,$38074,24.08%,39,$253000,1150,$220,62,53.44%,$914,60.79%,N/A,N/A,11.12%,7.08%,67.76%,Greenville County,34.60%,59.40%,0.0%,40.92%,50.36%,5.41%,4.8%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,46.75,12.97,12.47,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,43,957,5,1.57,SC-21310,34.8202654,-82.4225361
Five Forks,South Carolina,19158,2531,Greenville-Anderson-Mauldin,918166,$125343,61.49%,36,$523000,2589,$202,17,92.57%,$1719,34.66%,N/A,N/A,3.67%,3.2%,65.73%,Greenville County,34.60%,59.40%,7.36%,6.88%,76.19%,7.09%,10.37%,Eastern Standard Time,90,53,37,69,32,55%,59%,48,66,100,59%,59%,57%,54.22,14.66,14.47,31.89%,37.03%,33.44%,3.6,0,6.6,42.5,49,798,5,7.57,SC-25540,34.8068688,-82.2271194
Fountain Inn,South Carolina,10237,1324,Greenville-Anderson-Mauldin,918166,$72558,28.14%,33,$330000,2157,$153,27,73.48%,$859,41.18%,433,1937,12.7%,9.02%,68.68%,Greenville County,34.60%,59.40%,0.13%,26.31%,59.33%,8.85%,4.65%,Eastern Standard Time,90,54,36,68,30,55%,59%,48,66,100,59%,59%,57%,50.22,13.32,13.54,25.23%,29.23%,26.44%,3.6,0,6.6,42.5,58,759,5,7.73,SC-27070,34.6986286,-82.2004903
Gantt,South Carolina,14790,1511,Greenville-Anderson-Mauldin,918166,$40723,19.2%,34,$223000,1232,$181,47,51.26%,$850,56.32%,N/A,N/A,30.92%,9.45%,64.12%,Greenville County,34.60%,59.40%,0.13%,56.98%,24.22%,22.86%,9.89%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,51.32,13.03,13.73,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,52,756,5,9.79,SC-28375,34.7837569,-82.4027507
Golden Grove,South Carolina,3317,574,Greenville-Anderson-Mauldin,918166,$60446,23.82%,42,$310000,2214,$140,40,82.55%,$955,55.1%,N/A,N/A,9.56%,0.22%,69.34%,Greenville County,34.60%,59.40%,0.0%,33.19%,59.93%,0.69%,7.42%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,51.67,13.77,13.75,29.23%,30.11%,33.56%,3.6,0,6.6,42.5,58,819,5,5.78,SC-29635,34.7324178,-82.4407632
Greenville,South Carolina,69725,2348,Greenville-Anderson-Mauldin,918166,$60388,52.51%,35,$405000,1816,$223,38,47.29%,$1078,59.66%,575,4016,13.85%,3.44%,68.56%,Greenville County,34.60%,59.40%,2.04%,23.23%,65.57%,5.73%,7.03%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,46.75,12.97,12.47,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,46,957,5,29.69,SC-30850,34.8354003,-82.3647324
Greer,South Carolina,35151,1534,Greenville-Anderson-Mauldin,918166,$67536,37.25%,35,$333000,2030,$164,20,67.95%,$987,46.77%,433,3096,10.18%,3.93%,69.06%,Greenville County,34.60%,59.40%,5.62%,16.5%,59.64%,15.99%,16.28%,Eastern Standard Time,90,53,37,69,32,55%,59%,48,66,100,59%,59%,57%,53.98,13.92,13.76,31.89%,37.03%,33.44%,3.6,0,6.6,42.5,52,855,5,22.91,SC-30985,34.9331358,-82.2313476
Judson,South Carolina,1513,1915,Greenville-Anderson-Mauldin,918166,$35972,13.09%,33,$297000,1344,$221,59,47.52%,$828,58.94%,N/A,N/A,33.25%,9.73%,62.76%,Greenville County,34.60%,59.40%,1.85%,39.19%,15.86%,43.29%,26.37%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,54.18,14.98,14.22,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,44,867,5,0.79,SC-37465,34.833488,-82.4272192
Mauldin,South Carolina,24735,2089,Greenville-Anderson-Mauldin,918166,$73755,33.76%,41,$349000,2223,$157,28,68.56%,$1196,46.86%,223,1622,6.46%,4.7%,70.04%,Greenville County,34.60%,59.40%,2.55%,23.57%,61.43%,9.89%,9.23%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,52.6,14.3,13.65,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,48,816,5,11.84,SC-45115,34.7820975,-82.3032325
Parker,South Carolina,13019,1898,Greenville-Anderson-Mauldin,918166,$35540,16.19%,32,$202000,1141,$177,51,37.6%,$867,67.96%,N/A,N/A,31.7%,4.25%,63.02%,Greenville County,34.60%,59.40%,0.46%,19.03%,46.55%,26.02%,14.73%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,54.18,14.98,14.22,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,46,867,5,6.86,SC-54535,34.8513409,-82.451301
Sans Souci,South Carolina,8421,2544,Greenville-Anderson-Mauldin,918166,$39394,20.17%,38,$257000,1285,$200,55,49.67%,$864,57.64%,N/A,N/A,15.77%,5.29%,65.87%,Greenville County,34.60%,59.40%,2.49%,18.05%,55.62%,19.82%,13.09%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,54.18,14.98,14.22,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,52,867,5,3.31,SC-63700,34.8900721,-82.4240914
Simpsonville,South Carolina,23190,2480,Greenville-Anderson-Mauldin,918166,$76412,34.42%,37,$345000,1994,$173,26,78.2%,$1141,40.74%,194,2681,5.72%,2.98%,70.8%,Greenville County,34.60%,59.40%,1.49%,18.84%,67.93%,8.31%,7.93%,Eastern Standard Time,90,54,36,68,30,55%,59%,48,66,100,59%,59%,57%,50.22,13.32,13.54,25.23%,29.23%,26.44%,3.6,0,6.6,42.5,52,759,5,9.35,SC-66580,34.728836,-82.2568813
Slater-Marietta,South Carolina,1874,435,Greenville-Anderson-Mauldin,918166,$55089,14.94%,52,$275000,1545,$178,43,85.9%,$725,38.96%,N/A,N/A,16.38%,4.96%,57.29%,Greenville County,34.60%,59.40%,0.0%,1.17%,94.4%,2.19%,1.39%,Eastern Standard Time,76,45,31,61,27,55%,59%,48,66,76,59%,59%,57%,60.11,16.06,16.12,27.53%,32.31%,28.56%,3.6,0,6.6,42.5,70,1038,5,4.31,SC-66917,35.0347252,-82.4926516
Taylors,South Carolina,23348,2211,Greenville-Anderson-Mauldin,918166,$62989,38.15%,38,$295000,1821,$162,39,75.93%,$1083,44.57%,N/A,N/A,7.72%,4.57%,67.39%,Greenville County,34.60%,59.40%,4.7%,11.75%,69.47%,11.56%,11.89%,Eastern Standard Time,91,54,37,72,35,55%,59%,48,66,102,59%,59%,57%,55.25,14.66,14.23,33.42%,38.9%,34.89%,3.6,0,6.6,42.5,55,948,5,10.56,SC-71395,34.9157107,-82.3124425
