City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aaronsburg (Washington Cnty),Pennsylvania,352,629,Pittsburgh,2366544,$11971,9.38%,31,N/A,N/A,N/A,63,15.06%,N/A,87.19%,N/A,N/A,54.26%,0.0%,27.78%,Washington County,35.50%,60.00%,0.0%,16.76%,80.97%,0.0%,0.0%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,42.9%,40.55%,49.33%,30.5,14,7.8,34.4,56,684,3.6,0.56,PA-00104,40.0108233,-80.0009264
Allenport borough,Pennsylvania,548,257,Pittsburgh,2366544,$52500,33.55%,50,N/A,N/A,N/A,64,84.85%,$768,59.61%,N/A,N/A,9.34%,3.44%,51.57%,Washington County,35.50%,60.00%,0.0%,0.0%,93.8%,0.0%,3.65%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,30.5,14,7.8,34.4,58,684,3.6,2.13,PA-00988,40.0922322,-79.8565814
Amwell,Pennsylvania,3706,83,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,35.50%,60.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,38,46,61,19,57%,54%,39,58,86,42%,52%,29%,44.29,13.0,10.11,42.9%,40.55%,49.33%,12.4,11,7.8,34.4,69,861,3.6,44.65,PA-02384,40.0754868,-80.1934538
Atlasburg,Pennsylvania,545,813,Pittsburgh,2366544,$86250,26.39%,32,N/A,N/A,N/A,56,100.0%,N/A,62.13%,N/A,N/A,5.5%,0.0%,80.05%,Washington County,35.50%,60.00%,0.0%,0.0%,94.5%,0.0%,0.0%,Eastern Standard Time,83,37,46,64,21,57%,54%,39,58,85,42%,52%,29%,40.84,11.95,9.33,43.29%,38.35%,53.67%,44.4,37,7.8,34.4,68,1101,3.6,0.67,PA-03472,40.343541,-80.380339
Avella,Pennsylvania,920,1022,Pittsburgh,2366544,$52500,11.9%,33,$320000,1624,$197,79,62.23%,$894,61.03%,N/A,N/A,25.22%,22.72%,65.19%,Washington County,35.50%,60.00%,0.0%,0.0%,96.09%,0.0%,0.0%,Eastern Standard Time,84,37,47,63,20,57%,54%,39,58,86,42%,52%,29%,43.73,11.99,10.01,41.7%,41.98%,42.89%,12.4,11,7.8,34.4,72,906,3.6,0.9,PA-03616,40.2736573,-80.4672155
Baidland,Pennsylvania,1520,710,Pittsburgh,2366544,$102197,33.17%,38,$291000,1617,$180,48,92.11%,N/A,27.04%,N/A,N/A,2.5%,1.29%,65.16%,Washington County,35.50%,60.00%,0.0%,0.0%,95.59%,0.0%,0.79%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,25.0,22,7.8,34.4,51,684,3.6,2.14,PA-03768,40.1887374,-79.9549852
Beallsville,Pennsylvania,471,194,Pittsburgh,2366544,$66875,20.23%,46,N/A,N/A,N/A,73,84.5%,$872,48.37%,N/A,N/A,3.64%,4.31%,58.73%,Washington County,35.50%,60.00%,0.0%,0.21%,97.88%,1.7%,0.0%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,30.5,14,7.8,34.4,64,684,3.6,2.43,PA-04568,40.061904,-80.0302309
Bentleyville,Pennsylvania,2466,666,Pittsburgh,2366544,$48672,16.93%,39,N/A,N/A,N/A,63,79.16%,$497,47.37%,N/A,N/A,14.97%,6.87%,61.09%,Washington County,35.50%,60.00%,0.0%,0.81%,92.86%,3.57%,2.39%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,30.5,14,7.8,34.4,40,684,3.6,3.7,PA-05672,40.1178469,-80.0044196
Blaine,Pennsylvania,771,65,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,35.50%,60.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,37,46,64,23,57%,54%,39,58,85,42%,52%,29%,38.83,11.44,8.1,41.7%,41.98%,42.89%,12.4,11,7.8,34.4,75,1077,3.6,11.86,PA-06840,40.179156,-80.3952208
Buffalo township (Washington Cnty),Pennsylvania,2084,102,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,35.50%,60.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,37,46,64,23,57%,54%,39,58,85,42%,52%,29%,38.83,11.44,8.1,41.7%,41.98%,42.89%,12.4,11,7.8,34.4,75,1077,3.6,20.43,PA-10032,40.1512646,-80.3481176
Bulger,Pennsylvania,412,286,Pittsburgh,2366544,N/A,17.86%,34,$259000,3364,$77,N/A,46.36%,$683,54.68%,N/A,N/A,29.44%,24.71%,76.9%,Washington County,35.50%,60.00%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,83,37,46,64,21,57%,54%,39,58,85,42%,52%,29%,40.84,11.95,9.33,43.29%,38.35%,53.67%,44.4,37,7.8,34.4,68,1101,3.6,1.44,PA-10128,40.3766428,-80.3229929
Burgettstown,Pennsylvania,1311,2115,Pittsburgh,2366544,$50536,21.9%,49,$113000,1270,$89,N/A,66.9%,$610,59.15%,N/A,N/A,11.48%,8.32%,62.18%,Washington County,35.50%,60.00%,0.0%,0.0%,94.36%,3.74%,2.67%,Eastern Standard Time,83,37,46,64,21,57%,54%,39,58,85,42%,52%,29%,40.84,11.95,9.33,43.29%,38.35%,53.67%,44.4,37,7.8,34.4,63,1101,3.6,0.62,PA-10224,40.3812929,-80.3926128
California,Pennsylvania,6306,573,Pittsburgh,2366544,$37369,25.42%,23,$84000,1217,$69,55,59.24%,$648,70.27%,N/A,N/A,23.66%,10.11%,56.1%,Washington County,35.50%,60.00%,0.48%,10.12%,83.65%,2.05%,2.41%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,30.5,14,7.8,34.4,50,684,3.6,11.01,PA-10768,40.0691462,-79.915212
Canonsburg,Pennsylvania,8815,3816,Pittsburgh,2366544,$57620,25.62%,38,$258000,1509,$171,64,65.59%,$838,54.24%,79,352,6.05%,6.2%,68.38%,Washington County,35.50%,60.00%,0.58%,6.68%,88.88%,2.58%,1.17%,Eastern Standard Time,83,37,46,65,23,57%,54%,39,58,85,42%,52%,29%,45.42,13.89,9.92,44.3%,43.52%,45.78%,44.4,37,7.8,34.4,55,930,3.6,2.31,PA-11152,40.2642467,-80.1867758
Canton township (Washington Cnty),Pennsylvania,8211,7140,Pittsburgh,2366544,N/A,N/A,N/A,$180000,2609,$69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,35.50%,60.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,37,46,64,23,57%,54%,39,58,85,42%,52%,29%,45.42,13.89,9.92,41.7%,41.98%,42.89%,44.4,37,7.8,34.4,65,930,3.6,1.15,PA-11176,40.1991884,-80.3009491
Carroll township (Washington Cnty),Pennsylvania,5543,411,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,35.50%,60.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,25.0,22,7.8,34.4,51,684,3.6,13.49,PA-11424,40.1812739,-79.9312512
Cecil,Pennsylvania,12039,458,Pittsburgh,2366544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,35.50%,60.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,37,46,64,21,57%,54%,39,58,85,42%,52%,29%,45.42,13.89,9.92,43.29%,38.35%,53.67%,44.4,37,7.8,34.4,64,930,3.6,26.29,PA-11800,40.3147468,-80.1942403
Cecil-Bishop,Pennsylvania,2202,795,Pittsburgh,2366544,$78929,40.03%,38,$454000,2892,$157,51,78.97%,$1054,33.45%,N/A,N/A,6.18%,3.61%,69.5%,Washington County,35.50%,60.00%,0.32%,0.05%,96.0%,2.68%,1.27%,Eastern Standard Time,83,37,46,64,21,57%,54%,39,58,85,42%,52%,29%,45.42,13.89,9.92,43.29%,38.35%,53.67%,44.4,37,7.8,34.4,66,930,3.6,2.77,PA-11804,40.3184872,-80.1919008
Centerville (Washington Cnty),Pennsylvania,3159,239,Pittsburgh,2366544,$68155,29.04%,46,$129000,1229,$105,N/A,76.8%,$862,48.3%,N/A,N/A,5.22%,3.89%,64.12%,Washington County,35.50%,60.00%,0.0%,1.52%,92.31%,1.27%,0.03%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,30.5,14,7.8,34.4,53,684,3.6,13.23,PA-12224,40.0300137,-79.9632308
Charleroi,Pennsylvania,3923,5162,Pittsburgh,2366544,$35278,14.69%,39,$99000,1303,$76,N/A,56.7%,$710,68.98%,N/A,N/A,26.34%,9.54%,52.76%,Washington County,35.50%,60.00%,0.97%,6.02%,84.17%,1.48%,2.68%,Eastern Standard Time,85,39,46,64,22,57%,54%,39,58,87,42%,52%,29%,44.45,13.52,10.05,40.66%,37.91%,47.44%,30.5,14,7.8,34.4,34,684,3.6,0.76,PA-12704,40.1384327,-79.9002318
