City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Atkins,Iowa,2241,2037,Cedar Rapids,274901,$103654,31.58%,41,$337000,3092,$109,20,97.34%,$503,31.39%,N/A,N/A,3.39%,2.86%,74.94%,Benton County,33.80%,59.50%,0.49%,0.89%,97.19%,0.22%,0.45%,Central Standard Time,83,28,55,63,12,62%,58%,37,60,86,53%,63%,46%,37.9,14.95,4.22,30.58%,35.05%,23.33%,33.8,17,8.5,41.7,82,795,3.9,1.1,IA-03475,41.9942279,-91.8586514
Belle Plaine,Iowa,2419,761,Cedar Rapids,274901,$57411,13.25%,44,$172000,1911,$90,73,81.66%,$611,50.34%,N/A,N/A,6.92%,2.47%,63.1%,Benton County,33.80%,59.50%,0.0%,0.0%,93.43%,2.65%,0.7%,Central Standard Time,84,29,55,63,11,62%,58%,37,60,87,58%,71%,49%,36.83,13.43,4.34,26.68%,30.66%,20.44%,25.9,11,8.5,41.7,79,741,3.9,3.18,IA-05590,41.8953732,-92.2750678
Blairstown,Iowa,726,1452,Cedar Rapids,274901,$68750,9.98%,36,$86000,1246,$69,65,75.83%,$783,42.78%,N/A,N/A,10.86%,3.89%,73.66%,Benton County,33.80%,59.50%,0.69%,0.0%,91.6%,5.1%,3.86%,Central Standard Time,84,29,55,63,11,62%,58%,37,60,87,58%,71%,49%,36.83,13.43,4.34,26.68%,30.66%,20.44%,25.9,11,8.5,41.7,84,741,3.9,0.5,IA-06805,41.9059841,-92.082229
Garrison,Iowa,324,1045,Cedar Rapids,274901,$51250,7.88%,41,N/A,N/A,N/A,N/A,79.57%,$625,42.42%,N/A,N/A,20.37%,1.2%,63.98%,Benton County,33.80%,59.50%,0.31%,0.0%,99.38%,0.0%,0.31%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,58%,71%,49%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,85,777,3.9,0.31,IA-30000,42.1450308,-92.1442006
Keystone,Iowa,658,1462,Cedar Rapids,274901,$60972,14.16%,39,$158000,1795,$88,N/A,69.78%,$904,45.09%,N/A,N/A,11.41%,1.46%,52.29%,Benton County,33.80%,59.50%,0.0%,1.22%,93.47%,0.0%,0.61%,Central Standard Time,84,29,55,63,11,62%,58%,37,60,87,58%,71%,49%,36.83,13.43,4.34,26.68%,30.66%,20.44%,25.9,11,8.5,41.7,84,741,3.9,0.45,IA-41115,41.9994841,-92.1981862
Luzerne,Iowa,105,808,Cedar Rapids,274901,$71250,7.41%,52,N/A,N/A,N/A,N/A,94.4%,N/A,46.51%,N/A,N/A,3.81%,4.65%,51.19%,Benton County,33.80%,59.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,84,29,55,63,11,62%,58%,37,60,87,58%,71%,49%,36.83,13.43,4.34,26.68%,30.66%,20.44%,25.9,11,8.5,41.7,84,741,3.9,0.13,IA-47505,41.9054344,-92.1803658
Mount Auburn,Iowa,156,624,Cedar Rapids,274901,$62500,2.0%,40,N/A,N/A,N/A,N/A,86.62%,$700,45.53%,N/A,N/A,13.46%,9.09%,63.11%,Benton County,33.80%,59.50%,0.0%,0.0%,83.97%,10.26%,0.0%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,58%,71%,49%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,85,777,3.9,0.25,IA-54435,42.2572839,-92.0938591
Newhall,Iowa,1150,3833,Cedar Rapids,274901,$63188,21.84%,35,$278000,2957,$94,53,84.67%,$592,47.92%,N/A,N/A,10.73%,4.35%,67.89%,Benton County,33.80%,59.50%,0.0%,1.57%,95.13%,0.52%,0.09%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,53%,63%,46%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,82,777,3.9,0.3,IA-56055,41.9932493,-91.9672238
Norway,Iowa,534,1242,Cedar Rapids,274901,$77000,8.48%,48,N/A,N/A,N/A,64,88.31%,$688,51.49%,N/A,N/A,7.49%,0.0%,69.02%,Benton County,33.80%,59.50%,0.0%,0.0%,100.0%,0.0%,0.37%,Central Standard Time,83,28,55,63,12,62%,58%,37,60,86,53%,63%,46%,37.9,14.95,4.22,30.58%,35.05%,23.33%,25.9,11,8.5,41.7,82,795,3.9,0.43,IA-57720,41.9021907,-91.9227987
Shellsburg,Iowa,908,1149,Cedar Rapids,274901,$74583,12.04%,49,$161000,1626,$99,45,80.92%,$850,42.72%,N/A,N/A,5.72%,2.32%,57.77%,Benton County,33.80%,59.50%,0.0%,0.0%,94.38%,3.52%,2.2%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,53%,63%,46%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,84,777,3.9,0.79,IA-72480,42.0928763,-91.8712604
Urbana,Iowa,1470,721,Cedar Rapids,274901,$97273,31.5%,32,$184000,1496,$123,27,91.04%,$715,36.84%,N/A,N/A,6.13%,5.2%,80.33%,Benton County,33.80%,59.50%,0.2%,0.0%,94.83%,3.95%,0.68%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,53%,63%,46%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,84,777,3.9,2.04,IA-79905,42.2285947,-91.8866516
Van Horne,Iowa,777,835,Cedar Rapids,274901,$70694,18.0%,31,N/A,N/A,N/A,71,75.05%,$804,48.36%,N/A,N/A,13.21%,6.84%,78.66%,Benton County,33.80%,59.50%,0.0%,0.0%,98.58%,0.13%,0.0%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,58%,71%,49%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,85,777,3.9,0.93,IA-80400,42.0083107,-92.0897182
Vinton,Iowa,4951,1012,Cedar Rapids,274901,$57500,23.48%,44,$150000,1596,$94,63,75.57%,$680,46.55%,197,630,12.65%,1.61%,61.36%,Benton County,33.80%,59.50%,0.3%,0.59%,94.75%,1.88%,0.34%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,58%,71%,49%,40.18,14.52,4.72,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,78,777,3.9,4.89,IA-81210,42.1631607,-92.0259699
Walford,Iowa,1498,1440,Cedar Rapids,274901,$112188,38.35%,37,N/A,N/A,N/A,25,95.93%,$733,36.03%,N/A,N/A,1.13%,2.17%,81.54%,Benton County,33.80%,59.50%,0.07%,0.73%,92.52%,1.0%,0.47%,Central Standard Time,83,28,55,63,12,62%,58%,37,60,86,53%,63%,46%,37.9,14.95,4.22,30.58%,35.05%,23.33%,35.1,22,8.5,41.7,81,795,3.9,1.04,IA-81840,41.8798456,-91.8305588
Watkins,Iowa,73,178,Cedar Rapids,274901,$32841,52.63%,53,N/A,N/A,N/A,73,82.14%,N/A,39.13%,N/A,N/A,0.0%,0.0%,49.28%,Benton County,33.80%,59.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,83,28,55,63,12,62%,58%,37,60,86,53%,63%,46%,37.9,14.95,4.22,30.58%,35.05%,23.33%,25.9,11,8.5,41.7,84,795,3.9,0.41,IA-82515,41.8931017,-91.9849931
