City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Coventry,Rhode Island,34873,591,Providence-Warwick,1668019,N/A,N/A,N/A,$339000,1926,$176,N/A,N/A,N/A,N/A,89,1110,N/A,N/A,N/A,Kent County,46.10%,46.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,19,55%,56%,39,59,90,57%,61%,55%,53.12,12.16,14.13,38.93%,39.23%,39.56%,61.5,21,7.8,19.7,76,255,3.6,59.01,RI-18640,41.6933482,-71.6611719
East Greenwich,Rhode Island,13094,799,Providence-Warwick,1668019,N/A,N/A,N/A,$500000,1916,$261,N/A,N/A,N/A,N/A,38,693,N/A,N/A,N/A,Kent County,46.10%,46.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,19,55%,56%,39,59,90,57%,61%,55%,53.12,12.16,14.13,35.18%,33.19%,37.67%,37.3,15,7.8,19.7,74,255,3.6,16.39,RI-22240,41.6362054,-71.5057998
Greene,Rhode Island,1016,167,Providence-Warwick,1668019,$83200,36.68%,36,N/A,N/A,N/A,38,98.22%,N/A,49.43%,N/A,N/A,3.27%,0.84%,54.52%,Kent County,46.10%,46.70%,1.67%,0.0%,97.93%,0.39%,2.95%,Eastern Standard Time,86,37,49,65,19,55%,56%,39,59,90,57%,61%,55%,54.05,12.84,14.15,38.93%,39.23%,39.56%,61.5,21,7.8,19.7,82,384,3.6,6.07,RI-31240,41.6987454,-71.7338688
Warwick,Rhode Island,81043,2316,Providence-Warwick,1668019,$73285,32.47%,45,$345000,1481,$233,60,74.89%,$1168,49.65%,94,1534,7.18%,4.59%,65.73%,Kent County,46.10%,46.70%,3.29%,2.1%,86.33%,5.88%,6.74%,Eastern Standard Time,84,39,45,66,23,55%,56%,39,59,86,57%,61%,55%,49.55,11.03,12.77,35.18%,33.19%,37.67%,37.3,15,7.8,19.7,68,54,3.6,35.0,RI-74300,41.7020999,-71.4202206
West Greenwich,Rhode Island,6118,122,Providence-Warwick,1668019,N/A,N/A,N/A,$340000,2061,$165,N/A,N/A,N/A,N/A,62,580,N/A,N/A,N/A,Kent County,46.10%,46.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,19,55%,56%,39,59,90,57%,61%,55%,51.6,11.8,13.66,36.3%,36.81%,36.44%,35.7,12,7.8,19.7,81,321,3.6,50.15,RI-77800,41.63796,-71.68794
West Warwick,Rhode Island,28709,3685,Providence-Warwick,1668019,N/A,N/A,N/A,$339000,1562,$217,N/A,N/A,N/A,N/A,187,825,N/A,N/A,N/A,Kent County,46.10%,46.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,19,55%,56%,39,59,90,57%,61%,55%,53.12,12.16,14.13,35.18%,33.19%,37.67%,37.3,15,7.8,19.7,72,255,3.6,7.79,RI-78260,41.6796442,-71.521784
