City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Berger,Missouri,209,674,St. Louis,2815627,$53125,15.6%,41,N/A,N/A,N/A,79,76.58%,$750,50.92%,N/A,N/A,29.06%,11.11%,61.49%,Franklin County,24.50%,70.20%,0.0%,0.0%,97.13%,0.0%,0.0%,Central Standard Time,88,40,48,67,20,60%,59%,43,64,94,57%,68%,48%,44.05,13.45,7.23,31.89%,30.88%,28.33%,17.4,7,N/A,52.3,71,825,4.1,0.31,MO-04888,38.674946,-91.3376075
Gerald,Missouri,1237,836,St. Louis,2815627,$49886,11.11%,37,$110000,1507,$73,44,69.2%,$641,49.75%,N/A,N/A,14.5%,5.07%,70.08%,Franklin County,24.50%,70.20%,0.65%,0.0%,93.53%,2.1%,1.62%,Central Standard Time,88,41,47,64,19,58%,55%,44,65,93,57%,67%,49%,45.69,12.79,8.0,31.89%,30.88%,28.33%,15.9,15,N/A,46.9,70,669,4.1,1.48,MO-26866,38.3992166,-91.3304597
Gray Summit,Missouri,2257,292,St. Louis,2815627,$64227,15.17%,34,N/A,N/A,N/A,37,78.43%,$859,54.03%,N/A,N/A,20.31%,1.62%,67.93%,Franklin County,24.50%,70.20%,0.0%,1.99%,93.53%,0.0%,0.27%,Central Standard Time,88,41,47,67,20,58%,55%,44,65,93,57%,67%,49%,43.79,11.33,7.81,29.92%,28.35%,24.78%,17.2,11,N/A,46.9,54,591,4.1,7.72,MO-28918,38.4949564,-90.816267
Leslie village,Missouri,71,418,St. Louis,2815627,$39500,8.7%,39,N/A,N/A,N/A,52,64.38%,N/A,28.85%,N/A,N/A,1.41%,5.41%,75.51%,Franklin County,24.50%,70.20%,0.0%,0.0%,94.37%,0.0%,0.0%,Central Standard Time,88,41,47,64,19,58%,55%,44,65,93,57%,67%,49%,45.69,12.79,8.0,31.89%,30.88%,28.33%,15.9,15,N/A,46.9,70,669,4.1,0.17,MO-41690,38.4179068,-91.2309503
Miramiguoa Park,Missouri,164,421,St. Louis,2815627,$75278,25.0%,49,N/A,N/A,N/A,44,87.34%,$775,41.56%,N/A,N/A,7.93%,2.02%,65.13%,Franklin County,24.50%,70.20%,3.66%,0.0%,47.56%,0.0%,2.44%,Central Standard Time,88,41,47,67,20,58%,55%,44,65,93,57%,67%,49%,45.85,12.81,7.67,29.92%,28.35%,24.78%,15.9,15,N/A,46.9,62,726,4.1,0.39,MO-48880,38.2389691,-91.0686832
New Haven,Missouri,2876,896,St. Louis,2815627,$60619,31.67%,35,$109000,865,$126,46,82.87%,$770,37.92%,96,965,13.79%,4.22%,61.71%,Franklin County,24.50%,70.20%,0.0%,0.7%,86.61%,8.52%,6.12%,Central Standard Time,88,41,47,64,19,58%,55%,44,65,93,57%,67%,49%,46.48,14.87,7.78,31.89%,30.88%,28.33%,17.2,11,N/A,46.9,71,519,4.1,3.21,MO-51914,38.6047703,-91.2178739
Oak Grove Village,Missouri,400,645,St. Louis,2815627,$44688,8.56%,44,$270000,1444,$187,39,62.9%,$813,59.63%,206,1677,30.14%,1.52%,40.37%,Franklin County,24.50%,70.20%,0.0%,0.5%,74.75%,7.5%,5.75%,Central Standard Time,88,41,47,64,19,58%,55%,44,65,93,57%,67%,49%,45.85,12.81,7.67,29.92%,28.35%,24.78%,15.9,15,N/A,46.9,62,726,4.1,0.62,MO-53650,38.2277245,-91.149523
Pacific,Missouri,6898,1144,St. Louis,2815627,$47733,19.62%,40,$195000,1300,$150,34,66.94%,$765,57.61%,55,2422,8.8%,3.56%,59.93%,Franklin County,24.50%,70.20%,0.2%,8.68%,83.31%,1.83%,0.93%,Central Standard Time,88,41,47,67,20,58%,55%,44,65,93,57%,67%,49%,43.79,11.33,7.81,31.64%,31.76%,26.67%,17.2,11,N/A,46.9,55,591,4.1,6.03,MO-55910,38.4809139,-90.7538933
Parkway,Missouri,721,1949,St. Louis,2815627,$55577,12.2%,31,$197000,1368,$144,33,67.17%,$885,55.73%,N/A,N/A,7.66%,5.5%,65.98%,Franklin County,24.50%,70.20%,0.97%,0.0%,93.76%,0.97%,1.25%,Central Standard Time,88,41,47,67,20,58%,55%,44,65,93,57%,67%,49%,45.85,12.81,7.67,29.92%,28.35%,24.78%,17.2,11,N/A,46.9,66,726,4.1,0.37,MO-56306,38.3360397,-90.9711308
St. Clair,Missouri,4770,998,St. Louis,2815627,$36711,4.89%,39,$127000,907,$140,50,62.49%,$603,50.25%,N/A,N/A,21.4%,4.66%,53.46%,Franklin County,24.50%,70.20%,0.4%,0.86%,94.11%,0.48%,6.12%,Central Standard Time,88,41,47,67,20,58%,55%,44,65,93,57%,67%,49%,45.85,12.81,7.67,29.92%,28.35%,24.78%,17.2,11,N/A,46.9,66,726,4.1,4.78,MO-64136,38.3477782,-90.9934043
