City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Altoona,Wisconsin,8750,1850,Eau Claire,171083,$80126,41.69%,36,$262000,1480,$177,32,64.25%,$1157,54.19%,113,1372,10.88%,2.21%,67.77%,Eau Claire County,49.70%,42.40%,1.26%,1.99%,87.66%,4.45%,0.19%,Central Standard Time,83,24,59,63,9,60%,57%,37,60,85,50%,60%,45%,32.59,11.68,4.0,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,70,804,3.1,4.73,WI-01550,44.8029012,-91.4385037
Augusta,Wisconsin,1381,625,Eau Claire,171083,$50080,15.11%,37,$208000,1857,$112,64,76.44%,$823,64.9%,N/A,N/A,19.41%,1.97%,52.35%,Eau Claire County,49.70%,42.40%,0.0%,0.0%,87.33%,4.71%,0.0%,Central Standard Time,82,22,60,60,5,60%,57%,37,60,84,52%,64%,45%,35.82,14.42,3.85,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,87,879,3.1,2.21,WI-03825,44.6784222,-91.1202966
Bridge Creek,Wisconsin,1902,19,Eau Claire,171083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eau Claire County,49.70%,42.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,22,60,60,5,60%,57%,37,60,84,52%,64%,45%,35.82,14.42,3.85,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,87,879,3.1,100.11,WI-09500,44.6975041,-91.0609352
Brunswick,Wisconsin,1713,47,Eau Claire,171083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eau Claire County,49.70%,42.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,24,59,63,9,60%,57%,37,60,85,50%,60%,45%,32.59,11.68,4.0,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,83,804,3.1,36.45,WI-10625,44.729008,-91.588125
Clear Creek,Wisconsin,817,23,Eau Claire,171083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eau Claire County,49.70%,42.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,22,60,60,5,60%,57%,37,60,84,52%,64%,45%,35.82,14.42,3.85,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,85,879,3.1,35.52,WI-15200,44.6397218,-91.3467589
Drammen,Wisconsin,745,21,Eau Claire,171083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eau Claire County,49.70%,42.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,27,59,61,8,60%,57%,37,60,90,50%,60%,45%,36.72,14.44,4.1,33.26%,35.49%,31.0%,57.9,32,8.5,38.4,83,759,3.1,35.48,WI-20800,44.6400225,-91.5896543
Eau Claire,Wisconsin,69274,2108,Eau Claire,171083,$65369,35.05%,33,$272000,1711,$159,46,59.14%,$971,59.73%,276,2361,14.19%,3.73%,69.5%,Eau Claire County,49.70%,42.40%,5.81%,1.32%,85.93%,2.84%,3.69%,Central Standard Time,83,24,59,63,9,60%,57%,37,60,85,50%,60%,45%,32.59,11.68,4.0,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,61,804,3.1,32.86,WI-22300,44.8197238,-91.4948628
Fairchild,Wisconsin,384,263,Eau Claire,171083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eau Claire County,49.70%,42.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,22,60,60,5,60%,57%,37,60,84,52%,64%,45%,35.82,14.42,3.85,30.33%,33.74%,27.56%,44.0,22,8.5,38.4,87,879,3.1,1.46,WI-24850,44.641572,-90.983982
Fall Creek,Wisconsin,1502,733,Eau Claire,171083,$82250,32.05%,35,$500000,2415,$207,47,67.4%,$1054,46.66%,76,688,6.14%,3.0%,77.92%,Eau Claire County,49.70%,42.40%,0.0%,0.53%,94.07%,3.26%,1.0%,Central Standard Time,82,22,60,60,5,60%,57%,37,60,84,50%,60%,45%,35.82,14.42,3.85,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,85,879,3.1,2.05,WI-25125,44.7639008,-91.2782953
Lincoln (Eau Claire Cnty),Wisconsin,1186,20,Eau Claire,171083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eau Claire County,49.70%,42.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,22,60,60,5,60%,57%,37,60,84,50%,60%,45%,35.82,14.42,3.85,33.86%,38.35%,27.67%,56.8,27,8.5,38.4,85,879,3.1,59.3,WI-44350,44.7396976,-91.2527573
