City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Amenia,New York,928,761,New York-Newark-Jersey City,20011812,$82781,26.0%,41,N/A,N/A,N/A,78,51.44%,$1345,51.23%,N/A,N/A,7.11%,0.0%,61.31%,Dutchess County,47.50%,47.20%,0.0%,0.0%,62.5%,34.38%,6.14%,Eastern Standard Time,83,36,47,60,18,53%,52%,38,59,84,58%,63%,57%,49.23,15.81,10.51,37.64%,39.23%,40.22%,73.3,38,7.8,19.9,83,699,3.6,1.22,NY-01682,41.8494803,-73.5538768
Arlington,New York,2522,4134,New York-Newark-Jersey City,20011812,$82983,50.22%,40,$312000,1576,$198,50,47.07%,$1523,60.43%,N/A,N/A,7.45%,1.89%,70.41%,Dutchess County,47.50%,47.20%,5.35%,18.79%,45.12%,23.28%,27.76%,Eastern Standard Time,84,35,49,64,19,59%,60%,41,61,87,58%,63%,57%,47.13,14.21,10.47,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,55,231,3.6,0.61,NY-02616,41.6965113,-73.8989147
Beacon,New York,14629,3086,New York-Newark-Jersey City,20011812,$93347,44.8%,42,$400000,1527,$262,67,63.47%,$1675,52.87%,165,1033,8.37%,4.77%,69.09%,Dutchess County,47.50%,47.20%,1.39%,12.59%,64.27%,19.39%,10.25%,Eastern Standard Time,86,37,49,66,22,59%,60%,41,61,91,58%,63%,57%,49.71,15.11,10.99,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,62,780,3.6,4.74,NY-05100,41.5035814,-73.9654363
Beekman,New York,14433,484,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$406000,2207,$184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dutchess County,47.50%,47.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,34,45,62,17,59%,60%,41,61,81,58%,63%,57%,50.01,14.84,11.77,40.47%,40.22%,42.22%,51.4,20,7.8,20.9,77,594,3.6,29.82,NY-05452,41.6041507,-73.6944329
Brinckerhoff,New York,2688,1527,New York-Newark-Jersey City,20011812,$96444,30.26%,51,$845000,5281,$160,48,83.37%,$1817,54.37%,N/A,N/A,3.36%,5.88%,64.61%,Dutchess County,47.50%,47.20%,1.0%,0.15%,89.58%,7.85%,3.31%,Eastern Standard Time,86,37,49,63,19,59%,60%,41,61,91,58%,63%,57%,48.65,14.59,11.03,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,66,210,3.6,1.76,NY-08334,41.5514819,-73.865433
Clinton (Dutchess Cnty),New York,4270,6778,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$386000,1435,$269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dutchess County,47.50%,47.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,36,47,60,18,57%,55%,37,58,85,50%,58%,45%,46.44,13.79,10.75,37.64%,39.23%,40.22%,51.4,20,7.9,22.7,78,378,3.6,0.63,NY-16408,41.8624782,-73.8170249
Crown Heights,New York,3071,3656,New York-Newark-Jersey City,20011812,$127569,35.84%,46,N/A,N/A,N/A,53,83.58%,$1356,48.44%,N/A,N/A,4.09%,6.73%,66.83%,Dutchess County,47.50%,47.20%,11.4%,2.74%,64.12%,19.18%,12.5%,Eastern Standard Time,86,37,49,63,19,59%,60%,41,61,91,58%,63%,57%,47.13,14.21,10.47,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,69,219,3.6,0.84,NY-19229,41.6416544,-73.9286628
Dover,New York,8509,154,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$300000,1639,$183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dutchess County,47.50%,47.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,36,47,60,18,59%,60%,41,61,86,58%,63%,57%,50.48,15.48,11.52,37.64%,39.23%,40.22%,73.3,38,7.8,20.9,81,936,3.6,55.25,NY-20819,41.683956,-73.5738907
Dover Plains,New York,1077,1584,New York-Newark-Jersey City,20011812,$62813,22.65%,50,$225000,1829,$123,62,44.04%,$1051,50.27%,N/A,N/A,30.45%,2.31%,56.78%,Dutchess County,47.50%,47.20%,0.0%,1.39%,64.72%,24.7%,27.67%,Eastern Standard Time,83,36,47,60,18,59%,60%,41,61,86,58%,63%,57%,50.48,15.48,11.52,37.64%,39.23%,40.22%,73.3,38,7.8,20.9,82,936,3.6,0.68,NY-20841,41.7394453,-73.5733379
East Fishkill,New York,29312,519,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$430000,1963,$219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dutchess County,47.50%,47.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,63,19,59%,60%,41,61,91,58%,63%,57%,48.65,14.59,11.03,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,73,210,3.6,56.48,NY-21996,41.556663,-73.7824019
Fairview (Dutchess Cnty),New York,6454,1876,New York-Newark-Jersey City,20011812,$84759,27.15%,35,$367000,1536,$239,60,67.06%,$1525,57.12%,N/A,N/A,17.67%,5.74%,66.11%,Dutchess County,47.50%,47.20%,3.72%,16.89%,58.77%,18.48%,16.64%,Eastern Standard Time,84,35,49,64,19,59%,60%,41,61,87,58%,63%,57%,47.13,14.21,10.47,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,60,231,3.6,3.44,NY-25109,41.7321421,-73.9137009
Fishkill,New York,2193,2642,New York-Newark-Jersey City,20011812,$94348,46.9%,48,$379000,1272,$298,44,32.23%,$2295,44.83%,48,965,5.84%,7.77%,65.43%,Dutchess County,47.50%,47.20%,2.74%,10.26%,72.91%,10.9%,17.46%,Eastern Standard Time,86,37,49,63,19,59%,60%,41,61,91,58%,63%,57%,49.71,15.11,10.99,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,67,780,3.6,0.83,NY-25967,41.5337193,-73.8942274
