City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Albany township (Berks Cnty),Pennsylvania,1622,41,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,50%,62%,42%,52.42,16.63,10.74,37.23%,41.1%,34.78%,47.1,19,7.4,29.8,72,492,3.8,39.56,PA-00588,40.6263325,-75.8929529
Alleghenyville,Pennsylvania,811,311,Reading,426967,$120313,34.83%,51,$455000,3583,$127,28,99.31%,N/A,23.43%,N/A,N/A,12.45%,4.89%,65.31%,Berks County,42.60%,52.50%,0.37%,0.0%,99.63%,0.0%,3.33%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,50.94,15.81,10.49,38.82%,39.89%,39.33%,27.3,13,7.4,29.8,71,741,3.8,2.61,PA-00924,40.2326672,-75.9762349
Alsace,Pennsylvania,3835,315,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,52.63,16.6,11.1,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,66,696,3.8,12.17,PA-02120,40.3852922,-75.8597527
Alsace Manor,Pennsylvania,275,809,Reading,426967,$48693,16.2%,48,$199000,985,$202,61,88.96%,N/A,63.6%,N/A,N/A,9.45%,0.0%,57.02%,Berks County,42.60%,52.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,52.63,16.6,11.1,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,66,696,3.8,0.34,PA-02128,40.3972931,-75.8545907
Amity Gardens,Pennsylvania,4158,3494,Reading,426967,$91548,39.27%,39,$362000,2022,$179,43,75.69%,$1453,46.4%,N/A,N/A,20.47%,0.8%,64.65%,Berks County,42.60%,52.50%,1.11%,5.34%,80.57%,3.56%,3.2%,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,47.08,14.38,9.58,37.64%,40.99%,36.56%,26.3,10,7.4,29.8,64,267,3.8,1.19,PA-02349,40.2719177,-75.732074
Amity township (Berks Cnty),Pennsylvania,12854,708,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,51.68,16.13,10.68,39.37%,39.78%,41.0%,26.3,10,7.4,29.8,65,192,3.8,18.16,PA-02328,40.290475,-75.747741
Bally,Pennsylvania,1129,2214,Reading,426967,$75000,22.34%,45,$210000,1029,$204,62,78.85%,$1194,52.63%,N/A,N/A,9.11%,1.65%,70.59%,Berks County,42.60%,52.50%,1.68%,1.42%,82.99%,6.64%,2.83%,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,51.36,16.04,11.35,37.64%,40.99%,36.56%,33.3,13,7.4,29.8,67,273,3.8,0.51,PA-03984,40.4004473,-75.5876166
Baumstown,Pennsylvania,194,194,Reading,426967,$75167,3.95%,56,$71000,1224,$58,74,62.56%,$1482,53.85%,N/A,N/A,12.37%,0.0%,83.43%,Berks County,42.60%,52.50%,0.0%,0.0%,94.33%,0.0%,0.0%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,51.68,16.13,10.68,39.37%,39.78%,41.0%,26.3,10,7.4,29.8,62,192,3.8,1.0,PA-04488,40.2777357,-75.8065692
Bechtelsville,Pennsylvania,848,1600,Reading,426967,$83229,23.63%,37,N/A,N/A,N/A,65,75.33%,$1222,50.71%,N/A,N/A,8.49%,5.01%,74.78%,Berks County,42.60%,52.50%,0.0%,2.0%,90.92%,4.01%,0.94%,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,51.36,16.04,11.35,37.64%,40.99%,36.56%,27.3,13,7.4,29.8,67,273,3.8,0.53,PA-04896,40.3710164,-75.6307426
Bern,Pennsylvania,6952,359,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,64,20,55%,54%,40,60,89,55%,62%,50%,50.15,15.39,10.31,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,63,321,3.8,19.36,PA-05816,40.4005207,-75.9933258
Bernville,Pennsylvania,817,1900,Reading,426967,$88958,30.67%,31,$376000,3298,$114,58,77.42%,$1098,41.22%,N/A,N/A,4.41%,3.31%,77.32%,Berks County,42.60%,52.50%,0.24%,0.49%,92.29%,5.51%,2.69%,Eastern Standard Time,86,38,48,64,20,55%,54%,40,60,89,55%,62%,50%,50.15,15.39,10.31,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,71,321,3.8,0.43,PA-05848,40.433426,-76.1121648
Bethel,Pennsylvania,534,534,Reading,426967,N/A,3.45%,30,$293000,1389,$211,67,91.6%,N/A,53.29%,N/A,N/A,64.79%,13.55%,67.08%,Berks County,42.60%,52.50%,0.0%,0.0%,64.04%,35.96%,0.0%,Eastern Standard Time,85,38,47,65,22,55%,54%,41,62,87,50%,62%,42%,49.3,15.83,9.61,36.05%,38.68%,34.78%,25.1,10,7.4,30.2,71,411,3.8,1.0,PA-06000,40.4764095,-76.2907101
Bethel township (Berks Cnty),Pennsylvania,534,534,Reading,426967,N/A,3.45%,30,$293000,1389,$211,67,91.6%,N/A,53.29%,N/A,N/A,64.79%,13.55%,67.08%,Berks County,42.60%,52.50%,0.0%,0.0%,64.04%,35.96%,0.0%,Eastern Standard Time,85,38,47,65,22,55%,54%,41,62,87,50%,62%,42%,49.3,15.83,9.61,36.05%,38.68%,34.78%,25.1,10,7.4,30.2,71,411,3.8,1.0,PA-06000,40.4764095,-76.2907101
Birdsboro,Pennsylvania,5090,3856,Reading,426967,$74698,26.11%,38,$258000,1985,$130,58,78.97%,$1111,42.41%,N/A,N/A,18.15%,5.43%,70.73%,Berks County,42.60%,52.50%,0.0%,3.22%,89.19%,1.69%,0.59%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,50.53,15.93,10.98,32.68%,33.3%,34.56%,26.3,10,7.4,29.8,55,540,3.8,1.32,PA-06504,40.2619358,-75.8099407
Blandon,Pennsylvania,7546,1700,Reading,426967,$109775,31.97%,43,$350000,2258,$155,24,89.03%,$1178,40.59%,N/A,N/A,6.45%,2.89%,71.88%,Berks County,42.60%,52.50%,1.42%,2.78%,79.18%,16.53%,6.19%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,52.63,16.6,11.1,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,64,696,3.8,4.44,PA-06984,40.444647,-75.879889
Bowers,Pennsylvania,236,387,Reading,426967,N/A,1.49%,59,N/A,N/A,N/A,59,100.0%,N/A,18.81%,N/A,N/A,0.0%,10.59%,42.08%,Berks County,42.60%,52.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,55%,62%,50%,52.63,16.6,11.1,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,71,696,3.8,0.61,PA-07800,40.4848314,-75.7422719
Boyertown,Pennsylvania,4264,5538,Reading,426967,$54179,15.92%,40,$251000,1832,$137,74,59.76%,$1039,62.88%,N/A,N/A,8.02%,3.94%,61.72%,Berks County,42.60%,52.50%,0.0%,0.84%,88.72%,6.43%,0.3%,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,47.08,14.38,9.58,37.64%,40.99%,36.56%,27.8,13,7.4,29.8,51,267,3.8,0.77,PA-07960,40.3323297,-75.6374782
Brecknock township (Berks Cnty),Pennsylvania,4617,261,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,50.94,15.81,10.49,38.82%,39.89%,39.33%,27.3,13,7.4,29.8,71,741,3.8,17.69,PA-08344,40.2278435,-75.9745637
Caernarvon township (Berks Cnty),Pennsylvania,4064,458,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,39,47,65,23,55%,55%,43,63,89,55%,62%,50%,50.53,15.93,10.98,32.68%,33.3%,34.56%,26.3,10,7.4,29.3,69,540,3.8,8.87,PA-10696,40.1551857,-75.883191
Centerport,Pennsylvania,352,2071,Reading,426967,$80250,20.91%,46,N/A,N/A,N/A,80,58.01%,$925,60.98%,N/A,N/A,9.94%,4.59%,65.55%,Berks County,42.60%,52.50%,0.0%,0.0%,86.65%,2.84%,0.57%,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,55%,62%,50%,51.82,16.7,10.46,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,69,339,3.8,0.17,PA-12104,40.4864662,-76.005601
Centre township (Berks Cnty),Pennsylvania,4086,191,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,55%,62%,50%,51.82,16.7,10.46,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,69,339,3.8,21.39,PA-12344,40.4727177,-76.016741
Colebrookdale,Pennsylvania,5058,600,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,51.36,16.04,11.35,37.64%,40.99%,36.56%,27.3,13,7.4,29.8,64,273,3.8,8.43,PA-14984,40.3467615,-75.6463961
Colony Park,Pennsylvania,1125,2961,Reading,426967,$83229,54.29%,46,N/A,N/A,N/A,40,97.8%,$1527,40.55%,N/A,N/A,0.0%,0.0%,53.33%,Berks County,42.60%,52.50%,15.47%,3.02%,71.73%,4.62%,19.47%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,45.98,14.9,9.2,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,46,312,3.8,0.38,PA-15368,40.346835,-75.982401
Cumru,Pennsylvania,15341,734,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103,1497,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,54.6,17.27,11.61,38.82%,39.89%,39.33%,27.3,13,7.4,29.8,60,294,3.8,20.9,PA-17720,40.2811127,-75.9544545
Dauberville,Pennsylvania,691,329,Reading,426967,$101386,17.62%,44,$251000,1494,$168,32,93.74%,N/A,35.74%,N/A,N/A,0.0%,12.32%,61.45%,Berks County,42.60%,52.50%,0.0%,0.0%,71.92%,17.08%,1.3%,Eastern Standard Time,86,38,48,64,20,55%,54%,40,60,89,55%,62%,50%,50.15,15.39,10.31,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,69,321,3.8,2.1,PA-18256,40.4605953,-75.9982916
District,Pennsylvania,1528,132,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,52.63,16.6,11.1,37.64%,40.99%,36.56%,33.3,13,7.4,29.8,71,696,3.8,11.58,PA-19312,40.4344227,-75.6595352
Douglass township (Berks Cnty),Pennsylvania,3533,282,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,47.08,14.38,9.58,37.64%,40.99%,36.56%,27.8,13,7.4,29.8,68,267,3.8,12.53,PA-19664,40.2894364,-75.6823334
Douglassville,Pennsylvania,322,495,Reading,426967,N/A,36.86%,74,$392000,2800,$140,17,13.44%,$1244,71.79%,N/A,N/A,10.56%,9.0%,32.05%,Berks County,42.60%,52.50%,0.0%,6.21%,84.47%,9.32%,0.0%,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,47.08,14.38,9.58,37.64%,40.99%,36.56%,26.3,10,7.4,29.8,64,267,3.8,0.65,PA-19680,40.257645,-75.7250808
Dryville,Pennsylvania,198,142,Reading,426967,N/A,12.65%,60,N/A,N/A,N/A,55,100.0%,N/A,38.74%,N/A,N/A,0.0%,0.0%,59.69%,Berks County,42.60%,52.50%,0.0%,10.61%,89.39%,10.61%,0.0%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,52.63,16.6,11.1,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,70,696,3.8,1.39,PA-20096,40.4622721,-75.7532064
Earl township (Berks Cnty),Pennsylvania,3238,236,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,52.63,16.6,11.1,37.64%,40.99%,36.56%,27.3,13,7.4,29.8,68,696,3.8,13.72,PA-20680,40.3473177,-75.7065407
Edenburg,Pennsylvania,716,1234,Reading,426967,$102109,29.37%,41,N/A,N/A,N/A,35,82.37%,$1659,46.2%,N/A,N/A,6.28%,1.44%,80.2%,Berks County,42.60%,52.50%,0.0%,0.0%,88.13%,8.24%,0.28%,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,50%,62%,42%,52.42,16.63,10.74,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,72,492,3.8,0.58,PA-22352,40.5658537,-75.9592417
Exeter township (Berks Cnty),Pennsylvania,25819,5589,Reading,426967,N/A,N/A,N/A,$209000,1298,$161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,51.68,16.13,10.68,39.37%,39.78%,41.0%,27.3,13,7.4,29.8,57,192,3.8,4.62,PA-24384,40.3138987,-75.8339638
Fleetwood,Pennsylvania,4045,3889,Reading,426967,$94375,21.69%,38,$316000,2290,$138,59,73.34%,$1259,58.67%,N/A,N/A,5.49%,1.54%,69.01%,Berks County,42.60%,52.50%,0.52%,1.78%,83.56%,13.1%,4.15%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,52.63,16.6,11.1,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,56,696,3.8,1.04,PA-26280,40.4564596,-75.8208248
Flying Hills,Pennsylvania,1663,3261,Reading,426967,$80885,56.12%,45,$213000,1511,$141,43,46.65%,$1397,54.54%,N/A,N/A,6.67%,0.0%,69.94%,Berks County,42.60%,52.50%,0.0%,0.0%,90.02%,9.98%,4.33%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,51.68,16.13,10.68,39.37%,39.78%,41.0%,27.3,13,7.4,29.8,62,192,3.8,0.51,PA-26397,40.2786998,-75.9163744
Fox Chase,Pennsylvania,1557,4449,Reading,426967,$105125,33.01%,52,$354000,2392,$148,27,98.69%,N/A,18.12%,N/A,N/A,6.09%,6.22%,69.33%,Berks County,42.60%,52.50%,0.71%,6.1%,72.58%,19.27%,7.96%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,45.98,14.9,9.2,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,55,312,3.8,0.35,PA-27130,40.3952158,-75.9634337
Frystown,Pennsylvania,62,51,Reading,426967,N/A,0.0%,44,N/A,N/A,N/A,64,100.0%,N/A,49.06%,N/A,N/A,0.0%,0.0%,62.26%,Berks County,42.60%,52.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,85,38,47,65,22,55%,54%,41,62,87,50%,62%,42%,49.3,15.83,9.61,36.05%,38.68%,34.78%,25.1,10,7.4,30.2,71,411,3.8,1.21,PA-28128,40.4519982,-76.3326116
Gibraltar,Pennsylvania,609,516,Reading,426967,$91611,32.71%,45,N/A,N/A,N/A,67,100.0%,N/A,51.95%,N/A,N/A,1.48%,0.0%,65.82%,Berks County,42.60%,52.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,51.68,16.13,10.68,39.37%,39.78%,41.0%,27.3,13,7.4,29.8,69,192,3.8,1.18,PA-29000,40.280897,-75.8608756
Gouglersville,Pennsylvania,662,483,Reading,426967,N/A,28.22%,47,N/A,N/A,N/A,62,85.8%,$1188,53.99%,N/A,N/A,6.8%,0.0%,58.36%,Berks County,42.60%,52.50%,0.0%,0.0%,97.13%,0.0%,2.11%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,50.94,15.81,10.49,38.82%,39.89%,39.33%,27.3,13,7.4,29.8,66,741,3.8,1.37,PA-30192,40.2701886,-76.0192161
Greenfields,Pennsylvania,872,1178,Reading,426967,$75268,28.13%,61,N/A,N/A,N/A,62,91.86%,N/A,53.38%,N/A,N/A,4.47%,5.12%,54.66%,Berks County,42.60%,52.50%,4.47%,1.72%,92.2%,1.72%,4.47%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,45.98,14.9,9.2,35.78%,39.45%,35.56%,27.3,13,7.4,29.8,63,312,3.8,0.74,PA-31038,40.359905,-75.951994
Greenwich,Pennsylvania,3720,120,Reading,426967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,55%,62%,50%,52.3,16.81,10.94,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,72,465,3.8,31.0,PA-31352,40.5667295,-75.8301274
Grill,Pennsylvania,2042,2618,Reading,426967,$139006,40.1%,41,$325000,1720,$189,42,95.3%,N/A,36.35%,N/A,N/A,0.39%,1.18%,70.06%,Berks County,42.60%,52.50%,2.99%,0.05%,79.63%,13.32%,4.11%,Eastern Standard Time,88,39,49,67,23,55%,54%,40,60,92,55%,62%,50%,51.68,16.13,10.68,39.37%,39.78%,41.0%,27.3,13,7.4,29.8,62,192,3.8,0.78,PA-31568,40.2999368,-75.9344483
Hamburg,Pennsylvania,4377,2316,Reading,426967,$57212,18.96%,43,$269000,1470,$183,56,63.15%,$1126,53.2%,N/A,N/A,3.64%,2.66%,69.93%,Berks County,42.60%,52.50%,0.27%,2.4%,90.24%,6.49%,1.99%,Eastern Standard Time,86,37,49,65,21,55%,54%,40,60,89,50%,62%,42%,51.82,16.7,10.46,37.23%,41.1%,34.78%,27.3,13,7.4,29.8,48,339,3.8,1.89,PA-32120,40.5561254,-75.9825243
Heidelberg township (Berks Cnty),Pennsylvania,1605,5534,Reading,426967,N/A,N/A,N/A,$159000,1472,$108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berks County,42.60%,52.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,64,20,55%,54%,40,60,89,55%,62%,50%,50.15,15.39,10.31,38.82%,39.89%,39.33%,27.3,13,7.4,29.8,67,321,3.8,0.29,PA-33600,40.3610937,-76.1113278
Hereford,Pennsylvania,1494,1509,Reading,426967,$69205,25.65%,28,N/A,N/A,N/A,36,39.91%,$1667,65.39%,N/A,N/A,8.9%,1.6%,62.18%,Berks County,42.60%,52.50%,0.0%,0.0%,48.8%,50.54%,0.0%,Eastern Standard Time,86,39,47,64,19,55%,54%,40,60,89,55%,62%,50%,51.36,16.04,11.35,37.12%,37.69%,37.11%,33.3,13,7.4,29.8,70,273,3.8,0.99,PA-34008,40.4475692,-75.55081
