City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Anchorage,Kentucky,2421,818,Louisville,1279554,$215156,80.72%,41,$795000,5336,$149,50,97.76%,$1861,30.83%,0,409,4.41%,4.49%,63.6%,Jefferson County,54.00%,40.70%,1.9%,2.52%,90.42%,2.48%,4.25%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.86,13.46,12.23,35.29%,34.73%,36.0%,14.7,12,7.8,45.1,47,693,4.3,2.96,KY-01504,38.2689139,-85.5364052
Audubon Park,Kentucky,1717,5366,Louisville,1279554,$107865,60.52%,40,N/A,N/A,N/A,77,91.12%,$941,39.99%,66,1795,1.22%,1.02%,71.28%,Jefferson County,54.00%,40.70%,0.52%,4.19%,88.93%,3.55%,1.4%,Eastern Standard Time,89,44,45,71,28,56%,55%,45,65,95,55%,65%,46%,51.79,13.24,11.5,34.25%,32.42%,37.33%,13.4,9,7.8,45.1,40,447,4.3,0.32,KY-02656,38.2050018,-85.7270127
Bancroft,Kentucky,494,3293,Louisville,1279554,$102500,77.3%,53,$310000,1975,$157,47,97.16%,N/A,36.08%,N/A,N/A,2.02%,5.38%,55.2%,Jefferson County,54.00%,40.70%,3.24%,16.8%,74.29%,4.66%,3.24%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.82,13.58,12.27,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,49,564,4.3,0.15,KY-03376,38.2831736,-85.6129519
Barbourmeade,Kentucky,1208,3020,Louisville,1279554,$109800,61.22%,46,N/A,N/A,N/A,55,95.94%,$2711,32.29%,N/A,N/A,12.42%,5.82%,61.54%,Jefferson County,54.00%,40.70%,1.57%,1.16%,85.93%,8.94%,3.89%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.82,13.58,12.27,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,49,564,4.3,0.4,KY-03556,38.2985793,-85.600914
Beechwood Village,Kentucky,1305,4661,Louisville,1279554,$119688,67.17%,38,$371000,2811,$132,65,85.7%,$1257,48.71%,N/A,N/A,6.21%,1.87%,71.27%,Jefferson County,54.00%,40.70%,11.19%,2.07%,80.23%,3.07%,12.26%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.82,13.58,12.27,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,45,564,4.3,0.28,KY-05068,38.2554675,-85.6296543
Bellemeade,Kentucky,889,3066,Louisville,1279554,$119792,54.73%,55,$445000,3450,$129,63,87.83%,$1625,33.89%,N/A,N/A,5.29%,2.15%,61.15%,Jefferson County,54.00%,40.70%,0.34%,1.46%,96.51%,0.79%,2.02%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,51.01,12.27,11.71,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,48,573,4.3,0.29,KY-05392,38.2509804,-85.591026
Bellewood,Kentucky,251,3138,Louisville,1279554,$151500,81.19%,46,N/A,N/A,N/A,73,100.0%,N/A,33.97%,N/A,N/A,0.4%,0.0%,70.87%,Jefferson County,54.00%,40.70%,1.2%,1.99%,93.63%,2.39%,4.38%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,52.44,14.21,11.14,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,41,495,4.3,0.08,KY-05464,38.2608247,-85.6593759
Blue Ridge Manor,Kentucky,718,3779,Louisville,1279554,$68281,61.56%,43,$296000,1805,$164,34,83.05%,$1803,65.47%,N/A,N/A,10.03%,2.97%,68.87%,Jefferson County,54.00%,40.70%,2.92%,3.34%,82.31%,4.18%,7.1%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,51.01,12.27,11.71,35.29%,34.73%,36.0%,14.7,12,7.8,45.1,41,573,4.3,0.19,KY-07858,38.2434072,-85.5646985
Briarwood,Kentucky,420,4200,Louisville,1279554,$74375,55.32%,46,N/A,N/A,N/A,48,84.54%,$1482,59.3%,N/A,N/A,6.19%,8.03%,67.48%,Jefferson County,54.00%,40.70%,0.71%,9.76%,86.43%,0.24%,6.19%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,51.01,12.27,11.71,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,50,573,4.3,0.1,KY-09532,38.2780872,-85.5924828
Broeck Pointe,Kentucky,254,3629,Louisville,1279554,$108438,70.81%,40,N/A,N/A,N/A,44,89.26%,N/A,29.67%,N/A,N/A,1.18%,2.33%,75.29%,Jefferson County,54.00%,40.70%,0.0%,1.57%,92.13%,3.15%,1.18%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.82,13.58,12.27,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,46,564,4.3,0.07,KY-09847,38.2954811,-85.5856601
Brownsboro Farm,Kentucky,549,2387,Louisville,1279554,$151250,72.42%,43,$389000,2401,$162,54,97.07%,N/A,33.02%,N/A,N/A,1.84%,3.78%,68.63%,Jefferson County,54.00%,40.70%,1.46%,1.09%,92.9%,2.0%,3.28%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.82,13.58,12.27,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,48,564,4.3,0.23,KY-10162,38.3038104,-85.5945304
Brownsboro Village,Kentucky,317,3963,Louisville,1279554,$91250,79.52%,50,N/A,N/A,N/A,66,89.77%,$1688,61.24%,N/A,N/A,8.2%,0.61%,63.42%,Jefferson County,54.00%,40.70%,0.32%,1.89%,92.43%,0.95%,2.84%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,52.44,14.21,11.14,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,41,495,4.3,0.08,KY-10198,38.2629167,-85.6658537
Cambridge,Kentucky,134,2233,Louisville,1279554,$98281,51.43%,45,$160000,920,$174,58,83.72%,N/A,59.17%,N/A,N/A,3.73%,7.29%,80.67%,Jefferson County,54.00%,40.70%,0.0%,0.0%,92.54%,2.99%,2.24%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,52.44,14.21,11.14,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,35,495,4.3,0.06,KY-12066,38.2217357,-85.6169747
Coldstream,Kentucky,1269,5768,Louisville,1279554,$96417,46.52%,36,$299000,2106,$142,22,68.14%,$2121,39.61%,N/A,N/A,2.76%,1.27%,75.08%,Jefferson County,54.00%,40.70%,8.35%,25.22%,58.55%,4.18%,12.77%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.86,13.46,12.23,40.0%,38.57%,41.0%,13.4,9,7.8,45.1,51,693,4.3,0.22,KY-16395,38.314281,-85.5263105
Creekside,Kentucky,378,4725,Louisville,1279554,$130300,39.0%,52,$360000,1519,$237,49,96.37%,N/A,38.3%,N/A,N/A,2.91%,6.64%,70.63%,Jefferson County,54.00%,40.70%,2.91%,5.03%,83.6%,1.59%,5.03%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,51.01,12.27,11.71,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,46,573,4.3,0.08,KY-18270,38.2915163,-85.5700172
Crossgate,Kentucky,223,4460,Louisville,1279554,$140500,72.26%,44,N/A,N/A,N/A,53,97.74%,N/A,41.21%,N/A,N/A,0.45%,4.72%,72.57%,Jefferson County,54.00%,40.70%,1.79%,0.0%,98.21%,0.0%,2.69%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.82,13.58,12.27,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,49,564,4.3,0.05,KY-18766,38.2792736,-85.6296063
Douglass Hills,Kentucky,5437,4088,Louisville,1279554,$92826,51.72%,48,$376000,2199,$171,44,71.82%,$1164,37.39%,N/A,N/A,3.91%,8.07%,67.4%,Jefferson County,54.00%,40.70%,0.64%,10.69%,84.73%,1.89%,1.4%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,51.01,12.27,11.71,35.29%,34.73%,36.0%,14.7,12,7.8,45.1,48,573,4.3,1.33,KY-22204,38.2366351,-85.5499908
Druid Hills,Kentucky,300,3333,Louisville,1279554,$131250,84.36%,50,N/A,N/A,N/A,72,87.41%,$1411,36.92%,N/A,N/A,5.0%,3.47%,67.84%,Jefferson County,54.00%,40.70%,1.0%,0.0%,95.0%,2.33%,0.67%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,52.44,14.21,11.14,35.29%,34.73%,36.0%,13.4,9,7.8,45.1,41,495,4.3,0.09,KY-22474,38.2649361,-85.6617694
Fincastle,Kentucky,606,2886,Louisville,1279554,$85500,44.68%,48,N/A,N/A,N/A,43,80.31%,$1542,51.54%,N/A,N/A,10.4%,3.85%,60.35%,Jefferson County,54.00%,40.70%,5.94%,33.83%,44.88%,4.13%,8.25%,Eastern Standard Time,88,43,45,70,27,56%,55%,45,65,93,55%,65%,46%,53.86,13.46,12.23,40.0%,38.57%,41.0%,13.4,9,7.8,45.1,44,693,4.3,0.21,KY-27262,38.3081941,-85.5414676
