City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Hobe Sound,Florida,14313,2013,Port St. Lucie,482922,$63233,28.6%,56,$665000,1967,$338,37,79.56%,$1184,49.87%,N/A,N/A,12.97%,4.76%,53.15%,Martin County,34.80%,61.40%,1.03%,7.08%,80.16%,10.27%,8.01%,Eastern Standard Time,91,74,17,73,53,61%,64%,65,73,105,70%,73%,67%,62.53,24.84,8.52,36.82%,51.54%,27.44%,0.0,0,8.2,76.8,84,12,6.6,7.11,FL-30975,27.072958,-80.1425071
Indiantown,Florida,6646,469,Port St. Lucie,482922,$52372,6.96%,31,N/A,N/A,N/A,35,64.05%,$926,65.92%,N/A,N/A,28.26%,2.65%,59.42%,Martin County,34.80%,61.40%,1.13%,23.92%,14.94%,59.01%,25.61%,Eastern Standard Time,92,74,18,75,56,61%,64%,65,73,108,70%,73%,67%,54.32,24.54,7.28,36.82%,51.54%,27.44%,0.0,0,8.2,76.8,76,27,6.6,14.18,FL-33700,27.037602,-80.4911921
Jensen Beach,Florida,12456,1787,Port St. Lucie,482922,$63397,36.61%,55,$465000,1540,$302,37,76.84%,$1227,52.52%,N/A,N/A,17.24%,3.83%,51.14%,Martin County,34.80%,61.40%,3.45%,1.27%,86.16%,6.92%,9.13%,Eastern Standard Time,90,73,17,77,58,61%,66%,65,73,103,70%,73%,67%,57.3,20.28,8.02,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,82,9,6.6,6.97,FL-35550,27.2437,-80.2422049
Jupiter Island,Florida,871,321,Port St. Lucie,482922,$246500,65.99%,66,$11900000,5353,$2223,34,92.76%,N/A,34.75%,107,642,19.53%,28.62%,34.48%,Martin County,34.80%,61.40%,4.71%,5.97%,82.2%,5.74%,15.96%,Eastern Standard Time,91,74,17,73,53,61%,64%,65,73,105,70%,73%,67%,62.53,24.84,8.52,36.82%,51.54%,27.44%,0.0,0,8.2,76.8,86,12,6.6,2.71,FL-35925,27.0444929,-80.1098493
North River Shores,Florida,3655,2901,Port St. Lucie,482922,$73635,34.26%,51,$641000,1648,$389,41,86.1%,$1455,58.98%,N/A,N/A,11.58%,2.31%,55.12%,Martin County,34.80%,61.40%,0.47%,0.36%,86.95%,10.53%,3.91%,Eastern Standard Time,91,74,17,76,56,61%,66%,65,73,106,70%,73%,67%,58.62,20.56,8.23,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,80,12,6.6,1.26,FL-49750,27.2222979,-80.2737816
Ocean Breeze Park,Florida,234,1376,Port St. Lucie,482922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Martin County,34.80%,61.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,90,73,17,77,58,61%,66%,65,73,103,70%,73%,67%,57.3,20.28,8.02,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,83,9,6.6,0.17,FL-50900,27.2410716,-80.2259343
Palm City,Florida,25699,1854,Port St. Lucie,482922,$117689,47.91%,50,$410000,1640,$250,27,88.54%,$1965,36.63%,N/A,N/A,5.09%,5.89%,59.72%,Martin County,34.80%,61.40%,2.61%,0.67%,83.03%,9.71%,9.11%,Eastern Standard Time,91,74,17,76,56,61%,64%,65,73,105,70%,73%,67%,58.62,20.56,8.23,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,73,12,6.6,13.86,FL-54175,27.1734492,-80.2862272
Port Salerno,Florida,10957,3069,Port St. Lucie,482922,$64051,30.69%,51,$379000,1383,$274,36,65.4%,$1441,51.25%,N/A,N/A,8.41%,5.32%,59.76%,Martin County,34.80%,61.40%,0.55%,4.49%,70.72%,21.48%,12.28%,Eastern Standard Time,91,74,17,76,56,61%,64%,65,73,105,70%,73%,67%,58.62,20.56,8.23,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,74,12,6.6,3.57,FL-58727,27.146113,-80.1894683
Rio,Florida,1265,3329,Port St. Lucie,482922,$95865,25.9%,61,$290000,1218,$238,43,95.46%,N/A,42.51%,N/A,N/A,13.2%,26.43%,47.77%,Martin County,34.80%,61.40%,0.63%,0.0%,89.33%,1.19%,2.77%,Eastern Standard Time,91,74,17,76,56,61%,66%,65,73,106,70%,73%,67%,58.62,20.56,8.23,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,83,12,6.6,0.38,FL-60550,27.2160404,-80.2400507
Sewall's Point,Florida,1961,1662,Port St. Lucie,482922,$126268,61.02%,63,$820000,2198,$373,32,95.39%,$2688,34.88%,89,534,1.94%,2.99%,56.19%,Martin County,34.80%,61.40%,0.36%,0.0%,88.93%,7.09%,11.32%,Eastern Standard Time,91,74,17,76,56,61%,64%,65,73,105,70%,73%,67%,58.62,20.56,8.23,37.45%,50.88%,29.67%,0.0,0,8.2,76.8,85,12,6.6,1.18,FL-65225,27.1970164,-80.1981944
