City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Blenheim,New York,323,10,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Schoharie County,30.20%,62.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,57,12,57%,55%,37,58,83,50%,58%,45%,47.67,14.88,9.32,50.63%,47.03%,59.78%,79.6,46,7.9,22.7,94,1005,3,32.3,NY-06893,42.4833686,-74.4893072
Broome,New York,790,17,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Schoharie County,30.20%,62.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,57,12,57%,55%,37,58,83,50%,58%,45%,43.09,14.31,8.45,37.4%,42.75%,35.67%,54.0,29,7.9,22.7,93,1005,3,46.47,NY-10154,42.5027483,-74.292292
Carlisle,New York,1839,54,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$264000,1899,$139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Schoharie County,30.20%,62.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,59,12,57%,55%,37,58,81,50%,58%,45%,45.49,14.99,8.99,47.1%,46.59%,51.33%,54.0,29,7.9,22.7,91,1068,3,34.06,NY-12452,42.7511908,-74.435999
Central Bridge,New York,523,183,Albany-Schenectady-Troy,898265,$68860,7.54%,34,N/A,N/A,N/A,63,70.13%,$900,68.44%,N/A,N/A,9.18%,4.62%,72.22%,Schoharie County,30.20%,62.90%,0.0%,0.0%,96.94%,0.0%,1.15%,Eastern Standard Time,84,34,50,60,14,57%,55%,37,58,86,50%,58%,45%,43.09,14.31,8.45,47.1%,46.59%,51.33%,54.0,29,7.9,22.7,89,672,3,2.86,NY-13530,42.7110031,-74.3451447
Cobleskill,New York,4350,1222,Albany-Schenectady-Troy,898265,$44971,36.25%,27,$173000,1944,$89,50,41.0%,$856,66.72%,346,1178,19.34%,6.75%,52.56%,Schoharie County,30.20%,62.90%,1.52%,6.09%,81.08%,5.63%,3.91%,Eastern Standard Time,80,31,49,59,12,57%,55%,37,58,81,50%,58%,45%,45.49,14.99,8.99,47.1%,46.59%,51.33%,79.6,46,7.9,22.7,89,1068,3,3.56,NY-16628,42.6786264,-74.486014
Conesville,New York,785,20,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$425000,3400,$125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Schoharie County,30.20%,62.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,57,12,57%,55%,37,58,83,50%,58%,45%,47.67,14.88,9.32,37.4%,42.75%,35.67%,79.6,46,7.9,22.7,93,1005,3,39.25,NY-17651,42.3968073,-74.3355847
Esperance,New York,285,582,Albany-Schenectady-Troy,898265,$61875,10.76%,50,$240000,1655,$145,N/A,79.59%,$1125,52.57%,N/A,N/A,9.12%,3.97%,50.6%,Schoharie County,30.20%,62.90%,0.35%,3.86%,89.82%,2.81%,1.4%,Eastern Standard Time,83,32,51,59,13,57%,55%,37,58,85,50%,58%,45%,44.17,15.01,8.5,47.1%,46.59%,51.33%,54.0,29,7.9,22.7,89,900,3,0.49,NY-24713,42.7651043,-74.2588804
Fulton town,New York,1313,335,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$118000,1735,$68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Schoharie County,30.20%,62.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,59,12,57%,55%,37,58,81,50%,58%,45%,45.49,14.99,8.99,42.47%,41.76%,45.44%,79.6,46,7.9,22.7,94,1068,3,3.92,NY-27826,42.5660364,-74.4422168
Gilboa,New York,1303,23,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Schoharie County,30.20%,62.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,57,12,57%,55%,37,58,83,50%,58%,45%,47.67,14.88,9.32,50.63%,47.03%,59.78%,79.6,46,7.9,22.7,93,1005,3,56.65,NY-28981,42.4303415,-74.4550623
Jefferson,New York,166,155,Albany-Schenectady-Troy,898265,$37083,18.37%,38,N/A,N/A,N/A,67,94.5%,N/A,42.37%,N/A,N/A,10.24%,4.48%,62.62%,Schoharie County,30.20%,62.90%,7.23%,0.0%,63.25%,0.0%,7.23%,Eastern Standard Time,82,34,48,57,12,57%,55%,37,58,83,50%,58%,45%,47.67,14.88,9.32,50.63%,47.03%,59.78%,79.6,46,7.9,22.7,94,1005,3,1.07,NY-38429,42.4813481,-74.6061061
