City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Camden Point,Missouri,474,1009,Kansas City,2176124,$87917,25.08%,46,$380000,2235,$170,47,78.71%,$1347,45.36%,N/A,N/A,4.01%,2.78%,66.32%,Platte County,40.40%,52.30%,0.0%,0.0%,92.62%,0.63%,1.69%,Central Standard Time,89,40,49,69,20,60%,59%,42,64,97,62%,70%,55%,38.62,13.83,4.16,28.05%,29.56%,21.56%,18.6,11,8.0,51.4,69,783,4.2,0.47,MO-10792,39.4532755,-94.7487824
Dearborn,Missouri,545,665,Kansas City,2176124,$48333,16.58%,39,$456000,2780,$164,66,68.97%,$510,47.18%,N/A,N/A,8.26%,0.9%,54.28%,Platte County,40.40%,52.30%,1.47%,0.0%,93.39%,1.83%,2.2%,Central Standard Time,87,38,49,68,16,60%,59%,42,64,93,62%,70%,55%,38.62,13.83,4.16,28.05%,29.56%,21.56%,18.6,11,8.0,51.4,69,783,4.2,0.82,MO-18658,39.5251213,-94.7737594
Edgerton,Missouri,487,431,Kansas City,2176124,$56250,12.68%,46,$196000,1849,$106,52,76.08%,$598,54.61%,N/A,N/A,11.7%,3.59%,61.52%,Platte County,40.40%,52.30%,0.21%,0.62%,91.38%,1.64%,0.21%,Central Standard Time,87,38,49,68,16,60%,59%,42,64,93,62%,70%,55%,41.16,14.38,4.57,21.48%,25.49%,14.0%,18.6,11,8.0,51.4,69,828,4.2,1.13,MO-21250,39.5022677,-94.6296006
Farley,Missouri,262,226,Kansas City,2176124,$103750,29.02%,50,$228000,1572,$145,55,83.73%,$913,36.89%,N/A,N/A,4.2%,0.0%,58.3%,Platte County,40.40%,52.30%,6.87%,0.0%,88.93%,2.67%,7.25%,Central Standard Time,89,40,49,69,20,60%,59%,42,64,97,62%,70%,55%,39.91,14.17,4.16,28.05%,29.56%,21.56%,18.6,11,8.0,51.4,67,918,4.2,1.16,MO-23698,39.2882894,-94.8285223
Ferrelview,Missouri,731,6645,Kansas City,2176124,$43487,10.61%,34,N/A,N/A,N/A,34,35.62%,$831,64.4%,N/A,N/A,16.31%,5.39%,75.17%,Platte County,40.40%,52.30%,0.68%,12.72%,73.73%,5.47%,1.09%,Central Standard Time,89,40,49,69,20,60%,59%,42,64,97,62%,70%,55%,39.91,14.17,4.16,28.05%,29.56%,21.56%,18.6,11,8.0,51.4,69,918,4.2,0.11,MO-24058,39.3142804,-94.6652865
Houston Lake,Missouri,330,2750,Kansas City,2176124,$81250,20.0%,45,N/A,N/A,N/A,62,68.16%,$1610,61.97%,N/A,N/A,6.06%,1.68%,63.03%,Platte County,40.40%,52.30%,0.0%,2.73%,69.7%,10.0%,0.61%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,36.27,13.56,3.26,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,56,678,4.2,0.12,MO-33292,39.1923683,-94.6219724
Iatan,Missouri,35,159,Kansas City,2176124,$84000,0.0%,29,$38000,679,$56,26,100.0%,N/A,5.26%,N/A,N/A,2.86%,0.0%,84.21%,Platte County,40.40%,52.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,88,39,49,66,16,60%,59%,42,64,95,62%,70%,55%,35.81,13.2,3.54,24.88%,28.57%,17.33%,16.9,7,8.0,51.4,72,864,4.2,0.22,MO-34210,39.4790488,-94.9847342
Lake Waukomis,Missouri,1085,3741,Kansas City,2176124,$119519,50.88%,45,$450000,2356,$191,56,92.46%,$1438,31.0%,N/A,N/A,3.41%,6.28%,72.25%,Platte County,40.40%,52.30%,1.66%,0.0%,81.38%,6.27%,0.83%,Central Standard Time,89,40,49,69,20,60%,59%,42,64,97,62%,70%,55%,43.3,15.21,4.92,28.05%,29.56%,21.56%,18.6,11,8.0,51.4,47,831,4.2,0.29,MO-40322,39.2306619,-94.6387039
Northmoor,Missouri,380,1583,Kansas City,2176124,$87500,19.92%,46,N/A,N/A,N/A,54,70.45%,$1179,52.56%,1146,4584,15.26%,0.0%,65.9%,Platte County,40.40%,52.30%,7.37%,1.84%,67.11%,11.32%,15.53%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,36.27,13.56,3.26,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,51,678,4.2,0.24,MO-53174,39.184467,-94.6054842
Parkville,Missouri,8022,541,Kansas City,2176124,$170794,70.39%,39,$499000,2712,$184,19,94.24%,$1078,35.12%,83,1861,1.92%,2.1%,70.65%,Platte County,40.40%,52.30%,2.32%,2.46%,81.58%,8.7%,3.4%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,36.27,13.56,3.26,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,54,678,4.2,14.83,MO-56288,39.1825995,-94.7120265
