City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alexandria,New Jersey,4819,176,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hunterdon County,40.30%,54.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,52.12,16.13,11.43,37.81%,39.78%,37.78%,40.7,20,7.4,29.8,71,264,3.6,27.38,NJ-00550,40.5884048,-75.0311487
Annandale,New Jersey,1751,1208,New York-Newark-Jersey City,20011812,$149886,66.03%,35,$570000,2457,$232,40,73.52%,$2662,38.38%,N/A,N/A,2.51%,11.3%,74.95%,Hunterdon County,40.30%,54.00%,7.94%,0.29%,82.3%,6.4%,10.91%,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,51.7,15.73,11.63,36.63%,38.68%,36.67%,40.7,20,7.4,29.8,69,282,3.6,1.45,NJ-01480,40.646818,-74.8881447
Bethlehem,New Jersey,3915,189,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hunterdon County,40.30%,54.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,54.71,16.5,12.62,37.81%,39.78%,37.78%,40.7,20,7.4,29.8,68,852,3.6,20.71,NJ-05650,40.6689139,-75.0092876
Bloomsbury,New Jersey,805,866,New York-Newark-Jersey City,20011812,$88068,45.21%,47,$435000,2219,$196,70,75.83%,$1258,58.38%,N/A,N/A,4.35%,5.46%,65.52%,Hunterdon County,40.30%,54.00%,1.24%,3.48%,88.7%,3.48%,6.71%,Eastern Standard Time,86,38,48,65,21,55%,54%,40,60,89,55%,62%,50%,52.22,16.87,11.18,37.81%,39.78%,37.78%,40.7,20,7.4,29.8,68,357,3.6,0.93,NJ-06370,40.6537108,-75.0839339
Califon,New Jersey,1065,1109,New York-Newark-Jersey City,20011812,$130938,58.91%,41,$660000,2568,$257,62,87.16%,$1438,47.72%,0,284,8.83%,3.66%,75.3%,Hunterdon County,40.30%,54.00%,1.69%,0.19%,86.85%,8.45%,9.39%,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,54.52,16.89,11.72,36.63%,38.68%,36.67%,40.7,20,7.4,29.8,74,534,3.6,0.96,NJ-09280,40.7192209,-74.8370103
Clinton,New Jersey,2784,2062,New York-Newark-Jersey City,20011812,$142563,59.41%,38,$450000,1724,$261,46,75.77%,$1707,41.74%,15,257,2.3%,2.49%,71.01%,Hunterdon County,40.30%,54.00%,8.87%,0.68%,76.08%,10.02%,15.23%,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,51.7,15.73,11.63,36.63%,38.68%,36.67%,40.7,20,7.4,29.8,65,282,3.6,1.35,NJ-13720,40.6359214,-74.9124639
Clinton township,New Jersey,2784,2062,New York-Newark-Jersey City,20011812,$142563,59.41%,38,$450000,1724,$261,46,75.77%,$1707,41.74%,15,257,2.3%,2.49%,71.01%,Hunterdon County,40.30%,54.00%,8.87%,0.68%,76.08%,10.02%,15.23%,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,51.7,15.73,11.63,36.63%,38.68%,36.67%,40.7,20,7.4,29.8,70,282,3.6,1.35,NJ-13720,40.6359214,-74.9124639
Delaware township,New Jersey,4496,8646,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$450000,2744,$164,N/A,N/A,N/A,N/A,0,158,N/A,N/A,N/A,Hunterdon County,40.30%,54.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,39,47,65,22,55%,54%,40,60,89,55%,62%,50%,51.37,15.47,11.47,33.07%,34.51%,33.78%,26.0,12,7.4,29.8,70,63,3.6,0.52,NJ-17170,40.4444425,-74.9541611
East Amwell,New Jersey,3933,138,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hunterdon County,40.30%,54.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,39,47,65,22,54%,53%,42,62,88,55%,62%,50%,52.21,15.78,11.67,35.4%,38.46%,34.11%,26.0,12,7.4,28.3,70,258,3.6,28.5,NJ-18820,40.4345985,-74.8219685
Flemington,New Jersey,4887,4525,New York-Newark-Jersey City,20011812,$74213,35.31%,34,$455000,1798,$253,62,35.13%,$1578,44.51%,217,1263,11.93%,3.66%,71.98%,Hunterdon County,40.30%,54.00%,6.43%,5.44%,54.82%,32.04%,33.27%,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,52.17,15.7,11.55,36.63%,38.68%,36.67%,26.0,12,7.4,29.8,58,165,3.6,1.08,NJ-23700,40.5086418,-74.8598696
Franklin township (Hunterdon Cnty),New Jersey,3234,742,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$280000,1582,$177,N/A,N/A,N/A,N/A,212,1021,N/A,N/A,N/A,Hunterdon County,40.30%,54.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,64,21,55%,54%,40,60,90,55%,62%,50%,52.31,14.9,12.1,36.63%,38.68%,36.67%,40.7,20,7.4,29.8,72,243,3.6,4.36,NJ-24870,40.5662074,-74.9351059
