City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Avondale,Missouri,494,3529,Kansas City,2000749,$43889,18.59%,43,N/A,N/A,N/A,68,74.9%,$1046,53.83%,N/A,N/A,11.94%,0.74%,68.51%,Clay County,40.80%,51.70%,3.44%,2.23%,84.82%,4.86%,6.07%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,36.27,13.56,3.26,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,43,678,4.3,0.14,MO-02800,39.1545281,-94.5451681
Birmingham,Missouri,172,307,Kansas City,2000749,$48750,6.19%,40,N/A,N/A,N/A,65,58.14%,$946,54.68%,N/A,N/A,12.28%,1.0%,71.94%,Clay County,40.80%,51.70%,0.0%,0.0%,90.12%,9.3%,5.23%,Central Standard Time,87,39,48,68,19,60%,59%,42,64,93,62%,70%,55%,41.71,15.06,4.36,28.19%,30.22%,22.0%,18.6,11,8.0,51.4,59,801,4.3,0.56,MO-05824,39.1675754,-94.4500803
Claycomo,Missouri,1786,687,Kansas City,2000749,$47019,10.97%,44,N/A,N/A,N/A,58,63.83%,$826,54.3%,N/A,N/A,16.22%,8.43%,65.1%,Clay County,40.80%,51.70%,0.5%,3.53%,84.55%,8.34%,3.92%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,41.71,15.06,4.36,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,54,801,4.3,2.6,MO-14554,39.1986208,-94.4788344
Excelsior Springs,Missouri,11688,1077,Kansas City,2000749,$60735,16.57%,36,$226000,1614,$140,47,71.52%,$754,48.14%,128,2159,12.75%,3.71%,60.85%,Clay County,40.80%,51.70%,0.68%,5.82%,86.9%,5.0%,1.39%,Central Standard Time,89,38,51,67,17,60%,59%,42,64,97,62%,70%,55%,41.61,14.77,4.08,25.95%,28.46%,18.22%,13.6,6,8.0,51.4,67,690,4.3,10.85,MO-23086,39.3390252,-94.239959
Gladstone,Missouri,27365,3387,Kansas City,2000749,$63225,29.95%,42,$246000,1809,$136,50,65.76%,$939,51.81%,323,2631,9.86%,5.49%,66.11%,Clay County,40.80%,51.70%,0.73%,6.23%,77.77%,7.98%,5.62%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,43.3,15.21,4.92,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,52,831,4.3,8.08,MO-27190,39.2133542,-94.5592805
Glenaire,Missouri,502,1859,Kansas City,2000749,$74250,30.49%,43,$260000,1161,$224,53,89.84%,$1188,47.29%,N/A,N/A,0.8%,2.17%,57.79%,Clay County,40.80%,51.70%,0.6%,0.0%,94.22%,1.59%,1.2%,Central Standard Time,90,41,49,72,23,60%,59%,42,64,99,62%,70%,55%,41.71,15.06,4.36,24.0%,28.9%,15.11%,18.6,11,8.0,51.4,58,801,4.3,0.27,MO-27262,39.2197309,-94.4514623
Holt,Missouri,350,778,Kansas City,2000749,$57250,12.17%,38,N/A,N/A,N/A,48,69.14%,$710,56.38%,N/A,N/A,12.0%,0.0%,64.71%,Clay County,40.80%,51.70%,0.0%,0.0%,88.0%,8.29%,0.29%,Central Standard Time,89,38,51,67,17,60%,59%,42,64,97,62%,70%,55%,41.16,14.38,4.57,21.48%,25.49%,14.0%,13.6,6,8.0,51.4,64,768,4.3,0.45,MO-32752,39.4538684,-94.3287425
Kearney,Missouri,10460,785,Kansas City,2000749,$85499,31.38%,36,$360000,2250,$160,21,76.38%,$992,44.45%,65,1015,2.94%,1.61%,75.67%,Clay County,40.80%,51.70%,0.0%,0.26%,88.35%,8.86%,1.47%,Central Standard Time,89,38,51,67,17,60%,59%,42,64,97,62%,70%,55%,41.61,14.77,4.08,21.48%,25.49%,14.0%,18.6,11,8.0,51.4,65,768,4.3,13.33,MO-38072,39.3550522,-94.359808
Liberty,Missouri,31761,1102,Kansas City,2000749,$78184,36.89%,36,$312000,2000,$156,39,77.89%,$905,47.16%,N/A,N/A,7.0%,2.43%,68.33%,Clay County,40.80%,51.70%,1.98%,4.28%,84.83%,6.08%,2.96%,Central Standard Time,89,38,51,67,17,60%,59%,42,64,97,62%,70%,55%,41.71,15.06,4.36,28.19%,30.22%,22.0%,18.6,11,8.0,51.4,58,801,4.3,28.83,MO-42032,39.2393802,-94.4190583
Missouri City,Missouri,506,460,Kansas City,2000749,$48018,6.22%,57,N/A,N/A,N/A,69,87.75%,$800,36.03%,N/A,N/A,3.36%,2.09%,41.7%,Clay County,40.80%,51.70%,0.79%,2.17%,93.08%,2.17%,1.98%,Central Standard Time,89,38,51,67,17,60%,59%,42,64,97,62%,70%,55%,41.61,14.77,4.08,28.19%,30.22%,22.0%,18.6,11,8.0,51.4,64,690,4.3,1.1,MO-48980,39.2382538,-94.3026913
