City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bayonne,New Jersey,70468,12108,New York-Newark-Jersey City,20011812,$81285,39.69%,39,$481000,1755,$274,65,42.32%,$1593,53.76%,222,1082,14.37%,5.62%,65.19%,Hudson County,74.30%,22.20%,10.3%,11.69%,43.58%,31.31%,30.46%,Eastern Standard Time,88,41,47,70,26,53%,51%,41,61,91,55%,62%,50%,48.92,14.55,11.18,33.64%,34.18%,36.11%,32.2,12,7.4,25.9,41,6,3.7,5.82,NJ-03580,40.664678,-74.1093324
East Newark,New Jersey,2529,25290,New York-Newark-Jersey City,20011812,$65272,26.24%,42,N/A,N/A,N/A,71,30.18%,$1696,49.2%,37,901,25.15%,12.06%,67.72%,Hudson County,74.30%,22.20%,9.21%,2.61%,19.14%,63.11%,61.88%,Eastern Standard Time,88,40,48,70,25,53%,51%,41,61,91,55%,62%,50%,52.68,15.18,12.43,33.95%,34.29%,35.89%,31.3,9,7.4,25.9,23,21,3.7,0.1,NJ-19360,40.7509599,-74.1622556
Guttenberg,New Jersey,11638,61253,New York-Newark-Jersey City,20011812,$77636,43.34%,38,$315000,799,$394,44,35.83%,$1661,53.15%,239,628,13.79%,6.48%,69.58%,Hudson County,74.30%,22.20%,7.3%,4.09%,18.12%,69.04%,56.35%,Eastern Standard Time,86,40,46,71,29,53%,51%,41,61,88,55%,62%,50%,52.15,15.37,11.95,34.9%,36.48%,37.11%,31.4,9,7.4,25.9,25,120,3.7,0.19,NJ-28650,40.792658,-74.004577
Harrison,New Jersey,19599,16198,New York-Newark-Jersey City,20011812,$82290,49.16%,34,$327000,1619,$202,36,25.74%,$2073,51.76%,7,434,13.9%,5.53%,73.31%,Hudson County,74.30%,22.20%,22.44%,6.8%,24.7%,43.51%,54.99%,Eastern Standard Time,88,40,48,70,25,53%,51%,41,61,91,55%,62%,50%,52.68,15.18,12.43,33.95%,34.29%,35.89%,31.3,9,7.4,25.9,21,21,3.7,1.21,NJ-30210,40.7430755,-74.1531433
Hoboken,New Jersey,58340,46672,New York-Newark-Jersey City,20011812,$176943,83.08%,32,$860000,1066,$807,45,35.85%,$2819,58.35%,147,1241,7.14%,3.44%,82.02%,Hudson County,74.30%,22.20%,13.29%,4.47%,64.81%,13.78%,19.05%,Eastern Standard Time,86,40,46,71,29,53%,51%,41,61,88,55%,62%,50%,52.15,15.37,11.95,34.9%,36.48%,37.11%,31.4,9,7.4,25.9,21,120,3.7,1.25,NJ-32250,40.7452062,-74.0281107
Jersey City,New Jersey,289691,19653,New York-Newark-Jersey City,20011812,$94813,53.13%,35,$644000,1291,$499,50,32.6%,$1902,54.77%,522,1903,15.62%,5.78%,70.35%,Hudson County,74.30%,22.20%,25.78%,21.45%,23.98%,25.7%,41.25%,Eastern Standard Time,88,40,48,70,25,53%,51%,41,61,91,55%,62%,50%,52.68,15.18,12.43,33.95%,34.29%,35.89%,31.3,9,7.4,25.9,34,21,3.7,14.74,NJ-36000,40.7116248,-74.0649007
Kearny,New Jersey,40570,4589,New York-Newark-Jersey City,20011812,$83212,29.42%,39,$480000,1943,$247,68,47.56%,$1649,48.43%,130,1599,12.46%,5.16%,66.98%,Hudson County,74.30%,22.20%,3.63%,5.77%,33.52%,50.94%,44.79%,Eastern Standard Time,88,40,48,70,25,53%,51%,41,61,91,55%,62%,50%,52.68,15.18,12.43,33.95%,34.29%,35.89%,31.3,9,7.4,25.9,26,21,3.7,8.84,NJ-36510,40.7528145,-74.1201815
North Bergen,New Jersey,63438,12200,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$370000,1045,$354,N/A,N/A,N/A,N/A,146,657,N/A,N/A,N/A,Hudson County,74.30%,22.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,40,46,71,29,53%,51%,41,61,88,55%,62%,50%,52.15,15.37,11.95,34.9%,36.48%,37.11%,31.4,9,7.4,25.9,27,120,3.7,5.2,NJ-52470,40.7937643,-74.0242029
Secaucus,New Jersey,21437,3677,New York-Newark-Jersey City,20011812,$134746,62.68%,39,$535000,1611,$332,40,61.81%,$2197,44.08%,193,2432,5.99%,6.11%,67.85%,Hudson County,74.30%,22.20%,34.51%,6.34%,35.82%,19.35%,42.89%,Eastern Standard Time,88,41,47,70,26,53%,51%,41,61,91,55%,62%,50%,48.47,14.29,10.93,34.63%,34.73%,37.0%,31.3,9,7.4,25.9,39,9,3.7,5.83,NJ-66570,40.7810404,-74.0658908
Union City,New Jersey,66375,51453,New York-Newark-Jersey City,20011812,$65369,28.38%,38,$473000,1238,$382,62,19.71%,$1489,58.59%,73,1552,21.3%,8.53%,68.32%,Hudson County,74.30%,22.20%,3.98%,4.75%,9.86%,81.57%,55.17%,Eastern Standard Time,86,40,46,71,29,53%,51%,41,61,88,55%,62%,50%,52.15,15.37,11.95,34.9%,36.48%,37.11%,31.4,9,7.4,25.9,26,120,3.7,1.29,NJ-74630,40.7674253,-74.0322772
