City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
East Nicolaus,California,172,38,Yuba City,140797,$68250,15.18%,36,N/A,N/A,N/A,47,53.49%,$1429,56.62%,N/A,N/A,21.51%,0.0%,33.82%,Sutter County,38.70%,53.70%,0.0%,0.0%,92.44%,7.56%,2.91%,Pacific Standard Time,97,56,41,62,37,45%,30%,46,52,97,77%,96%,51%,17.36,0.21,9.25,13.62%,0.77%,28.44%,0.0,0,6.3,4.5,30,39,4.9,4.58,CA-20900,38.9100453,-121.5443204
Live Oak,California,8794,2819,Yuba City,140797,$57551,13.89%,32,$1015000,2071,$490,34,60.33%,$937,49.13%,N/A,N/A,19.84%,7.14%,58.39%,Sutter County,38.70%,53.70%,13.17%,1.83%,33.89%,49.48%,30.1%,Pacific Standard Time,97,56,41,62,37,45%,30%,46,52,97,77%,96%,51%,23.65,0.44,12.17,16.25%,1.32%,30.67%,0.0,0,6.3,4.5,29,84,4.9,3.12,CA-41936,39.2788034,-121.6624386
Meridian,California,278,52,Yuba City,140797,$45625,14.62%,50,N/A,N/A,N/A,68,66.91%,$833,42.74%,N/A,N/A,10.51%,5.88%,50.85%,Sutter County,38.70%,53.70%,0.72%,0.0%,74.1%,22.3%,7.91%,Pacific Standard Time,93,55,38,60,37,45%,30%,46,52,91,77%,96%,51%,14.4,0.54,7.8,13.75%,1.1%,27.67%,0.0,0,6.3,4.5,33,45,4.9,5.3,CA-46926,39.1404388,-121.9079003
Nicolaus,California,124,40,Yuba City,140797,$86375,25.0%,52,N/A,N/A,N/A,48,58.87%,$850,54.95%,N/A,N/A,12.1%,4.76%,56.76%,Sutter County,38.70%,53.70%,0.0%,0.0%,71.77%,28.23%,13.71%,Pacific Standard Time,94,56,38,60,37,45%,30%,46,52,93,77%,96%,51%,17.36,0.21,9.25,13.62%,0.77%,28.44%,0.0,0,6.3,4.5,30,39,4.9,3.13,CA-51336,38.8981249,-121.5728804
Rio Oso,California,414,64,Yuba City,140797,$130417,26.94%,37,N/A,N/A,N/A,48,86.71%,$1422,53.42%,N/A,N/A,1.69%,5.42%,52.2%,Sutter County,38.70%,53.70%,9.9%,0.0%,87.68%,1.93%,8.94%,Pacific Standard Time,97,56,41,62,37,45%,30%,46,52,97,77%,96%,51%,17.36,0.21,9.25,13.62%,0.77%,28.44%,0.0,0,6.3,4.5,30,39,4.9,6.5,CA-60970,38.9518221,-121.5309708
Robbins,California,428,165,Yuba City,140797,$70417,15.06%,35,N/A,N/A,N/A,44,55.84%,$850,43.25%,N/A,N/A,17.29%,0.0%,53.18%,Sutter County,38.70%,53.70%,0.0%,0.0%,34.81%,65.19%,39.72%,Pacific Standard Time,94,56,38,60,37,45%,30%,46,52,93,77%,96%,51%,17.36,0.21,9.25,13.62%,0.77%,28.44%,0.0,0,6.3,4.5,33,39,4.9,2.59,CA-62168,38.8669821,-121.7056209
Sutter,California,2789,920,Yuba City,140797,$79625,17.04%,42,$415000,1451,$286,43,80.78%,$1117,41.66%,N/A,N/A,5.89%,7.36%,60.56%,Sutter County,38.70%,53.70%,3.59%,0.0%,78.27%,15.53%,4.59%,Pacific Standard Time,97,56,41,62,37,45%,30%,46,52,97,77%,96%,51%,23.47,0.42,11.9,16.25%,1.32%,30.67%,0.0,0,6.3,4.5,32,66,4.9,3.03,CA-77378,39.1555966,-121.7492636
Trowbridge,California,196,29,Yuba City,140797,$116250,12.0%,46,N/A,N/A,N/A,35,100.0%,N/A,30.17%,N/A,N/A,9.18%,2.88%,58.76%,Sutter County,38.70%,53.70%,0.0%,2.04%,88.27%,3.06%,3.06%,Pacific Standard Time,97,56,41,62,37,45%,30%,46,52,97,77%,96%,51%,17.36,0.21,9.25,13.62%,0.77%,28.44%,0.0,0,6.3,4.5,30,39,4.9,6.78,CA-80560,38.9263862,-121.5148459
Yuba City,California,66660,4450,Yuba City,140797,$60910,20.44%,35,$428000,1712,$250,36,54.0%,$1111,46.68%,358,2714,13.44%,7.51%,60.1%,Sutter County,38.70%,53.70%,19.84%,2.42%,42.3%,29.78%,23.17%,Pacific Standard Time,97,56,41,62,37,45%,30%,46,52,97,77%,96%,51%,18.46,0.24,9.73,16.25%,1.32%,30.67%,0.0,0,6.3,4.5,20,57,4.9,14.98,CA-86972,39.1357137,-121.6383399
