City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Anderson,California,11282,1605,Redding,181935,$50306,15.09%,37,$274000,1019,$269,40,50.06%,$985,54.15%,578,3442,20.39%,6.24%,57.03%,Shasta County,27.50%,63.90%,2.86%,0.04%,76.31%,14.56%,5.17%,Pacific Standard Time,100,57,43,67,37,38%,20%,40,48,97,77%,96%,51%,29.38,0.91,14.64,20.38%,4.07%,35.33%,7.7,3,6.1,7.8,45,456,4.8,7.03,CA-02042,40.449663,-122.2950281
Bella Vista,California,3843,145,Redding,181935,$88318,25.55%,47,N/A,N/A,N/A,35,84.22%,$862,43.41%,N/A,N/A,5.62%,9.32%,55.71%,Shasta County,27.50%,63.90%,6.48%,0.0%,81.58%,7.96%,6.04%,Pacific Standard Time,100,57,43,67,37,38%,20%,40,48,97,81%,92%,65%,43.62,1.2,22.17,20.38%,4.07%,35.33%,34.9,5,6.1,7.8,69,624,4.8,26.44,CA-04926,40.6426894,-122.2460459
Big Bend,California,132,23,Redding,181935,$28958,14.89%,50,N/A,N/A,N/A,52,85.56%,$850,78.79%,N/A,N/A,32.48%,48.72%,39.39%,Shasta County,27.50%,63.90%,1.52%,3.79%,84.09%,6.06%,1.52%,Pacific Standard Time,92,47,45,48,21,38%,20%,40,48,88,81%,92%,65%,71.75,1.42,34.65,25.29%,5.27%,40.11%,19.6,4,6.1,7.8,78,1332,4.8,5.74,CA-06475,41.010835,-121.9240145
Burney,California,2921,544,Redding,181935,$67097,9.81%,46,$180000,1184,$152,48,66.26%,$745,42.03%,N/A,N/A,12.91%,9.92%,45.55%,Shasta County,27.50%,63.90%,0.0%,2.36%,82.33%,5.0%,1.34%,Pacific Standard Time,92,47,45,48,21,38%,20%,40,48,88,81%,92%,65%,23.91,1.21,9.94,25.95%,5.27%,41.11%,34.9,5,6.1,7.8,83,2757,4.8,5.37,CA-09122,40.8846662,-121.6690773
Cassel,California,201,99,Redding,181935,N/A,26.54%,66,N/A,N/A,N/A,41,54.14%,N/A,38.89%,N/A,N/A,38.81%,0.0%,21.6%,Shasta County,27.50%,63.90%,0.0%,0.0%,100.0%,0.0%,11.94%,Pacific Standard Time,92,47,45,48,21,38%,20%,40,48,88,81%,92%,65%,23.91,1.21,9.94,14.79%,4.29%,20.67%,4.7,0,6.1,7.8,86,2757,4.8,2.03,CA-11782,40.921269,-121.5513584
Cottonwood,California,7170,15587,Redding,181935,$96679,14.71%,39,$382000,1364,$280,40,81.51%,$1219,45.19%,N/A,N/A,8.35%,5.68%,61.21%,Shasta County,27.50%,63.90%,2.78%,1.27%,78.4%,12.75%,3.78%,Pacific Standard Time,100,57,43,67,37,38%,20%,46,52,97,77%,96%,51%,31.45,0.97,15.41,20.38%,4.07%,35.33%,7.7,3,6.1,4.5,62,408,4.8,0.46,CA-16630,40.3902869,-122.3156303
Fall River Mills,California,511,193,Redding,181935,N/A,6.76%,28,$295000,2521,$117,39,35.36%,N/A,49.87%,N/A,N/A,2.0%,43.79%,48.01%,Shasta County,27.50%,63.90%,0.0%,1.76%,49.9%,37.96%,4.11%,Pacific Standard Time,92,47,45,48,21,38%,20%,40,48,88,81%,92%,65%,17.98,0.92,7.86,14.79%,4.29%,20.67%,4.7,0,6.1,7.8,86,3018,4.8,2.65,CA-23532,41.00682,-121.4400327
French Gulch,California,221,18,Redding,181935,$32188,14.53%,58,N/A,N/A,N/A,38,80.95%,$1350,41.11%,N/A,N/A,7.69%,3.08%,37.36%,Shasta County,27.50%,63.90%,6.33%,0.0%,82.81%,7.24%,6.33%,Pacific Standard Time,97,53,44,64,36,38%,20%,40,48,93,N/A,N/A,N/A,42.58,0.97,21.31,21.78%,4.29%,37.0%,7.7,3,6.1,7.8,79,1296,4.8,12.33,CA-26056,40.716545,-122.6311695
Hat Creek,California,88,2,Redding,181935,N/A,0.0%,68,N/A,N/A,N/A,43,100.0%,N/A,11.36%,N/A,N/A,0.0%,12.5%,9.09%,Shasta County,27.50%,63.90%,0.0%,2.27%,71.59%,25.0%,0.0%,Pacific Standard Time,92,47,45,48,21,38%,20%,29,38,88,81%,92%,65%,23.91,1.21,9.94,14.79%,4.29%,20.67%,4.7,0,6.1,15.0,86,2757,4.8,50.01,CA-32408,40.8100434,-121.4809451
Keswick,California,171,51,Redding,181935,$35114,23.39%,64,$395000,1567,$252,4,33.33%,N/A,28.23%,N/A,N/A,54.97%,19.23%,20.97%,Shasta County,27.50%,63.90%,0.0%,0.0%,100.0%,0.0%,0.0%,Pacific Standard Time,99,53,46,68,38,38%,20%,40,48,96,N/A,N/A,N/A,37.18,0.97,18.94,25.04%,4.84%,41.56%,7.7,3,6.1,7.8,74,606,4.8,3.38,CA-38352,40.6134399,-122.4606057
